"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1868214;0.00
2021-01-01;Hovedstaden;0;1868214;0.00
2021-01-04;Hovedstaden;0;1868214;0.00
2021-01-07;Hovedstaden;0;1868214;0.00
2021-01-08;Hovedstaden;1;1868214;0.00
2021-01-09;Hovedstaden;3;1868214;0.00
2021-01-12;Hovedstaden;3;1868214;0.00
2021-01-13;Hovedstaden;4;1868214;0.00
2021-01-14;Hovedstaden;5;1868214;0.00
2021-01-15;Hovedstaden;10;1868214;0.00
2021-01-16;Hovedstaden;12;1868214;0.00
2021-01-17;Hovedstaden;54;1868214;0.00
2021-01-18;Hovedstaden;191;1868214;0.01
2021-01-19;Hovedstaden;363;1868214;0.02
2021-01-20;Hovedstaden;496;1868214;0.03
2021-01-21;Hovedstaden;613;1868214;0.03
2021-01-22;Hovedstaden;695;1868214;0.04
2021-01-23;Hovedstaden;4537;1868214;0.24
2021-01-24;Hovedstaden;8221;1868214;0.44
2021-01-25;Hovedstaden;8456;1868214;0.45
2021-01-26;Hovedstaden;8593;1868214;0.46
2021-01-27;Hovedstaden;9217;1868214;0.49
2021-01-28;Hovedstaden;12917;1868214;0.69
2021-01-29;Hovedstaden;20107;1868214;1.08
2021-01-30;Hovedstaden;24425;1868214;1.31
2021-01-31;Hovedstaden;26882;1868214;1.44
2021-02-01;Hovedstaden;28765;1868214;1.54
2021-02-02;Hovedstaden;28879;1868214;1.55
2021-02-03;Hovedstaden;31736;1868214;1.70
2021-02-04;Hovedstaden;38003;1868214;2.03
2021-02-05;Hovedstaden;42746;1868214;2.29
2021-02-06;Hovedstaden;45681;1868214;2.45
2021-02-07;Hovedstaden;46248;1868214;2.48
2021-02-08;Hovedstaden;47378;1868214;2.54
2021-02-09;Hovedstaden;47424;1868214;2.54
2021-02-10;Hovedstaden;48350;1868214;2.59
2021-02-11;Hovedstaden;48593;1868214;2.60
2021-02-12;Hovedstaden;52734;1868214;2.82
2021-02-13;Hovedstaden;52746;1868214;2.82
2021-02-14;Hovedstaden;52760;1868214;2.82
2021-02-15;Hovedstaden;54129;1868214;2.90
2021-02-16;Hovedstaden;54535;1868214;2.92
2021-02-17;Hovedstaden;54571;1868214;2.92
2021-02-18;Hovedstaden;54651;1868214;2.93
2021-02-19;Hovedstaden;54704;1868214;2.93
2021-02-20;Hovedstaden;54808;1868214;2.93
2021-02-21;Hovedstaden;54914;1868214;2.94
2021-02-22;Hovedstaden;55061;1868214;2.95
2021-02-23;Hovedstaden;55223;1868214;2.96
2021-02-24;Hovedstaden;55302;1868214;2.96
2021-02-25;Hovedstaden;55343;1868214;2.96
2021-02-26;Hovedstaden;55410;1868214;2.97
2021-02-27;Hovedstaden;56455;1868214;3.02
2021-02-28;Hovedstaden;57530;1868214;3.08
2021-03-01;Hovedstaden;57752;1868214;3.09
2021-03-02;Hovedstaden;58008;1868214;3.10
2021-03-03;Hovedstaden;58056;1868214;3.11
2021-03-04;Hovedstaden;58254;1868214;3.12
2021-03-05;Hovedstaden;58527;1868214;3.13
2021-03-06;Hovedstaden;58621;1868214;3.14
2021-03-07;Hovedstaden;58940;1868214;3.15
2021-03-08;Hovedstaden;59182;1868214;3.17
2021-03-09;Hovedstaden;60577;1868214;3.24
2021-03-10;Hovedstaden;62225;1868214;3.33
2021-03-11;Hovedstaden;66459;1868214;3.56
2021-03-12;Hovedstaden;71138;1868214;3.81
2021-03-13;Hovedstaden;71228;1868214;3.81
2021-03-14;Hovedstaden;74412;1868214;3.98
2021-03-15;Hovedstaden;77116;1868214;4.13
2021-03-16;Hovedstaden;80556;1868214;4.31
2021-03-17;Hovedstaden;84842;1868214;4.54
2021-03-18;Hovedstaden;89148;1868214;4.77
2021-03-19;Hovedstaden;90294;1868214;4.83
2021-03-20;Hovedstaden;90385;1868214;4.84
2021-03-21;Hovedstaden;92436;1868214;4.95
2021-03-22;Hovedstaden;92522;1868214;4.95
2021-03-23;Hovedstaden;92642;1868214;4.96
2021-03-24;Hovedstaden;101054;1868214;5.41
2021-03-25;Hovedstaden;105481;1868214;5.65
2021-03-26;Hovedstaden;108107;1868214;5.79
2021-03-27;Hovedstaden;108153;1868214;5.79
2021-03-28;Hovedstaden;108192;1868214;5.79
2021-03-29;Hovedstaden;108738;1868214;5.82
2021-03-30;Hovedstaden;109014;1868214;5.84
2021-03-31;Hovedstaden;112733;1868214;6.03
2021-04-01;Hovedstaden;117344;1868214;6.28
2021-04-02;Hovedstaden;120998;1868214;6.48
2021-04-03;Hovedstaden;121100;1868214;6.48
2021-04-04;Hovedstaden;121150;1868214;6.48
2021-04-05;Hovedstaden;121195;1868214;6.49
2021-04-06;Hovedstaden;121406;1868214;6.50
2021-04-07;Hovedstaden;121990;1868214;6.53
2021-04-08;Hovedstaden;123640;1868214;6.62
2021-04-09;Hovedstaden;126993;1868214;6.80
2021-04-10;Hovedstaden;128278;1868214;6.87
2021-04-11;Hovedstaden;128423;1868214;6.87
2021-04-12;Hovedstaden;135221;1868214;7.24
2021-04-13;Hovedstaden;136293;1868214;7.30
2021-04-14;Hovedstaden;140797;1868214;7.54
2021-04-15;Hovedstaden;142357;1868214;7.62
2021-04-16;Hovedstaden;145339;1868214;7.78
2021-04-17;Hovedstaden;145554;1868214;7.79
2021-04-18;Hovedstaden;145739;1868214;7.80
2021-04-19;Hovedstaden;147801;1868214;7.91
