"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;509;0
Hovedstaden;0-9;M;517;1
Hovedstaden;10-19;K;64666;58617
Hovedstaden;10-19;M;67034;60685
Hovedstaden;20-29;K;118502;113474
Hovedstaden;20-29;M;111907;106479
Hovedstaden;30-39;K;108411;103647
Hovedstaden;30-39;M;106561;102516
Hovedstaden;40-49;K;109903;107787
Hovedstaden;40-49;M;106915;104877
Hovedstaden;50-59;K;113187;112053
Hovedstaden;50-59;M;112212;111003
Hovedstaden;60-69;K;89838;89343
Hovedstaden;60-69;M;85162;84667
Hovedstaden;70-79;K;83387;83117
Hovedstaden;70-79;M;70120;69922
Hovedstaden;80-89;K;38767;38628
Hovedstaden;80-89;M;26274;26196
Hovedstaden;90+;K;9077;9015
Hovedstaden;90+;M;3343;3326
Midtjylland;0-9;K;899;1
Midtjylland;0-9;M;942;0
Midtjylland;10-19;K;58143;51168
Midtjylland;10-19;M;60138;52604
Midtjylland;20-29;K;78371;75160
Midtjylland;20-29;M;80024;76333
Midtjylland;30-39;K;66358;63570
Midtjylland;30-39;M;67973;65271
Midtjylland;40-49;K;75988;74945
Midtjylland;40-49;M;74851;73618
Midtjylland;50-59;K;84158;83577
Midtjylland;50-59;M;84643;84037
Midtjylland;60-69;K;74566;74304
Midtjylland;60-69;M;72868;72611
Midtjylland;70-79;K;65190;65094
Midtjylland;70-79;M;60778;60673
Midtjylland;80-89;K;29728;29651
Midtjylland;80-89;M;22918;22873
Midtjylland;90+;K;6670;6637
Midtjylland;90+;M;3038;3027
Nordjylland;0-9;K;73;0
Nordjylland;0-9;M;95;0
Nordjylland;10-19;K;23225;21105
Nordjylland;10-19;M;24555;22270
Nordjylland;20-29;K;30979;29453
Nordjylland;20-29;M;34775;32886
Nordjylland;30-39;K;27038;25818
Nordjylland;30-39;M;28247;26969
Nordjylland;40-49;K;31684;31211
Nordjylland;40-49;M;31802;31242
Nordjylland;50-59;K;37963;37647
Nordjylland;50-59;M;38292;37949
Nordjylland;60-69;K;35999;35849
Nordjylland;60-69;M;35352;35210
Nordjylland;70-79;K;32150;32092
Nordjylland;70-79;M;30431;30365
Nordjylland;80-89;K;15015;14980
Nordjylland;80-89;M;11787;11745
Nordjylland;90+;K;3420;3403
Nordjylland;90+;M;1600;1588
Sjælland;0-9;K;274;1
Sjælland;0-9;M;289;1
Sjælland;10-19;K;33668;30937
Sjælland;10-19;M;35718;32571
Sjælland;20-29;K;29811;28168
Sjælland;20-29;M;32837;30987
Sjælland;30-39;K;35808;33937
Sjælland;30-39;M;34892;33193
Sjælland;40-49;K;49005;48134
Sjælland;40-49;M;46622;45682
Sjælland;50-59;K;59561;59027
Sjælland;50-59;M;59909;59347
Sjælland;60-69;K;53084;52841
Sjælland;60-69;M;51440;51185
Sjælland;70-79;K;50118;49996
Sjælland;70-79;M;45802;45689
Sjælland;80-89;K;21553;21478
Sjælland;80-89;M;16669;16634
Sjælland;90+;K;4416;4400
Sjælland;90+;M;1946;1940
Syddanmark;0-9;K;851;1
Syddanmark;0-9;M;950;1
Syddanmark;10-19;K;51621;46182
Syddanmark;10-19;M;53399;47421
Syddanmark;20-29;K;56075;53329
Syddanmark;20-29;M;60403;57287
Syddanmark;30-39;K;55562;52835
Syddanmark;30-39;M;56140;53594
Syddanmark;40-49;K;69077;67995
Syddanmark;40-49;M;67141;65824
Syddanmark;50-59;K;81228;80650
Syddanmark;50-59;M;82182;81480
Syddanmark;60-69;K;74052;73761
Syddanmark;60-69;M;72808;72513
Syddanmark;70-79;K;65903;65778
Syddanmark;70-79;M;61214;61090
Syddanmark;80-89;K;31952;31886
Syddanmark;80-89;M;24393;24351
Syddanmark;90+;K;7106;7060
Syddanmark;90+;M;3173;3165
