"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6435,5842326,0.11,6435
2020-12-28,Nationalt,1992,5842326,0.14,8427
2020-12-29,Nationalt,8885,5842326,0.30,17312
2020-12-30,Nationalt,11396,5842326,0.49,28708
2020-12-31,Nationalt,6119,5842326,0.60,34827
2021-01-01,Nationalt,2317,5842326,0.64,37144
2021-01-02,Nationalt,8808,5842326,0.79,45952
2021-01-03,Nationalt,5958,5842326,0.89,51910
2021-01-04,Nationalt,2396,5842326,0.93,54306
2021-01-05,Nationalt,13430,5842326,1.16,67736
2021-01-06,Nationalt,19625,5842326,1.50,87361
2021-01-07,Nationalt,17381,5842326,1.79,104742
2021-01-08,Nationalt,8430,5842326,1.94,113172
2021-01-09,Nationalt,1899,5842326,1.97,115071
2021-01-10,Nationalt,813,5842326,1.98,115884
2021-01-11,Nationalt,657,5842326,1.99,116541
2021-01-12,Nationalt,463,5842326,2.00,117004
2021-01-13,Nationalt,12704,5842326,2.22,129708
2021-01-14,Nationalt,17870,5842326,2.53,147578
2021-01-15,Nationalt,15174,5842326,2.79,162752
2021-01-16,Nationalt,4598,5842326,2.86,167350
2021-01-17,Nationalt,2523,5842326,2.91,169873
2021-01-18,Nationalt,3869,5842326,2.97,173742
2021-01-19,Nationalt,2471,5842326,3.02,176213
2021-01-20,Nationalt,1505,5842326,3.04,177718
2021-01-21,Nationalt,1518,5842326,3.07,179236
2021-01-22,Nationalt,664,5842326,3.08,179900
2021-01-23,Nationalt,781,5842326,3.09,180681
2021-01-24,Nationalt,614,5842326,3.10,181295
2021-01-25,Nationalt,262,5842326,3.11,181557
2021-01-26,Nationalt,213,5842326,3.11,181770
2021-01-27,Nationalt,209,5842326,3.11,181979
2021-01-28,Nationalt,237,5842326,3.12,182216
2021-01-29,Nationalt,1132,5842326,3.14,183348
2021-01-30,Nationalt,1224,5842326,3.16,184572
2021-01-31,Nationalt,1248,5842326,3.18,185820
2021-02-01,Nationalt,754,5842326,3.19,186574
2021-02-02,Nationalt,2038,5842326,3.23,188612
2021-02-03,Nationalt,1545,5842326,3.25,190157
2021-02-04,Nationalt,1438,5842326,3.28,191595
2021-02-05,Nationalt,1586,5842326,3.31,193181
2021-02-06,Nationalt,1040,5842326,3.32,194221
2021-02-07,Nationalt,1913,5842326,3.36,196134
2021-02-08,Nationalt,2552,5842326,3.40,198686
2021-02-09,Nationalt,3559,5842326,3.46,202245
2021-02-10,Nationalt,3283,5842326,3.52,205528
2021-02-11,Nationalt,5668,5842326,3.61,211196
2021-02-12,Nationalt,12045,5842326,3.82,223241
2021-02-13,Nationalt,6551,5842326,3.93,229792
2021-02-14,Nationalt,6238,5842326,4.04,236030
2021-02-15,Nationalt,13870,5842326,4.28,249900
2021-02-16,Nationalt,13227,5842326,4.50,263127
2021-02-17,Nationalt,10498,5842326,4.68,273625
2021-02-18,Nationalt,11483,5842326,4.88,285108
2021-02-19,Nationalt,13927,5842326,5.12,299035
2021-02-20,Nationalt,10527,5842326,5.30,309562
2021-02-21,Nationalt,10807,5842326,5.48,320369
2021-02-22,Nationalt,13519,5842326,5.71,333888
2021-02-23,Nationalt,14398,5842326,5.96,348286
2021-02-24,Nationalt,13687,5842326,6.20,361973
2021-02-25,Nationalt,14443,5842326,6.44,376416
2021-02-26,Nationalt,35936,5842326,7.06,412352
2021-02-27,Nationalt,6653,5842326,7.17,419005
2021-02-28,Nationalt,10973,5842326,7.36,429978
2021-03-01,Nationalt,19732,5842326,7.70,449710
2021-03-02,Nationalt,16688,5842326,7.98,466398
2021-03-03,Nationalt,12996,5842326,8.21,479394
2021-03-04,Nationalt,17394,5842326,8.50,496788
2021-03-05,Nationalt,16641,5842326,8.79,513429
2021-03-06,Nationalt,14630,5842326,9.04,528059
2021-03-07,Nationalt,12074,5842326,9.25,540133
2021-03-08,Nationalt,9591,5842326,9.41,549724
2021-03-09,Nationalt,10932,5842326,9.60,560656
2021-03-10,Nationalt,12080,5842326,9.80,572736
2021-03-11,Nationalt,4602,5842326,9.88,577338
2021-03-12,Nationalt,3338,5842326,9.94,580676
2021-03-13,Nationalt,4368,5842326,10.0,585044
2021-03-14,Nationalt,1222,5842326,10.0,586266
2021-03-15,Nationalt,2873,5842326,10.1,589139
