"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5842326,0.00,5
2021-01-16,Nationalt,7,5842326,0.00,12
2021-01-17,Nationalt,709,5842326,0.01,721
2021-01-18,Nationalt,2125,5842326,0.05,2846
2021-01-19,Nationalt,2084,5842326,0.08,4930
2021-01-20,Nationalt,1881,5842326,0.12,6811
2021-01-21,Nationalt,2348,5842326,0.16,9159
2021-01-22,Nationalt,5637,5842326,0.25,14796
2021-01-23,Nationalt,7143,5842326,0.38,21939
2021-01-24,Nationalt,6523,5842326,0.49,28462
2021-01-25,Nationalt,2444,5842326,0.53,30906
2021-01-26,Nationalt,1740,5842326,0.56,32646
2021-01-27,Nationalt,4354,5842326,0.63,37000
2021-01-28,Nationalt,8104,5842326,0.77,45104
2021-01-29,Nationalt,18291,5842326,1.09,63395
2021-01-30,Nationalt,12942,5842326,1.31,76337
2021-01-31,Nationalt,12267,5842326,1.52,88604
2021-02-01,Nationalt,7868,5842326,1.65,96472
2021-02-02,Nationalt,3017,5842326,1.70,99489
2021-02-03,Nationalt,6185,5842326,1.81,105674
2021-02-04,Nationalt,10912,5842326,2.00,116586
2021-02-05,Nationalt,13464,5842326,2.23,130050
2021-02-06,Nationalt,6756,5842326,2.34,136806
2021-02-07,Nationalt,3635,5842326,2.40,140441
2021-02-08,Nationalt,7046,5842326,2.52,147487
2021-02-09,Nationalt,4911,5842326,2.61,152398
2021-02-10,Nationalt,3914,5842326,2.68,156312
2021-02-11,Nationalt,2452,5842326,2.72,158764
2021-02-12,Nationalt,7608,5842326,2.85,166372
2021-02-13,Nationalt,974,5842326,2.86,167346
2021-02-14,Nationalt,630,5842326,2.88,167976
2021-02-15,Nationalt,3134,5842326,2.93,171110
2021-02-16,Nationalt,1327,5842326,2.95,172437
2021-02-17,Nationalt,431,5842326,2.96,172868
2021-02-18,Nationalt,302,5842326,2.96,173170
2021-02-19,Nationalt,965,5842326,2.98,174135
2021-02-20,Nationalt,578,5842326,2.99,174713
2021-02-21,Nationalt,349,5842326,3.00,175062
2021-02-22,Nationalt,1082,5842326,3.01,176144
2021-02-23,Nationalt,1950,5842326,3.05,178094
2021-02-24,Nationalt,1968,5842326,3.08,180062
2021-02-25,Nationalt,634,5842326,3.09,180696
2021-02-26,Nationalt,993,5842326,3.11,181689
2021-02-27,Nationalt,1480,5842326,3.14,183169
2021-02-28,Nationalt,1438,5842326,3.16,184607
2021-03-01,Nationalt,1054,5842326,3.18,185661
2021-03-02,Nationalt,1298,5842326,3.20,186959
2021-03-03,Nationalt,1021,5842326,3.22,187980
2021-03-04,Nationalt,1814,5842326,3.25,189794
2021-03-05,Nationalt,5659,5842326,3.35,195453
2021-03-06,Nationalt,4009,5842326,3.41,199462
2021-03-07,Nationalt,4356,5842326,3.49,203818
2021-03-08,Nationalt,6446,5842326,3.60,210264
2021-03-09,Nationalt,7239,5842326,3.72,217503
2021-03-10,Nationalt,7282,5842326,3.85,224785
2021-03-11,Nationalt,7941,5842326,3.98,232726
2021-03-12,Nationalt,10569,5842326,4.16,243295
2021-03-13,Nationalt,5977,5842326,4.27,249272
2021-03-14,Nationalt,9430,5842326,4.43,258702
2021-03-15,Nationalt,9951,5842326,4.60,268653
