"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-16,København,K,31386,13435,31321,13173,65,262
2021-03-16,København,M,17171,6678,17128,6519,43,159
2021-03-16,Frederiksberg,K,6363,3085,6356,2985,7,100
2021-03-16,Frederiksberg,M,3392,1546,3384,1497,8,49
2021-03-16,Ballerup,K,3347,1340,3344,1275,3,65
2021-03-16,Ballerup,M,1641,675,1635,625,6,50
2021-03-16,Brøndby,K,2433,1059,2431,1006,2,53
2021-03-16,Brøndby,M,1217,512,1215,475,2,37
2021-03-16,Dragør,K,951,491,950,477,1,14
2021-03-16,Dragør,M,540,260,539,246,1,14
2021-03-16,Gentofte,K,5109,2523,5081,2450,28,73
2021-03-16,Gentofte,M,2586,1209,2557,1159,29,50
2021-03-16,Gladsaxe,K,5014,2247,5002,2181,12,66
2021-03-16,Gladsaxe,M,2314,970,2298,943,16,27
2021-03-16,Glostrup,K,1922,960,1918,927,4,33
2021-03-16,Glostrup,M,945,542,944,516,1,26
2021-03-16,Herlev,K,2363,1103,2363,1077,0,26
2021-03-16,Herlev,M,990,395,991,381,-1,14
2021-03-16,Albertslund,K,1756,934,1756,903,0,31
2021-03-16,Albertslund,M,912,524,911,486,1,38
2021-03-16,Hvidovre,K,3915,1946,3914,1891,1,55
2021-03-16,Hvidovre,M,1907,890,1905,837,2,53
2021-03-16,Høje Tåstrup,K,3249,1610,3236,1559,13,51
2021-03-16,Høje Tåstrup,M,1801,1054,1795,1019,6,35
2021-03-16,Lyngby-Taarbæk,K,4114,1970,4108,1902,6,68
2021-03-16,Lyngby-Taarbæk,M,1954,913,1948,872,6,41
2021-03-16,Rødovre,K,3078,1272,3078,1223,0,49
2021-03-16,Rødovre,M,1312,510,1309,483,3,27
2021-03-16,Ishøj,K,1339,642,1311,630,28,12
2021-03-16,Ishøj,M,676,364,650,344,26,20
2021-03-16,Tårnby,K,2863,1329,2864,1296,-1,33
2021-03-16,Tårnby,M,1406,557,1409,533,-3,24
2021-03-16,Vallensbæk,K,1092,516,1092,484,0,32
2021-03-16,Vallensbæk,M,634,334,634,315,0,19
2021-03-16,Furesø,K,3100,1436,3097,1372,3,64
2021-03-16,Furesø,M,1528,707,1527,661,1,46
2021-03-16,Allerød,K,1906,761,1906,735,0,26
2021-03-16,Allerød,M,1014,440,1011,410,3,30
2021-03-16,Fredensborg,K,2970,1412,2956,1366,14,46
2021-03-16,Fredensborg,M,1573,716,1563,679,10,37
2021-03-16,Helsingør,K,4808,2140,4759,2056,49,84
2021-03-16,Helsingør,M,2531,1110,2505,1054,26,56
2021-03-16,Hillerød,K,4283,1970,4273,1904,10,66
2021-03-16,Hillerød,M,2136,991,2133,948,3,43
2021-03-16,Hørsholm,K,1976,934,1963,887,13,47
2021-03-16,Hørsholm,M,1110,514,1101,476,9,38
2021-03-16,Rudersdal,K,4261,1910,4233,1817,28,93
2021-03-16,Rudersdal,M,2318,1006,2298,931,20,75
2021-03-16,Egedal,K,2771,1127,2770,1099,1,28
2021-03-16,Egedal,M,1280,499,1279,474,1,25
2021-03-16,Frederikssund,K,3553,1538,3522,1508,31,30
2021-03-16,Frederikssund,M,1696,786,1672,759,24,27
2021-03-16,Greve,K,3069,1446,3068,1418,1,28
2021-03-16,Greve,M,1608,754,1606,728,2,26
2021-03-16,Køge,K,3911,2057,3909,2045,2,12
2021-03-16,Køge,M,1929,966,1925,963,4,3
2021-03-16,Halsnæs,K,2511,946,2512,915,-1,31
2021-03-16,Halsnæs,M,1361,511,1359,484,2,27
2021-03-16,Roskilde,K,6139,3195,6135,3179,4,16
2021-03-16,Roskilde,M,3121,1536,3119,1523,2,13
2021-03-16,Solrød,K,1396,714,1395,710,1,4
2021-03-16,Solrød,M,749,364,745,358,4,6
2021-03-16,Gribskov,K,3181,1372,3181,1323,0,49
2021-03-16,Gribskov,M,1814,778,1812,733,2,45
2021-03-16,Odsherred,K,2372,1092,2369,1087,3,5
2021-03-16,Odsherred,M,1317,654,1313,647,4,7
2021-03-16,Holbæk,K,5066,2512,5060,2504,6,8
2021-03-16,Holbæk,M,2381,1155,2374,1146,7,9
2021-03-16,Faxe,K,2306,1140,2309,1140,-3,0
2021-03-16,Faxe,M,1215,568,1211,565,4,3
2021-03-16,Kalundborg,K,3132,1461,3132,1408,0,53
2021-03-16,Kalundborg,M,1489,807,1489,755,0,52
2021-03-16,Ringsted,K,2111,1065,2109,1042,2,23
2021-03-16,Ringsted,M,944,494,942,478,2,16
2021-03-16,Slagelse,K,5743,2830,5736,2711,7,119
2021-03-16,Slagelse,M,2533,1316,2530,1188,3,128
2021-03-16,Stevns,K,1564,743,1561,738,3,5
2021-03-16,Stevns,M,836,355,834,354,2,1
2021-03-16,Sorø,K,2183,999,2183,965,0,34
2021-03-16,Sorø,M,981,482,982,449,-1,33
2021-03-16,Lejre,K,1947,980,1943,973,4,7
2021-03-16,Lejre,M,964,424,963,422,1,2
2021-03-16,Lolland,K,2688,1423,2689,1417,-1,6
2021-03-16,Lolland,M,1493,875,1490,864,3,11
2021-03-16,Næstved,K,5818,3027,5821,3022,-3,5
2021-03-16,Næstved,M,2692,1421,2687,1413,5,8
2021-03-16,Guldborgsund,K,4611,2304,4603,2277,8,27
2021-03-16,Guldborgsund,M,2396,1312,2389,1279,7,33
2021-03-16,Vordingborg,K,2987,1378,2987,1372,0,6
2021-03-16,Vordingborg,M,1636,828,1635,821,1,7
2021-03-16,Bornholm,K,3202,1337,3181,1314,21,23
2021-03-16,Bornholm,M,1587,590,1574,575,13,15
2021-03-16,Middelfart,K,3104,1324,3098,1287,6,37
2021-03-16,Middelfart,M,1713,629,1708,594,5,35
2021-03-16,Assens,K,2906,1088,2876,1036,30,52
2021-03-16,Assens,M,1395,486,1371,445,24,41
2021-03-16,Faaborg-Midtfyn,K,3753,1489,3705,1435,48,54
2021-03-16,Faaborg-Midtfyn,M,1815,605,1765,550,50,55
2021-03-16,Kerteminde,K,1777,705,1760,671,17,34
2021-03-16,Kerteminde,M,811,310,794,286,17,24
2021-03-16,Nyborg,K,2408,799,2369,773,39,26
2021-03-16,Nyborg,M,1145,393,1113,370,32,23
2021-03-16,Odense,K,14405,5803,14299,5627,106,176
2021-03-16,Odense,M,7035,2662,6939,2535,96,127
2021-03-16,Svendborg,K,5076,2500,5006,2449,70,51
2021-03-16,Svendborg,M,2450,1050,2373,988,77,62
2021-03-16,Nordfyn,K,2080,756,2071,726,9,30
2021-03-16,Nordfyn,M,1037,324,1023,294,14,30
2021-03-16,Langeland,K,1098,442,1084,433,14,9
2021-03-16,Langeland,M,553,192,530,184,23,8
2021-03-16,Ærø,K,571,227,571,226,0,1
2021-03-16,Ærø,M,335,81,335,81,0,0
2021-03-16,Haderslev,K,3568,1463,3560,1423,8,40
2021-03-16,Haderslev,M,1801,648,1788,606,13,42
2021-03-16,Billund,K,1626,745,1617,727,9,18
2021-03-16,Billund,M,864,332,853,315,11,17
2021-03-16,Sønderborg,K,5003,2003,4945,1993,58,10
2021-03-16,Sønderborg,M,2674,619,2610,614,64,5
2021-03-16,Tønder,K,2463,1124,2460,1096,3,28
2021-03-16,Tønder,M,1167,431,1158,404,9,27
2021-03-16,Esbjerg,K,8714,3698,8687,3690,27,8
2021-03-16,Esbjerg,M,4556,1911,4546,1909,10,2
2021-03-16,Fanø,K,265,103,264,103,1,0
2021-03-16,Fanø,M,137,57,137,57,0,0
2021-03-16,Varde,K,3721,1557,3709,1554,12,3
2021-03-16,Varde,M,1891,758,1884,756,7,2
2021-03-16,Vejen,K,3063,1436,3057,1408,6,28
2021-03-16,Vejen,M,1587,724,1582,709,5,15
2021-03-16,Aabenraa,K,3452,1334,3431,1298,21,36
2021-03-16,Aabenraa,M,1825,569,1797,520,28,49
2021-03-16,Fredericia,K,3744,1681,3705,1534,39,147
2021-03-16,Fredericia,M,1984,889,1960,798,24,91
2021-03-16,Horsens,K,5853,2703,5783,2582,70,121
2021-03-16,Horsens,M,2573,1158,2533,1074,40,84
2021-03-16,Kolding,K,5909,2653,5875,2565,34,88
2021-03-16,Kolding,M,3161,1296,3135,1238,26,58
2021-03-16,Vejle,K,7749,3349,7696,3232,53,117
2021-03-16,Vejle,M,4040,1694,4000,1598,40,96
2021-03-16,Herning,K,6303,3362,6246,3126,57,236
2021-03-16,Herning,M,2810,1358,2751,1170,59,188
2021-03-16,Holstebro,K,4501,2128,4457,1992,44,136
2021-03-16,Holstebro,M,1949,860,1911,764,38,96
2021-03-16,Lemvig,K,1401,728,1403,717,-2,11
2021-03-16,Lemvig,M,671,295,671,281,0,14
2021-03-16,Struer,K,1585,701,1559,695,26,6
2021-03-16,Struer,M,773,317,759,306,14,11
2021-03-16,Syddjurs,K,2956,1410,2948,1383,8,27
2021-03-16,Syddjurs,M,1561,670,1549,653,12,17
2021-03-16,Norddjurs,K,2822,1511,2771,1500,51,11
2021-03-16,Norddjurs,M,1358,627,1328,623,30,4
2021-03-16,Favrskov,K,3247,1468,3213,1438,34,30
2021-03-16,Favrskov,M,1358,551,1337,530,21,21
2021-03-16,Odder,K,1749,905,1740,885,9,20
2021-03-16,Odder,M,802,411,799,403,3,8
2021-03-16,Randers,K,7126,3171,7060,3111,66,60
2021-03-16,Randers,M,3103,1304,3025,1283,78,21
2021-03-16,Silkeborg,K,6270,3116,6249,2952,21,164
2021-03-16,Silkeborg,M,2951,1406,2920,1295,31,111
2021-03-16,Samsø,K,391,288,392,286,-1,2
2021-03-16,Samsø,M,241,165,241,163,0,2
2021-03-16,Skanderborg,K,3872,1641,3859,1588,13,53
2021-03-16,Skanderborg,M,1733,750,1719,731,14,19
2021-03-16,Århus,K,21845,9194,21807,8703,38,491
2021-03-16,Århus,M,10202,4478,10164,4138,38,340
2021-03-16,Ikast-Brande,K,2458,1300,2457,1260,1,40
2021-03-16,Ikast-Brande,M,1162,513,1160,469,2,44
2021-03-16,Ringkøbing-Skjern,K,3835,2040,3831,1998,4,42
2021-03-16,Ringkøbing-Skjern,M,1777,863,1770,831,7,32
2021-03-16,Hedensted,K,3011,1569,2972,1551,39,18
2021-03-16,Hedensted,M,1327,641,1303,631,24,10
2021-03-16,Morsø,K,1779,1057,1778,1057,1,0
2021-03-16,Morsø,M,925,557,917,555,8,2
2021-03-16,Skive,K,3268,1747,3245,1719,23,28
2021-03-16,Skive,M,1669,825,1640,808,29,17
2021-03-16,Thisted,K,3074,1644,3071,1645,3,-1
2021-03-16,Thisted,M,1390,686,1385,686,5,0
2021-03-16,Viborg,K,7107,3716,7095,3559,12,157
2021-03-16,Viborg,M,3215,1572,3193,1449,22,123
2021-03-16,Brønderslev,K,2760,1375,2757,1365,3,10
2021-03-16,Brønderslev,M,1161,631,1157,622,4,9
2021-03-16,Frederikshavn,K,4221,2349,4218,1831,3,518
2021-03-16,Frederikshavn,M,1955,1113,1952,666,3,447
2021-03-16,Vesthimmerland,K,2693,1441,2687,1131,6,310
2021-03-16,Vesthimmerland,M,1259,689,1256,400,3,289
2021-03-16,Læsø,K,172,87,172,87,0,0
2021-03-16,Læsø,M,114,31,114,31,0,0
2021-03-16,Rebild,K,2062,1069,2060,1039,2,30
2021-03-16,Rebild,M,864,442,861,413,3,29
2021-03-16,Mariagerfjord,K,2941,1477,2914,1457,27,20
2021-03-16,Mariagerfjord,M,1489,726,1477,720,12,6
2021-03-16,Jammerbugt,K,2621,1261,2602,1244,19,17
2021-03-16,Jammerbugt,M,1243,631,1230,625,13,6
2021-03-16,Aalborg,K,15128,7135,15117,7110,11,25
2021-03-16,Aalborg,M,7080,3527,7080,3507,0,20
2021-03-16,Hjørring,K,5232,2614,5219,2593,13,21
2021-03-16,Hjørring,M,2221,1107,2216,1088,5,19
