"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5842925,0.00,5
2021-01-16,Nationalt,7,5842925,0.00,12
2021-01-17,Nationalt,704,5842925,0.01,716
2021-01-18,Nationalt,2117,5842925,0.05,2833
2021-01-19,Nationalt,2082,5842925,0.08,4915
2021-01-20,Nationalt,1878,5842925,0.12,6793
2021-01-21,Nationalt,2345,5842925,0.16,9138
2021-01-22,Nationalt,5642,5842925,0.25,14780
2021-01-23,Nationalt,7135,5842925,0.38,21915
2021-01-24,Nationalt,6527,5842925,0.49,28442
2021-01-25,Nationalt,2504,5842925,0.53,30946
2021-01-26,Nationalt,1737,5842925,0.56,32683
2021-01-27,Nationalt,4354,5842925,0.63,37037
2021-01-28,Nationalt,8093,5842925,0.77,45130
2021-01-29,Nationalt,18281,5842925,1.09,63411
2021-01-30,Nationalt,12922,5842925,1.31,76333
2021-01-31,Nationalt,12273,5842925,1.52,88606
2021-02-01,Nationalt,7856,5842925,1.65,96462
2021-02-02,Nationalt,3024,5842925,1.70,99486
2021-02-03,Nationalt,6185,5842925,1.81,105671
2021-02-04,Nationalt,10896,5842925,2.00,116567
2021-02-05,Nationalt,13453,5842925,2.23,130020
2021-02-06,Nationalt,6753,5842925,2.34,136773
2021-02-07,Nationalt,3630,5842925,2.40,140403
2021-02-08,Nationalt,7041,5842925,2.52,147444
2021-02-09,Nationalt,4909,5842925,2.61,152353
2021-02-10,Nationalt,3914,5842925,2.67,156267
2021-02-11,Nationalt,2450,5842925,2.72,158717
2021-02-12,Nationalt,7611,5842925,2.85,166328
2021-02-13,Nationalt,975,5842925,2.86,167303
2021-02-14,Nationalt,627,5842925,2.87,167930
2021-02-15,Nationalt,3133,5842925,2.93,171063
2021-02-16,Nationalt,1327,5842925,2.95,172390
2021-02-17,Nationalt,429,5842925,2.96,172819
2021-02-18,Nationalt,304,5842925,2.96,173123
2021-02-19,Nationalt,966,5842925,2.98,174089
2021-02-20,Nationalt,575,5842925,2.99,174664
2021-02-21,Nationalt,348,5842925,3.00,175012
2021-02-22,Nationalt,1087,5842925,3.01,176099
2021-02-23,Nationalt,1950,5842925,3.05,178049
2021-02-24,Nationalt,1963,5842925,3.08,180012
2021-02-25,Nationalt,638,5842925,3.09,180650
2021-02-26,Nationalt,993,5842925,3.11,181643
2021-02-27,Nationalt,1489,5842925,3.13,183132
2021-02-28,Nationalt,1429,5842925,3.16,184561
2021-03-01,Nationalt,1052,5842925,3.18,185613
2021-03-02,Nationalt,1297,5842925,3.20,186910
2021-03-03,Nationalt,1022,5842925,3.22,187932
2021-03-04,Nationalt,1815,5842925,3.25,189747
2021-03-05,Nationalt,5672,5842925,3.34,195419
2021-03-06,Nationalt,4010,5842925,3.41,199429
2021-03-07,Nationalt,4361,5842925,3.49,203790
2021-03-08,Nationalt,6448,5842925,3.60,210238
2021-03-09,Nationalt,7251,5842925,3.72,217489
2021-03-10,Nationalt,7278,5842925,3.85,224767
2021-03-11,Nationalt,8048,5842925,3.98,232815
2021-03-12,Nationalt,10657,5842925,4.17,243472
2021-03-13,Nationalt,5981,5842925,4.27,249453
2021-03-14,Nationalt,9436,5842925,4.43,258889
2021-03-15,Nationalt,9959,5842925,4.60,268848
2021-03-16,Nationalt,9482,5842925,4.76,278330
2021-03-17,Nationalt,9243,5842925,4.92,287573
2021-03-18,Nationalt,7241,5842925,5.05,294814
2021-03-19,Nationalt,11824,5842925,5.25,306638
2021-03-20,Nationalt,4874,5842925,5.33,311512
2021-03-21,Nationalt,4685,5842925,5.41,316197
2021-03-22,Nationalt,7832,5842925,5.55,324029
2021-03-23,Nationalt,7643,5842925,5.68,331672
2021-03-24,Nationalt,13398,5842925,5.91,345070
