"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;17022;7994
Hovedstaden;0-9;M;18135;8554
Hovedstaden;10-19;K;75285;67881
Hovedstaden;10-19;M;78146;70268
Hovedstaden;20-29;K;120932;117697
Hovedstaden;20-29;M;114175;110514
Hovedstaden;30-39;K;110907;108028
Hovedstaden;30-39;M;108667;105946
Hovedstaden;40-49;K;110617;109236
Hovedstaden;40-49;M;107616;106266
Hovedstaden;50-59;K;113804;113041
Hovedstaden;50-59;M;112920;112050
Hovedstaden;60-69;K;90194;89843
Hovedstaden;60-69;M;85531;85116
Hovedstaden;70-79;K;83628;83370
Hovedstaden;70-79;M;70309;70140
Hovedstaden;80-89;K;38943;38800
Hovedstaden;80-89;M;26437;26360
Hovedstaden;90+;K;9087;9027
Hovedstaden;90+;M;3327;3313
Midtjylland;0-9;K;15194;7045
Midtjylland;0-9;M;16184;7442
Midtjylland;10-19;K;65204;60313
Midtjylland;10-19;M;67595;62393
Midtjylland;20-29;K;80186;78319
Midtjylland;20-29;M;81627;79364
Midtjylland;30-39;K;67732;66249
Midtjylland;30-39;M;69083;67613
Midtjylland;40-49;K;76272;75661
Midtjylland;40-49;M;75169;74510
Midtjylland;50-59;K;84427;84031
Midtjylland;50-59;M;85001;84609
Midtjylland;60-69;K;74884;74667
Midtjylland;60-69;M;73086;72878
Midtjylland;70-79;K;65320;65229
Midtjylland;70-79;M;60949;60858
Midtjylland;80-89;K;29814;29728
Midtjylland;80-89;M;23020;22965
Midtjylland;90+;K;6627;6598
Midtjylland;90+;M;3021;3009
Nordjylland;0-9;K;6112;2761
Nordjylland;0-9;M;6405;2891
Nordjylland;10-19;K;26972;24782
Nordjylland;10-19;M;28444;26153
Nordjylland;20-29;K;31691;30834
Nordjylland;20-29;M;35405;34270
Nordjylland;30-39;K;27605;26924
Nordjylland;30-39;M;28855;28079
Nordjylland;40-49;K;31870;31587
Nordjylland;40-49;M;32010;31673
Nordjylland;50-59;K;38009;37809
Nordjylland;50-59;M;38412;38200
Nordjylland;60-69;K;36148;36017
Nordjylland;60-69;M;35495;35366
Nordjylland;70-79;K;32244;32177
Nordjylland;70-79;M;30518;30452
Nordjylland;80-89;K;15087;15043
Nordjylland;80-89;M;11824;11795
Nordjylland;90+;K;3404;3389
Nordjylland;90+;M;1594;1586
Sjælland;0-9;K;7387;3460
Sjælland;0-9;M;8008;3783
Sjælland;10-19;K;38428;35321
Sjælland;10-19;M;40774;37408
Sjælland;20-29;K;30633;29664
Sjælland;20-29;M;33621;32460
Sjælland;30-39;K;36573;35555
Sjælland;30-39;M;35658;34685
Sjælland;40-49;K;49154;48659
Sjælland;40-49;M;46837;46325
Sjælland;50-59;K;59818;59490
Sjælland;50-59;M;60147;59835
Sjælland;60-69;K;53200;53016
Sjælland;60-69;M;51655;51454
Sjælland;70-79;K;50209;50089
Sjælland;70-79;M;45829;45738
Sjælland;80-89;K;21681;21610
Sjælland;80-89;M;16752;16724
Sjælland;90+;K;4412;4389
Sjælland;90+;M;1951;1943
Syddanmark;0-9;K;12553;6290
Syddanmark;0-9;M;13520;6895
Syddanmark;10-19;K;58239;53916
Syddanmark;10-19;M;60317;55873
Syddanmark;20-29;K;57716;56057
Syddanmark;20-29;M;61962;59968
Syddanmark;30-39;K;56882;55430
Syddanmark;30-39;M;57305;55842
Syddanmark;40-49;K;69435;68768
Syddanmark;40-49;M;67577;66803
Syddanmark;50-59;K;81569;81144
Syddanmark;50-59;M;82627;82162
Syddanmark;60-69;K;74346;74115
Syddanmark;60-69;M;73135;72878
Syddanmark;70-79;K;66063;65924
Syddanmark;70-79;M;61372;61227
Syddanmark;80-89;K;32063;31980
Syddanmark;80-89;M;24525;24451
Syddanmark;90+;K;7127;7070
Syddanmark;90+;M;3153;3141
