"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2020-12-29;Nationalt;1;5873520;0.00;1
2021-01-01;Nationalt;1;5873520;0.00;2
2021-01-04;Nationalt;1;5873520;0.00;3
2021-01-05;Nationalt;1;5873520;0.00;4
2021-01-07;Nationalt;2;5873520;0.00;6
2021-01-08;Nationalt;1;5873520;0.00;7
2021-01-09;Nationalt;2;5873520;0.00;9
2021-01-12;Nationalt;2;5873520;0.00;11
2021-01-13;Nationalt;5;5873520;0.00;16
2021-01-14;Nationalt;1;5873520;0.00;17
2021-01-15;Nationalt;5;5873520;0.00;22
2021-01-16;Nationalt;10;5873520;0.00;32
2021-01-17;Nationalt;634;5873520;0.01;666
2021-01-18;Nationalt;1933;5873520;0.04;2599
2021-01-19;Nationalt;1889;5873520;0.08;4488
2021-01-20;Nationalt;1715;5873520;0.11;6203
2021-01-21;Nationalt;2153;5873520;0.14;8356
2021-01-22;Nationalt;5243;5873520;0.23;13599
2021-01-23;Nationalt;6414;5873520;0.34;20013
2021-01-24;Nationalt;5794;5873520;0.44;25807
2021-01-25;Nationalt;2273;5873520;0.48;28080
2021-01-26;Nationalt;1604;5873520;0.51;29684
2021-01-27;Nationalt;4067;5873520;0.57;33751
2021-01-28;Nationalt;7768;5873520;0.71;41519
2021-01-29;Nationalt;17086;5873520;1.00;58605
2021-01-30;Nationalt;11836;5873520;1.20;70441
2021-01-31;Nationalt;11156;5873520;1.39;81597
2021-02-01;Nationalt;7480;5873520;1.52;89077
2021-02-02;Nationalt;2854;5873520;1.57;91931
2021-02-03;Nationalt;5923;5873520;1.67;97854
2021-02-04;Nationalt;10394;5873520;1.84;108248
2021-02-05;Nationalt;12654;5873520;2.06;120902
2021-02-06;Nationalt;6395;5873520;2.17;127297
2021-02-07;Nationalt;3426;5873520;2.23;130723
2021-02-08;Nationalt;6708;5873520;2.34;137431
2021-02-09;Nationalt;4641;5873520;2.42;142072
2021-02-10;Nationalt;3739;5873520;2.48;145811
2021-02-11;Nationalt;2371;5873520;2.52;148182
2021-02-12;Nationalt;7510;5873520;2.65;155692
2021-02-13;Nationalt;918;5873520;2.67;156610
2021-02-14;Nationalt;601;5873520;2.68;157211
2021-02-15;Nationalt;3079;5873520;2.73;160290
2021-02-16;Nationalt;1300;5873520;2.75;161590
2021-02-17;Nationalt;410;5873520;2.76;162000
2021-02-18;Nationalt;320;5873520;2.76;162320
2021-02-19;Nationalt;939;5873520;2.78;163259
2021-02-20;Nationalt;557;5873520;2.79;163816
2021-02-21;Nationalt;346;5873520;2.79;164162
2021-02-22;Nationalt;1077;5873520;2.81;165239
2021-02-23;Nationalt;1876;5873520;2.85;167115
2021-02-24;Nationalt;1832;5873520;2.88;168947
2021-02-25;Nationalt;604;5873520;2.89;169551
2021-02-26;Nationalt;1000;5873520;2.90;170551
2021-02-27;Nationalt;1354;5873520;2.93;171905
2021-02-28;Nationalt;1299;5873520;2.95;173204
2021-03-01;Nationalt;1030;5873520;2.97;174234
2021-03-02;Nationalt;1248;5873520;2.99;175482
2021-03-03;Nationalt;989;5873520;3.00;176471
2021-03-04;Nationalt;1769;5873520;3.03;178240
2021-03-05;Nationalt;5526;5873520;3.13;183766
2021-03-06;Nationalt;3816;5873520;3.19;187582
2021-03-07;Nationalt;4140;5873520;3.26;191722
2021-03-08;Nationalt;6231;5873520;3.37;197953
2021-03-09;Nationalt;6909;5873520;3.49;204862
2021-03-10;Nationalt;6942;5873520;3.61;211804
2021-03-11;Nationalt;7684;5873520;3.74;219488
2021-03-12;Nationalt;10189;5873520;3.91;229677
2021-03-13;Nationalt;5674;5873520;4.01;235351
2021-03-14;Nationalt;9106;5873520;4.16;244457
2021-03-15;Nationalt;9578;5873520;4.33;254035
2021-03-16;Nationalt;9167;5873520;4.48;263202
2021-03-17;Nationalt;8849;5873520;4.63;272051
2021-03-18;Nationalt;7063;5873520;4.75;279114
2021-03-19;Nationalt;11441;5873520;4.95;290555
2021-03-20;Nationalt;4678;5873520;5.03;295233
2021-03-21;Nationalt;4560;5873520;5.10;299793
2021-03-22;Nationalt;7567;5873520;5.23;307360
2021-03-23;Nationalt;7407;5873520;5.36;314767
2021-03-24;Nationalt;13123;5873520;5.58;327890
2021-03-25;Nationalt;8218;5873520;5.72;336108
2021-03-26;Nationalt;7657;5873520;5.85;343765
2021-03-27;Nationalt;3039;5873520;5.90;346804
