"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6398,5843961,0.11,6398
2020-12-28,Nationalt,2023,5843961,0.14,8421
2020-12-29,Nationalt,8824,5843961,0.30,17245
2020-12-30,Nationalt,11311,5843961,0.49,28556
2020-12-31,Nationalt,6081,5843961,0.59,34637
2021-01-01,Nationalt,2307,5843961,0.63,36944
2021-01-02,Nationalt,8750,5843961,0.78,45694
2021-01-03,Nationalt,5894,5843961,0.88,51588
2021-01-04,Nationalt,2396,5843961,0.92,53984
2021-01-05,Nationalt,13349,5843961,1.15,67333
2021-01-06,Nationalt,19491,5843961,1.49,86824
2021-01-07,Nationalt,17273,5843961,1.78,104097
2021-01-08,Nationalt,8354,5843961,1.92,112451
2021-01-09,Nationalt,1896,5843961,1.96,114347
2021-01-10,Nationalt,813,5843961,1.97,115160
2021-01-11,Nationalt,656,5843961,1.98,115816
2021-01-12,Nationalt,462,5843961,1.99,116278
2021-01-13,Nationalt,12651,5843961,2.21,128929
2021-01-14,Nationalt,17795,5843961,2.51,146724
2021-01-15,Nationalt,15100,5843961,2.77,161824
2021-01-16,Nationalt,4580,5843961,2.85,166404
2021-01-17,Nationalt,2501,5843961,2.89,168905
2021-01-18,Nationalt,3836,5843961,2.96,172741
2021-01-19,Nationalt,2465,5843961,3.00,175206
2021-01-20,Nationalt,1498,5843961,3.02,176704
2021-01-21,Nationalt,1514,5843961,3.05,178218
2021-01-22,Nationalt,660,5843961,3.06,178878
2021-01-23,Nationalt,749,5843961,3.07,179627
2021-01-24,Nationalt,601,5843961,3.08,180228
2021-01-25,Nationalt,277,5843961,3.09,180505
2021-01-26,Nationalt,216,5843961,3.09,180721
2021-01-27,Nationalt,205,5843961,3.10,180926
2021-01-28,Nationalt,224,5843961,3.10,181150
2021-01-29,Nationalt,1116,5843961,3.12,182266
2021-01-30,Nationalt,1196,5843961,3.14,183462
2021-01-31,Nationalt,1218,5843961,3.16,184680
2021-02-01,Nationalt,749,5843961,3.17,185429
2021-02-02,Nationalt,2030,5843961,3.21,187459
2021-02-03,Nationalt,1543,5843961,3.23,189002
2021-02-04,Nationalt,1424,5843961,3.26,190426
2021-02-05,Nationalt,1587,5843961,3.29,192013
2021-02-06,Nationalt,1024,5843961,3.30,193037
2021-02-07,Nationalt,1902,5843961,3.34,194939
2021-02-08,Nationalt,2539,5843961,3.38,197478
2021-02-09,Nationalt,3552,5843961,3.44,201030
2021-02-10,Nationalt,3279,5843961,3.50,204309
2021-02-11,Nationalt,5671,5843961,3.59,209980
2021-02-12,Nationalt,12043,5843961,3.80,222023
2021-02-13,Nationalt,6555,5843961,3.91,228578
2021-02-14,Nationalt,6227,5843961,4.02,234805
2021-02-15,Nationalt,13852,5843961,4.25,248657
2021-02-16,Nationalt,13241,5843961,4.48,261898
2021-02-17,Nationalt,10465,5843961,4.66,272363
2021-02-18,Nationalt,11472,5843961,4.86,283835
2021-02-19,Nationalt,13905,5843961,5.09,297740
2021-02-20,Nationalt,10509,5843961,5.27,308249
2021-02-21,Nationalt,10812,5843961,5.46,319061
2021-02-22,Nationalt,13522,5843961,5.69,332583
2021-02-23,Nationalt,14407,5843961,5.94,346990
2021-02-24,Nationalt,13703,5843961,6.17,360693
2021-02-25,Nationalt,14473,5843961,6.42,375166
2021-02-26,Nationalt,36006,5843961,7.04,411172
2021-02-27,Nationalt,6675,5843961,7.15,417847
2021-02-28,Nationalt,11000,5843961,7.34,428847
2021-03-01,Nationalt,19785,5843961,7.68,448632
2021-03-02,Nationalt,16709,5843961,7.96,465341
2021-03-03,Nationalt,13008,5843961,8.19,478349
2021-03-04,Nationalt,17426,5843961,8.48,495775
2021-03-05,Nationalt,16655,5843961,8.77,512430
2021-03-06,Nationalt,14652,5843961,9.02,527082
2021-03-07,Nationalt,12068,5843961,9.23,539150
