"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,2,1
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,625,258
Hovedstaden,10-19,M,354,186
Hovedstaden,20-29,K,12129,4666
Hovedstaden,20-29,M,4907,2008
Hovedstaden,30-39,K,13207,6338
Hovedstaden,30-39,M,6367,3388
Hovedstaden,40-49,K,18801,9258
Hovedstaden,40-49,M,7625,4249
Hovedstaden,50-59,K,22065,11504
Hovedstaden,50-59,M,10518,6451
Hovedstaden,60-69,K,20664,12345
Hovedstaden,60-69,M,14788,8893
Hovedstaden,70-79,K,57269,12372
Hovedstaden,70-79,M,49426,10941
Hovedstaden,80-89,K,36027,22201
Hovedstaden,80-89,M,24210,14235
Hovedstaden,90+,K,8683,8101
Hovedstaden,90+,M,3209,2992
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,0,0
Midtjylland,10-19,K,749,357
Midtjylland,10-19,M,296,171
Midtjylland,20-29,K,9862,3753
Midtjylland,20-29,M,3483,1470
Midtjylland,30-39,K,10514,4903
Midtjylland,30-39,M,3855,1824
Midtjylland,40-49,K,14852,6921
Midtjylland,40-49,M,4839,2234
Midtjylland,50-59,K,17918,8392
Midtjylland,50-59,M,6099,2791
Midtjylland,60-69,K,15486,9680
Midtjylland,60-69,M,9301,6265
Midtjylland,70-79,K,33364,9462
Midtjylland,70-79,M,32240,9716
Midtjylland,80-89,K,27828,16962
Midtjylland,80-89,M,21209,12332
Midtjylland,90+,K,6539,6321
Midtjylland,90+,M,2893,2796
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,293,139
Nordjylland,10-19,M,113,74
Nordjylland,20-29,K,4014,1671
Nordjylland,20-29,M,1500,805
Nordjylland,30-39,K,4798,2095
Nordjylland,30-39,M,1655,857
Nordjylland,40-49,K,6719,3013
Nordjylland,40-49,M,2225,1077
Nordjylland,50-59,K,8921,4304
Nordjylland,50-59,M,2932,1664
Nordjylland,60-69,K,6376,4075
Nordjylland,60-69,M,3505,2584
Nordjylland,70-79,K,14343,3306
Nordjylland,70-79,M,14042,3316
Nordjylland,80-89,K,14115,8962
Nordjylland,80-89,M,10964,6774
Nordjylland,90+,K,3331,3226
Nordjylland,90+,M,1544,1497
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,373,128
Sjælland,10-19,M,187,90
Sjælland,20-29,K,3861,1393
Sjælland,20-29,M,1566,680
Sjælland,30-39,K,6024,2376
Sjælland,30-39,M,2140,939
Sjælland,40-49,K,9995,4174
Sjælland,40-49,M,3255,1522
Sjælland,50-59,K,12534,5338
Sjælland,50-59,M,4732,2433
Sjælland,60-69,K,10294,6001
Sjælland,60-69,M,7109,4696
Sjælland,70-79,K,29259,6353
Sjælland,70-79,M,28257,6910
Sjælland,80-89,K,19065,11536
Sjælland,80-89,M,14784,8593
Sjælland,90+,K,4239,3939
Sjælland,90+,M,1801,1688
Syddanmark,0-9,K,1,0
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,615,249
Syddanmark,10-19,M,275,146
Syddanmark,20-29,K,7249,2737
Syddanmark,20-29,M,2758,1338
Syddanmark,30-39,K,9073,4247
Syddanmark,30-39,M,3551,1898
Syddanmark,40-49,K,13720,6538
Syddanmark,40-49,M,4827,2813
Syddanmark,50-59,K,17029,8572
Syddanmark,50-59,M,6733,4165
Syddanmark,60-69,K,13206,8435
Syddanmark,60-69,M,8577,6306
Syddanmark,70-79,K,27168,8398
Syddanmark,70-79,M,26658,8673
Syddanmark,80-89,K,29113,16968
Syddanmark,80-89,M,22058,11967
Syddanmark,90+,K,6992,6672
Syddanmark,90+,M,2999,2867
