"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-04-21,Ukendt,K,0,0,,,,
2021-04-21,Ukendt,M,0,0,,,,
2021-04-21,Ukendt,K,0,0,,,,
2021-04-21,Ukendt,M,0,0,,,,
2021-04-21,Ukendt,K,0,0,,,,
2021-04-21,Ukendt,M,1,1,,,,
2021-04-21,København,K,50545,22161,49980,21570,565,591
2021-04-21,København,M,32779,14606,32315,14112,464,494
2021-04-21,Frederiksberg,K,12046,5466,11931,5293,115,173
2021-04-21,Frederiksberg,M,7528,3359,7451,3232,77,127
2021-04-21,Ballerup,K,6436,2827,6343,2690,93,137
2021-04-21,Ballerup,M,4064,1794,3988,1673,76,121
2021-04-21,Brøndby,K,4424,2157,4412,2105,12,52
2021-04-21,Brøndby,M,2945,1341,2932,1288,13,53
2021-04-21,Dragør,K,2027,900,2013,877,14,23
2021-04-21,Dragør,M,1508,641,1494,611,14,30
2021-04-21,Gentofte,K,9818,4656,9712,4518,106,138
2021-04-21,Gentofte,M,6347,2790,6266,2686,81,104
2021-04-21,Gladsaxe,K,8203,4012,8079,3922,124,90
2021-04-21,Gladsaxe,M,4990,2167,4865,2097,125,70
2021-04-21,Glostrup,K,3106,1567,3081,1533,25,34
2021-04-21,Glostrup,M,1917,954,1895,916,22,38
2021-04-21,Herlev,K,3882,1902,3827,1861,55,41
2021-04-21,Herlev,M,2253,973,2213,940,40,33
2021-04-21,Albertslund,K,3327,1540,3296,1481,31,59
2021-04-21,Albertslund,M,2250,978,2231,931,19,47
2021-04-21,Hvidovre,K,6508,3337,6453,3261,55,76
2021-04-21,Hvidovre,M,4110,2007,4073,1935,37,72
2021-04-21,Høje Tåstrup,K,6016,2804,5974,2675,42,129
2021-04-21,Høje Tåstrup,M,4125,1972,4095,1861,30,111
2021-04-21,Lyngby-Taarbæk,K,7214,3576,7113,3495,101,81
2021-04-21,Lyngby-Taarbæk,M,4511,1987,4416,1924,95,63
2021-04-21,Rødovre,K,5068,2497,5012,2440,56,57
2021-04-21,Rødovre,M,2923,1293,2877,1237,46,56
2021-04-21,Ishøj,K,2488,1081,2483,1049,5,32
2021-04-21,Ishøj,M,1668,715,1662,683,6,32
2021-04-21,Tårnby,K,5203,2418,5158,2359,45,59
2021-04-21,Tårnby,M,3356,1503,3331,1456,25,47
2021-04-21,Vallensbæk,K,2082,948,2070,928,12,20
2021-04-21,Vallensbæk,M,1497,708,1493,690,4,18
2021-04-21,Furesø,K,5635,2707,5561,2631,74,76
2021-04-21,Furesø,M,3758,1650,3692,1573,66,77
2021-04-21,Allerød,K,3419,1571,3353,1539,66,32
2021-04-21,Allerød,M,2339,1045,2289,1018,50,27
2021-04-21,Fredensborg,K,5716,2559,5632,2499,84,60
2021-04-21,Fredensborg,M,3984,1644,3913,1585,71,59
2021-04-21,Helsingør,K,9362,4030,9238,3894,124,136
2021-04-21,Helsingør,M,6312,2548,6185,2456,127,92
2021-04-21,Hillerød,K,7159,3331,7006,3264,153,67
2021-04-21,Hillerød,M,4499,2102,4406,2043,93,59
2021-04-21,Hørsholm,K,4083,1880,4034,1835,49,45
2021-04-21,Hørsholm,M,2762,1218,2726,1182,36,36
2021-04-21,Rudersdal,K,7906,3824,7808,3741,98,83
2021-04-21,Rudersdal,M,5391,2526,5311,2446,80,80
2021-04-21,Egedal,K,5350,2197,5269,2114,81,83
2021-04-21,Egedal,M,3541,1362,3480,1282,61,80
2021-04-21,Frederikssund,K,6756,2901,6686,2819,70,82
2021-04-21,Frederikssund,M,4584,1905,4525,1813,59,92
2021-04-21,Greve,K,5970,2697,5917,2575,53,122
2021-04-21,Greve,M,4173,1875,4135,1765,38,110
2021-04-21,Køge,K,6845,3467,6834,3338,11,129
2021-04-21,Køge,M,4520,2373,4510,2240,10,133
2021-04-21,Halsnæs,K,4745,2055,4664,1999,81,56
2021-04-21,Halsnæs,M,3456,1465,3380,1406,76,59
2021-04-21,Roskilde,K,10564,5234,10417,5024,147,210
2021-04-21,Roskilde,M,6835,3445,6702,3296,133,149
2021-04-21,Solrød,K,2582,1229,2567,1177,15,52
2021-04-21,Solrød,M,1759,856,1744,806,15,50
2021-04-21,Gribskov,K,6096,2514,5972,2455,124,59
2021-04-21,Gribskov,M,4652,1898,4524,1826,128,72
2021-04-21,Odsherred,K,4690,2060,4597,1873,93,187
2021-04-21,Odsherred,M,3689,1646,3564,1468,125,178
2021-04-21,Holbæk,K,8883,4213,8732,3998,151,215
2021-04-21,Holbæk,M,5770,2902,5636,2662,134,240
2021-04-21,Faxe,K,4143,2050,4113,1958,30,92
2021-04-21,Faxe,M,2842,1482,2813,1409,29,73
2021-04-21,Kalundborg,K,6050,2731,5961,2521,89,210
2021-04-21,Kalundborg,M,4283,2145,4198,1965,85,180
2021-04-21,Ringsted,K,3568,1710,3540,1647,28,63
2021-04-21,Ringsted,M,2332,1168,2310,1107,22,61
2021-04-21,Slagelse,K,10407,4769,10256,4599,151,170
2021-04-21,Slagelse,M,6629,3225,6495,3093,134,132
2021-04-21,Stevns,K,2775,1429,2772,1367,3,62
2021-04-21,Stevns,M,1986,1073,1983,1026,3,47
2021-04-21,Sorø,K,3888,1752,3850,1699,38,53
2021-04-21,Sorø,M,2541,1296,2515,1244,26,52
2021-04-21,Lejre,K,3390,1619,3339,1562,51,57
