"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;17609;10458
Hovedstaden;0-9;M;18727;11155
Hovedstaden;10-19;K;75742;69755
Hovedstaden;10-19;M;78683;72272
Hovedstaden;20-29;K;121225;118361
Hovedstaden;20-29;M;114427;111099
Hovedstaden;30-39;K;111217;108663
Hovedstaden;30-39;M;108878;106393
Hovedstaden;40-49;K;110713;109454
Hovedstaden;40-49;M;107661;106413
Hovedstaden;50-59;K;113813;113103
Hovedstaden;50-59;M;112965;112187
Hovedstaden;60-69;K;90247;89921
Hovedstaden;60-69;M;85618;85240
Hovedstaden;70-79;K;83677;83458
Hovedstaden;70-79;M;70333;70178
Hovedstaden;80-89;K;38948;38825
Hovedstaden;80-89;M;26452;26378
Hovedstaden;90+;K;9075;9017
Hovedstaden;90+;M;3320;3308
Midtjylland;0-9;K;15576;9981
Midtjylland;0-9;M;16612;10587
Midtjylland;10-19;K;65459;61902
Midtjylland;10-19;M;67866;64042
Midtjylland;20-29;K;80447;78822
Midtjylland;20-29;M;81819;79816
Midtjylland;30-39;K;67892;66606
Midtjylland;30-39;M;69240;67922
Midtjylland;40-49;K;76304;75757
Midtjylland;40-49;M;75171;74576
Midtjylland;50-59;K;84461;84116
Midtjylland;50-59;M;85037;84686
Midtjylland;60-69;K;74866;74681
Midtjylland;60-69;M;73117;72932
Midtjylland;70-79;K;65383;65296
Midtjylland;70-79;M;60963;60879
Midtjylland;80-89;K;29806;29731
Midtjylland;80-89;M;23027;22984
Midtjylland;90+;K;6616;6592
Midtjylland;90+;M;3021;3009
Nordjylland;0-9;K;6287;3962
Nordjylland;0-9;M;6581;4158
Nordjylland;10-19;K;27090;25501
Nordjylland;10-19;M;28552;26821
Nordjylland;20-29;K;31777;31006
Nordjylland;20-29;M;35512;34475
Nordjylland;30-39;K;27661;27078
Nordjylland;30-39;M;28919;28229
Nordjylland;40-49;K;31872;31618
Nordjylland;40-49;M;32004;31708
Nordjylland;50-59;K;38026;37840
Nordjylland;50-59;M;38430;38234
Nordjylland;60-69;K;36137;36025
Nordjylland;60-69;M;35529;35415
Nordjylland;70-79;K;32283;32223
Nordjylland;70-79;M;30522;30461
Nordjylland;80-89;K;15100;15063
Nordjylland;80-89;M;11824;11798
Nordjylland;90+;K;3391;3377
Nordjylland;90+;M;1599;1592
Sjælland;0-9;K;7732;4858
Sjælland;0-9;M;8379;5302
Sjælland;10-19;K;38664;36354
Sjælland;10-19;M;41035;38500
Sjælland;20-29;K;30720;29841
Sjælland;20-29;M;33709;32666
Sjælland;30-39;K;36634;35740
Sjælland;30-39;M;35736;34860
Sjælland;40-49;K;49159;48698
Sjælland;40-49;M;46855;46378
Sjælland;50-59;K;59867;59556
Sjælland;50-59;M;60182;59897
Sjælland;60-69;K;53201;53031
Sjælland;60-69;M;51676;51492
Sjælland;70-79;K;50243;50130
Sjælland;70-79;M;45854;45769
Sjælland;80-89;K;21686;21619
Sjælland;80-89;M;16735;16707
Sjælland;90+;K;4410;4386
Sjælland;90+;M;1955;1946
Syddanmark;0-9;K;12936;8382
Syddanmark;0-9;M;13913;9074
Syddanmark;10-19;K;58471;55198
Syddanmark;10-19;M;60633;57194
Syddanmark;20-29;K;57865;56392
Syddanmark;20-29;M;62188;60328
Syddanmark;30-39;K;56985;55725
Syddanmark;30-39;M;57462;56146
Syddanmark;40-49;K;69466;68886
Syddanmark;40-49;M;67555;66875
Syddanmark;50-59;K;81623;81243
Syddanmark;50-59;M;82694;82287
Syddanmark;60-69;K;74368;74161
Syddanmark;60-69;M;73190;72966
Syddanmark;70-79;K;66074;65954
Syddanmark;70-79;M;61358;61226
Syddanmark;80-89;K;32083;32014
Syddanmark;80-89;M;24556;24502
Syddanmark;90+;K;7110;7062
Syddanmark;90+;M;3156;3144
