"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1868409;0.00
2021-01-01;Hovedstaden;0;1868409;0.00
2021-01-04;Hovedstaden;0;1868409;0.00
2021-01-05;Hovedstaden;1;1868409;0.00
2021-01-07;Hovedstaden;2;1868409;0.00
2021-01-08;Hovedstaden;3;1868409;0.00
2021-01-09;Hovedstaden;5;1868409;0.00
2021-01-12;Hovedstaden;5;1868409;0.00
2021-01-13;Hovedstaden;7;1868409;0.00
2021-01-14;Hovedstaden;8;1868409;0.00
2021-01-15;Hovedstaden;13;1868409;0.00
2021-01-16;Hovedstaden;15;1868409;0.00
2021-01-17;Hovedstaden;57;1868409;0.00
2021-01-18;Hovedstaden;193;1868409;0.01
2021-01-19;Hovedstaden;364;1868409;0.02
2021-01-20;Hovedstaden;499;1868409;0.03
2021-01-21;Hovedstaden;616;1868409;0.03
2021-01-22;Hovedstaden;698;1868409;0.04
2021-01-23;Hovedstaden;4466;1868409;0.24
2021-01-24;Hovedstaden;8070;1868409;0.43
2021-01-25;Hovedstaden;8299;1868409;0.44
2021-01-26;Hovedstaden;8438;1868409;0.45
2021-01-27;Hovedstaden;9057;1868409;0.48
2021-01-28;Hovedstaden;12742;1868409;0.68
2021-01-29;Hovedstaden;19832;1868409;1.06
2021-01-30;Hovedstaden;24070;1868409;1.29
2021-01-31;Hovedstaden;26490;1868409;1.42
2021-02-01;Hovedstaden;28370;1868409;1.52
2021-02-02;Hovedstaden;28482;1868409;1.52
2021-02-03;Hovedstaden;31303;1868409;1.68
2021-02-04;Hovedstaden;37505;1868409;2.01
2021-02-05;Hovedstaden;42207;1868409;2.26
2021-02-06;Hovedstaden;45121;1868409;2.41
2021-02-07;Hovedstaden;45685;1868409;2.45
2021-02-08;Hovedstaden;46818;1868409;2.51
2021-02-09;Hovedstaden;46864;1868409;2.51
2021-02-10;Hovedstaden;47784;1868409;2.56
2021-02-11;Hovedstaden;48027;1868409;2.57
2021-02-12;Hovedstaden;52159;1868409;2.79
2021-02-13;Hovedstaden;52170;1868409;2.79
2021-02-14;Hovedstaden;52183;1868409;2.79
2021-02-15;Hovedstaden;53548;1868409;2.87
2021-02-16;Hovedstaden;53955;1868409;2.89
2021-02-17;Hovedstaden;53992;1868409;2.89
2021-02-18;Hovedstaden;54074;1868409;2.89
2021-02-19;Hovedstaden;54129;1868409;2.90
2021-02-20;Hovedstaden;54234;1868409;2.90
2021-02-21;Hovedstaden;54339;1868409;2.91
2021-02-22;Hovedstaden;54487;1868409;2.92
2021-02-23;Hovedstaden;54653;1868409;2.93
2021-02-24;Hovedstaden;54737;1868409;2.93
2021-02-25;Hovedstaden;54777;1868409;2.93
2021-02-26;Hovedstaden;54846;1868409;2.94
2021-02-27;Hovedstaden;55873;1868409;2.99
2021-02-28;Hovedstaden;56919;1868409;3.05
2021-03-01;Hovedstaden;57136;1868409;3.06
2021-03-02;Hovedstaden;57387;1868409;3.07
2021-03-03;Hovedstaden;57435;1868409;3.07
2021-03-04;Hovedstaden;57636;1868409;3.08
2021-03-05;Hovedstaden;57908;1868409;3.10
2021-03-06;Hovedstaden;58001;1868409;3.10
2021-03-07;Hovedstaden;58315;1868409;3.12
2021-03-08;Hovedstaden;58555;1868409;3.13
2021-03-09;Hovedstaden;59927;1868409;3.21
2021-03-10;Hovedstaden;61552;1868409;3.29
2021-03-11;Hovedstaden;65716;1868409;3.52
2021-03-12;Hovedstaden;70344;1868409;3.76
2021-03-13;Hovedstaden;70436;1868409;3.77
2021-03-14;Hovedstaden;73599;1868409;3.94
2021-03-15;Hovedstaden;76295;1868409;4.08
2021-03-16;Hovedstaden;79704;1868409;4.27
2021-03-17;Hovedstaden;83936;1868409;4.49
2021-03-18;Hovedstaden;88206;1868409;4.72
