"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-01;Nationalt;1;5876149;0.00;1
2020-12-08;Nationalt;1;5876149;0.00;2
2020-12-16;Nationalt;1;5876149;0.00;3
2020-12-17;Nationalt;1;5876149;0.00;4
2020-12-18;Nationalt;2;5876149;0.00;6
2020-12-19;Nationalt;1;5876149;0.00;7
2020-12-20;Nationalt;1;5876149;0.00;8
2020-12-21;Nationalt;3;5876149;0.00;11
2020-12-22;Nationalt;5;5876149;0.00;16
2020-12-23;Nationalt;4;5876149;0.00;20
2020-12-24;Nationalt;4;5876149;0.00;24
2020-12-26;Nationalt;5;5876149;0.00;29
2020-12-27;Nationalt;5815;5876149;0.10;5844
2020-12-28;Nationalt;1920;5876149;0.13;7764
2020-12-29;Nationalt;8219;5876149;0.27;15983
2020-12-30;Nationalt;10530;5876149;0.45;26513
2020-12-31;Nationalt;5495;5876149;0.54;32008
2021-01-01;Nationalt;2091;5876149;0.58;34099
2021-01-02;Nationalt;7851;5876149;0.71;41950
2021-01-03;Nationalt;5184;5876149;0.80;47134
2021-01-04;Nationalt;2329;5876149;0.84;49463
2021-01-05;Nationalt;12261;5876149;1.05;61724
2021-01-06;Nationalt;17691;5876149;1.35;79415
2021-01-07;Nationalt;15687;5876149;1.62;95102
2021-01-08;Nationalt;7622;5876149;1.75;102724
2021-01-09;Nationalt;1832;5876149;1.78;104556
2021-01-10;Nationalt;819;5876149;1.79;105375
2021-01-11;Nationalt;664;5876149;1.80;106039
2021-01-12;Nationalt;465;5876149;1.81;106504
2021-01-13;Nationalt;12023;5876149;2.02;118527
2021-01-14;Nationalt;16658;5876149;2.30;135185
2021-01-15;Nationalt;14070;5876149;2.54;149255
2021-01-16;Nationalt;4274;5876149;2.61;153529
2021-01-17;Nationalt;2249;5876149;2.65;155778
2021-01-18;Nationalt;3572;5876149;2.71;159350
2021-01-19;Nationalt;2311;5876149;2.75;161661
2021-01-20;Nationalt;1408;5876149;2.78;163069
2021-01-21;Nationalt;1440;5876149;2.80;164509
2021-01-22;Nationalt;640;5876149;2.81;165149
2021-01-23;Nationalt;673;5876149;2.82;165822
2021-01-24;Nationalt;552;5876149;2.83;166374
2021-01-25;Nationalt;273;5876149;2.84;166647
2021-01-26;Nationalt;212;5876149;2.84;166859
2021-01-27;Nationalt;206;5876149;2.84;167065
2021-01-28;Nationalt;236;5876149;2.85;167301
2021-01-29;Nationalt;1033;5876149;2.86;168334
2021-01-30;Nationalt;1109;5876149;2.88;169443
2021-01-31;Nationalt;1125;5876149;2.90;170568
2021-02-01;Nationalt;723;5876149;2.92;171291
2021-02-02;Nationalt;1860;5876149;2.95;173151
2021-02-03;Nationalt;1377;5876149;2.97;174528
2021-02-04;Nationalt;1315;5876149;2.99;175843
2021-02-05;Nationalt;1508;5876149;3.02;177351
2021-02-06;Nationalt;947;5876149;3.03;178298
2021-02-07;Nationalt;1741;5876149;3.06;180039
2021-02-08;Nationalt;2351;5876149;3.10;182390
2021-02-09;Nationalt;3362;5876149;3.16;185752
2021-02-10;Nationalt;3181;5876149;3.22;188933
2021-02-11;Nationalt;5593;5876149;3.31;194526
2021-02-12;Nationalt;11789;5876149;3.51;206315
2021-02-13;Nationalt;6306;5876149;3.62;212621
2021-02-14;Nationalt;5989;5876149;3.72;218610
2021-02-15;Nationalt;13197;5876149;3.94;231807
2021-02-16;Nationalt;12671;5876149;4.16;244478
2021-02-17;Nationalt;10022;5876149;4.33;254500
2021-02-18;Nationalt;11171;5876149;4.52;265671
2021-02-19;Nationalt;13483;5876149;4.75;279154
2021-02-20;Nationalt;10046;5876149;4.92;289200
2021-02-21;Nationalt;10380;5876149;5.10;299580
2021-02-22;Nationalt;13113;5876149;5.32;312693
2021-02-23;Nationalt;14000;5876149;5.56;326693
2021-02-24;Nationalt;13331;5876149;5.79;340024
2021-02-25;Nationalt;14332;5876149;6.03;354356
2021-02-26;Nationalt;35300;5876149;6.63;389656
2021-02-27;Nationalt;6466;5876149;6.74;396122
2021-02-28;Nationalt;10575;5876149;6.92;406697
2021-03-01;Nationalt;19183;5876149;7.25;425880
2021-03-02;Nationalt;16390;5876149;7.53;442270
2021-03-03;Nationalt;12827;5876149;7.74;455097
2021-03-04;Nationalt;17223;5876149;8.04;472320
2021-03-05;Nationalt;16272;5876149;8.31;488592
2021-03-06;Nationalt;14346;5876149;8.56;502938
2021-03-07;Nationalt;11696;5876149;8.76;514634
2021-03-08;Nationalt;9377;5876149;8.92;524011
2021-03-09;Nationalt;10698;5876149;9.10;534709
2021-03-10;Nationalt;11833;5876149;9.30;546542
2021-03-11;Nationalt;4397;5876149;9.38;550939
2021-03-12;Nationalt;3225;5876149;9.43;554164
2021-03-13;Nationalt;4445;5876149;9.51;558609
2021-03-14;Nationalt;1199;5876149;9.53;559808
2021-03-15;Nationalt;2757;5876149;9.57;562565
2021-03-16;Nationalt;6640;5876149;9.69;569205
2021-03-17;Nationalt;10522;5876149;9.87;579727
2021-03-18;Nationalt;14356;5876149;10.1;594083
2021-03-19;Nationalt;7701;5876149;10.2;601784
2021-03-20;Nationalt;2954;5876149;10.3;604738
2021-03-21;Nationalt;4900;5876149;10.4;609638
2021-03-22;Nationalt;4051;5876149;10.4;613689
2021-03-23;Nationalt;5997;5876149;10.5;619686
2021-03-24;Nationalt;9690;5876149;10.7;629376
2021-03-25;Nationalt;7617;5876149;10.8;636993
2021-03-26;Nationalt;6075;5876149;10.9;643068
2021-03-27;Nationalt;9839;5876149;11.1;652907
2021-03-28;Nationalt;10642;5876149;11.3;663549
2021-03-29;Nationalt;17724;5876149;11.6;681273
2021-03-30;Nationalt;21347;5876149;12.0;702620
2021-03-31;Nationalt;12928;5876149;12.2;715548
2021-04-01;Nationalt;4197;5876149;12.2;719745
2021-04-02;Nationalt;4882;5876149;12.3;724627
2021-04-03;Nationalt;11989;5876149;12.5;736616
2021-04-04;Nationalt;11566;5876149;12.7;748182
2021-04-05;Nationalt;12224;5876149;12.9;760406
2021-04-06;Nationalt;15895;5876149;13.2;776301
2021-04-07;Nationalt;16500;5876149;13.5;792801
2021-04-08;Nationalt;13693;5876149;13.7;806494
2021-04-09;Nationalt;16372;5876149;14.0;822866
2021-04-10;Nationalt;16651;5876149;14.3;839517
2021-04-11;Nationalt;14824;5876149;14.5;854341
2021-04-12;Nationalt;93421;5876149;16.1;947762
2021-04-13;Nationalt;18463;5876149;16.4;966225
2021-04-14;Nationalt;11428;5876149;16.6;977653
2021-04-15;Nationalt;15250;5876149;16.9;992903
2021-04-16;Nationalt;17335;5876149;17.2;1010238
2021-04-17;Nationalt;18714;5876149;17.5;1028952
