"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2021-01-04;Nationalt;1;5852388;0.00;1
2021-01-08;Nationalt;1;5852388;0.00;2
2021-01-09;Nationalt;1;5852388;0.00;3
2021-01-13;Nationalt;1;5852388;0.00;4
2021-01-14;Nationalt;1;5852388;0.00;5
2021-01-15;Nationalt;5;5852388;0.00;10
2021-01-16;Nationalt;8;5852388;0.00;18
2021-01-17;Nationalt;674;5852388;0.01;692
2021-01-18;Nationalt;2062;5852388;0.05;2754
2021-01-19;Nationalt;2006;5852388;0.08;4760
2021-01-20;Nationalt;1807;5852388;0.11;6567
2021-01-21;Nationalt;2278;5852388;0.15;8845
2021-01-22;Nationalt;5552;5852388;0.25;14397
2021-01-23;Nationalt;6875;5852388;0.36;21272
2021-01-24;Nationalt;6281;5852388;0.47;27553
2021-01-25;Nationalt;2405;5852388;0.51;29958
2021-01-26;Nationalt;1686;5852388;0.54;31644
2021-01-27;Nationalt;4257;5852388;0.61;35901
2021-01-28;Nationalt;8014;5852388;0.75;43915
2021-01-29;Nationalt;17896;5852388;1.06;61811
2021-01-30;Nationalt;12554;5852388;1.27;74365
2021-01-31;Nationalt;11865;5852388;1.47;86230
2021-02-01;Nationalt;7742;5852388;1.61;93972
2021-02-02;Nationalt;2961;5852388;1.66;96933
2021-02-03;Nationalt;6113;5852388;1.76;103046
2021-02-04;Nationalt;10792;5852388;1.95;113838
2021-02-05;Nationalt;13199;5852388;2.17;127037
2021-02-06;Nationalt;6659;5852388;2.28;133696
2021-02-07;Nationalt;3590;5852388;2.35;137286
2021-02-08;Nationalt;6949;5852388;2.46;144235
2021-02-09;Nationalt;4815;5852388;2.55;149050
2021-02-10;Nationalt;3855;5852388;2.61;152905
2021-02-11;Nationalt;2439;5852388;2.65;155344
2021-02-12;Nationalt;7598;5852388;2.78;162942
2021-02-13;Nationalt;958;5852388;2.80;163900
2021-02-14;Nationalt;622;5852388;2.81;164522
2021-02-15;Nationalt;3119;5852388;2.86;167641
2021-02-16;Nationalt;1329;5852388;2.89;168970
2021-02-17;Nationalt;426;5852388;2.89;169396
2021-02-18;Nationalt;310;5852388;2.90;169706
2021-02-19;Nationalt;962;5852388;2.92;170668
2021-02-20;Nationalt;576;5852388;2.93;171244
2021-02-21;Nationalt;359;5852388;2.93;171603
2021-02-22;Nationalt;1103;5852388;2.95;172706
2021-02-23;Nationalt;1924;5852388;2.98;174630
2021-02-24;Nationalt;1935;5852388;3.02;176565
2021-02-25;Nationalt;624;5852388;3.03;177189
2021-02-26;Nationalt;1009;5852388;3.04;178198
2021-02-27;Nationalt;1431;5852388;3.07;179629
2021-02-28;Nationalt;1393;5852388;3.09;181022
2021-03-01;Nationalt;1065;5852388;3.11;182087
2021-03-02;Nationalt;1293;5852388;3.13;183380
2021-03-03;Nationalt;1021;5852388;3.15;184401
2021-03-04;Nationalt;1807;5852388;3.18;186208
2021-03-05;Nationalt;5690;5852388;3.28;191898
2021-03-06;Nationalt;3958;5852388;3.35;195856
2021-03-07;Nationalt;4319;5852388;3.42;200175
2021-03-08;Nationalt;6425;5852388;3.53;206600
2021-03-09;Nationalt;7181;5852388;3.65;213781
2021-03-10;Nationalt;7201;5852388;3.78;220982
2021-03-11;Nationalt;7968;5852388;3.91;228950
2021-03-12;Nationalt;10563;5852388;4.09;239513
2021-03-13;Nationalt;5893;5852388;4.19;245406
2021-03-14;Nationalt;9344;5852388;4.35;254750
2021-03-15;Nationalt;9845;5852388;4.52;264595
2021-03-16;Nationalt;9437;5852388;4.68;274032
2021-03-17;Nationalt;9156;5852388;4.84;283188
2021-03-18;Nationalt;7235;5852388;4.96;290423
2021-03-19;Nationalt;11732;5852388;5.16;302155
2021-03-20;Nationalt;4813;5852388;5.25;306968
2021-03-21;Nationalt;4657;5852388;5.32;311625
2021-03-22;Nationalt;7761;5852388;5.46;319386
2021-03-23;Nationalt;7569;5852388;5.59;326955
2021-03-24;Nationalt;13461;5852388;5.82;340416
2021-03-25;Nationalt;8414;5852388;5.96;348830
2021-03-26;Nationalt;7855;5852388;6.09;356685
2021-03-27;Nationalt;3115;5852388;6.15;359800
2021-03-28;Nationalt;2809;5852388;6.20;362609
2021-03-29;Nationalt;6213;5852388;6.30;368822
2021-03-30;Nationalt;6055;5852388;6.41;374877
2021-03-31;Nationalt;9779;5852388;6.57;384656
2021-04-01;Nationalt;6941;5852388;6.69;391597
2021-04-02;Nationalt;7010;5852388;6.81;398607
2021-04-03;Nationalt;2190;5852388;6.85;400797
2021-04-04;Nationalt;1783;5852388;6.88;402580
2021-04-05;Nationalt;1330;5852388;6.90;403910
2021-04-06;Nationalt;6128;5852388;7.01;410038
2021-04-07;Nationalt;8277;5852388;7.15;418315
2021-04-08;Nationalt;8601;5852388;7.29;426916
2021-04-09;Nationalt;8715;5852388;7.44;435631
2021-04-10;Nationalt;5462;5852388;7.54;441093
2021-04-11;Nationalt;3930;5852388;7.60;445023
2021-04-12;Nationalt;11561;5852388;7.80;456584
2021-04-13;Nationalt;6261;5852388;7.91;462845
2021-04-14;Nationalt;11204;5852388;8.10;474049
2021-04-15;Nationalt;9137;5852388;8.26;483186
2021-04-16;Nationalt;8197;5852388;8.40;491383
2021-04-17;Nationalt;2750;5852388;8.44;494133
2021-04-18;Nationalt;5145;5852388;8.53;499278
2021-04-19;Nationalt;14432;5852388;8.78;513710
2021-04-20;Nationalt;17017;5852388;9.07;530727
2021-04-21;Nationalt;12792;5852388;9.29;543519
2021-04-22;Nationalt;5416;5852388;9.38;548935
2021-04-23;Nationalt;11248;5852388;9.57;560183
2021-04-24;Nationalt;7607;5852388;9.70;567790
2021-04-25;Nationalt;5294;5852388;9.79;573084
2021-04-26;Nationalt;7887;5852388;9.93;580971
2021-04-27;Nationalt;20941;5852388;10.3;601912
2021-04-28;Nationalt;20620;5852388;10.6;622532
2021-04-29;Nationalt;17969;5852388;10.9;640501
2021-04-30;Nationalt;3957;5852388;11.0;644458
2021-05-01;Nationalt;6131;5852388;11.1;650589
2021-05-02;Nationalt;13810;5852388;11.4;664399
2021-05-03;Nationalt;45771;5852388;12.1;710170
2021-05-04;Nationalt;24822;5852388;12.6;734992
2021-05-05;Nationalt;29286;5852388;13.1;764278
2021-05-06;Nationalt;25588;5852388;13.5;789866
2021-05-07;Nationalt;24627;5852388;13.9;814493
2021-05-08;Nationalt;30866;5852388;14.4;845359
2021-05-09;Nationalt;16705;5852388;14.7;862064
2021-05-10;Nationalt;36176;5852388;15.3;898240
2021-05-11;Nationalt;26283;5852388;15.8;924523
2021-05-12;Nationalt;27011;5852388;16.3;951534
2021-05-13;Nationalt;19706;5852388;16.6;971240
2021-05-14;Nationalt;30816;5852388;17.1;1002056
2021-05-15;Nationalt;19463;5852388;17.5;1021519
2021-05-16;Nationalt;14093;5852388;17.7;1035612
2021-05-17;Nationalt;30177;5852388;18.2;1065789
2021-05-18;Nationalt;30825;5852388;18.7;1096614
2021-05-19;Nationalt;22662;5852388;19.1;1119276
2021-05-20;Nationalt;22375;5852388;19.5;1141651
2021-05-21;Nationalt;19284;5852388;19.8;1160935
2021-05-22;Nationalt;11902;5852388;20.0;1172837
2021-05-23;Nationalt;6195;5852388;20.1;1179032
2021-05-24;Nationalt;9730;5852388;20.3;1188762
2021-05-25;Nationalt;12898;5852388;20.5;1201660
2021-05-26;Nationalt;12134;5852388;20.7;1213794
2021-05-27;Nationalt;12409;5852388;21.0;1226203
2021-05-28;Nationalt;9761;5852388;21.1;1235964
2021-05-29;Nationalt;5239;5852388;21.2;1241203
2021-05-30;Nationalt;6977;5852388;21.3;1248180
2021-05-31;Nationalt;21522;5852388;21.7;1269702
2021-06-01;Nationalt;17698;5852388;22.0;1287400
2021-06-02;Nationalt;17407;5852388;22.3;1304807
2021-06-03;Nationalt;23740;5852388;22.7;1328547
2021-06-04;Nationalt;14312;5852388;22.9;1342859
2021-06-05;Nationalt;7525;5852388;23.1;1350384
2021-06-06;Nationalt;15157;5852388;23.3;1365541
2021-06-07;Nationalt;21891;5852388;23.7;1387432
2021-06-08;Nationalt;24701;5852388;24.1;1412133
2021-06-09;Nationalt;24257;5852388;24.5;1436390
2021-06-10;Nationalt;17546;5852388;24.8;1453936
2021-06-11;Nationalt;18365;5852388;25.2;1472301
2021-06-12;Nationalt;12916;5852388;25.4;1485217
2021-06-13;Nationalt;13410;5852388;25.6;1498627
2021-06-14;Nationalt;22126;5852388;26.0;1520753
2021-06-15;Nationalt;18641;5852388;26.3;1539394
2021-06-16;Nationalt;25998;5852388;26.7;1565392
2021-06-17;Nationalt;21631;5852388;27.1;1587023
2021-06-18;Nationalt;27224;5852388;27.6;1614247
2021-06-19;Nationalt;18053;5852388;27.9;1632300
2021-06-20;Nationalt;15727;5852388;28.2;1648027
2021-06-21;Nationalt;26018;5852388;28.6;1674045
2021-06-22;Nationalt;27104;5852388;29.1;1701149
2021-06-23;Nationalt;32631;5852388;29.6;1733780
2021-06-24;Nationalt;34487;5852388;30.2;1768267
2021-06-25;Nationalt;32791;5852388;30.8;1801058
2021-06-26;Nationalt;22582;5852388;31.2;1823640
2021-06-27;Nationalt;24269;5852388;31.6;1847909
2021-06-28;Nationalt;34293;5852388;32.2;1882202
2021-06-29;Nationalt;42242;5852388;32.9;1924444
2021-06-30;Nationalt;38609;5852388;33.5;1963053
2021-07-01;Nationalt;40627;5852388;34.2;2003680
2021-07-02;Nationalt;44075;5852388;35.0;2047755
2021-07-03;Nationalt;32708;5852388;35.5;2080463
2021-07-04;Nationalt;29349;5852388;36.1;2109812
2021-07-05;Nationalt;43080;5852388;36.8;2152892
2021-07-06;Nationalt;42260;5852388;37.5;2195152
2021-07-07;Nationalt;39624;5852388;38.2;2234776
2021-07-08;Nationalt;36865;5852388;38.8;2271641
2021-07-09;Nationalt;33170;5852388;39.4;2304811
2021-07-10;Nationalt;21708;5852388;39.8;2326519
2021-07-11;Nationalt;21993;5852388;40.1;2348512
2021-07-12;Nationalt;54522;5852388;41.1;2403034
2021-07-13;Nationalt;49657;5852388;41.9;2452691
2021-07-14;Nationalt;44724;5852388;42.7;2497415
2021-07-15;Nationalt;53468;5852388;43.6;2550883
2021-07-16;Nationalt;43503;5852388;44.3;2594386
2021-07-17;Nationalt;26398;5852388;44.8;2620784
2021-07-18;Nationalt;33926;5852388;45.4;2654710
2021-07-19;Nationalt;54546;5852388;46.3;2709256
2021-07-20;Nationalt;56497;5852388;47.3;2765753
2021-07-21;Nationalt;55081;5852388;48.2;2820834
2021-07-22;Nationalt;51740;5852388;49.1;2872574
2021-07-23;Nationalt;43642;5852388;49.8;2916216
2021-07-24;Nationalt;23739;5852388;50.2;2939955
2021-07-25;Nationalt;31478;5852388;50.8;2971433
