"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-17;Nationalt;1;5852388;0.00;1
2020-12-18;Nationalt;1;5852388;0.00;2
2020-12-19;Nationalt;1;5852388;0.00;3
2020-12-21;Nationalt;1;5852388;0.00;4
2020-12-22;Nationalt;1;5852388;0.00;5
2020-12-23;Nationalt;3;5852388;0.00;8
2020-12-24;Nationalt;3;5852388;0.00;11
2020-12-26;Nationalt;2;5852388;0.00;13
2020-12-27;Nationalt;6199;5852388;0.11;6212
2020-12-28;Nationalt;1988;5852388;0.14;8200
2020-12-29;Nationalt;8642;5852388;0.29;16842
2020-12-30;Nationalt;11053;5852388;0.48;27895
2020-12-31;Nationalt;5886;5852388;0.58;33781
2021-01-01;Nationalt;2236;5852388;0.62;36017
2021-01-02;Nationalt;8442;5852388;0.76;44459
2021-01-03;Nationalt;5674;5852388;0.86;50133
2021-01-04;Nationalt;2388;5852388;0.90;52521
2021-01-05;Nationalt;12979;5852388;1.12;65500
2021-01-06;Nationalt;18900;5852388;1.44;84400
2021-01-07;Nationalt;16752;5852388;1.73;101152
2021-01-08;Nationalt;8114;5852388;1.87;109266
2021-01-09;Nationalt;1872;5852388;1.90;111138
2021-01-10;Nationalt;819;5852388;1.91;111957
2021-01-11;Nationalt;659;5852388;1.92;112616
2021-01-12;Nationalt;462;5852388;1.93;113078
2021-01-13;Nationalt;12485;5852388;2.15;125563
2021-01-14;Nationalt;17498;5852388;2.44;143061
2021-01-15;Nationalt;14806;5852388;2.70;157867
2021-01-16;Nationalt;4484;5852388;2.77;162351
2021-01-17;Nationalt;2408;5852388;2.82;164759
2021-01-18;Nationalt;3749;5852388;2.88;168508
2021-01-19;Nationalt;2415;5852388;2.92;170923
2021-01-20;Nationalt;1472;5852388;2.95;172395
2021-01-21;Nationalt;1493;5852388;2.97;173888
2021-01-22;Nationalt;650;5852388;2.98;174538
2021-01-23;Nationalt;714;5852388;2.99;175252
2021-01-24;Nationalt;584;5852388;3.00;175836
2021-01-25;Nationalt;277;5852388;3.01;176113
2021-01-26;Nationalt;210;5852388;3.01;176323
2021-01-27;Nationalt;203;5852388;3.02;176526
2021-01-28;Nationalt;218;5852388;3.02;176744
2021-01-29;Nationalt;1082;5852388;3.04;177826
2021-01-30;Nationalt;1167;5852388;3.06;178993
2021-01-31;Nationalt;1172;5852388;3.08;180165
2021-02-01;Nationalt;744;5852388;3.09;180909
2021-02-02;Nationalt;1962;5852388;3.12;182871
2021-02-03;Nationalt;1494;5852388;3.15;184365
2021-02-04;Nationalt;1396;5852388;3.17;185761
2021-02-05;Nationalt;1551;5852388;3.20;187312
2021-02-06;Nationalt;998;5852388;3.22;188310
2021-02-07;Nationalt;1858;5852388;3.25;190168
2021-02-08;Nationalt;2478;5852388;3.29;192646
2021-02-09;Nationalt;3485;5852388;3.35;196131
