"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;7;0
Hovedstaden;0-9;M;5;1
Hovedstaden;10-19;K;57932;53748
Hovedstaden;10-19;M;60017;55477
Hovedstaden;20-29;K;112376;107486
Hovedstaden;20-29;M;106682;101459
Hovedstaden;30-39;K;101464;95650
Hovedstaden;30-39;M;101495;97545
Hovedstaden;40-49;K;107986;105844
Hovedstaden;40-49;M;105126;103265
Hovedstaden;50-59;K;111790;110687
Hovedstaden;50-59;M;110776;109715
Hovedstaden;60-69;K;89001;88532
Hovedstaden;60-69;M;84417;83934
Hovedstaden;70-79;K;83148;82874
Hovedstaden;70-79;M;69947;69733
Hovedstaden;80-89;K;38437;38285
Hovedstaden;80-89;M;26011;25915
Hovedstaden;90+;K;9023;8940
Hovedstaden;90+;M;3336;3316
Midtjylland;0-9;K;3;1
Midtjylland;0-9;M;5;0
Midtjylland;10-19;K;50316;47628
Midtjylland;10-19;M;51811;48841
Midtjylland;20-29;K;73999;71099
Midtjylland;20-29;M;75887;72528
Midtjylland;30-39;K;62202;59430
Midtjylland;30-39;M;64417;62222
Midtjylland;40-49;K;75019;74052
Midtjylland;40-49;M;73833;72777
Midtjylland;50-59;K;83447;82910
Midtjylland;50-59;M;83865;83348
Midtjylland;60-69;K;74209;73952
Midtjylland;60-69;M;72529;72303
Midtjylland;70-79;K;64813;64721
Midtjylland;70-79;M;60441;60346
Midtjylland;80-89;K;29447;29369
Midtjylland;80-89;M;22709;22656
Midtjylland;90+;K;6733;6687
Midtjylland;90+;M;3021;3003
Nordjylland;0-9;K;2;0
Nordjylland;0-9;M;0;0
Nordjylland;10-19;K;20849;19821
Nordjylland;10-19;M;21995;20740
Nordjylland;20-29;K;29103;27806
Nordjylland;20-29;M;33006;31389
Nordjylland;30-39;K;25381;24120
Nordjylland;30-39;M;26651;25561
Nordjylland;40-49;K;31290;30916
Nordjylland;40-49;M;31301;30834
Nordjylland;50-59;K;37758;37505
Nordjylland;50-59;M;38072;37802
Nordjylland;60-69;K;35804;35679
Nordjylland;60-69;M;35146;35035
Nordjylland;70-79;K;32008;31951
Nordjylland;70-79;M;30279;30212
Nordjylland;80-89;K;14917;14881
Nordjylland;80-89;M;11662;11629
Nordjylland;90+;K;3416;3400
Nordjylland;90+;M;1606;1596
Sjælland;0-9;K;1;1
Sjælland;0-9;M;2;1
Sjælland;10-19;K;30160;28594
Sjælland;10-19;M;31870;30099
Sjælland;20-29;K;27700;26434
Sjælland;20-29;M;30626;29285
Sjælland;30-39;K;33241;31657
Sjælland;30-39;M;32602;31337
Sjælland;40-49;K;48207;47503
Sjælland;40-49;M;45851;45213
Sjælland;50-59;K;58859;58414
Sjælland;50-59;M;59095;58706
Sjælland;60-69;K;52733;52530
Sjælland;60-69;M;51037;50845
Sjælland;70-79;K;49961;49858
Sjælland;70-79;M;45666;45582
Sjælland;80-89;K;21290;21213
Sjælland;80-89;M;16495;16464
Sjælland;90+;K;4420;4392
Sjælland;90+;M;1943;1934
Syddanmark;0-9;K;4;2
Syddanmark;0-9;M;3;1
Syddanmark;10-19;K;45292;42999
Syddanmark;10-19;M;46588;44027
Syddanmark;20-29;K;52060;49735
Syddanmark;20-29;M;56476;53741
Syddanmark;30-39;K;51598;49025
Syddanmark;30-39;M;52680;50566
Syddanmark;40-49;K;67983;66947
Syddanmark;40-49;M;65877;64830
Syddanmark;50-59;K;80518;79994
Syddanmark;50-59;M;81318;80723
Syddanmark;60-69;K;73565;73306
Syddanmark;60-69;M;72338;72098
Syddanmark;70-79;K;65728;65608
Syddanmark;70-79;M;60936;60813
Syddanmark;80-89;K;31703;31616
Syddanmark;80-89;M;24179;24130
Syddanmark;90+;K;7165;7108
Syddanmark;90+;M;3158;3142
