"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2021-01-01;Nationalt;1;5863150;0.00;1
2021-01-04;Nationalt;1;5863150;0.00;2
2021-01-07;Nationalt;1;5863150;0.00;3
2021-01-09;Nationalt;2;5863150;0.00;5
2021-01-12;Nationalt;2;5863150;0.00;7
2021-01-13;Nationalt;1;5863150;0.00;8
2021-01-14;Nationalt;1;5863150;0.00;9
2021-01-15;Nationalt;5;5863150;0.00;14
2021-01-16;Nationalt;8;5863150;0.00;22
2021-01-17;Nationalt;658;5863150;0.01;680
2021-01-18;Nationalt;2013;5863150;0.05;2693
2021-01-19;Nationalt;1969;5863150;0.08;4662
2021-01-20;Nationalt;1768;5863150;0.11;6430
2021-01-21;Nationalt;2248;5863150;0.15;8678
2021-01-22;Nationalt;5456;5863150;0.24;14134
2021-01-23;Nationalt;6736;5863150;0.36;20870
2021-01-24;Nationalt;6108;5863150;0.46;26978
2021-01-25;Nationalt;2360;5863150;0.50;29338
2021-01-26;Nationalt;1664;5863150;0.53;31002
2021-01-27;Nationalt;4208;5863150;0.60;35210
2021-01-28;Nationalt;7934;5863150;0.74;43144
2021-01-29;Nationalt;17607;5863150;1.04;60751
2021-01-30;Nationalt;12312;5863150;1.25;73063
2021-01-31;Nationalt;11615;5863150;1.44;84678
2021-02-01;Nationalt;7641;5863150;1.57;92319
2021-02-02;Nationalt;2930;5863150;1.62;95249
2021-02-03;Nationalt;6047;5863150;1.73;101296
2021-02-04;Nationalt;10664;5863150;1.91;111960
2021-02-05;Nationalt;13015;5863150;2.13;124975
2021-02-06;Nationalt;6575;5863150;2.24;131550
2021-02-07;Nationalt;3535;5863150;2.30;135085
2021-02-08;Nationalt;6867;5863150;2.42;141952
2021-02-09;Nationalt;4761;5863150;2.50;146713
2021-02-10;Nationalt;3820;5863150;2.57;150533
2021-02-11;Nationalt;2420;5863150;2.61;152953
2021-02-12;Nationalt;7572;5863150;2.74;160525
2021-02-13;Nationalt;946;5863150;2.75;161471
2021-02-14;Nationalt;614;5863150;2.76;162085
2021-02-15;Nationalt;3109;5863150;2.82;165194
2021-02-16;Nationalt;1315;5863150;2.84;166509
2021-02-17;Nationalt;422;5863150;2.85;166931
2021-02-18;Nationalt;312;5863150;2.85;167243
2021-02-19;Nationalt;951;5863150;2.87;168194
2021-02-20;Nationalt;569;5863150;2.88;168763
2021-02-21;Nationalt;354;5863150;2.88;169117
2021-02-22;Nationalt;1099;5863150;2.90;170216
2021-02-23;Nationalt;1911;5863150;2.94;172127
2021-02-24;Nationalt;1900;5863150;2.97;174027
2021-02-25;Nationalt;612;5863150;2.98;174639
2021-02-26;Nationalt;1009;5863150;3.00;175648
2021-02-27;Nationalt;1404;5863150;3.02;177052
2021-02-28;Nationalt;1361;5863150;3.04;178413
2021-03-01;Nationalt;1058;5863150;3.06;179471
2021-03-02;Nationalt;1271;5863150;3.08;180742
2021-03-03;Nationalt;1015;5863150;3.10;181757
2021-03-04;Nationalt;1796;5863150;3.13;183553
2021-03-05;Nationalt;5648;5863150;3.23;189201
2021-03-06;Nationalt;3906;5863150;3.29;193107
2021-03-07;Nationalt;4257;5863150;3.37;197364
2021-03-08;Nationalt;6366;5863150;3.47;203730
2021-03-09;Nationalt;7087;5863150;3.60;210817
2021-03-10;Nationalt;7128;5863150;3.72;217945
2021-03-11;Nationalt;7879;5863150;3.85;225824
2021-03-12;Nationalt;10451;5863150;4.03;236275
2021-03-13;Nationalt;5829;5863150;4.13;242104
2021-03-14;Nationalt;9268;5863150;4.29;251372
2021-03-15;Nationalt;9752;5863150;4.45;261124
2021-03-16;Nationalt;9350;5863150;4.61;270474
2021-03-17;Nationalt;9057;5863150;4.77;279531
2021-03-18;Nationalt;7184;5863150;4.89;286715
2021-03-19;Nationalt;11636;5863150;5.09;298351
2021-03-20;Nationalt;4767;5863150;5.17;303118
2021-03-21;Nationalt;4617;5863150;5.25;307735
2021-03-22;Nationalt;7691;5863150;5.38;315426
2021-03-23;Nationalt;7518;5863150;5.51;322944
2021-03-24;Nationalt;13329;5863150;5.74;336273
2021-03-25;Nationalt;8356;5863150;5.88;344629
2021-03-26;Nationalt;7786;5863150;6.01;352415
2021-03-27;Nationalt;3078;5863150;6.06;355493
2021-03-28;Nationalt;2792;5863150;6.11;358285
2021-03-29;Nationalt;6166;5863150;6.22;364451
2021-03-30;Nationalt;6020;5863150;6.32;370471
2021-03-31;Nationalt;9687;5863150;6.48;380158
2021-04-01;Nationalt;6875;5863150;6.60;387033
2021-04-02;Nationalt;6953;5863150;6.72;393986
2021-04-03;Nationalt;2181;5863150;6.76;396167
2021-04-04;Nationalt;1777;5863150;6.79;397944
2021-04-05;Nationalt;1320;5863150;6.81;399264
2021-04-06;Nationalt;6067;5863150;6.91;405331
2021-04-07;Nationalt;8205;5863150;7.05;413536
2021-04-08;Nationalt;8533;5863150;7.20;422069
2021-04-09;Nationalt;8648;5863150;7.35;430717
2021-04-10;Nationalt;5430;5863150;7.44;436147
2021-04-11;Nationalt;3912;5863150;7.51;440059
2021-04-12;Nationalt;11506;5863150;7.70;451565
2021-04-13;Nationalt;6231;5863150;7.81;457796
2021-04-14;Nationalt;11148;5863150;8.00;468944
2021-04-15;Nationalt;9097;5863150;8.15;478041
2021-04-16;Nationalt;8156;5863150;8.29;486197
2021-04-17;Nationalt;2735;5863150;8.34;488932
2021-04-18;Nationalt;5135;5863150;8.43;494067
2021-04-19;Nationalt;14377;5863150;8.67;508444
2021-04-20;Nationalt;16924;5863150;8.96;525368
2021-04-21;Nationalt;12736;5863150;9.18;538104
2021-04-22;Nationalt;5395;5863150;9.27;543499
2021-04-23;Nationalt;11212;5863150;9.46;554711
2021-04-24;Nationalt;7588;5863150;9.59;562299
2021-04-25;Nationalt;5286;5863150;9.68;567585
2021-04-26;Nationalt;7871;5863150;9.81;575456
2021-04-27;Nationalt;20888;5863150;10.2;596344
2021-04-28;Nationalt;20550;5863150;10.5;616894
2021-04-29;Nationalt;17915;5863150;10.8;634809
2021-04-30;Nationalt;3957;5863150;10.9;638766
2021-05-01;Nationalt;6125;5863150;11.0;644891
2021-05-02;Nationalt;13791;5863150;11.2;658682
2021-05-03;Nationalt;45686;5863150;12.0;704368
2021-05-04;Nationalt;24770;5863150;12.4;729138
2021-05-05;Nationalt;29231;5863150;12.9;758369
2021-05-06;Nationalt;25549;5863150;13.4;783918
2021-05-07;Nationalt;24601;5863150;13.8;808519
2021-05-08;Nationalt;30814;5863150;14.3;839333
2021-05-09;Nationalt;16688;5863150;14.6;856021
2021-05-10;Nationalt;36134;5863150;15.2;892155
2021-05-11;Nationalt;26254;5863150;15.7;918409
2021-05-12;Nationalt;26986;5863150;16.1;945395
2021-05-13;Nationalt;19693;5863150;16.5;965088
2021-05-14;Nationalt;30780;5863150;17.0;995868
2021-05-15;Nationalt;19440;5863150;17.3;1015308
2021-05-16;Nationalt;14077;5863150;17.6;1029385
2021-05-17;Nationalt;30148;5863150;18.1;1059533
2021-05-18;Nationalt;30780;5863150;18.6;1090313
2021-05-19;Nationalt;22627;5863150;19.0;1112940
2021-05-20;Nationalt;22359;5863150;19.4;1135299
2021-05-21;Nationalt;19270;5863150;19.7;1154569
2021-05-22;Nationalt;11895;5863150;19.9;1166464
2021-05-23;Nationalt;6200;5863150;20.0;1172664
2021-05-24;Nationalt;9729;5863150;20.2;1182393
2021-05-25;Nationalt;12893;5863150;20.4;1195286
2021-05-26;Nationalt;12134;5863150;20.6;1207420
2021-05-27;Nationalt;12414;5863150;20.8;1219834
2021-05-28;Nationalt;9748;5863150;21.0;1229582
2021-05-29;Nationalt;5242;5863150;21.1;1234824
2021-05-30;Nationalt;6975;5863150;21.2;1241799
2021-05-31;Nationalt;21500;5863150;21.5;1263299
2021-06-01;Nationalt;17682;5863150;21.8;1280981
2021-06-02;Nationalt;17385;5863150;22.1;1298366
2021-06-03;Nationalt;23720;5863150;22.5;1322086
2021-06-04;Nationalt;14289;5863150;22.8;1336375
2021-06-05;Nationalt;7504;5863150;22.9;1343879
2021-06-06;Nationalt;15126;5863150;23.2;1359005
2021-06-07;Nationalt;21846;5863150;23.6;1380851
2021-06-08;Nationalt;24665;5863150;24.0;1405516
2021-06-09;Nationalt;24232;5863150;24.4;1429748
2021-06-10;Nationalt;17500;5863150;24.7;1447248
2021-06-11;Nationalt;18325;5863150;25.0;1465573
2021-06-12;Nationalt;12887;5863150;25.2;1478460
2021-06-13;Nationalt;13358;5863150;25.4;1491818
2021-06-14;Nationalt;22080;5863150;25.8;1513898
2021-06-15;Nationalt;18632;5863150;26.1;1532530
2021-06-16;Nationalt;25987;5863150;26.6;1558517
2021-06-17;Nationalt;21629;5863150;27.0;1580146
2021-06-18;Nationalt;27213;5863150;27.4;1607359
2021-06-19;Nationalt;18024;5863150;27.7;1625383
2021-06-20;Nationalt;15721;5863150;28.0;1641104
2021-06-21;Nationalt;26008;5863150;28.4;1667112
2021-06-22;Nationalt;27093;5863150;28.9;1694205
2021-06-23;Nationalt;32608;5863150;29.5;1726813
2021-06-24;Nationalt;34482;5863150;30.0;1761295
