"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-04-16,København,K,46702,20982,46118,20788,584,194
2021-04-16,København,M,29645,13657,29148,13494,497,163
2021-04-16,Frederiksberg,K,11028,5099,10899,5013,129,86
2021-04-16,Frederiksberg,M,6880,3100,6776,3055,104,45
2021-04-16,Ballerup,K,5780,2597,5701,2583,79,14
2021-04-16,Ballerup,M,3572,1599,3509,1593,63,6
2021-04-16,Brøndby,K,4169,2003,4134,1983,35,20
2021-04-16,Brøndby,M,2744,1212,2707,1194,37,18
2021-04-16,Dragør,K,1843,843,1825,835,18,8
2021-04-16,Dragør,M,1367,573,1342,568,25,5
2021-04-16,Gentofte,K,8921,4375,8781,4332,140,43
2021-04-16,Gentofte,M,5673,2589,5564,2549,109,40
2021-04-16,Gladsaxe,K,7458,3858,7378,3841,80,17
2021-04-16,Gladsaxe,M,4346,2049,4279,2038,67,11
2021-04-16,Glostrup,K,2907,1497,2870,1494,37,3
2021-04-16,Glostrup,M,1744,888,1721,888,23,0
2021-04-16,Herlev,K,3530,1830,3490,1804,40,26
2021-04-16,Herlev,M,1952,913,1919,896,33,17
2021-04-16,Albertslund,K,3089,1423,3048,1409,41,14
2021-04-16,Albertslund,M,2054,889,2026,883,28,6
2021-04-16,Hvidovre,K,6115,3166,6043,3101,72,65
2021-04-16,Hvidovre,M,3785,1877,3727,1836,58,41
2021-04-16,Høje Tåstrup,K,5678,2559,5612,2537,66,22
2021-04-16,Høje Tåstrup,M,3846,1742,3788,1726,58,16
2021-04-16,Lyngby-Taarbæk,K,6523,3412,6434,3393,89,19
2021-04-16,Lyngby-Taarbæk,M,3921,1863,3841,1847,80,16
2021-04-16,Rødovre,K,4669,2392,4614,2332,55,60
2021-04-16,Rødovre,M,2568,1202,2546,1167,22,35
2021-04-16,Ishøj,K,2350,1017,2336,1003,14,14
2021-04-16,Ishøj,M,1570,654,1556,649,14,5
2021-04-16,Tårnby,K,4873,2302,4798,2280,75,22
2021-04-16,Tårnby,M,3071,1404,3005,1386,66,18
2021-04-16,Vallensbæk,K,1987,888,1964,882,23,6
2021-04-16,Vallensbæk,M,1435,657,1422,652,13,5
2021-04-16,Furesø,K,5106,2544,5035,2502,71,42
2021-04-16,Furesø,M,3301,1480,3259,1456,42,24
2021-04-16,Allerød,K,3031,1497,2986,1480,45,17
2021-04-16,Allerød,M,2059,971,2012,961,47,10
2021-04-16,Fredensborg,K,5163,2414,4992,2396,171,18
2021-04-16,Fredensborg,M,3571,1507,3394,1494,177,13
2021-04-16,Helsingør,K,8560,3747,8189,3698,371,49
2021-04-16,Helsingør,M,5657,2340,5366,2304,291,36
2021-04-16,Hillerød,K,6397,3173,6287,3146,110,27
2021-04-16,Hillerød,M,3928,1960,3840,1932,88,28
2021-04-16,Hørsholm,K,3702,1772,3587,1736,115,36
2021-04-16,Hørsholm,M,2503,1127,2421,1114,82,13
2021-04-16,Rudersdal,K,7144,3646,7042,3593,102,53
2021-04-16,Rudersdal,M,4839,2350,4712,2314,127,36
2021-04-16,Egedal,K,4857,2031,4786,2024,71,7
2021-04-16,Egedal,M,3156,1207,3121,1203,35,4
2021-04-16,Frederikssund,K,6199,2709,6078,2677,121,32
2021-04-16,Frederikssund,M,4148,1688,4039,1672,109,16
2021-04-16,Greve,K,5421,2464,5354,2427,67,37
2021-04-16,Greve,M,3698,1655,3643,1626,55,29
2021-04-16,Køge,K,6486,3047,6400,2970,86,77
2021-04-16,Køge,M,4257,1973,4209,1910,48,63
2021-04-16,Halsnæs,K,4219,1935,4143,1911,76,24
2021-04-16,Halsnæs,M,2990,1328,2925,1313,65,15
2021-04-16,Roskilde,K,9978,4732,9856,4609,122,123
2021-04-16,Roskilde,M,6346,3011,6260,2920,86,91
2021-04-16,Solrød,K,2380,1106,2339,1093,41,13
2021-04-16,Solrød,M,1601,735,1583,722,18,13
2021-04-16,Gribskov,K,5266,2360,5131,2348,135,12
