"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1868269;0.00
2021-01-01;Hovedstaden;0;1868269;0.00
2021-01-04;Hovedstaden;0;1868269;0.00
2021-01-05;Hovedstaden;1;1868269;0.00
2021-01-07;Hovedstaden;2;1868269;0.00
2021-01-08;Hovedstaden;3;1868269;0.00
2021-01-09;Hovedstaden;5;1868269;0.00
2021-01-12;Hovedstaden;5;1868269;0.00
2021-01-13;Hovedstaden;7;1868269;0.00
2021-01-14;Hovedstaden;8;1868269;0.00
2021-01-15;Hovedstaden;13;1868269;0.00
2021-01-16;Hovedstaden;15;1868269;0.00
2021-01-17;Hovedstaden;57;1868269;0.00
2021-01-18;Hovedstaden;193;1868269;0.01
2021-01-19;Hovedstaden;364;1868269;0.02
2021-01-20;Hovedstaden;499;1868269;0.03
2021-01-21;Hovedstaden;616;1868269;0.03
2021-01-22;Hovedstaden;698;1868269;0.04
2021-01-23;Hovedstaden;4469;1868269;0.24
2021-01-24;Hovedstaden;8076;1868269;0.43
2021-01-25;Hovedstaden;8305;1868269;0.44
2021-01-26;Hovedstaden;8444;1868269;0.45
2021-01-27;Hovedstaden;9063;1868269;0.49
2021-01-28;Hovedstaden;12749;1868269;0.68
2021-01-29;Hovedstaden;19842;1868269;1.06
2021-01-30;Hovedstaden;24083;1868269;1.29
2021-01-31;Hovedstaden;26505;1868269;1.42
2021-02-01;Hovedstaden;28385;1868269;1.52
2021-02-02;Hovedstaden;28497;1868269;1.53
2021-02-03;Hovedstaden;31320;1868269;1.68
2021-02-04;Hovedstaden;37524;1868269;2.01
2021-02-05;Hovedstaden;42227;1868269;2.26
2021-02-06;Hovedstaden;45142;1868269;2.42
2021-02-07;Hovedstaden;45707;1868269;2.45
2021-02-08;Hovedstaden;46839;1868269;2.51
2021-02-09;Hovedstaden;46885;1868269;2.51
2021-02-10;Hovedstaden;47805;1868269;2.56
2021-02-11;Hovedstaden;48050;1868269;2.57
2021-02-12;Hovedstaden;52183;1868269;2.79
2021-02-13;Hovedstaden;52194;1868269;2.79
2021-02-14;Hovedstaden;52207;1868269;2.79
2021-02-15;Hovedstaden;53572;1868269;2.87
2021-02-16;Hovedstaden;53980;1868269;2.89
2021-02-17;Hovedstaden;54017;1868269;2.89
2021-02-18;Hovedstaden;54099;1868269;2.90
2021-02-19;Hovedstaden;54154;1868269;2.90
2021-02-20;Hovedstaden;54259;1868269;2.90
2021-02-21;Hovedstaden;54365;1868269;2.91
2021-02-22;Hovedstaden;54512;1868269;2.92
2021-02-23;Hovedstaden;54678;1868269;2.93
2021-02-24;Hovedstaden;54762;1868269;2.93
2021-02-25;Hovedstaden;54802;1868269;2.93
2021-02-26;Hovedstaden;54871;1868269;2.94
2021-02-27;Hovedstaden;55900;1868269;2.99
2021-02-28;Hovedstaden;56948;1868269;3.05
2021-03-01;Hovedstaden;57165;1868269;3.06
2021-03-02;Hovedstaden;57417;1868269;3.07
2021-03-03;Hovedstaden;57465;1868269;3.08
2021-03-04;Hovedstaden;57666;1868269;3.09
2021-03-05;Hovedstaden;57937;1868269;3.10
2021-03-06;Hovedstaden;58031;1868269;3.11
2021-03-07;Hovedstaden;58345;1868269;3.12
2021-03-08;Hovedstaden;58585;1868269;3.14
2021-03-09;Hovedstaden;59956;1868269;3.21
2021-03-10;Hovedstaden;61582;1868269;3.30
2021-03-11;Hovedstaden;65749;1868269;3.52
2021-03-12;Hovedstaden;70378;1868269;3.77
2021-03-13;Hovedstaden;70470;1868269;3.77
2021-03-14;Hovedstaden;73632;1868269;3.94
2021-03-15;Hovedstaden;76328;1868269;4.09
2021-03-16;Hovedstaden;79737;1868269;4.27
2021-03-17;Hovedstaden;83970;1868269;4.49
2021-03-18;Hovedstaden;88241;1868269;4.72
2021-03-19;Hovedstaden;89385;1868269;4.78
2021-03-20;Hovedstaden;89475;1868269;4.79
2021-03-21;Hovedstaden;91520;1868269;4.90
2021-03-22;Hovedstaden;91608;1868269;4.90
2021-03-23;Hovedstaden;91729;1868269;4.91
2021-03-24;Hovedstaden;100094;1868269;5.36
2021-03-25;Hovedstaden;104489;1868269;5.59
2021-03-26;Hovedstaden;107091;1868269;5.73
2021-03-27;Hovedstaden;107137;1868269;5.73
2021-03-28;Hovedstaden;107179;1868269;5.74
2021-03-29;Hovedstaden;107716;1868269;5.77
2021-03-30;Hovedstaden;107985;1868269;5.78
2021-03-31;Hovedstaden;111679;1868269;5.98
2021-04-01;Hovedstaden;116264;1868269;6.22
2021-04-02;Hovedstaden;119894;1868269;6.42
2021-04-03;Hovedstaden;119995;1868269;6.42
2021-04-04;Hovedstaden;120048;1868269;6.43
2021-04-05;Hovedstaden;120095;1868269;6.43
2021-04-06;Hovedstaden;120308;1868269;6.44
2021-04-07;Hovedstaden;120890;1868269;6.47
2021-04-08;Hovedstaden;122533;1868269;6.56
2021-04-09;Hovedstaden;125865;1868269;6.74
2021-04-10;Hovedstaden;127148;1868269;6.81
2021-04-11;Hovedstaden;127294;1868269;6.81
2021-04-12;Hovedstaden;134062;1868269;7.18
2021-04-13;Hovedstaden;135131;1868269;7.23
2021-04-14;Hovedstaden;139622;1868269;7.47
2021-04-15;Hovedstaden;141177;1868269;7.56
2021-04-16;Hovedstaden;144139;1868269;7.72
2021-04-17;Hovedstaden;144353;1868269;7.73
2021-04-18;Hovedstaden;144540;1868269;7.74
2021-04-19;Hovedstaden;146606;1868269;7.85
2021-04-20;Hovedstaden;151561;1868269;8.11
2021-04-21;Hovedstaden;155281;1868269;8.31
2021-04-22;Hovedstaden;155429;1868269;8.32
2021-04-23;Hovedstaden;162326;1868269;8.69
2021-04-24;Hovedstaden;164305;1868269;8.79
2021-04-25;Hovedstaden;164638;1868269;8.81
2021-04-26;Hovedstaden;167785;1868269;8.98
2021-04-27;Hovedstaden;177390;1868269;9.49
2021-04-28;Hovedstaden;185499;1868269;9.93
2021-04-29;Hovedstaden;192636;1868269;10.3
2021-04-30;Hovedstaden;192883;1868269;10.3
2021-05-01;Hovedstaden;193375;1868269;10.4
2021-05-02;Hovedstaden;201886;1868269;10.8
2021-05-03;Hovedstaden;209842;1868269;11.2
2021-05-04;Hovedstaden;218448;1868269;11.7
2021-05-05;Hovedstaden;230375;1868269;12.3
2021-05-06;Hovedstaden;240373;1868269;12.9
2021-05-07;Hovedstaden;247902;1868269;13.3
2021-05-08;Hovedstaden;267476;1868269;14.3
2021-05-09;Hovedstaden;275614;1868269;14.8
2021-05-10;Hovedstaden;281190;1868269;15.1
2021-05-11;Hovedstaden;287364;1868269;15.4
2021-05-12;Hovedstaden;292946;1868269;15.7
2021-05-13;Hovedstaden;303536;1868269;16.2
2021-05-14;Hovedstaden;311323;1868269;16.7
2021-05-15;Hovedstaden;318185;1868269;17.0
2021-05-16;Hovedstaden;321637;1868269;17.2
2021-05-17;Hovedstaden;328767;1868269;17.6
2021-05-18;Hovedstaden;337671;1868269;18.1
2021-05-19;Hovedstaden;340457;1868269;18.2
2021-05-20;Hovedstaden;346347;1868269;18.5
2021-05-21;Hovedstaden;353212;1868269;18.9
2021-05-22;Hovedstaden;356223;1868269;19.1
2021-05-23;Hovedstaden;357501;1868269;19.1
2021-05-24;Hovedstaden;358513;1868269;19.2
2021-05-25;Hovedstaden;360796;1868269;19.3
2021-05-26;Hovedstaden;363624;1868269;19.5
2021-05-27;Hovedstaden;366685;1868269;19.6
2021-05-28;Hovedstaden;368365;1868269;19.7
2021-05-29;Hovedstaden;370172;1868269;19.8
2021-05-30;Hovedstaden;374344;1868269;20.0
2021-05-31;Hovedstaden;383037;1868269;20.5
2021-06-01;Hovedstaden;389904;1868269;20.9
2021-06-02;Hovedstaden;396746;1868269;21.2
2021-06-03;Hovedstaden;407959;1868269;21.8
2021-06-04;Hovedstaden;410675;1868269;22.0
2021-06-05;Hovedstaden;411860;1868269;22.0
2021-06-06;Hovedstaden;420552;1868269;22.5
2021-06-07;Hovedstaden;432367;1868269;23.1
2021-06-08;Hovedstaden;440613;1868269;23.6
2021-06-09;Hovedstaden;449843;1868269;24.1
2021-06-10;Hovedstaden;452306;1868269;24.2
2021-06-11;Hovedstaden;454787;1868269;24.3
2021-06-12;Hovedstaden;456241;1868269;24.4
2021-06-13;Hovedstaden;458129;1868269;24.5
2021-06-14;Hovedstaden;460241;1868269;24.6
2021-06-15;Hovedstaden;461859;1868269;24.7
2021-06-16;Hovedstaden;469295;1868269;25.1
2021-06-17;Hovedstaden;476647;1868269;25.5
2021-06-18;Hovedstaden;486454;1868269;26.0
2021-06-19;Hovedstaden;493299;1868269;26.4
2021-06-20;Hovedstaden;498745;1868269;26.7
2021-06-21;Hovedstaden;506442;1868269;27.1
2021-06-22;Hovedstaden;514524;1868269;27.5
2021-06-23;Hovedstaden;526198;1868269;28.2
2021-06-24;Hovedstaden;538621;1868269;28.8
2021-06-25;Hovedstaden;546783;1868269;29.3
2021-06-26;Hovedstaden;557349;1868269;29.8
2021-06-27;Hovedstaden;566277;1868269;30.3
2021-06-28;Hovedstaden;582588;1868269;31.2
2021-06-29;Hovedstaden;599513;1868269;32.1
2021-06-30;Hovedstaden;611822;1868269;32.7
2021-07-01;Hovedstaden;620272;1868269;33.2
2021-07-02;Hovedstaden;632905;1868269;33.9
2021-07-03;Hovedstaden;648523;1868269;34.7
2021-07-04;Hovedstaden;661878;1868269;35.4
2021-07-05;Hovedstaden;675070;1868269;36.1
2021-07-06;Hovedstaden;688098;1868269;36.8
2021-07-07;Hovedstaden;695457;1868269;37.2
2021-07-08;Hovedstaden;702488;1868269;37.6
2021-07-09;Hovedstaden;711669;1868269;38.1
2021-07-10;Hovedstaden;720131;1868269;38.5
2021-07-11;Hovedstaden;725485;1868269;38.8
2021-07-12;Hovedstaden;741032;1868269;39.7
2021-07-13;Hovedstaden;756937;1868269;40.5
2021-07-14;Hovedstaden;768417;1868269;41.1
2021-07-15;Hovedstaden;782499;1868269;41.9
2021-07-16;Hovedstaden;795639;1868269;42.6
2021-07-17;Hovedstaden;808064;1868269;43.3
2021-07-18;Hovedstaden;825035;1868269;44.2
2021-07-19;Hovedstaden;844041;1868269;45.2
2021-07-20;Hovedstaden;863305;1868269;46.2
2021-07-21;Hovedstaden;881649;1868269;47.2
2021-07-22;Hovedstaden;897660;1868269;48.0
2021-07-23;Hovedstaden;912809;1868269;48.9
2021-07-24;Hovedstaden;924038;1868269;49.5
2021-07-25;Hovedstaden;936819;1868269;50.1
2021-07-26;Hovedstaden;947486;1868269;50.7
2021-07-27;Hovedstaden;960751;1868269;51.4
2021-07-28;Hovedstaden;973476;1868269;52.1
2021-07-29;Hovedstaden;983628;1868269;52.6
2021-07-30;Hovedstaden;993127;1868269;53.2
2021-07-31;Hovedstaden;1000827;1868269;53.6
2021-08-01;Hovedstaden;1007418;1868269;53.9
2021-08-02;Hovedstaden;1016733;1868269;54.4
2021-08-03;Hovedstaden;1029809;1868269;55.1
2021-08-04;Hovedstaden;1042761;1868269;55.8
2021-08-05;Hovedstaden;1053048;1868269;56.4
2021-08-06;Hovedstaden;1064808;1868269;57.0
2021-08-07;Hovedstaden;1077802;1868269;57.7
2021-08-08;Hovedstaden;1095139;1868269;58.6
2021-08-09;Hovedstaden;1111677;1868269;59.5
2021-08-10;Hovedstaden;1126208;1868269;60.3
2021-08-11;Hovedstaden;1142137;1868269;61.1
2021-08-12;Hovedstaden;1156301;1868269;61.9
2021-08-13;Hovedstaden;1169596;1868269;62.6
2021-08-14;Hovedstaden;1183615;1868269;63.4
2021-08-15;Hovedstaden;1197237;1868269;64.1
2021-08-16;Hovedstaden;1208417;1868269;64.7
2021-08-17;Hovedstaden;1217147;1868269;65.1
2021-08-18;Hovedstaden;1226329;1868269;65.6
2021-08-19;Hovedstaden;1231460;1868269;65.9
