"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,2,1
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,635,390
Hovedstaden,10-19,M,415,291
Hovedstaden,20-29,K,12762,7678
Hovedstaden,20-29,M,5381,3277
Hovedstaden,30-39,K,13823,9354
Hovedstaden,30-39,M,6933,4962
Hovedstaden,40-49,K,19571,13875
Hovedstaden,40-49,M,8472,6255
Hovedstaden,50-59,K,27195,17107
Hovedstaden,50-59,M,16397,9170
Hovedstaden,60-69,K,78631,22299
Hovedstaden,60-69,M,72500,17073
Hovedstaden,70-79,K,81029,68026
Hovedstaden,70-79,M,68004,57530
Hovedstaden,80-89,K,37301,36263
Hovedstaden,80-89,M,25130,24409
Hovedstaden,90+,K,8876,8600
Hovedstaden,90+,M,3272,3175
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,1,0
Midtjylland,10-19,K,809,474
Midtjylland,10-19,M,362,258
Midtjylland,20-29,K,10446,5514
Midtjylland,20-29,M,3913,2389
Midtjylland,30-39,K,11290,6547
Midtjylland,30-39,M,4573,2860
Midtjylland,40-49,K,16174,9357
Midtjylland,40-49,M,5890,3713
Midtjylland,50-59,K,20414,12226
Midtjylland,50-59,M,8326,5045
Midtjylland,60-69,K,51819,14356
Midtjylland,60-69,M,45379,9720
Midtjylland,70-79,K,62979,43919
Midtjylland,70-79,M,58403,41564
Midtjylland,80-89,K,28607,27805
Midtjylland,80-89,M,21981,21309
Midtjylland,90+,K,6615,6431
Midtjylland,90+,M,2939,2878
Nordjylland,0-9,K,0,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,308,162
Nordjylland,10-19,M,142,98
Nordjylland,20-29,K,4259,2499
Nordjylland,20-29,M,1681,1200
Nordjylland,30-39,K,4936,2949
Nordjylland,30-39,M,1834,1261
Nordjylland,40-49,K,6974,4239
Nordjylland,40-49,M,2448,1675
Nordjylland,50-59,K,9329,5826
Nordjylland,50-59,M,3282,2337
Nordjylland,60-69,K,21488,5219
Nordjylland,60-69,M,18380,3374
Nordjylland,70-79,K,31019,19711
Nordjylland,70-79,M,29207,18708
Nordjylland,80-89,K,14519,14190
Nordjylland,80-89,M,11268,11017
Nordjylland,90+,K,3334,3276
Nordjylland,90+,M,1560,1525
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,406,224
Sjælland,10-19,M,225,152
Sjælland,20-29,K,4145,2239
Sjælland,20-29,M,1839,1203
Sjælland,30-39,K,6384,3711
Sjælland,30-39,M,2428,1609
Sjælland,40-49,K,10502,6486
Sjælland,40-49,M,3655,2523
Sjælland,50-59,K,13239,8440
Sjælland,50-59,M,5344,3949
Sjælland,60-69,K,34530,9295
Sjælland,60-69,M,31669,7366
Sjælland,70-79,K,47443,35900
Sjælland,70-79,M,43414,33957
Sjælland,80-89,K,20415,19379
Sjælland,80-89,M,15739,15010
Sjælland,90+,K,4313,4196
Sjælland,90+,M,1850,1811
Syddanmark,0-9,K,1,1
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,632,392
Syddanmark,10-19,M,319,236
Syddanmark,20-29,K,7603,4125
Syddanmark,20-29,M,3105,2050
Syddanmark,30-39,K,9470,5819
Syddanmark,30-39,M,3983,2763
Syddanmark,40-49,K,14382,8963
Syddanmark,40-49,M,5441,3976
Syddanmark,50-59,K,18110,11903
Syddanmark,50-59,M,7821,5850
Syddanmark,60-69,K,46645,11461
Syddanmark,60-69,M,41748,8366
Syddanmark,70-79,K,63709,33612
Syddanmark,70-79,M,58738,32434
Syddanmark,80-89,K,30718,29234
Syddanmark,80-89,M,23339,22199
Syddanmark,90+,K,7070,6851
Syddanmark,90+,M,3041,2975
