"Dato";"Region";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2021-02-24;Hovedstaden;4173;82;1;1872584;97077;53926;1;5.18;2.88;0.00
2021-02-24;Midtjylland;3571;214;0;1344511;78511;36897;1;5.84;2.74;0.00
2021-02-24;Nordjylland;592;11;0;591743;33986;17166;0;5.74;2.90;0.00
2021-02-24;Sjælland;1868;919;0;844285;54272;22042;0;6.43;2.61;0.00
2021-02-24;Syddanmark;3051;562;0;1229543;72528;35154;0;5.90;2.86;0.00
2021-02-25;Hovedstaden;6064;42;0;1872584;103141;53968;1;5.51;2.88;0.00
2021-02-25;Midtjylland;2086;140;0;1344511;80597;37037;1;5.99;2.75;0.00
2021-02-25;Nordjylland;1940;22;0;591743;35926;17188;0;6.07;2.90;0.00
2021-02-25;Sjælland;1475;86;1;844285;55747;22128;1;6.60;2.62;0.00
2021-02-25;Syddanmark;2730;296;0;1229543;75258;35450;0;6.12;2.88;0.00
2021-02-26;Hovedstaden;8805;72;0;1872584;111946;54040;1;5.98;2.89;0.00
2021-02-26;Midtjylland;8408;382;0;1344511;89005;37419;1;6.62;2.78;0.00
2021-02-26;Nordjylland;5227;48;0;591743;41153;17236;0;6.95;2.91;0.00
2021-02-26;Sjælland;4191;196;0;844285;59938;22324;1;7.10;2.64;0.00
2021-02-26;Syddanmark;8518;295;1;1229543;83776;35745;1;6.81;2.91;0.00
2021-02-27;Hovedstaden;2987;990;1;1872584;114933;55030;2;6.14;2.94;0.00
2021-02-27;Midtjylland;664;2;1;1344511;89669;37421;2;6.67;2.78;0.00
2021-02-27;Nordjylland;12;2;0;591743;41165;17238;0;6.96;2.91;0.00
2021-02-27;Sjælland;847;197;0;844285;60785;22521;1;7.20;2.67;0.00
2021-02-27;Syddanmark;1902;110;0;1229543;85678;35855;1;6.97;2.92;0.00
2021-02-28;Hovedstaden;4572;1022;1;1872584;119505;56052;3;6.38;2.99;0.00
2021-02-28;Midtjylland;963;5;0;1344511;90632;37426;2;6.74;2.78;0.00
2021-02-28;Nordjylland;2152;4;0;591743;43317;17242;0;7.32;2.91;0.00
2021-02-28;Sjælland;887;212;0;844285;61672;22733;1;7.30;2.69;0.00
2021-02-28;Syddanmark;1954;28;1;1229543;87632;35883;2;7.13;2.92;0.00
2021-03-01;Hovedstaden;6006;213;0;1872584;125511;56265;3;6.70;3.00;0.00
2021-03-01;Midtjylland;4319;139;0;1344511;94951;37565;2;7.06;2.79;0.00
2021-03-01;Nordjylland;2584;73;0;591743;45901;17315;0;7.76;2.93;0.00
2021-03-01;Sjælland;2480;243;0;844285;64152;22976;1;7.60;2.72;0.00
2021-03-01;Syddanmark;3682;345;2;1229543;91314;36228;4;7.43;2.95;0.00
2021-03-02;Hovedstaden;6588;251;0;1872584;132099;56516;3;7.05;3.02;0.00
2021-03-02;Midtjylland;4673;176;0;1344511;99624;37741;2;7.41;2.81;0.00
2021-03-02;Nordjylland;752;74;0;591743;46653;17389;0;7.88;2.94;0.00
2021-03-02;Sjælland;1360;388;0;844285;65512;23364;1;7.76;2.77;0.00
2021-03-02;Syddanmark;2955;327;1;1229543;94269;36555;5;7.67;2.97;0.00
2021-03-03;Hovedstaden;4478;47;1;1872584;136577;56563;4;7.29;3.02;0.00
2021-03-03;Midtjylland;2948;210;0;1344511;102572;37951;2;7.63;2.82;0.00
2021-03-03;Nordjylland;730;46;0;591743;47383;17435;0;8.01;2.95;0.00
2021-03-03;Sjælland;1779;512;0;844285;67291;23876;1;7.97;2.83;0.00
2021-03-03;Syddanmark;2869;154;0;1229543;97138;36709;5;7.90;2.99;0.00
2021-03-04;Hovedstaden;8024;201;1;1872584;144601;56764;5;7.72;3.03;0.00
2021-03-04;Midtjylland;3630;602;0;1344511;106202;38553;2;7.90;2.87;0.00
2021-03-04;Nordjylland;514;39;0;591743;47897;17474;0;8.09;2.95;0.00
2021-03-04;Sjælland;2000;731;0;844285;69291;24607;1;8.21;2.91;0.00
2021-03-04;Syddanmark;3000;172;0;1229543;100138;36881;5;8.14;3.00;0.00
2021-03-05;Hovedstaden;4588;270;0;1872584;149189;57034;5;7.97;3.05;0.00
2021-03-05;Midtjylland;2080;2488;0;1344511;108282;41041;2;8.05;3.05;0.00
2021-03-05;Nordjylland;3865;641;0;591743;51762;18115;0;8.75;3.06;0.00
2021-03-05;Sjælland;1756;1533;0;844285;71047;26140;1;8.42;3.10;0.00
2021-03-05;Syddanmark;3911;469;0;1229543;104049;37350;5;8.46;3.04;0.00
2021-03-06;Hovedstaden;5990;91;0;1872584;155179;57125;5;8.29;3.05;0.00
2021-03-06;Midtjylland;1206;1448;0;1344511;109488;42489;2;8.14;3.16;0.00
2021-03-06;Nordjylland;2130;656;0;591743;53892;18771;0;9.11;3.17;0.00
2021-03-06;Sjælland;1894;1223;0;844285;72941;27363;1;8.64;3.24;0.00
2021-03-06;Syddanmark;3055;315;0;1229543;107104;37665;5;8.71;3.06;0.00
2021-03-07;Hovedstaden;5913;309;0;1872584;161092;57434;5;8.60;3.07;0.00
2021-03-07;Midtjylland;236;1058;0;1344511;109724;43547;2;8.16;3.24;0.00
2021-03-07;Nordjylland;1308;556;0;591743;55200;19327;0;9.33;3.27;0.00
2021-03-07;Sjælland;1633;1518;0;844285;74574;28881;1;8.83;3.42;0.00
2021-03-07;Syddanmark;2541;595;0;1229543;109645;38260;5;8.92;3.11;0.00
2021-03-08;Hovedstaden;1250;237;1;1872584;162342;57671;6;8.67;3.08;0.00
2021-03-08;Midtjylland;3931;3280;0;1344511;113655;46827;2;8.45;3.48;0.00
2021-03-08;Nordjylland;144;550;0;591743;55344;19877;0;9.35;3.36;0.00
2021-03-08;Sjælland;1203;1302;0;844285;75777;30183;1;8.98;3.57;0.00
2021-03-08;Syddanmark;2808;750;0;1229543;112453;39010;5;9.15;3.17;0.00
2021-03-09;Hovedstaden;2469;1336;0;1872584;164811;59007;6;8.80;3.15;0.00
2021-03-09;Midtjylland;4094;2652;12;1344511;117749;49479;14;8.76;3.68;0.00
2021-03-09;Nordjylland;640;511;0;591743;55984;20388;0;9.46;3.45;0.00
2021-03-09;Sjælland;1385;1564;0;844285;77162;31747;1;9.14;3.76;0.00
2021-03-09;Syddanmark;2071;684;0;1229543;114524;39694;5;9.31;3.23;0.00
2021-03-10;Hovedstaden;3005;1588;1;1872584;167816;60595;7;8.96;3.24;0.00
2021-03-10;Midtjylland;2885;1664;1;1344511;120634;51143;15;8.97;3.80;0.00
2021-03-10;Nordjylland;1144;363;0;591743;57128;20751;0;9.65;3.51;0.00
2021-03-10;Sjælland;1809;2384;0;844285;78971;34131;1;9.35;4.04;0.00
2021-03-10;Syddanmark;2949;796;0;1229543;117473;40490;5;9.55;3.29;0.00
2021-03-11;Hovedstaden;602;4088;1;1872584;168418;64683;8;8.99;3.45;0.00
2021-03-11;Midtjylland;993;1210;0;1344511;121627;52353;15;9.05;3.89;0.00
2021-03-11;Nordjylland;917;758;0;591743;58045;21509;0;9.81;3.63;0.00
2021-03-11;Sjælland;738;1112;0;844285;79709;35243;1;9.44;4.17;0.00
2021-03-11;Syddanmark;1122;368;0;1229543;118595;40858;5;9.65;3.32;0.00
2021-03-12;Hovedstaden;978;4542;0;1872584;169396;69225;8;9.05;3.70;0.00
2021-03-12;Midtjylland;736;967;0;1344511;122363;53320;15;9.10;3.97;0.00
2021-03-12;Nordjylland;259;1440;0;591743;58304;22949;0;9.85;3.88;0.00
2021-03-12;Sjælland;269;910;0;844285;79978;36153;1;9.47;4.28;0.00
2021-03-12;Syddanmark;963;2136;0;1229543;119558;42994;5;9.72;3.50;0.00
2021-03-13;Hovedstaden;2226;93;0;1872584;171622;69318;8;9.16;3.70;0.00
2021-03-13;Midtjylland;347;557;0;1344511;122710;53877;15;9.13;4.01;0.00
2021-03-13;Nordjylland;141;2254;0;591743;58445;25203;0;9.88;4.26;0.00
2021-03-13;Sjælland;501;851;0;844285;80479;37004;1;9.53;4.38;0.00
2021-03-13;Syddanmark;1202;1813;1;1229543;120760;44807;6;9.82;3.64;0.00
2021-03-14;Hovedstaden;87;3127;0;1872584;171709;72445;8;9.17;3.87;0.00
2021-03-14;Midtjylland;30;202;0;1344511;122740;54079;15;9.13;4.02;0.00
2021-03-14;Nordjylland;13;2117;0;591743;58458;27320;0;9.88;4.62;0.00
2021-03-14;Sjælland;204;1619;0;844285;80683;38623;1;9.56;4.57;0.00
2021-03-14;Syddanmark;857;1909;0;1229543;121617;46716;6;9.89;3.80;0.00
2021-03-15;Hovedstaden;337;2660;1;1872584;172046;75105;9;9.19;4.01;0.00
2021-03-15;Midtjylland;961;2672;0;1344511;123701;56751;15;9.20;4.22;0.00
2021-03-15;Nordjylland;157;1648;0;591743;58615;28968;0;9.91;4.90;0.00
2021-03-15;Sjælland;99;713;0;844285;80782;39336;1;9.57;4.66;0.00
2021-03-15;Syddanmark;1179;1756;0;1229543;122796;48472;6;9.99;3.94;0.00
2021-03-16;Hovedstaden;887;3358;0;1872584;172933;78463;9;9.23;4.19;0.00
2021-03-16;Midtjylland;1604;3376;0;1344511;125305;60127;15;9.32;4.47;0.00
2021-03-16;Nordjylland;1258;55;0;591743;59873;29023;0;10.1;4.90;0.00
2021-03-16;Sjælland;1729;854;0;844285;82511;40190;1;9.77;4.76;0.00
2021-03-16;Syddanmark;1127;1386;0;1229543;123923;49858;6;10.1;4.06;0.00
2021-03-17;Hovedstaden;1910;4178;0;1872584;174843;82641;9;9.34;4.41;0.00
2021-03-17;Midtjylland;3627;2707;0;1344511;128932;62834;15;9.59;4.67;0.00
2021-03-17;Nordjylland;1391;46;0;591743;61264;29069;0;10.4;4.91;0.00
2021-03-17;Sjælland;1534;809;0;844285;84045;40999;1;9.95;4.86;0.00
2021-03-17;Syddanmark;2001;980;0;1229543;125924;50838;6;10.2;4.13;0.00
2021-03-18;Hovedstaden;5740;4203;0;1872584;180583;86844;9;9.64;4.64;0.00
2021-03-18;Midtjylland;3388;1106;0;1344511;132320;63940;15;9.84;4.76;0.00
2021-03-18;Nordjylland;1617;109;0;591743;62881;29178;0;10.6;4.93;0.00
2021-03-18;Sjælland;1773;536;0;844285;85818;41535;1;10.2;4.92;0.00
2021-03-18;Syddanmark;1754;975;0;1229543;127678;51813;6;10.4;4.21;0.00
2021-03-19;Hovedstaden;2913;1136;0;1872584;183496;87980;9;9.80;4.70;0.00
2021-03-19;Midtjylland;1768;2940;0;1344511;134088;66880;15;9.97;4.97;0.00
2021-03-19;Nordjylland;1096;539;0;591743;63977;29717;0;10.8;5.02;0.00
2021-03-19;Sjælland;346;2981;0;844285;86164;44516;1;10.2;5.27;0.00
2021-03-19;Syddanmark;1524;3673;0;1229543;129202;55486;6;10.5;4.51;0.00
2021-03-20;Hovedstaden;176;91;0;1872584;183672;88071;9;9.81;4.70;0.00
2021-03-20;Midtjylland;861;32;0;1344511;134949;66912;15;10.0;4.98;0.00
2021-03-20;Nordjylland;13;1654;0;591743;63990;31371;0;10.8;5.30;0.00
2021-03-20;Sjælland;988;327;0;844285;87152;44843;1;10.3;5.31;0.00
2021-03-20;Syddanmark;901;2507;0;1229543;130103;57993;6;10.6;4.72;0.00
2021-03-21;Hovedstaden;2223;2027;0;1872584;185895;90098;9;9.93;4.81;0.00
2021-03-21;Midtjylland;624;16;0;1344511;135573;66928;15;10.1;4.98;0.00
2021-03-21;Nordjylland;4;8;0;591743;63994;31379;0;10.8;5.30;0.00
2021-03-21;Sjælland;1304;71;0;844285;88456;44914;1;10.5;5.32;0.00
2021-03-21;Syddanmark;732;2392;0;1229543;130835;60385;6;10.6;4.91;0.00
2021-03-22;Hovedstaden;123;85;0;1872584;186018;90183;9;9.93;4.82;0.00
2021-03-22;Midtjylland;2147;2665;0;1344511;137720;69593;15;10.2;5.18;0.00
2021-03-22;Nordjylland;133;1328;0;591743;64127;32707;0;10.8;5.53;0.00
2021-03-22;Sjælland;681;1254;0;844285;89137;46168;1;10.6;5.47;0.00
2021-03-22;Syddanmark;951;2146;0;1229543;131786;62531;6;10.7;5.09;0.00
2021-03-23;Hovedstaden;1998;126;1;1872584;188016;90309;10;10.0;4.82;0.00
2021-03-23;Midtjylland;951;3244;1;1344511;138671;72837;16;10.3;5.42;0.00
2021-03-23;Nordjylland;361;2170;0;591743;64488;34877;0;10.9;5.89;0.00
2021-03-23;Sjælland;1866;470;0;844285;91003;46638;1;10.8;5.52;0.00
2021-03-23;Syddanmark;777;1314;0;1229543;132563;63845;6;10.8;5.19;0.00
2021-03-24;Hovedstaden;1494;8250;1;1872584;189510;98559;11;10.1;5.26;0.00
2021-03-24;Midtjylland;2845;1646;0;1344511;141516;74483;16;10.5;5.54;0.00
2021-03-24;Nordjylland;1425;416;0;591743;65913;35293;0;11.1;5.96;0.00
2021-03-24;Sjælland;2517;1454;0;844285;93520;48092;1;11.1;5.70;0.00
2021-03-24;Syddanmark;1350;1177;0;1229543;133913;65022;6;10.9;5.29;0.00
2021-03-25;Hovedstaden;1781;4353;1;1872584;191291;102912;12;10.2;5.50;0.00
2021-03-25;Midtjylland;2454;1686;0;1344511;143970;76169;16;10.7;5.67;0.00
2021-03-25;Nordjylland;1002;213;1;591743;66915;35506;1;11.3;6.00;0.00
2021-03-25;Sjælland;873;644;0;844285;94393;48736;1;11.2;5.77;0.00
2021-03-25;Syddanmark;1471;1233;0;1229543;135384;66255;6;11.0;5.39;0.00
2021-03-26;Hovedstaden;899;2563;0;1872584;192190;105475;12;10.3;5.63;0.00
2021-03-26;Midtjylland;1541;1340;0;1344511;145511;77509;16;10.8;5.76;0.00
2021-03-26;Nordjylland;1090;41;0;591743;68005;35547;1;11.5;6.01;0.00
2021-03-26;Sjælland;1371;402;0;844285;95764;49138;1;11.3;5.82;0.00
2021-03-26;Syddanmark;1144;3211;0;1229543;136528;69466;6;11.1;5.65;0.00
2021-03-27;Hovedstaden;2842;46;0;1872584;195032;105521;12;10.4;5.64;0.00
2021-03-27;Midtjylland;442;175;0;1344511;145953;77684;16;10.9;5.78;0.00
2021-03-27;Nordjylland;2285;265;0;591743;70290;35812;1;11.9;6.05;0.00
2021-03-27;Sjælland;3128;249;0;844285;98892;49387;1;11.7;5.85;0.00
2021-03-27;Syddanmark;1108;2261;0;1229543;137636;71727;6;11.2;5.83;0.00
2021-03-28;Hovedstaden;2922;43;1;1872584;197954;105564;13;10.6;5.64;0.00
2021-03-28;Midtjylland;828;153;0;1344511;146781;77837;16;10.9;5.79;0.00
2021-03-28;Nordjylland;2888;22;0;591743;73178;35834;1;12.4;6.06;0.00
2021-03-28;Sjælland;2906;14;0;844285;101798;49401;1;12.1;5.85;0.00
2021-03-28;Syddanmark;1061;2486;0;1229543;138697;74213;6;11.3;6.04;0.00
2021-03-29;Hovedstaden;7999;528;1;1872584;205953;106092;14;11.0;5.67;0.00
2021-03-29;Midtjylland;4419;2324;0;1344511;151200;80161;16;11.2;5.96;0.00
2021-03-29;Nordjylland;113;116;0;591743;73291;35950;1;12.4;6.08;0.00
2021-03-29;Sjælland;3571;592;0;844285;105369;49993;1;12.5;5.92;0.00
2021-03-29;Syddanmark;1544;2411;0;1229543;140241;76624;6;11.4;6.23;0.00
2021-03-30;Hovedstaden;8863;266;3;1872584;214816;106358;17;11.5;5.68;0.00
2021-03-30;Midtjylland;5393;2864;0;1344511;156593;83025;16;11.6;6.18;0.00
2021-03-30;Nordjylland;75;305;0;591743;73366;36255;1;12.4;6.13;0.00
2021-03-30;Sjælland;4600;504;1;844285;109969;50497;2;13.0;5.98;0.00
2021-03-30;Syddanmark;2313;1911;0;1229543;142554;78535;6;11.6;6.39;0.00
2021-03-31;Hovedstaden;2584;3636;0;1872584;217400;109994;17;11.6;5.87;0.00
2021-03-31;Midtjylland;7083;1607;0;1344511;163676;84632;16;12.2;6.29;0.00
2021-03-31;Nordjylland;76;1715;0;591743;73442;37970;1;12.4;6.42;0.00
2021-03-31;Sjælland;996;1212;0;844285;110965;51709;2;13.1;6.12;0.00
2021-03-31;Syddanmark;2145;1192;0;1229543;144699;79727;6;11.8;6.48;0.00
2021-04-01;Hovedstaden;489;4520;0;1872584;217889;114514;17;11.6;6.12;0.00
2021-04-01;Midtjylland;1188;371;0;1344511;164864;85003;16;12.3;6.32;0.00
2021-04-01;Nordjylland;13;35;0;591743;73455;38005;1;12.4;6.42;0.00
2021-04-01;Sjælland;985;979;1;844285;111950;52688;3;13.3;6.24;0.00
2021-04-01;Syddanmark;1511;778;0;1229543;146210;80505;6;11.9;6.55;0.00
2021-04-02;Hovedstaden;388;3591;0;1872584;218277;118105;17;11.7;6.31;0.00
2021-04-02;Midtjylland;1218;332;0;1344511;166082;85335;16;12.4;6.35;0.00
2021-04-02;Nordjylland;1531;537;0;591743;74986;38542;1;12.7;6.51;0.00
2021-04-02;Sjælland;20;462;0;844285;111970;53150;3;13.3;6.30;0.00
2021-04-02;Syddanmark;1707;1853;0;1229543;147917;82358;6;12.0;6.70;0.00
2021-04-03;Hovedstaden;5641;96;1;1872584;223918;118201;18;12.0;6.31;0.00
2021-04-03;Midtjylland;377;47;0;1344511;166459;85382;16;12.4;6.35;0.00
2021-04-03;Nordjylland;783;421;0;591743;75769;38963;1;12.8;6.58;0.00
2021-04-03;Sjælland;3375;571;0;844285;115345;53721;3;13.7;6.36;0.00
2021-04-03;Syddanmark;1761;999;0;1229543;149678;83357;6;12.2;6.78;0.00
2021-04-04;Hovedstaden;5565;50;0;1872584;229483;118251;18;12.3;6.31;0.00
2021-04-04;Midtjylland;825;57;0;1344511;167284;85439;16;12.4;6.35;0.00
2021-04-04;Nordjylland;1322;481;0;591743;77091;39444;1;13.0;6.67;0.00
2021-04-04;Sjælland;2462;251;0;844285;117807;53972;3;14.0;6.39;0.00
2021-04-04;Syddanmark;1353;899;0;1229543;151031;84256;6;12.3;6.85;0.00
2021-04-05;Hovedstaden;5703;41;0;1872584;235186;118292;18;12.6;6.32;0.00
2021-04-05;Midtjylland;933;144;0;1344511;168217;85583;16;12.5;6.37;0.00
2021-04-05;Nordjylland;1745;576;0;591743;78836;40020;1;13.3;6.76;0.00
2021-04-05;Sjælland;1561;13;0;844285;119368;53985;3;14.1;6.39;0.00
2021-04-05;Syddanmark;2253;508;0;1229543;153284;84764;6;12.5;6.89;0.00
2021-04-06;Hovedstaden;3431;207;2;1872584;238617;118499;20;12.7;6.33;0.00
2021-04-06;Midtjylland;5139;1908;1;1344511;173356;87491;17;12.9;6.51;0.00
2021-04-06;Nordjylland;2136;125;1;591743;80972;40145;2;13.7;6.78;0.00
2021-04-06;Sjælland;2706;1829;1;844285;122074;55814;4;14.5;6.61;0.00
2021-04-06;Syddanmark;2445;1805;1;1229543;155729;86569;7;12.7;7.04;0.00
2021-04-07;Hovedstaden;3433;558;0;1872584;242050;119057;20;12.9;6.36;0.00
2021-04-07;Midtjylland;6600;3720;1;1344511;179956;91211;18;13.4;6.78;0.00
2021-04-07;Nordjylland;1523;490;0;591743;82495;40635;2;13.9;6.87;0.00
2021-04-07;Sjælland;910;1690;1;844285;122984;57504;5;14.6;6.81;0.00
2021-04-07;Syddanmark;3993;1478;0;1229543;159722;88047;7;13.0;7.16;0.00
2021-04-08;Hovedstaden;3488;1593;0;1872584;245538;120650;20;13.1;6.44;0.00
2021-04-08;Midtjylland;4838;2382;0;1344511;184794;93593;18;13.7;6.96;0.00
2021-04-08;Nordjylland;1224;950;0;591743;83719;41585;2;14.1;7.03;0.00
2021-04-08;Sjælland;1862;1814;0;844285;124846;59318;5;14.8;7.03;0.00
2021-04-08;Syddanmark;2238;1506;0;1229543;161960;89553;7;13.2;7.28;0.00
2021-04-09;Hovedstaden;5971;3281;2;1872584;251509;123931;22;13.4;6.62;0.00
2021-04-09;Midtjylland;1588;1263;0;1344511;186382;94856;18;13.9;7.06;0.00
2021-04-09;Nordjylland;522;1922;1;591743;84241;43507;3;14.2;7.35;0.00
2021-04-09;Sjælland;4007;336;0;844285;128853;59654;5;15.3;7.07;0.00
2021-04-09;Syddanmark;4242;1636;0;1229543;166202;91189;7;13.5;7.42;0.00
2021-04-10;Hovedstaden;8864;1265;0;1872584;260373;125196;22;13.9;6.69;0.00
2021-04-10;Midtjylland;150;720;0;1344511;186532;95576;18;13.9;7.11;0.00
2021-04-10;Nordjylland;1555;987;0;591743;85796;44494;3;14.5;7.52;0.00
2021-04-10;Sjælland;3053;1102;0;844285;131906;60756;5;15.6;7.20;0.00
2021-04-10;Syddanmark;3003;1247;0;1229543;169205;92436;7;13.8;7.52;0.00
2021-04-11;Hovedstaden;8832;138;0;1872584;269205;125334;22;14.4;6.69;0.00
2021-04-11;Midtjylland;183;790;0;1344511;186715;96366;18;13.9;7.17;0.00
2021-04-11;Nordjylland;712;1072;0;591743;86508;45566;3;14.6;7.70;0.00
2021-04-11;Sjælland;2558;805;0;844285;134464;61561;5;15.9;7.29;0.00
2021-04-11;Syddanmark;2521;1037;0;1229543;171726;93473;7;14.0;7.60;0.00
2021-04-12;Hovedstaden;26171;6699;0;1872584;295376;132033;22;15.8;7.05;0.00
2021-04-12;Midtjylland;20708;1863;1;1344511;207423;98229;19;15.4;7.31;0.00
2021-04-12;Nordjylland;9720;66;0;591743;96228;45632;3;16.3;7.71;0.00
2021-04-12;Sjælland;16836;1155;0;844285;151300;62716;5;17.9;7.43;0.00
2021-04-12;Syddanmark;19818;1515;0;1229543;191544;94988;7;15.6;7.73;0.00
2021-04-13;Hovedstaden;6651;1052;0;1872584;302027;133085;22;16.1;7.11;0.00
2021-04-13;Midtjylland;5707;1693;1;1344511;213130;99922;20;15.9;7.43;0.00
2021-04-13;Nordjylland;949;441;0;591743;97177;46073;3;16.4;7.79;0.00
2021-04-13;Sjælland;2318;1700;0;844285;153618;64416;5;18.2;7.63;0.00
2021-04-13;Syddanmark;2793;1181;0;1229543;194337;96169;7;15.8;7.82;0.00
2021-04-14;Hovedstaden;1603;4446;1;1872584;303630;137531;23;16.2;7.34;0.00
2021-04-14;Midtjylland;4071;2359;1;1344511;217201;102281;21;16.2;7.61;0.00
2021-04-14;Nordjylland;1407;683;0;591743;98584;46756;3;16.7;7.90;0.00
2021-04-14;Sjælland;2148;1920;1;844285;155766;66336;6;18.4;7.86;0.00
2021-04-14;Syddanmark;2184;1498;1;1229543;196521;97667;8;16.0;7.94;0.00
2021-04-15;Hovedstaden;5550;1537;0;1872584;309180;139068;23;16.5;7.43;0.00
2021-04-15;Midtjylland;4798;3010;0;1344511;221999;105291;21;16.5;7.83;0.00
2021-04-15;Nordjylland;560;1452;0;591743;99144;48208;3;16.8;8.15;0.00
2021-04-15;Sjælland;1861;1580;1;844285;157627;67916;7;18.7;8.04;0.00
2021-04-15;Syddanmark;2461;1335;1;1229543;198982;99002;9;16.2;8.05;0.00
2021-04-16;Hovedstaden;4157;2934;2;1872584;313337;142002;25;16.7;7.58;0.00
2021-04-16;Midtjylland;2734;1413;0;1344511;224733;106704;21;16.7;7.94;0.00
2021-04-16;Nordjylland;3415;924;0;591743;102559;49132;3;17.3;8.30;0.00
2021-04-16;Sjælland;1629;1200;0;844285;159256;69116;7;18.9;8.19;0.00
2021-04-16;Syddanmark;5363;1531;0;1229543;204345;100533;9;16.6;8.18;0.00
2021-04-17;Hovedstaden;7711;216;0;1872584;321048;142218;25;17.1;7.59;0.00
2021-04-17;Midtjylland;1206;47;0;1344511;225939;106751;21;16.8;7.94;0.00
2021-04-17;Nordjylland;2813;19;0;591743;105372;49151;3;17.8;8.31;0.00
2021-04-17;Sjælland;2331;1528;0;844285;161587;70644;7;19.1;8.37;0.00
2021-04-17;Syddanmark;4624;893;0;1229543;208969;101426;9;17.0;8.25;0.00
2021-04-18;Hovedstaden;7334;189;0;1872584;328382;142407;25;17.5;7.60;0.00
2021-04-18;Midtjylland;641;37;0;1344511;226580;106788;21;16.9;7.94;0.00
2021-04-18;Nordjylland;1322;2933;0;591743;106694;52084;3;18.0;8.80;0.00
2021-04-18;Sjælland;1062;1283;0;844285;162649;71927;7;19.3;8.52;0.00
2021-04-18;Syddanmark;4059;621;0;1229543;213028;102047;9;17.3;8.30;0.00
2021-04-19;Hovedstaden;8678;2067;1;1872584;337060;144474;26;18.0;7.72;0.00
2021-04-19;Midtjylland;4851;4760;0;1344511;231431;111548;21;17.2;8.30;0.00
2021-04-19;Nordjylland;2275;2557;0;591743;108969;54641;3;18.4;9.23;0.00
2021-04-19;Sjælland;3063;3216;0;844285;165712;75143;7;19.6;8.90;0.00
2021-04-19;Syddanmark;5836;1534;0;1229543;218864;103581;9;17.8;8.42;0.00
2021-04-20;Hovedstaden;4595;4911;0;1872584;341655;149385;26;18.2;7.98;0.00
2021-04-20;Midtjylland;7849;4421;2;1344511;239280;115969;23;17.8;8.63;0.00
2021-04-20;Nordjylland;1240;853;0;591743;110209;55494;3;18.6;9.38;0.00
2021-04-20;Sjælland;2225;4693;0;844285;167937;79836;7;19.9;9.46;0.00
2021-04-20;Syddanmark;6006;1750;0;1229543;224870;105331;9;18.3;8.57;0.00
2021-04-21;Hovedstaden;5570;3695;0;1872584;347225;153080;26;18.5;8.17;0.00
2021-04-21;Midtjylland;5492;5582;1;1344511;244772;121551;24;18.2;9.04;0.00
2021-04-21;Nordjylland;2945;53;0;591743;113154;55547;3;19.1;9.39;0.00
2021-04-21;Sjælland;3152;2214;0;844285;171089;82050;7;20.3;9.72;0.00
2021-04-21;Syddanmark;5278;991;0;1229543;230148;106322;9;18.7;8.65;0.00
2021-04-22;Hovedstaden;11208;148;1;1872584;358433;153228;27;19.1;8.18;0.00
2021-04-22;Midtjylland;6964;2611;0;1344511;251736;124162;24;18.7;9.23;0.00
2021-04-22;Nordjylland;2615;54;0;591743;115769;55601;3;19.6;9.40;0.00
2021-04-22;Sjælland;2568;985;0;844285;173657;83035;7;20.6;9.83;0.00
2021-04-22;Syddanmark;4786;1503;4;1229543;234934;107825;13;19.1;8.77;0.00
2021-04-23;Hovedstaden;3722;6845;1;1872584;362155;160073;28;19.3;8.55;0.00
2021-04-23;Midtjylland;4588;1867;1;1344511;256324;126029;25;19.1;9.37;0.00
2021-04-23;Nordjylland;4147;53;0;591743;119916;55654;3;20.3;9.41;0.00
2021-04-23;Sjælland;3995;386;0;844285;177652;83421;7;21.0;9.88;0.00
2021-04-23;Syddanmark;5626;1915;0;1229543;240560;109740;13;19.6;8.93;0.00
2021-04-24;Hovedstaden;6656;1973;0;1872584;368811;162046;28;19.7;8.65;0.00
2021-04-24;Midtjylland;275;79;0;1344511;256599;126108;25;19.1;9.38;0.00
2021-04-24;Nordjylland;3112;877;0;591743;123028;56531;3;20.8;9.55;0.00
2021-04-24;Sjælland;916;2987;0;844285;178568;86408;7;21.2;10.2;0.00
2021-04-24;Syddanmark;3867;1595;0;1229543;244427;111335;13;19.9;9.05;0.00
2021-04-25;Hovedstaden;8151;336;1;1872584;376962;162382;29;20.1;8.67;0.00
2021-04-25;Midtjylland;272;35;0;1344511;256871;126143;25;19.1;9.38;0.00
2021-04-25;Nordjylland;1133;488;0;591743;124161;57019;3;21.0;9.64;0.00
2021-04-25;Sjælland;1353;3475;0;844285;179921;89883;7;21.3;10.6;0.00
2021-04-25;Syddanmark;4228;908;0;1229543;248655;112243;13;20.2;9.13;0.00
2021-04-26;Hovedstaden;10343;3127;2;1872584;387305;165509;31;20.7;8.84;0.00
2021-04-26;Midtjylland;10117;818;0;1344511;266988;126961;25;19.9;9.44;0.00
2021-04-26;Nordjylland;1433;1021;0;591743;125594;58040;3;21.2;9.81;0.00
2021-04-26;Sjælland;3201;1221;0;844285;183122;91104;7;21.7;10.8;0.00
