"Uge";"Aldersgruppe";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2021-U32;90+;7;38;1;45250;43282;42981;13;95.7;95.0;0.03
2021-U33;0-9;2;1;0;612744;15;4;0;0.00;0.00;0.00
2021-U33;10-19;14235;43949;0;675182;359047;257882;4;53.2;38.2;0.00
2021-U33;20-29;7980;59024;4;783901;582533;484509;44;74.3;61.8;0.01
2021-U33;30-39;10782;81525;11;718743;534069;399421;63;74.3;55.6;0.01
2021-U33;40-49;3499;19303;7;733274;634873;600547;97;86.6;81.9;0.01
2021-U33;50-59;1434;4219;10;806732;741915;730684;110;92.0;90.6;0.01
2021-U33;60-69;532;1546;12;676154;642275;638025;89;95.0;94.4;0.01
2021-U33;70-79;240;508;8;582002;564002;562313;55;96.9;96.6;0.01
2021-U33;80-89;79;187;0;248684;241146;240405;20;97.0;96.7;0.01
2021-U33;90+;10;36;1;45250;43292;43017;14;95.7;95.1;0.03
2021-U34;0-9;1;0;0;612744;16;4;0;0.00;0.00;0.00
2021-U34;10-19;11565;39487;1;675182;370612;297369;5;54.9;44.0;0.00
2021-U34;20-29;6186;33979;7;783901;588719;518488;51;75.1;66.1;0.01
2021-U34;30-39;7978;49873;9;718743;542047;449294;72;75.4;62.5;0.01
2021-U34;40-49;2766;10548;13;733274;637639;611095;110;87.0;83.3;0.02
2021-U34;50-59;1287;2957;12;806732;743202;733641;122;92.1;90.9;0.02
2021-U34;60-69;581;1032;10;676154;642856;639057;99;95.1;94.5;0.01
2021-U34;70-79;275;370;5;582002;564277;562683;60;97.0;96.7;0.01
2021-U34;80-89;103;108;0;248684;241249;240513;20;97.0;96.7;0.01
2021-U34;90+;13;30;0;45250;43305;43047;14;95.7;95.1;0.03
2021-U35;10-19;7388;30502;1;675182;378000;327871;6;56.0;48.6;0.00
2021-U35;20-29;4344;17301;32;783901;593063;535789;83;75.7;68.3;0.01
2021-U35;30-39;5083;26855;19;718743;547130;476149;91;76.1;66.2;0.01
2021-U35;40-49;1976;6554;11;733274;639615;617649;121;87.2;84.2;0.02
2021-U35;50-59;853;2074;19;806732;744055;735715;141;92.2;91.2;0.02
2021-U35;60-69;379;797;11;676154;643235;639854;110;95.1;94.6;0.02
2021-U35;70-79;202;299;8;582002;564479;562982;68;97.0;96.7;0.01
2021-U35;80-89;58;90;3;248684;241307;240603;23;97.0;96.8;0.01
2021-U35;90+;13;13;0;45250;43318;43060;14;95.7;95.2;0.03
2021-U36;10-19;5050;17997;3;675182;383050;345868;9;56.7;51.2;0.00
2021-U36;20-29;2933;9727;77;783901;595996;545516;160;76.0;69.6;0.02
2021-U36;30-39;3356;14423;149;718743;550486;490572;240;76.6;68.3;0.03
2021-U36;40-49;1402;4130;410;733274;641017;621779;531;87.4;84.8;0.07
2021-U36;50-59;727;1589;891;806732;744782;737304;1032;92.3;91.4;0.13
2021-U36;60-69;344;550;1334;676154;643579;640404;1444;95.2;94.7;0.21
2021-U36;70-79;148;247;1909;582002;564627;563229;1977;97.0;96.8;0.34
2021-U36;80-89;44;85;787;248684;241351;240688;810;97.1;96.8;0.33
2021-U36;90+;13;16;264;45250;43331;43076;278;95.8;95.2;0.61
2021-U37;10-19;3640;12538;11;675182;386690;358406;20;57.3;53.1;0.00
2021-U37;20-29;2350;6915;232;783901;598346;552431;392;76.3;70.5;0.05
2021-U37;30-39;2716;9741;461;718743;553202;500313;701;77.0;69.6;0.10
2021-U37;40-49;1041;2990;1068;733274;642058;624769;1599;87.6;85.2;0.22
2021-U37;50-59;573;1255;2433;806732;745355;738559;3465;92.4;91.5;0.43
2021-U37;60-69;279;553;4427;676154;643858;640957;5871;95.2;94.8;0.87
2021-U37;70-79;139;244;7982;582002;564766;563473;9959;97.0;96.8;1.71
2021-U37;80-89;61;116;6526;248684;241412;240804;7336;97.1;96.8;2.95
2021-U37;90+;23;42;3298;45250;43354;43118;3576;95.8;95.3;7.90
2021-U38;0-9;1;1;0;612744;17;5;0;0.00;0.00;0.00
2021-U38;10-19;2891;9224;23;675182;389581;367630;43;57.7;54.4;0.01
2021-U38;20-29;1886;5703;258;783901;600232;558134;650;76.6;71.2;0.08
2021-U38;30-39;2228;7781;483;718743;555430;508094;1184;77.3;70.7;0.16
2021-U38;40-49;833;2459;983;733274;642891;627228;2582;87.7;85.5;0.35
2021-U38;50-59;492;1100;1839;806732;745847;739659;5304;92.5;91.7;0.66
2021-U38;60-69;213;470;3342;676154;644071;641427;9213;95.3;94.9;1.36
2021-U38;70-79;126;252;6379;582002;564892;563725;16338;97.1;96.9;2.81
2021-U38;80-89;64;92;7151;248684;241476;240896;14487;97.1;96.9;5.83
2021-U38;90+;19;29;3935;45250;43373;43147;7511;95.9;95.4;16.6
2021-U39;10-19;2321;6114;17;675182;391902;373744;60;58.0;55.4;0.01
2021-U39;20-29;1491;4369;229;783901;601723;562503;879;76.8;71.8;0.11
2021-U39;30-39;1691;6096;368;718743;557121;514190;1552;77.5;71.5;0.22
2021-U39;40-49;669;2070;778;733274;643560;629298;3360;87.8;85.8;0.46
2021-U39;50-59;354;771;1402;806732;746201;740430;6706;92.5;91.8;0.83
2021-U39;60-69;189;341;2118;676154;644260;641768;11331;95.3;94.9;1.68
2021-U39;70-79;93;145;3176;582002;564985;563870;19514;97.1;96.9;3.35
2021-U39;80-89;34;65;4593;248684;241510;240961;19080;97.1;96.9;7.67
2021-U39;90+;15;20;1595;45250;43388;43167;9106;95.9;95.4;20.1
2021-U40;10-19;2310;4215;25;675182;394212;377959;85;58.4;56.0;0.01
2021-U40;20-29;1385;4413;755;783901;603108;566916;1634;76.9;72.3;0.21
2021-U40;30-39;1565;6570;989;718743;558686;520760;2541;77.7;72.5;0.35
2021-U40;40-49;640;2211;1840;733274;644200;631509;5200;87.9;86.1;0.71
