"Uge";"Aldersgruppe";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2021-U04;40-64;2004;26351;0;1893036;73525;37285;0;3.88;1.97;0.00
2021-U04;65-79;782;7890;0;905126;29154;11946;0;3.22;1.32;0.00
2021-U04;80+;512;10802;0;293934;35803;16967;0;12.2;5.77;0.00
2021-U05;16-19;16;55;0;274756;258;161;0;0.09;0.06;0.00
2021-U05;20-39;945;7836;0;1502644;30456;20855;0;2.03;1.39;0.00
2021-U05;40-64;1936;19138;0;1893036;75461;56423;0;3.99;2.98;0.00
2021-U05;65-79;1733;9889;0;905126;30887;21835;0;3.41;2.41;0.00
2021-U05;80+;4686;11279;0;293934;40489;28246;0;13.8;9.61;0.00
2021-U06;16-19;105;47;0;274756;363;208;0;0.13;0.08;0.00
2021-U06;20-39;6575;5315;0;1502644;37031;26170;0;2.46;1.74;0.00
2021-U06;40-64;12754;10936;0;1893036;88215;67359;0;4.66;3.56;0.00
2021-U06;65-79;2090;4463;0;905126;32977;26298;0;3.64;2.91;0.00
2021-U06;80+;16742;5334;0;293934;57231;33580;0;19.5;11.4;0.00
2021-U07;16-19;105;15;0;274756;468;223;0;0.17;0.08;0.00
2021-U07;20-39;9703;1568;0;1502644;46734;27738;0;3.11;1.85;0.00
2021-U07;40-64;19363;2910;0;1893036;107578;70269;0;5.68;3.71;0.00
2021-U07;65-79;7533;1610;0;905126;40510;27908;0;4.48;3.08;0.00
2021-U07;80+;43630;763;0;293934;100861;34343;0;34.3;11.7;0.00
2021-U08;12-15;3;0;0;272906;5;1;0;0.00;0.00;0.00
2021-U08;16-19;315;24;0;274756;783;247;0;0.28;0.09;0.00
2021-U08;20-39;17936;1457;1;1502644;64670;29195;1;4.30;1.94;0.00
2021-U08;40-64;43866;3163;2;1893036;151444;73432;2;8.00;3.88;0.00
2021-U08;65-79;22927;2015;2;905126;63437;29923;2;7.01;3.31;0.00
2021-U08;80+;21558;2195;3;293934;122419;36538;3;41.6;12.4;0.00
2021-U09;03-04;1;0;0;124451;1;0;0;0.00;0.00;0.00
2021-U09;05-11;1;0;0;429127;1;0;0;0.00;0.00;0.00
2021-U09;12-15;4;0;0;272906;9;1;0;0.00;0.00;0.00
2021-U09;16-19;325;37;0;274756;1108;284;0;0.40;0.10;0.00
2021-U09;20-39;21585;1145;0;1502644;86255;30340;1;5.74;2.02;0.00
2021-U09;40-64;44055;2475;2;1893036;195499;75907;4;10.3;4.01;0.00
2021-U09;65-79;28953;1664;3;905126;92390;31587;5;10.2;3.49;0.00
2021-U09;80+;12553;12792;0;293934;134972;49330;3;45.9;16.8;0.00
2021-U10;12-15;2;0;0;272906;11;1;0;0.00;0.00;0.00
2021-U10;16-19;184;33;0;274756;1292;317;0;0.47;0.12;0.00
2021-U10;20-39;9141;1661;2;1502644;95396;32001;3;6.35;2.13;0.00
2021-U10;40-64;17860;4553;5;1893036;213359;80460;9;11.3;4.25;0.00
2021-U10;65-79;11135;6189;4;905126;103525;37776;9;11.4;4.17;0.00
2021-U10;80+;6650;39298;6;293934;141622;88628;9;48.2;30.2;0.00
2021-U11;12-15;2;1;0;272906;13;2;0;0.00;0.00;0.00
2021-U11;16-19;161;107;0;274756;1453;424;0;0.53;0.15;0.00
2021-U11;20-39;4408;3056;0;1502644;99804;35057;3;6.64;2.33;0.00
2021-U11;40-64;10221;9584;1;1893036;223580;90044;10;11.8;4.76;0.00
2021-U11;65-79;10820;14725;0;905126;114345;52501;9;12.6;5.80;0.00
2021-U11;80+;23934;27048;0;293934;165556;115676;9;56.3;39.4;0.00
2021-U12;05-11;0;1;0;429127;1;1;0;0.00;0.00;0.00
2021-U12;12-15;1;1;0;272906;14;3;0;0.01;0.00;0.00
2021-U12;16-19;97;154;0;274756;1550;578;0;0.56;0.21;0.00
2021-U12;20-39;3038;3690;0;1502644;102842;38747;3;6.84;2.58;0.00
2021-U12;40-64;7192;12380;3;1893036;230772;102424;13;12.2;5.41;0.00
2021-U12;65-79;8541;23273;3;905126;122886;75774;12;13.6;8.37;0.00
2021-U12;80+;34786;9646;0;293934;200342;125322;9;68.2;42.6;0.00
2021-U13;03-04;0;1;0;124451;1;1;0;0.00;0.00;0.00
2021-U13;05-11;1;0;0;429127;2;1;0;0.00;0.00;0.00
2021-U13;12-15;1;1;0;272906;15;4;0;0.01;0.00;0.00
2021-U13;16-19;126;133;0;274756;1676;711;0;0.61;0.26;0.00
2021-U13;20-39;2999;2812;1;1502644;105841;41559;4;7.04;2.77;0.00
2021-U13;40-64;9686;8827;1;1893036;240458;111251;14;12.7;5.88;0.00
2021-U13;65-79;34378;17427;4;905126;157264;93201;16;17.4;10.3;0.00
2021-U13;80+;37097;9312;1;293934;237439;134634;10;80.8;45.8;0.00
2021-U14;12-15;0;5;0;272906;15;9;0;0.01;0.00;0.00
2021-U14;16-19;131;168;0;274756;1807;879;0;0.66;0.32;0.00
2021-U14;20-39;2519;4815;1;1502644;108360;46374;5;7.21;3.09;0.00
2021-U14;40-64;6099;10966;4;1893036;246557;122217;18;13.0;6.46;0.00
2021-U14;65-79;73952;11643;5;905126;231216;104844;21;25.5;11.6;0.00
2021-U14;80+;23221;13341;1;293934;260660;147975;11;88.7;50.3;0.00
2021-U15;12-15;0;2;0;272906;15;11;0;0.01;0.00;0.00
2021-U15;16-19;110;121;0;274756;1917;1000;0;0.70;0.36;0.00
2021-U15;20-39;2340;3590;0;1502644;110700;49964;5;7.37;3.33;0.00
2021-U15;40-64;5491;8876;8;1893036;252048;131093;26;13.3;6.93;0.00
2021-U15;65-79;169217;10090;0;905126;400433;114934;21;44.2;12.7;0.00
2021-U15;80+;11557;30274;2;293934;272217;178249;13;92.6;60.6;0.00
2021-U16;05-11;0;1;0;429127;2;2;0;0.00;0.00;0.00
2021-U16;12-15;1;0;0;272906;16;11;0;0.01;0.00;0.00
2021-U16;16-19;131;117;0;274756;2048;1117;0;0.75;0.41;0.00
2021-U16;20-39;2193;2681;4;1502644;112893;52645;9;7.51;3.50;0.00
2021-U16;40-64;5252;8948;5;1893036;257300;140041;31;13.6;7.40;0.00
2021-U16;65-79;138579;21817;2;905126;539012;136751;23;59.6;15.1;0.00
2021-U16;80+;3081;38853;1;293934;275298;217102;14;93.7;73.9;0.00
2021-U17;05-11;1;0;0;429127;3;2;0;0.00;0.00;0.00
2021-U17;12-15;1;0;0;272906;17;11;0;0.01;0.00;0.00
2021-U17;16-19;117;128;0;274756;2165;1245;0;0.79;0.45;0.00
2021-U17;20-39;2139;4451;9;1502644;115032;57096;18;7.66;3.80;0.00
2021-U17;40-64;10672;10569;20;1893036;267972;150610;51;14.2;7.96;0.00
2021-U17;65-79;129451;47983;1;905126;668463;184734;24;73.9;20.4;0.00
2021-U17;80+;2583;27086;1;293934;277881;244188;15;94.5;83.1;0.01
2021-U18;12-15;1;0;0;272906;18;11;0;0.01;0.00;0.00
2021-U18;16-19;129;174;0;274756;2294;1419;0;0.83;0.52;0.00
2021-U18;20-39;2747;8072;7;1502644;117779;65168;25;7.84;4.34;0.00
2021-U18;40-64;44853;18093;12;1893036;312825;168703;63;16.5;8.91;0.00
2021-U18;65-79;88859;151326;3;905126;757322;336060;27;83.7;37.1;0.00
2021-U18;80+;1469;18450;2;293934;279350;262638;17;95.0;89.4;0.01
2021-U19;12-15;27;0;0;272906;45;11;0;0.02;0.00;0.00
2021-U19;16-19;145;179;0;274756;2439;1598;0;0.89;0.58;0.00
2021-U19;20-39;2660;9971;4;1502644;120439;75139;29;8.02;5.00;0.00
2021-U19;40-64;95017;21539;10;1893036;407842;190242;73;21.5;10.0;0.00
2021-U19;65-79;59034;132134;5;905126;816356;468194;32;90.2;51.7;0.00
2021-U19;80+;1123;8650;0;293934;280473;271288;17;95.4;92.3;0.01
2021-U20;05-11;1;0;0;429127;4;2;0;0.00;0.00;0.00
2021-U20;12-15;23;1;0;272906;68;12;0;0.02;0.00;0.00
2021-U20;16-19;320;220;0;274756;2759;1818;0;1.00;0.66;0.00
2021-U20;20-39;3374;15790;2;1502644;123813;90929;31;8.24;6.05;0.00
2021-U20;40-64;177603;32441;6;1893036;585445;222683;79;30.9;11.8;0.00
2021-U20;65-79;26401;90563;2;905126;842757;558757;34;93.1;61.7;0.00
2021-U20;80+;890;3651;2;293934;281363;274939;19;95.7;93.5;0.01
2021-U21;05-11;1;0;0;429127;5;2;0;0.00;0.00;0.00
2021-U21;12-15;15;1;0;272906;83;13;0;0.03;0.00;0.00
2021-U21;16-19;4208;149;0;274756;6967;1967;0;2.54;0.72;0.00
2021-U21;20-39;3535;11194;4;1502644;127348;102123;35;8.47;6.80;0.00
2021-U21;40-64;238986;21695;7;1893036;824431;244378;86;43.6;12.9;0.00
2021-U21;65-79;12620;33940;5;905126;855377;592697;39;94.5;65.5;0.00
2021-U21;80+;725;1165;2;293934;282088;276104;21;96.0;93.9;0.01
2021-U22;00-02;1;0;0;186686;1;0;0;0.00;0.00;0.00
2021-U22;05-11;2;0;0;429127;7;2;0;0.00;0.00;0.00
2021-U22;12-15;15;20;0;272906;98;33;0;0.04;0.01;0.00
2021-U22;16-19;22470;143;0;274756;29437;2110;0;10.7;0.77;0.00
2021-U22;20-39;16905;6859;4;1502644;144253;108982;39;9.60;7.25;0.00
2021-U22;40-64;215518;18682;6;1893036;1039949;263060;92;54.9;13.9;0.00
2021-U22;65-79;5615;80003;4;905126;860992;672700;43;95.1;74.3;0.00
2021-U22;80+;488;1615;1;293934;282576;277719;22;96.1;94.5;0.01
2021-U23;05-11;2;0;0;429127;9;2;0;0.00;0.00;0.00
2021-U23;12-15;9;23;0;272906;107;56;0;0.04;0.02;0.00
2021-U23;16-19;49746;142;1;274756;79183;2252;1;28.8;0.82;0.00
2021-U23;20-39;56162;3646;1;1502644;200415;112628;40;13.3;7.50;0.00
2021-U23;40-64;224717;35513;10;1893036;1264666;298573;102;66.8;15.8;0.01
2021-U23;65-79;3011;73057;3;905126;864003;745757;46;95.5;82.4;0.01
2021-U23;80+;397;1230;0;293934;282973;278949;22;96.3;94.9;0.01
2021-U24;05-11;2;0;0;429127;11;2;0;0.00;0.00;0.00
2021-U24;12-15;13;12;0;272906;120;68;0;0.04;0.02;0.00
2021-U24;16-19;46395;130;1;274756;125578;2382;2;45.7;0.87;0.00
2021-U24;20-39;81062;2960;0;1502644;281477;115588;40;18.7;7.69;0.00
2021-U24;40-64;173250;73786;9;1893036;1437916;372359;111;76.0;19.7;0.01
2021-U24;65-79;2162;61871;2;905126;866165;807628;48;95.7;89.2;0.01
2021-U24;80+;293;766;1;293934;283266;279715;23;96.4;95.2;0.01
2021-U25;12-15;16;11;0;272906;136;79;0;0.05;0.03;0.00
2021-U25;16-19;22211;244;0;274756;147789;2626;2;53.8;0.96;0.00
2021-U25;20-39;91409;3381;2;1502644;372886;118969;42;24.8;7.92;0.00
2021-U25;40-64;107059;161352;9;1893036;1544975;533711;120;81.6;28.2;0.01
2021-U25;65-79;1376;30404;12;905126;867541;838032;60;95.8;92.6;0.01
2021-U25;80+;207;792;2;293934;283473;280507;25;96.4;95.4;0.01
2021-U26;05-11;0;1;0;429127;11;3;0;0.00;0.00;0.00
2021-U26;12-15;48;11;0;272906;184;90;0;0.07;0.03;0.00
2021-U26;16-19;21473;3427;0;274756;169262;6053;2;61.6;2.20;0.00
2021-U26;20-39;87255;3032;1;1502644;460141;122001;43;30.6;8.12;0.00
2021-U26;40-64;59859;239606;11;1893036;1604834;773317;131;84.8;40.9;0.01
2021-U26;65-79;985;13388;1;905126;868526;851420;61;96.0;94.1;0.01
2021-U26;80+;168;707;0;293934;283641;281214;25;96.5;95.7;0.01
2021-U27;00-02;1;0;0;186686;2;0;0;0.00;0.00;0.00
2021-U27;05-11;1;1;0;429127;12;4;0;0.00;0.00;0.00
2021-U27;12-15;44;7;0;272906;228;97;0;0.08;0.04;0.00
2021-U27;16-19;16748;15432;1;274756;186010;21485;3;67.7;7.82;0.00
2021-U27;20-39;214046;5388;3;1502644;674187;127389;46;44.9;8.48;0.00
2021-U27;40-64;44339;210349;14;1893036;1649173;983666;145;87.1;52.0;0.01
2021-U27;65-79;1300;6824;2;905126;869826;858244;63;96.1;94.8;0.01
2021-U27;80+;180;504;3;293934;283821;281718;28;96.6;95.8;0.01
2021-U28;03-04;3;0;0;124451;4;1;0;0.00;0.00;0.00
2021-U28;12-15;9649;9;0;272906;9877;106;0;3.62;0.04;0.00
2021-U28;16-19;9542;41948;0;274756;195552;63433;3;71.2;23.1;0.00
2021-U28;20-39;188201;37784;5;1502644;862388;165173;51;57.4;11.0;0.00
2021-U28;40-64;18776;222507;14;1893036;1667949;1206173;159;88.1;63.7;0.01
2021-U28;65-79;791;3464;1;905126;870617;861708;64;96.2;95.2;0.01
2021-U28;80+;146;410;2;293934;283967;282128;30;96.6;96.0;0.01
2021-U29;00-02;1;0;0;186686;3;0;0;0.00;0.00;0.00
2021-U29;05-11;0;1;0;429127;12;5;0;0.00;0.00;0.00
2021-U29;12-15;34934;32;0;272906;44811;138;0;16.4;0.05;0.00
2021-U29;16-19;10894;48683;0;274756;206446;112116;3;75.1;40.8;0.00
2021-U29;20-39;114659;80213;3;1502644;977047;245386;54;65.0;16.3;0.00
2021-U29;40-64;14555;184798;16;1893036;1682504;1390971;175;88.9;73.5;0.01
2021-U29;65-79;755;2558;1;905126;871372;864266;65;96.3;95.5;0.01
2021-U29;80+;127;350;0;293934;284094;282478;30;96.7;96.1;0.01
2021-U30;00-02;1;0;0;186686;4;0;0;0.00;0.00;0.00
2021-U30;03-04;1;0;0;124451;5;1;0;0.00;0.00;0.00
2021-U30;12-15;32457;46;0;272906;77268;184;0;28.3;0.07;0.00
2021-U30;16-19;6719;30968;1;274756;213165;143084;4;77.6;52.1;0.00
2021-U30;20-39;66287;95263;13;1502644;1043334;340649;67;69.4;22.7;0.00
2021-U30;40-64;9539;115227;16;1893036;1692043;1506198;191;89.4;79.6;0.01
2021-U30;65-79;577;1655;4;905126;871949;865921;69;96.3;95.7;0.01
2021-U30;80+;102;228;2;293934;284196;282706;32;96.7;96.2;0.01
2021-U31;12-15;29245;2690;0;272906;106513;2874;0;39.0;1.05;0.00
2021-U31;16-19;5469;26469;0;274756;218634;169553;4;79.6;61.7;0.00
2021-U31;20-39;32913;164169;7;1502644;1076247;504818;74;71.6;33.6;0.00
2021-U31;40-64;6679;75949;22;1893036;1698722;1582147;213;89.7;83.6;0.01
2021-U31;65-79;431;1324;2;905126;872380;867245;71;96.4;95.8;0.01
2021-U31;80+;83;231;0;293934;284279;282937;32;96.7;96.3;0.01
2021-U32;12-15;16137;22803;0;272906;122650;25677;0;44.9;9.41;0.00
2021-U32;16-19;3520;18700;0;274756;222154;188253;4;80.9;68.5;0.00
2021-U32;20-39;21593;238563;18;1502644;1097840;743381;92;73.1;49.5;0.01
2021-U32;40-64;5848;54848;22;1893036;1704570;1636995;235;90.0;86.5;0.01
2021-U32;65-79;410;1753;8;905126;872790;868998;79;96.4;96.0;0.01
2021-U32;80+;70;262;1;293934;284349;283199;33;96.7;96.3;0.01
2021-U33;00-02;1;1;0;186686;5;1;0;0.00;0.00;0.00
2021-U33;05-11;1;0;0;429127;13;5;0;0.00;0.00;0.00
2021-U33;12-15;10928;30560;0;272906;133578;56237;0;48.9;20.6;0.00
2021-U33;16-19;3307;13389;0;274756;225461;201642;4;82.1;73.4;0.00
2021-U33;20-39;18762;140549;15;1502644;1116602;883930;107;74.3;58.8;0.01
2021-U33;40-64;5255;24530;24;1893036;1709825;1661525;259;90.3;87.8;0.01
2021-U33;65-79;450;1046;13;905126;873240;870044;92;96.5;96.1;0.01
2021-U33;80+;89;223;1;293934;284438;283422;34;96.8;96.4;0.01
2021-U34;00-02;1;0;0;186686;6;1;0;0.00;0.00;0.00
2021-U34;05-11;1;0;0;429127;14;5;0;0.00;0.00;0.00
2021-U34;12-15;9208;30527;0;272906;142786;86764;0;52.3;31.8;0.00
2021-U34;16-19;2356;8960;1;274756;227817;210602;5;82.9;76.7;0.00
2021-U34;20-39;14164;83852;16;1502644;1130766;967782;123;75.3;64.4;0.01
2021-U34;40-64;4408;14181;31;1893036;1714233;1675706;290;90.6;88.5;0.02
2021-U34;65-79;501;726;9;905126;873741;870770;101;96.5;96.2;0.01
2021-U34;80+;116;138;0;293934;284554;283560;34;96.8;96.5;0.01
2021-U35;12-15;5631;24769;0;272906;148417;111533;0;54.4;40.9;0.00
2021-U35;16-19;1757;5733;1;274756;229574;216335;6;83.6;78.7;0.00
2021-U35;20-39;9427;44156;51;1502644;1140193;1011938;174;75.9;67.3;0.01
2021-U35;40-64;3068;9146;36;1893036;1717301;1684852;326;90.7;89.0;0.02
2021-U35;65-79;342;578;13;905126;874083;871348;114;96.6;96.3;0.01
2021-U35;80+;71;103;3;293934;284625;283663;37;96.8;96.5;0.01
2021-U36;05-11;1;0;0;429127;15;5;0;0.00;0.00;0.00
2021-U36;12-15;3954;14288;0;272906;152371;125821;0;55.8;46.1;0.00
2021-U36;16-19;1095;3709;3;274756;230669;220044;9;84.0;80.1;0.00
2021-U36;20-39;6289;24150;226;1502644;1146482;1036088;400;76.3;69.0;0.03
2021-U36;40-64;2340;6073;1888;1893036;1719641;1690925;2214;90.8;89.3;0.12
2021-U36;65-79;281;443;2656;905126;874364;871791;2770;96.6;96.3;0.31
2021-U36;80+;57;101;1051;293934;284682;283764;1088;96.9;96.5;0.37
2021-U37;05-11;1;0;0;429127;16;5;0;0.00;0.00;0.00
2021-U37;12-15;2867;9917;0;272906;155238;135738;0;56.9;49.7;0.00
2021-U37;16-19;772;2621;11;274756;231441;222665;20;84.2;81.0;0.01
2021-U37;20-39;5066;16656;693;1502644;1151548;1052744;1093;76.6;70.1;0.07
2021-U37;40-64;1790;4578;5371;1893036;1721431;1695503;7585;90.9;89.6;0.40
2021-U37;65-79;242;464;10539;905126;874606;872255;13309;96.6;96.4;1.47
2021-U37;80+;84;158;9824;293934;284766;283922;10912;96.9;96.6;3.71
2021-U38;00-02;0;1;0;186686;6;2;0;0.00;0.00;0.00
2021-U38;05-11;1;0;0;429127;17;5;0;0.00;0.00;0.00
2021-U38;12-15;2295;7267;1;272906;157533;143005;1;57.7;52.4;0.00
2021-U38;16-19;596;1957;22;274756;232037;224622;42;84.5;81.8;0.02
2021-U38;20-39;4114;13484;741;1502644;1155662;1066228;1834;76.9;71.0;0.12
2021-U38;40-64;1447;3844;4222;1893036;1722878;1699347;11807;91.0;89.8;0.62
2021-U38;65-79;217;437;8321;905126;874823;872692;21630;96.7;96.4;2.39
2021-U38;80+;83;121;11086;293934;284849;284043;21998;96.9;96.6;7.48
2021-U39;05-11;0;1;0;429127;17;6;0;0.00;0.00;0.00
2021-U39;12-15;1860;4705;0;272906;159393;147710;1;58.4;54.1;0.00
2021-U39;16-19;461;1408;17;274756;232498;226030;59;84.6;82.3;0.02
2021-U39;20-39;3182;10465;597;1502644;1158844;1076693;2431;77.1;71.7;0.16
2021-U39;40-64;1140;3053;3123;1893036;1724018;1702400;14930;91.1;89.9;0.79
2021-U39;65-79;165;274;4351;905126;874988;872966;25981;96.7;96.4;2.87
2021-U39;80+;49;85;6188;293934;284898;284128;28186;96.9;96.7;9.59
2021-U40;12-15;1914;3262;0;272906;161307;150972;1;59.1;55.3;0.00
2021-U40;16-19;396;953;25;274756;232894;226983;84;84.8;82.6;0.03
2021-U40;20-39;2950;10983;1744;1502644;1161794;1087676;4175;77.3;72.4;0.28
2021-U40;40-64;1072;3097;5505;1893036;1725090;1705497;20435;91.1;90.1;1.08
2021-U40;65-79;127;233;1919;905126;875115;873199;27900;96.7;96.5;3.08
2021-U40;80+;27;50;13932;293934;284925;284178;42118;96.9;96.7;14.3
2021-U41;05-11;1;0;0;429127;18;6;0;0.00;0.00;0.00
2021-U41;12-15;1473;2619;1;272906;162780;153591;2;59.6;56.3;0.00
2021-U41;16-19;326;743;43;274756;233220;227726;127;84.9;82.9;0.05
2021-U41;20-39;2973;8474;3451;1502644;1164767;1096150;7626;77.5;72.9;0.51
2021-U41;40-64;1054;2231;10723;1893036;1726144;1707728;31158;91.2;90.2;1.65
2021-U41;65-79;108;224;3324;905126;875223;873423;31224;96.7;96.5;3.45
2021-U41;80+;20;50;17185;293934;284945;284228;59303;96.9;96.7;20.2
2021-U42;12-15;2010;2044;0;272906;164790;155635;2;60.4;57.0;0.00
2021-U42;16-19;401;540;104;274756;233621;228266;231;85.0;83.1;0.08
2021-U42;20-39;3132;6808;9473;1502644;1167899;1102958;17099;77.7;73.4;1.14
2021-U42;40-64;1009;1793;32053;1893036;1727153;1709521;63211;91.2;90.3;3.34
2021-U42;65-79;130;153;19485;905126;875353;873576;50709;96.7;96.5;5.60
2021-U42;80+;21;44;17224;293934;284966;284272;76527;96.9;96.7;26.0
2021-U43;12-15;2610;2462;3;272906;167400;158097;5;61.3;57.9;0.00
2021-U43;16-19;467;524;127;274756;234088;228790;358;85.2;83.3;0.13
2021-U43;20-39;4430;5949;9235;1502644;1172329;1108907;26334;78.0;73.8;1.75
2021-U43;40-64;1625;1920;30614;1893036;1728778;1711441;93825;91.3;90.4;4.96
2021-U43;65-79;183;162;19618;905126;875536;873738;70327;96.7;96.5;7.77
2021-U43;80+;35;49;17719;293934;285001;284321;94246;97.0;96.7;32.1
2021-U44;05-11;1;0;0;429127;19;6;0;0.00;0.00;0.00
2021-U44;12-15;3716;1734;11;272906;171116;159831;16;62.7;58.6;0.01
2021-U44;16-19;700;512;132;274756;234788;229302;490;85.5;83.5;0.18
2021-U44;20-39;5620;5872;8920;1502644;1177949;1114779;35254;78.4;74.2;2.35
2021-U44;40-64;1934;1754;26098;1893036;1730712;1713195;119923;91.4;90.5;6.33
2021-U44;65-79;222;154;16977;905126;875758;873892;87304;96.8;96.5;9.65
2021-U44;80+;51;43;20054;293934;285052;284364;114300;97.0;96.7;38.9
2021-U45;05-11;9;0;0;429127;28;6;0;0.01;0.00;0.00
2021-U45;12-15;6092;2004;17;272906;177208;161835;33;64.9;59.3;0.01
2021-U45;16-19;1623;724;147;274756;236411;230026;637;86.0;83.7;0.23
2021-U45;20-39;13386;7817;9642;1502644;1191335;1122596;44896;79.3;74.7;2.99
2021-U45;40-64;5096;2170;25018;1893036;1735808;1715365;144941;91.7;90.6;7.66
2021-U45;65-79;475;169;20394;905126;876233;874061;107698;96.8;96.6;11.9
2021-U45;80+;104;48;30070;293934;285156;284412;144370;97.0;96.8;49.1
2021-U46;00-02;1;0;0;186686;7;2;0;0.00;0.00;0.00
2021-U46;05-11;12;0;1;429127;40;6;1;0.01;0.00;0.00
2021-U46;12-15;5316;2424;12;272906;182524;164259;45;66.9;60.2;0.02
2021-U46;16-19;1728;680;130;274756;238139;230706;767;86.7;84.0;0.28
2021-U46;20-39;12197;7352;8179;1502644;1203532;1129948;53075;80.1;75.2;3.53
2021-U46;40-64;4401;2239;20344;1893036;1740209;1717604;165285;91.9;90.7;8.73
2021-U46;65-79;362;182;61762;905126;876595;874243;169460;96.8;96.6;18.7
2021-U46;80+;93;56;30365;293934;285249;284468;174735;97.0;96.8;59.4
2021-U47;05-11;926;0;1;429127;966;6;2;0.23;0.00;0.00
2021-U47;12-15;4255;3139;10;272906;186779;167398;55;68.4;61.3;0.02
2021-U47;16-19;1510;822;136;274756;239649;231528;903;87.2;84.3;0.33
2021-U47;20-39;9470;7868;7654;1502644;1213002;1137816;60729;80.7;75.7;4.04
2021-U47;40-64;3368;2347;19531;1893036;1743577;1719951;184816;92.1;90.9;9.76
2021-U47;65-79;370;193;132510;905126;876965;874436;301970;96.9;96.6;33.4
2021-U47;80+;92;49;30460;293934;285341;284517;205195;97.1;96.8;69.8
2021-U48;05-11;18408;8;0;429127;19374;14;2;4.51;0.00;0.00
2021-U48;12-15;7069;4960;9;272906;193848;172358;64;71.0;63.2;0.02
2021-U48;16-19;1790;1447;204;274756;241439;232975;1107;87.9;84.8;0.40
2021-U48;20-39;9467;11165;8310;1502644;1222469;1148981;69039;81.4;76.5;4.59
2021-U48;40-64;3317;4066;20862;1893036;1746894;1724017;205678;92.3;91.1;10.9
2021-U48;65-79;306;390;133791;905126;877271;874826;435761;96.9;96.7;48.1
2021-U48;80+;70;87;23576;293934;285411;284604;228771;97.1;96.8;77.8
2021-U49;03-04;1;0;0;124451;6;1;0;0.00;0.00;0.00
2021-U49;05-11;51721;13;0;429127;71095;27;2;16.6;0.01;0.00
2021-U49;12-15;7358;5351;15;272906;201206;177709;79;73.7;65.1;0.03
2021-U49;16-19;1233;1664;321;274756;242672;234639;1428;88.3;85.4;0.52
