"Dato";"Kommune";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2021-04-16;Brøndby;92;88;0;35829;6738;3132;0;18.8;8.74;0.00
2021-04-16;Brønderslev;192;109;0;36315;6182;2973;0;17.0;8.19;0.00
2021-04-16;Dragør;74;52;0;14580;3172;1378;0;21.8;9.45;0.00
2021-04-16;Egedal;109;68;0;44537;7921;3158;0;17.8;7.09;0.00
2021-04-16;Esbjerg;487;217;0;115457;21431;9834;1;18.6;8.52;0.00
2021-04-16;Faaborg-Midtfyn;236;76;0;51927;9334;4295;1;18.0;8.27;0.00
2021-04-16;Fanø;24;5;0;3438;804;327;0;23.4;9.51;0.00
2021-04-16;Favrskov;63;41;0;49002;8005;3643;0;16.3;7.43;0.00
2021-04-16;Faxe;53;56;0;37128;6448;2961;0;17.4;7.98;0.00
2021-04-16;Fredensborg;114;75;0;41314;8589;3776;1;20.8;9.14;0.00
2021-04-16;Fredericia;168;57;0;51681;8533;4465;0;16.5;8.64;0.00
2021-04-16;Frederiksberg;213;211;0;103866;17686;7960;2;17.0;7.66;0.00
2021-04-16;Frederikshavn;1025;39;0;58830;11934;5421;0;20.3;9.21;0.00
2021-04-16;Frederikssund;207;81;0;45881;10277;4256;0;22.4;9.28;0.00
2021-04-16;Furesø;123;92;0;41583;8269;3872;0;19.9;9.31;0.00
2021-04-16;Gentofte;182;127;0;74308;14457;6787;3;19.5;9.13;0.00
2021-04-16;Gladsaxe;124;78;1;69261;11486;5650;1;16.6;8.16;0.00
2021-04-16;Glostrup;41;34;0;23519;4496;2272;1;19.1;9.66;0.00
2021-04-16;Greve;80;55;0;50911;8906;3965;1;17.5;7.79;0.00
2021-04-16;Gribskov;189;75;0;41241;9136;4001;0;22.2;9.70;0.00
2021-04-16;Guldborgsund;79;87;0;60228;13046;5564;2;21.7;9.24;0.00
2021-04-16;Haderslev;195;94;0;55255;8096;4201;0;14.7;7.60;0.00
2021-04-16;Halsnæs;108;55;0;31412;7113;3180;0;22.6;10.1;0.00
2021-04-16;Hedensted;101;84;0;47195;7467;3773;0;15.8;7.99;0.00
2021-04-16;Helsingør;148;150;0;62878;13913;5846;1;22.1;9.30;0.00
2021-04-16;Herlev;67;30;0;28783;5345;2630;0;18.6;9.14;0.00
2021-04-16;Herning;40;15;0;89430;15319;7559;0;17.1;8.45;0.00
2021-04-16;Hillerød;181;71;0;53370;10266;4988;1;19.2;9.35;0.00
2021-04-16;Hjørring;337;636;0;63766;11966;6004;0;18.8;9.42;0.00
2021-04-16;Holbæk;152;77;0;72942;13506;5897;0;18.5;8.08;0.00
2021-04-16;Holstebro;227;139;0;58597;10581;5045;1;18.1;8.61;0.00
2021-04-16;Horsens;189;177;0;95065;14217;6637;2;15.0;6.98;0.00
2021-04-16;Hvidovre;99;87;0;53212;9587;4792;1;18.0;9.01;0.00
2021-04-16;Høje Tåstrup;91;104;0;53500;9326;4216;0;17.4;7.88;0.00
2021-04-16;Hørsholm;69;49;0;24740;6079;2779;0;24.6;11.2;0.00
2021-04-16;Ikast-Brande;17;7;0;42014;6960;3327;0;16.6;7.92;0.00
2021-04-16;Ishøj;35;23;0;23271;3876;1624;1;16.7;6.98;0.00
2021-04-16;Jammerbugt;195;100;0;38147;6340;2701;0;16.6;7.08;0.00
2021-04-16;Kalundborg;82;76;0;48438;9377;3756;1;19.4;7.75;0.00
2021-04-16;Kerteminde;103;59;0;24042;4590;2121;0;19.1;8.82;0.00
2021-04-16;Kolding;323;123;0;93770;13881;7154;1;14.8;7.63;0.00
2021-04-16;København;915;688;1;647073;75973;33927;9;11.7;5.24;0.00
2021-04-16;Køge;129;137;0;61760;10510;4878;0;17.0;7.90;0.00
2021-04-16;Langeland;209;6;0;12307;2598;1359;0;21.1;11.0;0.00
2021-04-16;Lejre;59;28;0;28593;5290;2342;0;18.5;8.19;0.00
2021-04-16;Lemvig;9;18;0;19351;3788;2050;0;19.6;10.6;0.00
2021-04-16;Lolland;288;49;0;40017;8381;3433;0;20.9;8.58;0.00
2021-04-16;Lyngby-Taarbæk;123;88;0;57966;10200;5047;0;17.6;8.71;0.00
2021-04-16;Læsø;1;0;0;1785;676;375;0;37.9;21.0;0.00
2021-04-16;Mariagerfjord;16;6;0;41649;7384;3715;0;17.7;8.92;0.00
2021-04-16;Middelfart;266;43;0;39689;7301;3727;0;18.4;9.39;0.00
2021-04-16;Morsø;5;0;0;20064;3890;2128;0;19.4;10.6;0.00
2021-04-16;Norddjurs;17;11;0;36969;7321;3651;0;19.8;9.88;0.00
2021-04-16;Nordfyn;116;60;0;29753;5153;2303;0;17.3;7.74;0.00
2021-04-16;Nyborg;123;63;0;32039;6013;2773;0;18.8;8.66;0.00
2021-04-16;Næstved;101;145;0;84015;15359;6951;0;18.3;8.27;0.00
2021-04-16;Odder;99;54;0;23378;4461;2158;0;19.1;9.23;0.00
2021-04-16;Odense;499;278;0;206130;32910;15191;1;16.0;7.37;0.00
2021-04-16;Odsherred;121;54;0;32845;7660;2893;1;23.3;8.81;0.00
2021-04-16;Randers;190;118;0;99126;16827;8203;0;17.0;8.28;0.00
2021-04-16;Rebild;52;6;0;30710;4727;2215;2;15.4;7.21;0.01
2021-04-16;Ringkøbing-Skjern;18;18;0;56224;9721;5200;1;17.3;9.25;0.00
2021-04-16;Ringsted;43;41;0;35295;5407;2358;0;15.3;6.68;0.00
2021-04-16;Roskilde;117;96;0;89603;15978;7465;1;17.8;8.33;0.00
2021-04-16;Rudersdal;133;92;0;57228;11853;5821;1;20.7;10.2;0.00
2021-04-16;Rødovre;108;46;0;41503;7076;3420;1;17.0;8.24;0.00
2021-04-16;Samsø;1;2;0;3707;750;585;0;20.2;15.8;0.00
2021-04-16;Silkeborg;271;107;0;97836;16796;7955;0;17.2;8.13;0.00
2021-04-16;Skanderborg;187;146;0;64533;10465;4668;0;16.2;7.23;0.00
2021-04-16;Skive;113;15;0;45037;9040;4418;12;20.1;9.81;0.03
2021-04-16;Slagelse;124;135;0;79718;15512;6360;0;19.5;7.98;0.00
2021-04-16;Solrød;42;40;0;23824;3946;1818;0;16.6;7.63;0.00
2021-04-16;Sorø;33;33;0;29986;5972;2526;0;19.9;8.42;0.00
2021-04-16;Stevns;61;42;0;23624;4476;2144;1;18.9;9.08;0.00
2021-04-16;Struer;18;30;0;20799;4197;2080;0;20.2;10.0;0.00
2021-04-16;Svendborg;372;35;0;59217;11230;6040;2;19.0;10.2;0.00
2021-04-16;Syddjurs;45;20;0;43731;8170;3735;0;18.7;8.54;0.00
2021-04-16;Sønderborg;359;95;0;73757;11417;6745;0;15.5;9.14;0.00
2021-04-16;Thisted;6;10;0;43048;7507;3674;0;17.4;8.53;0.00
2021-04-16;Tårnby;110;77;0;42806;7729;3505;0;18.1;8.19;0.00
2021-04-16;Tønder;60;41;0;36869;5240;2876;1;14.2;7.80;0.00
2021-04-16;Vallensbæk;33;47;0;16509;3346;1522;0;20.3;9.22;0.00
2021-04-16;Varde;241;31;0;49725;9257;4376;0;18.6;8.80;0.00
2021-04-16;Vejen;126;20;0;42592;6945;3593;2;16.3;8.44;0.00
2021-04-16;Vejle;498;58;0;119500;18749;9000;0;15.7;7.53;0.00
2021-04-16;Vesthimmerland;14;3;0;36252;7082;3162;0;19.5;8.72;0.00
2021-04-16;Viborg;288;104;0;96866;18308;8948;2;18.9;9.24;0.00
2021-04-16;Vordingborg;65;49;0;45358;9482;3805;0;20.9;8.39;0.00
2021-04-16;Århus;841;307;0;355651;52340;23069;3;14.7;6.49;0.00
2021-04-16;Ærø;262;1;0;6028;1400;731;0;23.2;12.1;0.00
2021-04-17;Aabenraa;343;32;0;58738;8655;4258;0;14.7;7.25;0.00
2021-04-17;Aalborg;1568;2;0;221177;36439;16766;1;16.5;7.58;0.00
2021-04-17;Albertslund;126;1;0;27531;5166;2226;1;18.8;8.09;0.00
2021-04-17;Allerød;119;4;0;25871;5103;2389;0;19.7;9.23;0.00
2021-04-17;Assens;151;49;0;40899;7175;3240;0;17.5;7.92;0.00
2021-04-17;Ballerup;320;7;0;49380;9441;4071;0;19.1;8.24;0.00
2021-04-17;Billund;119;18;0;26730;4246;2023;0;15.9;7.57;0.00
2021-04-17;Bornholm;310;6;0;39632;10593;3795;1;26.7;9.58;0.00
2021-04-17;Brøndby;127;2;0;35829;6865;3134;0;19.2;8.75;0.00
2021-04-17;Brønderslev;31;0;0;36315;6213;2973;0;17.1;8.19;0.00
2021-04-17;Dragør;90;0;0;14580;3262;1378;0;22.4;9.45;0.00
2021-04-17;Egedal;216;16;0;44537;8137;3174;0;18.3;7.13;0.00
2021-04-17;Esbjerg;684;47;0;115457;22115;9881;1;19.2;8.56;0.00
2021-04-17;Faaborg-Midtfyn;223;39;0;51927;9557;4334;1;18.4;8.35;0.00
2021-04-17;Fanø;37;0;0;3438;841;327;0;24.5;9.51;0.00
2021-04-17;Favrskov;59;0;0;49002;8064;3643;0;16.5;7.43;0.00
2021-04-17;Faxe;77;53;0;37128;6525;3014;0;17.6;8.12;0.00
2021-04-17;Fredensborg;181;1;0;41314;8770;3777;1;21.2;9.14;0.00
2021-04-17;Fredericia;155;59;0;51681;8688;4524;0;16.8;8.75;0.00
2021-04-17;Frederiksberg;462;13;0;103866;18148;7973;2;17.5;7.68;0.00
2021-04-17;Frederikshavn;5;2;0;58830;11939;5423;0;20.3;9.22;0.00
2021-04-17;Frederikssund;209;42;0;45881;10486;4298;0;22.9;9.37;0.00
2021-04-17;Furesø;231;2;0;41583;8500;3874;0;20.4;9.32;0.00
2021-04-17;Gentofte;396;8;0;74308;14853;6795;3;20.0;9.14;0.00
2021-04-17;Gladsaxe;350;5;0;69261;11836;5655;1;17.1;8.16;0.00
2021-04-17;Glostrup;108;1;0;23519;4604;2273;1;19.6;9.66;0.00
2021-04-17;Greve;410;18;0;50911;9316;3983;1;18.3;7.82;0.00
2021-04-17;Gribskov;338;12;0;41241;9474;4013;0;23.0;9.73;0.00
2021-04-17;Guldborgsund;172;120;0;60228;13218;5684;2;21.9;9.44;0.00
2021-04-17;Haderslev;158;37;0;55255;8254;4238;0;14.9;7.67;0.00
2021-04-17;Halsnæs;213;12;0;31412;7326;3192;0;23.3;10.2;0.00
2021-04-17;Hedensted;27;22;0;47195;7494;3795;0;15.9;8.04;0.00
2021-04-17;Helsingør;242;2;0;62878;14155;5848;1;22.5;9.30;0.00
2021-04-17;Herlev;146;1;0;28783;5491;2631;0;19.1;9.14;0.00
2021-04-17;Herning;21;3;0;89430;15340;7562;0;17.2;8.46;0.00
2021-04-17;Hillerød;234;12;0;53370;10500;5000;1;19.7;9.37;0.00
2021-04-17;Hjørring;3;0;0;63766;11969;6004;0;18.8;9.42;0.00
2021-04-17;Holbæk;44;80;0;72942;13550;5977;0;18.6;8.19;0.00
2021-04-17;Holstebro;3;1;0;58597;10584;5046;1;18.1;8.61;0.00
2021-04-17;Horsens;25;8;0;95065;14242;6645;2;15.0;6.99;0.00
2021-04-17;Hvidovre;198;3;0;53212;9785;4795;1;18.4;9.01;0.00
2021-04-17;Høje Tåstrup;168;17;0;53500;9494;4233;0;17.7;7.91;0.00
2021-04-17;Hørsholm;146;2;0;24740;6225;2781;0;25.2;11.2;0.00
2021-04-17;Ikast-Brande;24;5;0;42014;6984;3332;0;16.6;7.93;0.00
2021-04-17;Ishøj;82;1;0;23271;3958;1625;1;17.0;6.98;0.00
2021-04-17;Jammerbugt;95;14;0;38147;6435;2715;0;16.9;7.12;0.00
2021-04-17;Kalundborg;125;111;0;48438;9502;3867;1;19.6;7.98;0.00
2021-04-17;Kerteminde;58;32;0;24042;4648;2153;0;19.3;8.96;0.00
2021-04-17;Kolding;259;87;0;93770;14140;7241;1;15.1;7.72;0.00
2021-04-17;København;1708;35;0;647073;77681;33962;9;12.0;5.25;0.00
2021-04-17;Køge;174;82;0;61760;10684;4960;0;17.3;8.03;0.00
2021-04-17;Langeland;72;5;0;12307;2670;1364;0;21.7;11.1;0.00
2021-04-17;Lejre;78;23;0;28593;5368;2365;0;18.8;8.27;0.00
2021-04-17;Lemvig;1;0;0;19351;3789;2050;0;19.6;10.6;0.00
2021-04-17;Lolland;127;83;0;40017;8508;3516;0;21.3;8.79;0.00
2021-04-17;Lyngby-Taarbæk;315;4;0;57966;10515;5051;0;18.1;8.71;0.00
2021-04-17;Mariagerfjord;558;0;0;41649;7942;3715;0;19.1;8.92;0.00
2021-04-17;Middelfart;120;48;0;39689;7421;3775;0;18.7;9.51;0.00
2021-04-17;Morsø;3;0;0;20064;3893;2128;0;19.4;10.6;0.00
2021-04-17;Norddjurs;16;0;0;36969;7337;3651;0;19.8;9.88;0.00
2021-04-17;Nordfyn;94;31;0;29753;5247;2334;0;17.6;7.84;0.00
2021-04-17;Nyborg;91;36;0;32039;6104;2809;0;19.1;8.77;0.00
2021-04-17;Næstved;198;191;0;84015;15557;7142;0;18.5;8.50;0.00
2021-04-17;Odder;7;0;0;23378;4468;2158;0;19.1;9.23;0.00
2021-04-17;Odense;515;141;0;206130;33425;15332;1;16.2;7.44;0.00
2021-04-17;Odsherred;59;35;0;32845;7719;2928;1;23.5;8.91;0.00
2021-04-17;Randers;438;0;0;99126;17265;8203;0;17.4;8.28;0.00
2021-04-17;Rebild;143;0;0;30710;4870;2215;2;15.9;7.21;0.01
2021-04-17;Ringkøbing-Skjern;48;0;0;56224;9769;5200;1;17.4;9.25;0.00
2021-04-17;Ringsted;69;56;0;35295;5476;2414;0;15.5;6.84;0.00
2021-04-17;Roskilde;231;121;0;89603;16209;7586;1;18.1;8.47;0.00
2021-04-17;Rudersdal;267;4;0;57228;12120;5825;1;21.2;10.2;0.00
2021-04-17;Rødovre;194;2;0;41503;7270;3422;1;17.5;8.25;0.00
2021-04-17;Samsø;1;0;0;3707;751;585;0;20.3;15.8;0.00
2021-04-17;Silkeborg;55;1;0;97836;16851;7956;0;17.2;8.13;0.00
2021-04-17;Skanderborg;24;0;0;64533;10489;4668;0;16.3;7.23;0.00
2021-04-17;Skive;30;0;0;45037;9070;4418;12;20.1;9.81;0.03
2021-04-17;Slagelse;220;325;0;79718;15732;6685;0;19.7;8.39;0.00
2021-04-17;Solrød;121;24;0;23824;4067;1842;0;17.1;7.73;0.00
2021-04-17;Sorø;65;89;0;29986;6037;2615;0;20.1;8.72;0.00
2021-04-17;Stevns;52;25;0;23624;4528;2169;1;19.2;9.18;0.00
2021-04-17;Struer;1;0;0;20799;4198;2080;0;20.2;10.0;0.00
2021-04-17;Svendborg;253;19;0;59217;11483;6059;2;19.4;10.2;0.00
2021-04-17;Syddjurs;31;1;0;43731;8201;3736;0;18.8;8.54;0.00
2021-04-17;Sønderborg;363;21;0;73757;11780;6766;0;16.0;9.17;0.00
2021-04-17;Thisted;3;1;0;43048;7510;3675;0;17.4;8.54;0.00
2021-04-17;Tårnby;166;0;0;42806;7895;3505;0;18.4;8.19;0.00
2021-04-17;Tønder;103;15;0;36869;5343;2891;1;14.5;7.84;0.00
2021-04-17;Vallensbæk;49;1;0;16509;3395;1523;0;20.6;9.23;0.00
2021-04-17;Varde;213;14;0;49725;9470;4390;0;19.0;8.83;0.00
2021-04-17;Vejen;152;36;0;42592;7097;3629;2;16.7;8.52;0.00
2021-04-17;Vejle;453;126;0;119500;19202;9126;0;16.1;7.64;0.00
2021-04-17;Vesthimmerland;404;0;0;36252;7486;3162;0;20.6;8.72;0.00
2021-04-17;Viborg;233;0;0;96866;18541;8948;2;19.1;9.24;0.00
2021-04-17;Vordingborg;109;92;0;45358;9591;3897;0;21.1;8.59;0.00
2021-04-17;Århus;162;6;0;355651;52502;23075;3;14.8;6.49;0.00
2021-04-17;Ærø;8;1;0;6028;1408;732;0;23.4;12.1;0.00
2021-04-18;Aabenraa;267;27;0;58738;8922;4285;0;15.2;7.30;0.00
2021-04-18;Aalborg;143;1198;0;221177;36582;17964;1;16.5;8.12;0.00
2021-04-18;Albertslund;119;1;0;27531;5285;2227;1;19.2;8.09;0.00
2021-04-18;Allerød;161;5;0;25871;5264;2394;0;20.3;9.25;0.00
2021-04-18;Assens;118;31;0;40899;7293;3271;0;17.8;8.00;0.00
2021-04-18;Ballerup;255;2;0;49380;9696;4073;0;19.6;8.25;0.00
2021-04-18;Billund;92;12;0;26730;4338;2035;0;16.2;7.61;0.00
2021-04-18;Bornholm;304;0;0;39632;10897;3795;1;27.5;9.58;0.00
2021-04-18;Brøndby;121;4;0;35829;6986;3138;0;19.5;8.76;0.00
2021-04-18;Brønderslev;9;36;0;36315;6222;3009;0;17.1;8.29;0.00
2021-04-18;Dragør;56;0;0;14580;3318;1378;0;22.8;9.45;0.00
2021-04-18;Egedal;177;13;0;44537;8314;3187;0;18.7;7.16;0.00
2021-04-18;Esbjerg;556;16;0;115457;22671;9897;1;19.6;8.57;0.00
2021-04-18;Faaborg-Midtfyn;242;28;0;51927;9799;4362;1;18.9;8.40;0.00
2021-04-18;Fanø;15;0;0;3438;856;327;0;24.9;9.51;0.00
2021-04-18;Favrskov;28;0;0;49002;8092;3643;0;16.5;7.43;0.00
2021-04-18;Faxe;10;33;0;37128;6535;3047;0;17.6;8.21;0.00
2021-04-18;Fredensborg;201;4;0;41314;8971;3781;1;21.7;9.15;0.00
2021-04-18;Fredericia;108;41;0;51681;8796;4565;0;17.0;8.83;0.00
2021-04-18;Frederiksberg;418;8;0;103866;18566;7981;2;17.9;7.68;0.00
2021-04-18;Frederikshavn;3;83;0;58830;11942;5506;0;20.3;9.36;0.00
2021-04-18;Frederikssund;182;24;0;45881;10668;4322;0;23.3;9.42;0.00
2021-04-18;Furesø;263;8;0;41583;8763;3882;0;21.1;9.34;0.00
2021-04-18;Gentofte;363;11;0;74308;15216;6806;3;20.5;9.16;0.00
2021-04-18;Gladsaxe;343;3;0;69261;12179;5658;1;17.6;8.17;0.00
2021-04-18;Glostrup;110;1;0;23519;4714;2274;1;20.0;9.67;0.00
2021-04-18;Greve;274;15;0;50911;9590;3998;1;18.8;7.85;0.00
2021-04-18;Gribskov;269;16;0;41241;9743;4029;0;23.6;9.77;0.00
2021-04-18;Guldborgsund;7;78;0;60228;13225;5762;2;22.0;9.57;0.00
2021-04-18;Haderslev;100;29;0;55255;8354;4267;0;15.1;7.72;0.00
2021-04-18;Halsnæs;223;9;0;31412;7549;3201;0;24.0;10.2;0.00
2021-04-18;Hedensted;28;11;0;47195;7522;3806;0;15.9;8.06;0.00
2021-04-18;Helsingør;138;5;0;62878;14293;5853;1;22.7;9.31;0.00
2021-04-18;Herlev;149;2;0;28783;5640;2633;0;19.6;9.15;0.00
2021-04-18;Herning;17;1;0;89430;15357;7563;0;17.2;8.46;0.00
2021-04-18;Hillerød;279;9;0;53370;10779;5009;1;20.2;9.39;0.00
2021-04-18;Hjørring;0;599;0;63766;11969;6603;0;18.8;10.4;0.00
2021-04-18;Holbæk;13;50;0;72942;13563;6027;0;18.6;8.26;0.00
2021-04-18;Holstebro;12;2;0;58597;10596;5048;1;18.1;8.61;0.00
2021-04-18;Horsens;19;3;0;95065;14261;6648;2;15.0;6.99;0.00
2021-04-18;Hvidovre;180;3;0;53212;9965;4798;1;18.7;9.02;0.00
2021-04-18;Høje Tåstrup;164;9;0;53500;9658;4242;0;18.1;7.93;0.00
2021-04-18;Hørsholm;170;5;0;24740;6395;2786;0;25.8;11.3;0.00
2021-04-18;Ikast-Brande;5;0;0;42014;6989;3332;0;16.6;7.93;0.00
2021-04-18;Ishøj;79;1;0;23271;4037;1626;1;17.3;6.99;0.00
2021-04-18;Jammerbugt;38;546;0;38147;6473;3261;0;17.0;8.55;0.00
2021-04-18;Kalundborg;82;109;0;48438;9584;3976;1;19.8;8.21;0.00
2021-04-18;Kerteminde;72;34;0;24042;4720;2187;0;19.6;9.10;0.00
2021-04-18;Kolding;150;67;0;93770;14290;7308;1;15.2;7.79;0.00
2021-04-18;København;1622;30;0;647073;79303;33992;9;12.3;5.25;0.00
2021-04-18;Køge;74;64;0;61760;10758;5024;0;17.4;8.13;0.00
2021-04-18;Langeland;75;3;0;12307;2745;1367;0;22.3;11.1;0.00
2021-04-18;Lejre;34;20;0;28593;5402;2385;0;18.9;8.34;0.00
2021-04-18;Lemvig;14;0;0;19351;3803;2050;0;19.7;10.6;0.00
2021-04-18;Lolland;7;38;0;40017;8515;3554;0;21.3;8.88;0.00
2021-04-18;Lyngby-Taarbæk;350;3;0;57966;10865;5054;0;18.7;8.72;0.00
2021-04-18;Mariagerfjord;391;97;0;41649;8333;3812;0;20.0;9.15;0.00
2021-04-18;Middelfart;78;18;0;39689;7499;3793;0;18.9;9.56;0.00
2021-04-18;Morsø;62;0;0;20064;3955;2128;0;19.7;10.6;0.00
2021-04-18;Norddjurs;29;0;0;36969;7366;3651;0;19.9;9.88;0.00
2021-04-18;Nordfyn;126;16;0;29753;5373;2350;0;18.1;7.90;0.00
2021-04-18;Nyborg;103;25;0;32039;6207;2834;0;19.4;8.85;0.00
2021-04-18;Næstved;58;230;0;84015;15615;7372;0;18.6;8.77;0.00
2021-04-18;Odder;2;0;0;23378;4470;2158;0;19.1;9.23;0.00
2021-04-18;Odense;478;122;0;206130;33903;15454;1;16.4;7.50;0.00
2021-04-18;Odsherred;3;32;0;32845;7722;2960;1;23.5;9.01;0.00
2021-04-18;Randers;225;4;0;99126;17490;8207;0;17.6;8.28;0.00
2021-04-18;Rebild;41;331;0;30710;4911;2546;2;16.0;8.29;0.01
2021-04-18;Ringkøbing-Skjern;43;0;0;56224;9812;5200;1;17.5;9.25;0.00
2021-04-18;Ringsted;30;52;0;35295;5506;2466;0;15.6;6.99;0.00
2021-04-18;Roskilde;148;77;0;89603;16357;7663;1;18.3;8.55;0.00
2021-04-18;Rudersdal;310;9;0;57228;12430;5834;1;21.7;10.2;0.00
2021-04-18;Rødovre;185;2;0;41503;7455;3424;1;18.0;8.25;0.00
2021-04-18;Silkeborg;19;1;0;97836;16870;7957;0;17.2;8.13;0.00
2021-04-18;Skanderborg;7;2;0;64533;10496;4670;0;16.3;7.24;0.00
2021-04-18;Skive;27;1;0;45037;9097;4419;12;20.2;9.81;0.03
2021-04-18;Slagelse;154;322;0;79718;15886;7007;0;19.9;8.79;0.00
2021-04-18;Solrød;85;5;0;23824;4152;1847;0;17.4;7.75;0.00
2021-04-18;Sorø;50;78;0;29986;6087;2693;0;20.3;8.98;0.00
2021-04-18;Stevns;26;18;0;23624;4554;2187;1;19.3;9.26;0.00
2021-04-18;Struer;12;1;0;20799;4210;2081;0;20.2;10.0;0.00
2021-04-18;Svendborg;293;24;0;59217;11776;6083;2;19.9;10.3;0.00
2021-04-18;Syddjurs;9;0;0;43731;8210;3736;0;18.8;8.54;0.00
2021-04-18;Sønderborg;349;11;0;73757;12129;6777;0;16.4;9.19;0.00
2021-04-18;Thisted;626;6;0;43048;8136;3681;0;18.9;8.55;0.00
2021-04-18;Tårnby;115;2;0;42806;8010;3507;0;18.7;8.19;0.00
2021-04-18;Tønder;99;13;0;36869;5442;2904;1;14.8;7.88;0.00
2021-04-18;Vallensbæk;28;0;0;16509;3423;1523;0;20.7;9.23;0.00
2021-04-18;Varde;241;10;0;49725;9711;4400;0;19.5;8.85;0.00
2021-04-18;Vejen;91;21;0;42592;7188;3650;2;16.9;8.57;0.00
2021-04-18;Vejle;396;73;0;119500;19598;9199;0;16.4;7.70;0.00
2021-04-18;Vesthimmerland;9;37;0;36252;7495;3199;0;20.7;8.82;0.00
2021-04-18;Viborg;110;2;0;96866;18651;8950;2;19.3;9.24;0.00
2021-04-18;Vordingborg;7;62;0;45358;9598;3959;0;21.2;8.73;0.00
2021-04-18;Århus;35;9;0;355651;52537;23084;3;14.8;6.49;0.00
2021-04-18;Ærø;10;0;0;6028;1418;732;0;23.5;12.1;0.00
2021-04-19;Aabenraa;491;18;0;58738;9413;4303;0;16.0;7.33;0.00
2021-04-19;Aalborg;319;958;0;221177;36901;18922;1;16.7;8.56;0.00
2021-04-19;Albertslund;73;38;0;27531;5358;2265;1;19.5;8.23;0.00
2021-04-19;Allerød;209;33;0;25871;5473;2427;0;21.2;9.38;0.00
2021-04-19;Assens;166;49;0;40899;7459;3320;0;18.2;8.12;0.00
2021-04-19;Ballerup;282;47;0;49380;9978;4120;0;20.2;8.34;0.00
2021-04-19;Billund;100;141;0;26730;4438;2176;0;16.6;8.14;0.00
2021-04-19;Bornholm;289;226;0;39632;11186;4021;1;28.2;10.1;0.00
2021-04-19;Brøndby;84;69;0;35829;7070;3207;0;19.7;8.95;0.00
2021-04-19;Brønderslev;21;39;0;36315;6243;3048;0;17.2;8.39;0.00
2021-04-19;Dragør;79;22;0;14580;3397;1400;0;23.3;9.60;0.00
2021-04-19;Egedal;226;52;0;44537;8540;3239;0;19.2;7.27;0.00
2021-04-19;Esbjerg;299;162;0;115457;22970;10059;1;19.9;8.71;0.00
2021-04-19;Faaborg-Midtfyn;318;75;0;51927;10117;4437;1;19.5;8.54;0.00
2021-04-19;Fanø;16;2;0;3438;872;329;0;25.4;9.57;0.00
2021-04-19;Favrskov;199;167;0;49002;8291;3810;0;16.9;7.78;0.00
2021-04-19;Faxe;173;144;0;37128;6708;3191;0;18.1;8.59;0.00
2021-04-19;Fredensborg;300;79;0;41314;9271;3860;1;22.4;9.34;0.00
2021-04-19;Fredericia;550;71;0;51681;9346;4636;0;18.1;8.97;0.00
2021-04-19;Frederiksberg;406;99;0;103866;18972;8080;2;18.3;7.78;0.00
2021-04-19;Frederikshavn;13;9;0;58830;11955;5515;0;20.3;9.37;0.00
2021-04-19;Frederikssund;254;92;0;45881;10922;4414;0;23.8;9.62;0.00
2021-04-19;Furesø;247;78;0;41583;9010;3960;0;21.7;9.52;0.00
2021-04-19;Gentofte;423;93;0;74308;15639;6899;3;21.0;9.28;0.00
2021-04-19;Gladsaxe;375;33;0;69261;12554;5691;1;18.1;8.22;0.00
2021-04-19;Glostrup;70;26;0;23519;4784;2300;1;20.3;9.78;0.00
2021-04-19;Greve;166;124;0;50911;9756;4122;1;19.2;8.10;0.00
2021-04-19;Gribskov;500;68;0;41241;10243;4097;0;24.8;9.93;0.00
2021-04-19;Guldborgsund;164;337;0;60228;13389;6099;2;22.2;10.1;0.00
2021-04-19;Haderslev;113;29;0;55255;8467;4296;0;15.3;7.77;0.00
2021-04-19;Halsnæs;282;56;0;31412;7831;3257;0;24.9;10.4;0.00
2021-04-19;Hedensted;222;107;0;47195;7744;3913;0;16.4;8.29;0.00
2021-04-19;Helsingør;705;95;0;62878;14998;5948;1;23.9;9.46;0.00
2021-04-19;Herlev;191;22;0;28783;5831;2655;0;20.3;9.22;0.00
2021-04-19;Herning;305;497;0;89430;15662;8060;0;17.5;9.01;0.00
2021-04-19;Hillerød;408;79;0;53370;11187;5088;1;21.0;9.53;0.00
2021-04-19;Hjørring;33;7;0;63766;12002;6610;0;18.8;10.4;0.00
2021-04-19;Holbæk;375;289;0;72942;13938;6316;0;19.1;8.66;0.00
2021-04-19;Holstebro;31;67;0;58597;10627;5115;1;18.1;8.73;0.00
2021-04-19;Horsens;718;224;0;95065;14979;6872;2;15.8;7.23;0.00
2021-04-19;Hvidovre;138;56;1;53212;10103;4854;2;19.0;9.12;0.00
2021-04-19;Høje Tåstrup;125;95;0;53500;9783;4337;0;18.3;8.11;0.00
2021-04-19;Hørsholm;174;58;0;24740;6569;2844;0;26.6;11.5;0.00
2021-04-19;Ikast-Brande;303;162;0;42014;7292;3494;0;17.4;8.32;0.00
2021-04-19;Ishøj;33;38;0;23271;4070;1664;1;17.5;7.15;0.00
2021-04-19;Jammerbugt;1039;109;0;38147;7512;3370;0;19.7;8.83;0.00
