"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser"
Syddanmark;2020-10-04;M;21;0;2;680;29947;3354
Hovedstaden;2020-10-05;F;89;1;5;681;30036;3359
Midtjylland;2020-10-05;F;55;0;4;681;30091;3363
Nordjylland;2020-10-05;F;19;0;0;681;30110;3363
Sjælland;2020-10-05;F;23;0;0;681;30133;3363
Syddanmark;2020-10-05;F;33;0;0;681;30166;3363
Hovedstaden;2020-10-05;M;72;2;8;683;30238;3371
Midtjylland;2020-10-05;M;50;0;3;683;30288;3374
Nordjylland;2020-10-05;M;41;0;1;683;30329;3375
Sjælland;2020-10-05;M;17;0;2;683;30346;3377
Syddanmark;2020-10-05;M;28;0;0;683;30374;3377
Hovedstaden;2020-10-06;F;91;1;2;684;30465;3379
Midtjylland;2020-10-06;F;35;0;1;684;30500;3380
Nordjylland;2020-10-06;F;15;0;1;684;30515;3381
Sjælland;2020-10-06;F;19;0;0;684;30534;3381
Syddanmark;2020-10-06;F;23;0;1;684;30557;3382
Hovedstaden;2020-10-06;M;103;0;3;684;30660;3385
Midtjylland;2020-10-06;M;73;0;3;684;30733;3388
Nordjylland;2020-10-06;M;16;0;1;684;30749;3389
Sjælland;2020-10-06;M;21;0;1;684;30770;3390
Syddanmark;2020-10-06;M;30;0;1;684;30800;3391
Hovedstaden;2020-10-07;F;80;3;7;687;30880;3398
Midtjylland;2020-10-07;F;47;0;2;687;30927;3400
Nordjylland;2020-10-07;F;24;0;1;687;30951;3401
Sjælland;2020-10-07;F;18;0;0;687;30969;3401
Syddanmark;2020-10-07;F;32;1;1;688;31001;3402
Hovedstaden;2020-10-07;M;78;1;5;689;31079;3407
Midtjylland;2020-10-07;M;105;0;4;689;31184;3411
Nordjylland;2020-10-07;M;25;0;0;689;31209;3411
Sjælland;2020-10-07;M;19;0;1;689;31228;3412
Syddanmark;2020-10-07;M;24;2;1;691;31252;3413
Hovedstaden;2020-10-08;F;72;0;1;691;31324;3414
Midtjylland;2020-10-08;F;67;0;2;691;31391;3416
Nordjylland;2020-10-08;F;20;0;0;691;31411;3416
Sjælland;2020-10-08;F;15;1;2;692;31426;3418
Syddanmark;2020-10-08;F;27;0;0;692;31453;3418
Hovedstaden;2020-10-08;M;80;0;3;692;31533;3421
Midtjylland;2020-10-08;M;69;0;3;692;31602;3424
Nordjylland;2020-10-08;M;30;0;2;692;31632;3426
Sjælland;2020-10-08;M;13;0;0;692;31645;3426
Syddanmark;2020-10-08;M;28;0;1;692;31673;3427
Hovedstaden;2020-10-09;F;72;1;4;693;31745;3431
Midtjylland;2020-10-09;F;55;0;4;693;31800;3435
Nordjylland;2020-10-09;F;22;0;0;693;31822;3435
Sjælland;2020-10-09;F;16;0;0;693;31838;3435
Syddanmark;2020-10-09;F;34;0;1;693;31872;3436
Hovedstaden;2020-10-09;M;79;0;3;693;31951;3439
Midtjylland;2020-10-09;M;61;0;2;693;32012;3441
Nordjylland;2020-10-09;M;21;0;0;693;32033;3441
Sjælland;2020-10-09;M;14;0;1;693;32047;3442
Syddanmark;2020-10-09;M;37;2;3;695;32084;3445
Hovedstaden;2020-10-10;F;48;0;3;695;32132;3448
Midtjylland;2020-10-10;F;39;0;1;695;32171;3449
Nordjylland;2020-10-10;F;14;0;1;695;32185;3450
Sjælland;2020-10-10;F;13;0;0;695;32198;3450
Syddanmark;2020-10-10;F;16;0;0;695;32214;3450
Hovedstaden;2020-10-10;M;60;0;5;695;32274;3455
Midtjylland;2020-10-10;M;48;0;3;695;32322;3458
Nordjylland;2020-10-10;M;18;0;1;695;32340;3459
Sjælland;2020-10-10;M;12;0;1;695;32352;3460
Syddanmark;2020-10-10;M;13;0;0;695;32365;3460
Hovedstaden;2020-10-11;F;54;1;6;696;32419;3466
Midtjylland;2020-10-11;F;34;0;1;696;32453;3467
Nordjylland;2020-10-11;F;12;0;0;696;32465;3467
Sjælland;2020-10-11;F;16;0;1;696;32481;3468
Syddanmark;2020-10-11;F;18;0;0;696;32499;3468
Hovedstaden;2020-10-11;M;44;0;1;696;32543;3469
Midtjylland;2020-10-11;M;32;0;2;696;32575;3471
Nordjylland;2020-10-11;M;18;1;1;697;32593;3472
Sjælland;2020-10-11;M;13;0;0;697;32606;3472
Syddanmark;2020-10-11;M;15;0;2;697;32621;3474
Hovedstaden;2020-10-12;F;65;1;3;698;32686;3477
Midtjylland;2020-10-12;F;59;1;3;699;32745;3480
Nordjylland;2020-10-12;F;21;0;0;699;32766;3480
Sjælland;2020-10-12;F;17;0;2;699;32783;3482
Syddanmark;2020-10-12;F;39;0;2;699;32822;3484
Hovedstaden;2020-10-12;M;77;1;4;700;32899;3488
Midtjylland;2020-10-12;M;66;0;2;700;32965;3490
Nordjylland;2020-10-12;M;24;0;3;700;32989;3493
Sjælland;2020-10-12;M;52;0;2;700;33041;3495
Syddanmark;2020-10-12;M;34;1;4;701;33075;3499
Hovedstaden;2020-10-13;F;87;0;4;701;33162;3503
Midtjylland;2020-10-13;F;42;0;5;701;33204;3508
Nordjylland;2020-10-13;F;21;1;0;702;33225;3508
Sjælland;2020-10-13;F;13;0;2;702;33238;3510
Syddanmark;2020-10-13;F;44;0;4;702;33282;3514
Hovedstaden;2020-10-13;M;66;1;4;703;33348;3518
Midtjylland;2020-10-13;M;53;0;0;703;33401;3518
Nordjylland;2020-10-13;M;34;0;0;703;33435;3518
Sjælland;2020-10-13;M;11;0;0;703;33446;3518
Syddanmark;2020-10-13;M;50;1;1;704;33496;3519
Hovedstaden;2020-10-14;F;98;0;6;704;33594;3525
Midtjylland;2020-10-14;F;46;0;2;704;33640;3527
Nordjylland;2020-10-14;F;31;1;1;705;33671;3528
Sjælland;2020-10-14;F;11;0;0;705;33682;3528
Syddanmark;2020-10-14;F;34;0;0;705;33716;3528
Hovedstaden;2020-10-14;M;103;2;8;707;33819;3536
Midtjylland;2020-10-14;M;50;1;2;708;33869;3538
Nordjylland;2020-10-14;M;31;1;3;709;33900;3541
Sjælland;2020-10-14;M;25;0;0;709;33925;3541
Syddanmark;2020-10-14;M;40;0;2;709;33965;3543
Hovedstaden;2020-10-15;F;94;0;4;709;34059;3547
Midtjylland;2020-10-15;F;53;0;1;709;34112;3548
Nordjylland;2020-10-15;F;18;0;0;709;34130;3548
Sjælland;2020-10-15;F;13;0;2;709;34143;3550
Syddanmark;2020-10-15;F;38;0;3;709;34181;3553
Hovedstaden;2020-10-15;M;87;1;7;710;34268;3560
Midtjylland;2020-10-15;M;58;0;3;710;34326;3563
Nordjylland;2020-10-15;M;15;0;0;710;34341;3563
Sjælland;2020-10-15;M;26;0;1;710;34367;3564
Syddanmark;2020-10-15;M;46;0;1;710;34413;3565
Hovedstaden;2020-10-16;F;106;1;7;711;34519;3572
Midtjylland;2020-10-16;F;60;0;1;711;34579;3573
Nordjylland;2020-10-16;F;28;0;0;711;34607;3573
Sjælland;2020-10-16;F;25;0;0;711;34632;3573
Syddanmark;2020-10-16;F;32;0;1;711;34664;3574
Hovedstaden;2020-10-16;M;81;1;3;712;34745;3577
Midtjylland;2020-10-16;M;44;0;1;712;34789;3578
Nordjylland;2020-10-16;M;21;1;1;713;34810;3579
Sjælland;2020-10-16;M;23;0;4;713;34833;3583
Syddanmark;2020-10-16;M;45;0;4;713;34878;3587
Hovedstaden;2020-10-17;F;103;0;6;713;34981;3593
Midtjylland;2020-10-17;F;36;0;1;713;35017;3594
Nordjylland;2020-10-17;F;21;0;0;713;35038;3594
Sjælland;2020-10-17;F;12;0;0;713;35050;3594
Syddanmark;2020-10-17;F;40;0;0;713;35090;3594
Hovedstaden;2020-10-17;M;114;0;7;713;35204;3601
Midtjylland;2020-10-17;M;39;0;2;713;35243;3603
Nordjylland;2020-10-17;M;21;0;3;713;35264;3606
Sjælland;2020-10-17;M;16;0;0;713;35280;3606
Syddanmark;2020-10-17;M;29;0;0;713;35309;3606
Hovedstaden;2020-10-18;F;104;0;7;713;35413;3613
Midtjylland;2020-10-18;F;39;0;3;713;35452;3616
Nordjylland;2020-10-18;F;19;0;1;713;35471;3617
Sjælland;2020-10-18;F;20;0;0;713;35491;3617
Syddanmark;2020-10-18;F;44;0;2;713;35535;3619
Hovedstaden;2020-10-18;M;124;0;8;713;35659;3627
Midtjylland;2020-10-18;M;32;0;3;713;35691;3630
Nordjylland;2020-10-18;M;24;1;3;714;35715;3633
Sjælland;2020-10-18;M;15;0;0;714;35730;3633
Syddanmark;2020-10-18;M;33;2;3;716;35763;3636
Hovedstaden;2020-10-19;F;144;0;6;716;35907;3642
Midtjylland;2020-10-19;F;65;2;2;718;35972;3644
Nordjylland;2020-10-19;F;37;1;1;719;36009;3645
Sjælland;2020-10-19;F;32;0;0;719;36041;3645
Syddanmark;2020-10-19;F;51;0;2;719;36092;3647
Hovedstaden;2020-10-19;M;149;1;5;720;36241;3652
Midtjylland;2020-10-19;M;73;0;0;720;36314;3652
Nordjylland;2020-10-19;M;35;0;0;720;36349;3652
Sjælland;2020-10-19;M;36;0;1;720;36385;3653
Syddanmark;2020-10-19;M;64;0;2;720;36449;3655
Hovedstaden;2020-10-20;F;155;0;3;720;36604;3658
Midtjylland;2020-10-20;F;80;0;2;720;36684;3660
Nordjylland;2020-10-20;F;43;1;2;721;36727;3662
Sjælland;2020-10-20;F;34;0;4;721;36761;3666
Syddanmark;2020-10-20;F;58;0;5;721;36819;3671
Hovedstaden;2020-10-20;M;163;2;8;723;36982;3679
Midtjylland;2020-10-20;M;111;0;3;723;37093;3682
Nordjylland;2020-10-20;M;41;2;0;725;37134;3682
Sjælland;2020-10-20;M;36;0;2;725;37170;3684
Syddanmark;2020-10-20;M;59;0;3;725;37229;3687
Hovedstaden;2020-10-21;F;152;1;5;726;37381;3692
Midtjylland;2020-10-21;F;114;0;6;726;37495;3698
Nordjylland;2020-10-21;F;45;0;1;726;37540;3699
Sjælland;2020-10-21;F;37;0;2;726;37577;3701
Syddanmark;2020-10-21;F;46;0;0;726;37623;3701
Hovedstaden;2020-10-21;M;178;2;8;728;37801;3709
Midtjylland;2020-10-21;M;119;0;4;728;37920;3713
Nordjylland;2020-10-21;M;47;1;1;729;37967;3714
Sjælland;2020-10-21;M;39;0;0;729;38006;3714
Syddanmark;2020-10-21;M;69;0;0;729;38075;3714
Hovedstaden;2020-10-22;F;202;2;9;731;38277;3723
Midtjylland;2020-10-22;F;77;1;1;732;38354;3724
Nordjylland;2020-10-22;F;49;0;0;732;38403;3724
Sjælland;2020-10-22;F;36;0;1;732;38439;3725
Syddanmark;2020-10-22;F;58;0;2;732;38497;3727
Hovedstaden;2020-10-22;M;205;1;8;733;38702;3735
Midtjylland;2020-10-22;M;74;0;3;733;38776;3738
Nordjylland;2020-10-22;M;53;0;1;733;38829;3739
Sjælland;2020-10-22;M;39;0;0;733;38868;3739
Syddanmark;2020-10-22;M;72;1;3;734;38940;3742
Hovedstaden;2020-10-23;F;181;0;8;734;39121;3750
Midtjylland;2020-10-23;F;74;0;0;734;39195;3750
Nordjylland;2020-10-23;F;54;0;0;734;39249;3750
Sjælland;2020-10-23;F;37;0;0;734;39286;3750
Syddanmark;2020-10-23;F;56;0;1;734;39342;3751
Hovedstaden;2020-10-23;M;189;0;3;734;39531;3754
Midtjylland;2020-10-23;M;99;0;1;734;39630;3755
Nordjylland;2020-10-23;M;63;0;3;734;39693;3758
Sjælland;2020-10-23;M;42;0;3;734;39735;3761
Syddanmark;2020-10-23;M;65;0;4;734;39800;3765
Hovedstaden;2020-10-24;F;186;2;7;736;39986;3772
Midtjylland;2020-10-24;F;69;0;4;736;40055;3776
Nordjylland;2020-10-24;F;58;0;2;736;40113;3778
Sjælland;2020-10-24;F;41;0;1;736;40154;3779
Syddanmark;2020-10-24;F;44;0;1;736;40198;3780
Hovedstaden;2020-10-24;M;199;1;9;737;40397;3789
Midtjylland;2020-10-24;M;75;0;2;737;40472;3791
Nordjylland;2020-10-24;M;46;0;2;737;40518;3793
Sjælland;2020-10-24;M;48;0;5;737;40566;3798
Syddanmark;2020-10-24;M;53;0;1;737;40619;3799
Hovedstaden;2020-10-25;F;211;0;9;737;40830;3808
Midtjylland;2020-10-25;F;81;0;0;737;40911;3808
Nordjylland;2020-10-25;F;66;0;3;737;40977;3811
Sjælland;2020-10-25;F;44;0;2;737;41021;3813
Syddanmark;2020-10-25;F;67;0;2;737;41088;3815
Hovedstaden;2020-10-25;M;229;0;6;737;41317;3821
Midtjylland;2020-10-25;M;75;0;0;737;41392;3821
Nordjylland;2020-10-25;M;42;0;1;737;41434;3822
Sjælland;2020-10-25;M;35;0;1;737;41469;3823
Syddanmark;2020-10-25;M;67;0;2;737;41536;3825
Hovedstaden;2020-10-26;F;230;0;11;737;41766;3836
Midtjylland;2020-10-26;F;87;0;3;737;41853;3839
Nordjylland;2020-10-26;F;54;1;2;738;41907;3841
Sjælland;2020-10-26;F;46;0;4;738;41953;3845
Syddanmark;2020-10-26;F;77;0;1;738;42030;3846
Hovedstaden;2020-10-26;M;213;0;5;738;42243;3851
Midtjylland;2020-10-26;M;74;0;3;738;42317;3854
Nordjylland;2020-10-26;M;78;0;4;738;42395;3858
Sjælland;2020-10-26;M;53;0;2;738;42448;3860
Syddanmark;2020-10-26;M;89;0;6;738;42537;3866
Hovedstaden;2020-10-27;F;301;1;13;739;42838;3879
Midtjylland;2020-10-27;F;113;0;1;739;42951;3880
Nordjylland;2020-10-27;F;69;0;3;739;43020;3883
Sjælland;2020-10-27;F;67;0;2;739;43087;3885
Syddanmark;2020-10-27;F;69;0;4;739;43156;3889
Hovedstaden;2020-10-27;M;272;0;5;739;43428;3894
Midtjylland;2020-10-27;M;124;0;6;739;43552;3900
Nordjylland;2020-10-27;M;79;2;4;741;43631;3904
Sjælland;2020-10-27;M;68;0;0;741;43699;3904
Syddanmark;2020-10-27;M;76;0;7;741;43775;3911
Hovedstaden;2020-10-28;F;258;0;10;741;44033;3921
Midtjylland;2020-10-28;F;122;1;5;742;44155;3926
Nordjylland;2020-10-28;F;61;0;3;742;44216;3929
Sjælland;2020-10-28;F;67;0;0;742;44283;3929
Syddanmark;2020-10-28;F;76;0;6;742;44359;3935
Hovedstaden;2020-10-28;M;271;3;10;745;44630;3945
Midtjylland;2020-10-28;M;108;0;4;745;44738;3949
Nordjylland;2020-10-28;M;55;0;4;745;44793;3953
Sjælland;2020-10-28;M;74;1;1;746;44867;3954
Syddanmark;2020-10-28;M;109;0;3;746;44976;3957
Hovedstaden;2020-10-29;F;220;1;5;747;45196;3962
Midtjylland;2020-10-29;F;57;0;5;747;45253;3967
Nordjylland;2020-10-29;F;49;0;2;747;45302;3969
Sjælland;2020-10-29;F;53;0;3;747;45355;3972
Syddanmark;2020-10-29;F;73;0;1;747;45428;3973
Hovedstaden;2020-10-29;M;239;2;9;749;45667;3982
Midtjylland;2020-10-29;M;81;0;1;749;45748;3983
Nordjylland;2020-10-29;M;70;0;2;749;45818;3985
Sjælland;2020-10-29;M;67;1;2;750;45885;3987
Syddanmark;2020-10-29;M;99;1;6;751;45984;3993
Hovedstaden;2020-10-30;F;239;0;7;751;46223;4000
Midtjylland;2020-10-30;F;98;0;3;751;46321;4003
Nordjylland;2020-10-30;F;57;0;1;751;46378;4004
Sjælland;2020-10-30;F;83;0;2;751;46461;4006
Syddanmark;2020-10-30;F;56;0;3;751;46517;4009
Hovedstaden;2020-10-30;M;254;1;11;752;46771;4020
Midtjylland;2020-10-30;M;97;3;5;755;46868;4025
Nordjylland;2020-10-30;M;56;0;3;755;46924;4028
Sjælland;2020-10-30;M;69;1;2;756;46993;4030
Syddanmark;2020-10-30;M;69;0;1;756;47062;4031
Hovedstaden;2020-10-31;F;246;1;7;757;47308;4038
Midtjylland;2020-10-31;F;91;0;1;757;47399;4039
Nordjylland;2020-10-31;F;48;0;0;757;47447;4039
Sjælland;2020-10-31;F;56;0;3;757;47503;4042
Syddanmark;2020-10-31;F;41;1;2;758;47544;4044
Hovedstaden;2020-10-31;M;258;0;12;758;47802;4056
Midtjylland;2020-10-31;M;75;0;3;758;47877;4059
Nordjylland;2020-10-31;M;48;0;0;758;47925;4059
Sjælland;2020-10-31;M;52;0;0;758;47977;4059
Syddanmark;2020-10-31;M;58;0;1;758;48035;4060
Hovedstaden;2020-11-01;F;236;1;9;759;48271;4069
Midtjylland;2020-11-01;F;88;1;5;760;48359;4074
Nordjylland;2020-11-01;F;50;0;1;760;48409;4075
Sjælland;2020-11-01;F;41;0;1;760;48450;4076
Syddanmark;2020-11-01;F;75;2;4;762;48525;4080
Hovedstaden;2020-11-01;M;229;0;9;762;48754;4089
Midtjylland;2020-11-01;M;84;0;2;762;48838;4091
Nordjylland;2020-11-01;M;45;1;2;763;48883;4093
Sjælland;2020-11-01;M;43;0;3;763;48926;4096
Syddanmark;2020-11-01;M;61;0;3;763;48987;4099
Hovedstaden;2020-11-02;F;318;2;9;765;49305;4108
Midtjylland;2020-11-02;F;100;0;3;765;49405;4111
Nordjylland;2020-11-02;F;59;1;2;766;49464;4113
Sjælland;2020-11-02;F;90;0;2;766;49554;4115
Syddanmark;2020-11-02;F;89;1;3;767;49643;4118
Hovedstaden;2020-11-02;M;286;1;7;768;49929;4125
Midtjylland;2020-11-02;M;104;0;3;768;50033;4128
Nordjylland;2020-11-02;M;57;0;0;768;50090;4128
Sjælland;2020-11-02;M;93;0;1;768;50183;4129
Syddanmark;2020-11-02;M;74;0;5;768;50257;4134
Hovedstaden;2020-11-03;F;304;2;14;770;50561;4148
Midtjylland;2020-11-03;F;109;0;0;770;50670;4148
Nordjylland;2020-11-03;F;75;0;4;770;50745;4152
Sjælland;2020-11-03;F;78;1;5;771;50823;4157
Syddanmark;2020-11-03;F;78;0;7;771;50901;4164
Hovedstaden;2020-11-03;M;274;0;10;771;51175;4174
Midtjylland;2020-11-03;M;104;0;5;771;51279;4179
Nordjylland;2020-11-03;M;62;1;3;772;51341;4182
Sjælland;2020-11-03;M;67;0;2;772;51408;4184
Syddanmark;2020-11-03;M;103;0;2;772;51511;4186
Hovedstaden;2020-11-04;F;278;0;10;772;51789;4196
Midtjylland;2020-11-04;F;126;1;2;773;51915;4198
Nordjylland;2020-11-04;F;39;0;1;773;51954;4199
Sjælland;2020-11-04;F;96;3;6;776;52050;4205
Syddanmark;2020-11-04;F;75;0;3;776;52125;4208
Hovedstaden;2020-11-04;M;304;1;11;777;52429;4219
Midtjylland;2020-11-04;M;108;1;5;778;52537;4224
Nordjylland;2020-11-04;M;44;0;1;778;52581;4225
Sjælland;2020-11-04;M;75;1;6;779;52656;4231
Syddanmark;2020-11-04;M;97;0;5;779;52753;4236
Hovedstaden;2020-11-05;F;239;2;9;781;52992;4245
Midtjylland;2020-11-05;F;102;0;4;781;53094;4249
Nordjylland;2020-11-05;F;45;1;3;782;53139;4252
Sjælland;2020-11-05;F;62;0;5;782;53201;4257
Syddanmark;2020-11-05;F;69;0;5;782;53270;4262
Hovedstaden;2020-11-05;M;231;1;6;783;53501;4268
Midtjylland;2020-11-05;M;81;0;6;783;53582;4274
Nordjylland;2020-11-05;M;38;1;1;784;53620;4275
Sjælland;2020-11-05;M;79;0;4;784;53699;4279
Syddanmark;2020-11-05;M;81;0;3;784;53780;4282
Hovedstaden;2020-11-06;F;209;0;10;784;53989;4292
Midtjylland;2020-11-06;F;77;2;2;786;54066;4294
Nordjylland;2020-11-06;F;29;0;1;786;54095;4295
Sjælland;2020-11-06;F;71;0;1;786;54166;4296
Syddanmark;2020-11-06;F;66;0;2;786;54232;4298
Hovedstaden;2020-11-06;M;255;2;14;788;54487;4312
Midtjylland;2020-11-06;M;85;0;8;788;54572;4320
Nordjylland;2020-11-06;M;31;0;0;788;54603;4320
Sjælland;2020-11-06;M;72;0;2;788;54675;4322
Syddanmark;2020-11-06;M;64;0;2;788;54739;4324
Hovedstaden;2020-11-07;F;194;0;0;788;54933;4324
Midtjylland;2020-11-07;F;89;0;1;788;55022;4325
Nordjylland;2020-11-07;F;29;0;2;788;55051;4327
Sjælland;2020-11-07;F;58;0;2;788;55109;4329
Syddanmark;2020-11-07;F;55;0;0;788;55164;4329
Hovedstaden;2020-11-07;M;191;0;5;788;55355;4334
Midtjylland;2020-11-07;M;86;0;3;788;55441;4337
Nordjylland;2020-11-07;M;39;0;0;788;55480;4337
Sjælland;2020-11-07;M;57;2;3;790;55537;4340
Syddanmark;2020-11-07;M;47;0;2;790;55584;4342
Hovedstaden;2020-11-08;F;159;1;6;791;55743;4348
Midtjylland;2020-11-08;F;75;0;2;791;55818;4350
Nordjylland;2020-11-08;F;20;1;1;792;55838;4351
Sjælland;2020-11-08;F;41;0;1;792;55879;4352
Syddanmark;2020-11-08;F;49;0;2;792;55928;4354
Hovedstaden;2020-11-08;M;193;0;9;792;56121;4363
Midtjylland;2020-11-08;M;79;1;3;793;56200;4366
Nordjylland;2020-11-08;M;21;0;0;793;56221;4366
Sjælland;2020-11-08;M;49;0;4;793;56270;4370
Syddanmark;2020-11-08;M;51;0;1;793;56321;4371
Hovedstaden;2020-11-09;F;228;0;13;793;56549;4384
Midtjylland;2020-11-09;F;90;2;6;795;56639;4390
Nordjylland;2020-11-09;F;40;0;1;795;56679;4391
Sjælland;2020-11-09;F;69;0;3;795;56748;4394
Syddanmark;2020-11-09;F;76;0;2;795;56824;4396
Hovedstaden;2020-11-09;M;253;3;12;798;57077;4408
Midtjylland;2020-11-09;M;114;3;5;801;57191;4413
Nordjylland;2020-11-09;M;32;0;4;801;57223;4417
Sjælland;2020-11-09;M;49;0;3;801;57272;4420
Syddanmark;2020-11-09;M;88;0;5;801;57360;4425
Hovedstaden;2020-11-10;F;275;0;11;801;57635;4436
Midtjylland;2020-11-10;F;122;1;7;802;57757;4443
Nordjylland;2020-11-10;F;30;0;2;802;57787;4445
Sjælland;2020-11-10;F;81;0;6;802;57868;4451
Syddanmark;2020-11-10;F;72;0;2;802;57940;4453
Hovedstaden;2020-11-10;M;219;0;6;802;58159;4459
Midtjylland;2020-11-10;M;103;0;1;802;58262;4460
Nordjylland;2020-11-10;M;31;0;0;802;58293;4460
Sjælland;2020-11-10;M;66;0;4;802;58359;4464
Syddanmark;2020-11-10;M;54;0;1;802;58413;4465
Hovedstaden;2020-11-11;F;218;1;7;803;58631;4472
Midtjylland;2020-11-11;F;131;0;2;803;58762;4474
Nordjylland;2020-11-11;F;27;0;1;803;58789;4475
Sjælland;2020-11-11;F;67;0;1;803;58856;4476
Syddanmark;2020-11-11;F;71;0;1;803;58927;4477
Hovedstaden;2020-11-11;M;223;2;9;805;59150;4486
Midtjylland;2020-11-11;M;132;2;9;807;59282;4495
Nordjylland;2020-11-11;M;43;0;1;807;59325;4496
Sjælland;2020-11-11;M;85;0;4;807;59410;4500
Syddanmark;2020-11-11;M;91;1;6;808;59501;4506
Hovedstaden;2020-11-12;F;237;3;10;811;59738;4516
Midtjylland;2020-11-12;F;126;1;6;812;59864;4522
Nordjylland;2020-11-12;F;28;1;0;813;59892;4522
Sjælland;2020-11-12;F;45;0;2;813;59937;4524
Syddanmark;2020-11-12;F;70;0;0;813;60007;4524
Hovedstaden;2020-11-12;M;238;2;10;815;60245;4534
Midtjylland;2020-11-12;M;122;2;4;817;60367;4538
Nordjylland;2020-11-12;M;39;0;1;817;60406;4539
Sjælland;2020-11-12;M;73;0;0;817;60479;4539
Syddanmark;2020-11-12;M;74;0;2;817;60553;4541
Hovedstaden;2020-11-13;F;261;3;13;820;60814;4554
Midtjylland;2020-11-13;F;109;0;5;820;60923;4559
Nordjylland;2020-11-13;F;35;0;2;820;60958;4561
Sjælland;2020-11-13;F;68;0;4;820;61026;4565
Syddanmark;2020-11-13;F;69;0;4;820;61095;4569
Hovedstaden;2020-11-13;M;257;1;7;821;61352;4576
Midtjylland;2020-11-13;M;124;1;8;822;61476;4584
Nordjylland;2020-11-13;M;42;0;0;822;61518;4584
Sjælland;2020-11-13;M;83;0;6;822;61601;4590
Syddanmark;2020-11-13;M;99;0;0;822;61700;4590
Hovedstaden;2020-11-14;F;238;0;11;822;61938;4601
Midtjylland;2020-11-14;F;99;2;3;824;62037;4604
Nordjylland;2020-11-14;F;31;0;0;824;62068;4604
Sjælland;2020-11-14;F;59;0;3;824;62127;4607
Syddanmark;2020-11-14;F;85;0;2;824;62212;4609
Hovedstaden;2020-11-14;M;232;0;7;824;62444;4616
Midtjylland;2020-11-14;M;125;0;4;824;62569;4620
Nordjylland;2020-11-14;M;34;0;3;824;62603;4623
Sjælland;2020-11-14;M;44;0;2;824;62647;4625
Syddanmark;2020-11-14;M;97;1;3;825;62744;4628
Hovedstaden;2020-11-15;F;222;1;8;826;62966;4636
Midtjylland;2020-11-15;F;92;0;2;826;63058;4638
Nordjylland;2020-11-15;F;29;0;1;826;63087;4639
Sjælland;2020-11-15;F;50;0;1;826;63137;4640
Syddanmark;2020-11-15;F;80;0;3;826;63217;4643
Hovedstaden;2020-11-15;M;230;0;5;826;63447;4648
Midtjylland;2020-11-15;M;112;0;2;826;63559;4650
Nordjylland;2020-11-15;M;44;0;0;826;63603;4650
Sjælland;2020-11-15;M;60;0;2;826;63663;4652
Syddanmark;2020-11-15;M;70;1;3;827;63733;4655
Hovedstaden;2020-11-16;F;262;0;6;827;63995;4661
Midtjylland;2020-11-16;F;146;0;3;827;64141;4664
Nordjylland;2020-11-16;F;27;0;0;827;64168;4664
Sjælland;2020-11-16;F;59;0;1;827;64227;4665
Syddanmark;2020-11-16;F;107;0;2;827;64334;4667
Hovedstaden;2020-11-16;M;288;2;13;829;64622;4680
Midtjylland;2020-11-16;M;153;1;9;830;64775;4689
Nordjylland;2020-11-16;M;31;1;4;831;64806;4693
Sjælland;2020-11-16;M;84;0;5;831;64890;4698
Syddanmark;2020-11-16;M;92;0;2;831;64982;4700
Hovedstaden;2020-11-17;F;276;0;17;831;65258;4717
Midtjylland;2020-11-17;F;148;0;4;831;65406;4721
Nordjylland;2020-11-17;F;34;0;1;831;65440;4722
Sjælland;2020-11-17;F;68;0;1;831;65508;4723
Syddanmark;2020-11-17;F;112;0;2;831;65620;4725
Hovedstaden;2020-11-17;M;312;1;10;832;65932;4735
Midtjylland;2020-11-17;M;152;0;7;832;66084;4742
Nordjylland;2020-11-17;M;31;1;2;833;66115;4744
Sjælland;2020-11-17;M;69;1;3;834;66184;4747
Syddanmark;2020-11-17;M;125;0;4;834;66309;4751
Hovedstaden;2020-11-18;F;286;0;8;834;66595;4759
Midtjylland;2020-11-18;F;157;1;8;835;66752;4767
Nordjylland;2020-11-18;F;25;0;0;835;66777;4767
Sjælland;2020-11-18;F;66;0;1;835;66843;4768
Syddanmark;2020-11-18;F;104;0;1;835;66947;4769
Hovedstaden;2020-11-18;M;302;4;11;839;67249;4780
Midtjylland;2020-11-18;M;141;0;5;839;67390;4785
Nordjylland;2020-11-18;M;28;0;1;839;67418;4786
Sjælland;2020-11-18;M;81;0;6;839;67499;4792
