"Faerdigvacc. dato";"regionskode_current";"Regionsnavn";"Antal faerdigvacc.";"regionskode_num"
2021-01-01;1083;Syddanmark;1;1083
2021-01-04;1083;Syddanmark;1;1083
2021-01-07;1083;Syddanmark;1;1083
2021-01-09;1084;Hovedstaden;2;1084
2021-01-12;1082;Midtjylland;1;1082
2021-01-12;1083;Syddanmark;1;1083
2021-01-13;1084;Hovedstaden;1;1084
2021-01-14;1084;Hovedstaden;1;1084
2021-01-15;1084;Hovedstaden;5;1084
2021-01-16;1082;Midtjylland;7;1082
2021-01-16;1085;Sjælland;1;1085
2021-01-17;1081;Nordjylland;1;1081
2021-01-17;1082;Midtjylland;2;1082
2021-01-17;1083;Syddanmark;416;1083
2021-01-17;1084;Hovedstaden;41;1084
2021-01-17;1085;Sjælland;200;1085
2021-01-18;1081;Nordjylland;4;1081
2021-01-18;1082;Midtjylland;166;1082
2021-01-18;1083;Syddanmark;478;1083
2021-01-18;1084;Hovedstaden;137;1084
2021-01-18;1085;Sjælland;1232;1085
2021-01-19;1081;Nordjylland;2;1081
2021-01-19;1082;Midtjylland;11;1082
2021-01-19;1083;Syddanmark;425;1083
2021-01-19;1084;Hovedstaden;171;1084
2021-01-19;1085;Sjælland;1363;1085
2021-01-20;1081;Nordjylland;3;1081
2021-01-20;1082;Midtjylland;98;1082
2021-01-20;1083;Syddanmark;286;1083
2021-01-20;1084;Hovedstaden;130;1084
2021-01-20;1085;Sjælland;1255;1085
2021-01-21;1081;Nordjylland;9;1081
2021-01-21;1082;Midtjylland;577;1082
2021-01-21;1083;Syddanmark;419;1083
2021-01-21;1084;Hovedstaden;120;1084
2021-01-21;1085;Sjælland;1122;1085
2021-01-22;1081;Nordjylland;2406;1081
2021-01-22;1082;Midtjylland;1108;1082
2021-01-22;1083;Syddanmark;1424;1083
2021-01-22;1084;Hovedstaden;81;1084
2021-01-22;1085;Sjælland;449;1085
2021-01-23;1081;Nordjylland;1275;1081
2021-01-23;1082;Midtjylland;971;1082
2021-01-23;1083;Syddanmark;163;1083
2021-01-23;1084;Hovedstaden;3955;1084
2021-01-23;1085;Sjælland;368;1085
2021-01-24;1081;Nordjylland;606;1081
2021-01-24;1082;Midtjylland;1208;1082
2021-01-24;1083;Syddanmark;212;1083
2021-01-24;1084;Hovedstaden;3820;1084
2021-01-24;1085;Sjælland;282;1085
2021-01-25;1081;Nordjylland;11;1081
2021-01-25;1082;Midtjylland;161;1082
2021-01-25;1083;Syddanmark;1695;1083
2021-01-25;1084;Hovedstaden;239;1084
2021-01-25;1085;Sjælland;260;1085
2021-01-26;1081;Nordjylland;154;1081
2021-01-26;1082;Midtjylland;46;1082
2021-01-26;1083;Syddanmark;927;1083
2021-01-26;1084;Hovedstaden;135;1084
2021-01-26;1085;Sjælland;402;1085
2021-01-27;1081;Nordjylland;225;1081
2021-01-27;1082;Midtjylland;1107;1082
2021-01-27;1083;Syddanmark;1038;1083
2021-01-27;1084;Hovedstaden;630;1084
2021-01-27;1085;Sjælland;1212;1085
2021-01-28;1081;Nordjylland;524;1081
2021-01-28;1082;Midtjylland;1742;1082
2021-01-28;1083;Syddanmark;478;1083
2021-01-28;1084;Hovedstaden;3738;1084
2021-01-28;1085;Sjælland;1459;1085
2021-01-29;1081;Nordjylland;1860;1081
2021-01-29;1082;Midtjylland;3683;1082
2021-01-29;1083;Syddanmark;2946;1083
2021-01-29;1084;Hovedstaden;7329;1084
2021-01-29;1085;Sjælland;1811;1085
2021-01-30;1081;Nordjylland;1775;1081
2021-01-30;1082;Midtjylland;2494;1082
