"Dato";"Aldersgruppe";"Regionsnavn";"Antal 1. stik";"Antal 2. stik"
2021-07-24;40-49;Sjælland;71;657
2021-07-24;50-59;Sjælland;22;94
2021-07-24;60-69;Sjælland;12;6
2021-07-24;70-79;Sjælland;3;3
;;NA;0;1
2021-07-25;10-19;Nordjylland;278;927
2021-07-25;20-29;Nordjylland;280;895
2021-07-25;30-39;Nordjylland;541;100
2021-07-25;40-49;Nordjylland;40;1834
2021-07-25;50-59;Nordjylland;13;1045
2021-07-25;60-69;Nordjylland;2;109
2021-07-25;70-79;Nordjylland;1;21
;;NA;0;1
2021-07-25;10-19;Midtjylland;243;524
2021-07-25;20-29;Midtjylland;270;1750
2021-07-25;30-39;Midtjylland;376;76
2021-07-25;40-49;Midtjylland;39;2619
2021-07-25;50-59;Midtjylland;6;169
2021-07-25;60-69;Midtjylland;1;18
;;NA;0;1
2021-07-25;80-89;Midtjylland;1;5
2021-07-25;10-19;Syddanmark;1134;1412
2021-07-25;20-29;Syddanmark;753;1067
2021-07-25;30-39;Syddanmark;1572;71
2021-07-25;40-49;Syddanmark;214;2948
2021-07-25;50-59;Syddanmark;34;777
2021-07-25;60-69;Syddanmark;21;91
2021-07-25;70-79;Syddanmark;5;17
2021-07-25;80-89;Syddanmark;1;5
;;NA;0;1
2021-07-25;10-19;Hovedstaden;1970;1056
2021-07-25;20-29;Hovedstaden;1198;5274
2021-07-25;30-39;Hovedstaden;1896;775
2021-07-25;40-49;Hovedstaden;359;5140
2021-07-25;50-59;Hovedstaden;102;406
2021-07-25;60-69;Hovedstaden;47;85
2021-07-25;70-79;Hovedstaden;19;31
2021-07-25;80-89;Hovedstaden;6;7
2021-07-25;90+;Hovedstaden;1;1
2021-07-25;10-19;Sjælland;850;295
2021-07-25;20-29;Sjælland;316;750
2021-07-25;30-39;Sjælland;679;123
2021-07-25;40-49;Sjælland;88;990
2021-07-25;50-59;Sjælland;37;114
2021-07-25;60-69;Sjælland;13;10
2021-07-25;70-79;Sjælland;1;1
2021-07-26;10-19;Nordjylland;387;1093
2021-07-26;20-29;Nordjylland;420;900
2021-07-26;30-39;Nordjylland;997;176
2021-07-26;40-49;Nordjylland;47;1898
2021-07-26;50-59;Nordjylland;26;898
2021-07-26;60-69;Nordjylland;7;81
;;NA;0;11
;;NA;0;3
2021-07-26;10-19;Midtjylland;2628;2234
2021-07-26;20-29;Midtjylland;1948;2727
2021-07-26;30-39;Midtjylland;3173;337
2021-07-26;40-49;Midtjylland;311;5375
2021-07-26;50-59;Midtjylland;93;813
2021-07-26;60-69;Midtjylland;26;92
2021-07-26;70-79;Midtjylland;5;21
2021-07-26;80-89;Midtjylland;1;8
2021-07-26;90+;Midtjylland;2;1
2021-07-26;10-19;Syddanmark;2159;1662
2021-07-26;20-29;Syddanmark;1816;1347
2021-07-26;30-39;Syddanmark;2803;127
2021-07-26;40-49;Syddanmark;637;3358
2021-07-26;50-59;Syddanmark;126;1666
2021-07-26;60-69;Syddanmark;60;145
2021-07-26;70-79;Syddanmark;8;37
2021-07-26;80-89;Syddanmark;2;8
;;NA;0;3
2021-07-26;10-19;Hovedstaden;754;801
2021-07-26;20-29;Hovedstaden;1107;3760
2021-07-26;30-39;Hovedstaden;3036;973
2021-07-26;40-49;Hovedstaden;194;4731
2021-07-26;50-59;Hovedstaden;59;345
2021-07-26;60-69;Hovedstaden;20;68
2021-07-26;70-79;Hovedstaden;7;18
2021-07-26;80-89;Hovedstaden;1;3
2021-07-26;90+;Hovedstaden;1;2
2021-07-26;10-19;Sjælland;1021;1123
2021-07-26;20-29;Sjælland;241;1305
2021-07-26;30-39;Sjælland;769;275
2021-07-26;40-49;Sjælland;95;2955
2021-07-26;50-59;Sjælland;35;591
2021-07-26;60-69;Sjælland;18;88
2021-07-26;70-79;Sjælland;3;37
2021-07-26;80-89;Sjælland;2;7
;;NA;0;1
2021-07-27;10-19;Nordjylland;1334;589
2021-07-27;20-29;Nordjylland;742;794
2021-07-27;30-39;Nordjylland;1001;116
2021-07-27;40-49;Nordjylland;238;1023
2021-07-27;50-59;Nordjylland;88;191
2021-07-27;60-69;Nordjylland;44;35
2021-07-27;70-79;Nordjylland;20;9
2021-07-27;80-89;Nordjylland;2;3
2021-07-27;90+;Nordjylland;1;0
2021-07-27;10-19;Midtjylland;1756;1697
2021-07-27;20-29;Midtjylland;1215;4478
2021-07-27;30-39;Midtjylland;1946;573
2021-07-27;40-49;Midtjylland;211;5599
2021-07-27;50-59;Midtjylland;65;512
2021-07-27;60-69;Midtjylland;24;87
2021-07-27;70-79;Midtjylland;12;39
2021-07-27;80-89;Midtjylland;6;8
;;NA;0;2
2021-07-27;10-19;Syddanmark;1297;1792
2021-07-27;20-29;Syddanmark;1378;1649
2021-07-27;30-39;Syddanmark;2539;162
2021-07-27;40-49;Syddanmark;476;3717
2021-07-27;50-59;Syddanmark;89;1573
2021-07-27;60-69;Syddanmark;26;179
2021-07-27;70-79;Syddanmark;12;46
2021-07-27;80-89;Syddanmark;5;11
2021-07-27;90+;Syddanmark;1;1
2021-07-27;10-19;Hovedstaden;2497;1070
2021-07-27;20-29;Hovedstaden;1068;4838
2021-07-27;30-39;Hovedstaden;1993;1373
2021-07-27;40-49;Hovedstaden;405;5291
2021-07-27;50-59;Hovedstaden;133;503
2021-07-27;60-69;Hovedstaden;52;139
2021-07-27;70-79;Hovedstaden;28;51
