"2. stik dato";"regionskode_current";"Regionsnavn";"Antal 2.stik";"regionskode_num"
2021-05-16;1084;Hovedstaden;3452;1084
2021-05-16;1085;Sjælland;1953;1085
2021-05-17;1081;Nordjylland;2712;1081
2021-05-17;1082;Midtjylland;10039;1082
2021-05-17;1083;Syddanmark;6728;1083
2021-05-17;1084;Hovedstaden;7114;1084
2021-05-17;1085;Sjælland;3443;1085
2021-05-18;1081;Nordjylland;2092;1081
2021-05-18;1082;Midtjylland;7794;1082
2021-05-18;1083;Syddanmark;9288;1083
2021-05-18;1084;Hovedstaden;8864;1084
2021-05-18;1085;Sjælland;2611;1085
2021-05-19;1081;Nordjylland;3596;1081
2021-05-19;1082;Midtjylland;6874;1082
2021-05-19;1083;Syddanmark;4796;1083
2021-05-19;1084;Hovedstaden;2774;1084
2021-05-19;1085;Sjælland;4510;1085
2021-05-20;1081;Nordjylland;2184;1081
2021-05-20;1082;Midtjylland;7060;1082
2021-05-20;1083;Syddanmark;5247;1083
2021-05-20;1084;Hovedstaden;5857;1084
2021-05-20;1085;Sjælland;1900;1085
2021-05-21;1081;Nordjylland;1132;1081
2021-05-21;1082;Midtjylland;3196;1082
2021-05-21;1083;Syddanmark;6704;1083
2021-05-21;1084;Hovedstaden;6834;1084
2021-05-21;1085;Sjælland;1355;1085
2021-05-22;1081;Nordjylland;2839;1081
2021-05-22;1082;Midtjylland;129;1082
2021-05-22;1083;Syddanmark;4331;1083
2021-05-22;1084;Hovedstaden;2995;1084
2021-05-22;1085;Sjælland;1561;1085
2021-05-23;1081;Nordjylland;8;1081
2021-05-23;1082;Midtjylland;315;1082
2021-05-23;1083;Syddanmark;3425;1083
2021-05-23;1084;Hovedstaden;1274;1084
2021-05-23;1085;Sjælland;1150;1085
2021-05-24;1081;Nordjylland;2983;1081
2021-05-24;1082;Midtjylland;1179;1082
2021-05-24;1083;Syddanmark;3667;1083
2021-05-24;1084;Hovedstaden;1002;1084
2021-05-24;1085;Sjælland;865;1085
2021-05-25;1081;Nordjylland;77;1081
2021-05-25;1082;Midtjylland;3448;1082
2021-05-25;1083;Syddanmark;6233;1083
2021-05-25;1084;Hovedstaden;2283;1084
2021-05-25;1085;Sjælland;827;1085
2021-05-26;1081;Nordjylland;175;1081
2021-05-26;1082;Midtjylland;2991;1082
2021-05-26;1083;Syddanmark;5353;1083
2021-05-26;1084;Hovedstaden;2827;1084
2021-05-26;1085;Sjælland;783;1085
2021-05-27;1081;Nordjylland;1708;1081
2021-05-27;1082;Midtjylland;2597;1082
2021-05-27;1083;Syddanmark;3438;1083
2021-05-27;1084;Hovedstaden;2909;1084
2021-05-27;1085;Sjælland;1593;1085
2021-05-28;1081;Nordjylland;1948;1081
2021-05-28;1082;Midtjylland;1819;1082
2021-05-28;1083;Syddanmark;2727;1083
2021-05-28;1084;Hovedstaden;1518;1084
2021-05-28;1085;Sjælland;1460;1085
2021-05-29;1081;Nordjylland;306;1081
2021-05-29;1082;Midtjylland;70;1082
2021-05-29;1083;Syddanmark;1648;1083
2021-05-29;1084;Hovedstaden;1663;1084
2021-05-29;1085;Sjælland;1343;1085
2021-05-30;1081;Nordjylland;12;1081
2021-05-30;1082;Midtjylland;48;1082
2021-05-30;1083;Syddanmark;1469;1083
2021-05-30;1084;Hovedstaden;4012;1084
2021-05-30;1085;Sjælland;1187;1085
2021-05-31;1081;Nordjylland;169;1081
2021-05-31;1082;Midtjylland;5571;1082
2021-05-31;1083;Syddanmark;2598;1083
2021-05-31;1084;Hovedstaden;8376;1084
2021-05-31;1085;Sjælland;4299;1085
2021-06-01;1081;Nordjylland;314;1081
2021-06-01;1082;Midtjylland;3177;1082
2021-06-01;1083;Syddanmark;4002;1083
2021-06-01;1084;Hovedstaden;6423;1084
2021-06-01;1085;Sjælland;3020;1085
2021-06-02;1081;Nordjylland;112;1081
2021-06-02;1082;Midtjylland;4903;1082
2021-06-02;1083;Syddanmark;2550;1083
2021-06-02;1084;Hovedstaden;6380;1084
2021-06-02;1085;Sjælland;2661;1085
2021-06-03;1081;Nordjylland;1424;1081
2021-06-03;1082;Midtjylland;6181;1082
2021-06-03;1083;Syddanmark;2393;1083
2021-06-03;1084;Hovedstaden;9977;1084
2021-06-03;1085;Sjælland;1800;1085
2021-06-04;1081;Nordjylland;1124;1081
2021-06-04;1082;Midtjylland;3632;1082
2021-06-04;1083;Syddanmark;2870;1083
2021-06-04;1084;Hovedstaden;1458;1084
2021-06-04;1085;Sjælland;3236;1085
2021-06-05;1081;Nordjylland;2002;1081
2021-06-05;1082;Midtjylland;101;1082
2021-06-05;1083;Syddanmark;1457;1083
2021-06-05;1084;Hovedstaden;238;1084
2021-06-05;1085;Sjælland;1919;1085
2021-06-06;1081;Nordjylland;1610;1081
2021-06-06;1082;Midtjylland;128;1082
2021-06-06;1083;Syddanmark;1643;1083
2021-06-06;1084;Hovedstaden;7581;1084
2021-06-06;1085;Sjælland;2024;1085
2021-06-07;1081;Nordjylland;505;1081
2021-06-07;1082;Midtjylland;4868;1082
2021-06-07;1083;Syddanmark;2395;1083
2021-06-07;1084;Hovedstaden;10271;1084
2021-06-07;1085;Sjælland;989;1085
2021-06-08;1081;Nordjylland;3358;1081
2021-06-08;1082;Midtjylland;5522;1082
2021-06-08;1083;Syddanmark;2910;1083
2021-06-08;1084;Hovedstaden;7101;1084
2021-06-08;1085;Sjælland;3355;1085
2021-06-09;1081;Nordjylland;3102;1081
2021-06-09;1082;Midtjylland;4293;1082
2021-06-09;1083;Syddanmark;3516;1083
2021-06-09;1084;Hovedstaden;8340;1084
2021-06-09;1085;Sjælland;2975;1085
2021-06-10;1081;Nordjylland;279;1081
2021-06-10;1082;Midtjylland;7306;1082
2021-06-10;1083;Syddanmark;3984;1083
2021-06-10;1084;Hovedstaden;847;1084
2021-06-10;1085;Sjælland;1980;1085
2021-06-11;1081;Nordjylland;2384;1081
2021-06-11;1082;Midtjylland;5061;1082
2021-06-11;1083;Syddanmark;3909;1083
2021-06-11;1084;Hovedstaden;1174;1084
2021-06-11;1085;Sjælland;2821;1085
2021-06-12;1081;Nordjylland;3268;1081
2021-06-12;1082;Midtjylland;1042;1082
2021-06-12;1083;Syddanmark;2690;1083
2021-06-12;1084;Hovedstaden;386;1084
2021-06-12;1085;Sjælland;2792;1085
2021-06-13;1081;Nordjylland;2013;1081
2021-06-13;1082;Midtjylland;114;1082
2021-06-13;1083;Syddanmark;3016;1083
2021-06-13;1084;Hovedstaden;325;1084
2021-06-13;1085;Sjælland;4741;1085
2021-06-14;1081;Nordjylland;2024;1081
2021-06-14;1082;Midtjylland;10189;1082
2021-06-14;1083;Syddanmark;2712;1083
2021-06-14;1084;Hovedstaden;906;1084
2021-06-14;1085;Sjælland;3242;1085
2021-06-15;1081;Nordjylland;2143;1081
2021-06-15;1082;Midtjylland;8385;1082
2021-06-15;1083;Syddanmark;3816;1083
2021-06-15;1084;Hovedstaden;824;1084
2021-06-15;1085;Sjælland;1748;1085
2021-06-16;1081;Nordjylland;1746;1081
2021-06-16;1082;Midtjylland;7744;1082
2021-06-16;1083;Syddanmark;4817;1083
2021-06-16;1084;Hovedstaden;6851;1084
2021-06-16;1085;Sjælland;3406;1085
2021-06-17;1081;Nordjylland;531;1081
2021-06-17;1082;Midtjylland;2641;1082
2021-06-17;1083;Syddanmark;4729;1083
2021-06-17;1084;Hovedstaden;6975;1084
2021-06-17;1085;Sjælland;5825;1085
2021-06-18;1081;Nordjylland;1915;1081
2021-06-18;1082;Midtjylland;5492;1082
2021-06-18;1083;Syddanmark;4482;1083
2021-06-18;1084;Hovedstaden;9448;1084
2021-06-18;1085;Sjælland;4895;1085
2021-06-19;1081;Nordjylland;1450;1081
2021-06-19;1082;Midtjylland;75;1082
2021-06-19;1083;Syddanmark;3949;1083
2021-06-19;1084;Hovedstaden;6556;1084
2021-06-19;1085;Sjælland;5181;1085
2021-06-20;1081;Nordjylland;17;1081
2021-06-20;1082;Midtjylland;101;1082
2021-06-20;1083;Syddanmark;4532;1083
2021-06-20;1084;Hovedstaden;5151;1084
2021-06-20;1085;Sjælland;5048;1085
2021-06-21;1081;Nordjylland;106;1081
2021-06-21;1082;Midtjylland;6092;1082
2021-06-21;1083;Syddanmark;5757;1083
2021-06-21;1084;Hovedstaden;7346;1084
2021-06-21;1085;Sjælland;6016;1085
2021-06-22;1081;Nordjylland;1401;1081
2021-06-22;1082;Midtjylland;6345;1082
2021-06-22;1083;Syddanmark;5813;1083
2021-06-22;1084;Hovedstaden;7762;1084
2021-06-22;1085;Sjælland;5149;1085
2021-06-23;1081;Nordjylland;1831;1081
2021-06-23;1082;Midtjylland;7135;1082
2021-06-23;1083;Syddanmark;6760;1083
2021-06-23;1084;Hovedstaden;11418;1084
2021-06-23;1085;Sjælland;4882;1085
2021-06-24;1081;Nordjylland;2126;1081
2021-06-24;1082;Midtjylland;8147;1082
2021-06-24;1083;Syddanmark;7128;1083
2021-06-24;1084;Hovedstaden;12194;1084
2021-06-24;1085;Sjælland;4367;1085
2021-06-25;1081;Nordjylland;4561;1081
2021-06-25;1082;Midtjylland;7985;1082
2021-06-25;1083;Syddanmark;5450;1083
2021-06-25;1084;Hovedstaden;7993;1084
2021-06-25;1085;Sjælland;6306;1085
2021-06-26;1081;Nordjylland;1855;1081
2021-06-26;1082;Midtjylland;175;1082
2021-06-26;1083;Syddanmark;4310;1083
2021-06-26;1084;Hovedstaden;10424;1084
2021-06-26;1085;Sjælland;5446;1085
2021-06-27;1081;Nordjylland;2758;1081
2021-06-27;1082;Midtjylland;878;1082
2021-06-27;1083;Syddanmark;5100;1083
2021-06-27;1084;Hovedstaden;8804;1084
2021-06-27;1085;Sjælland;6389;1085
2021-06-28;1081;Nordjylland;849;1081
2021-06-28;1082;Midtjylland;2902;1082
2021-06-28;1083;Syddanmark;6671;1083
2021-06-28;1084;Hovedstaden;16092;1084
2021-06-28;1085;Sjælland;7326;1085
2021-06-29;1081;Nordjylland;2034;1081
2021-06-29;1082;Midtjylland;10952;1082
2021-06-29;1083;Syddanmark;5488;1083
2021-06-29;1084;Hovedstaden;16756;1084
2021-06-29;1085;Sjælland;6668;1085
2021-06-30;1081;Nordjylland;1017;1081
2021-06-30;1082;Midtjylland;11768;1082
2021-06-30;1083;Syddanmark;6176;1083
2021-06-30;1084;Hovedstaden;12182;1084
2021-06-30;1085;Sjælland;7228;1085
2021-07-01;1081;Nordjylland;3177;1081
2021-07-01;1082;Midtjylland;12711;1082
2021-07-01;1083;Syddanmark;10082;1083
2021-07-01;1084;Hovedstaden;8394;1084
2021-07-01;1085;Sjælland;6121;1085
2021-07-02;1081;Nordjylland;5128;1081
2021-07-02;1082;Midtjylland;10924;1082
2021-07-02;1083;Syddanmark;9413;1083
2021-07-02;1084;Hovedstaden;12552;1084
2021-07-02;1085;Sjælland;5839;1085
2021-07-03;1081;Nordjylland;6177;1081
2021-07-03;1082;Midtjylland;980;1082
2021-07-03;1083;Syddanmark;5304;1083
2021-07-03;1084;Hovedstaden;15553;1084
2021-07-03;1085;Sjælland;4533;1085
2021-07-04;1081;Nordjylland;5644;1081
2021-07-04;1082;Midtjylland;787;1082
2021-07-04;1083;Syddanmark;5340;1083
2021-07-04;1084;Hovedstaden;13291;1084
2021-07-04;1085;Sjælland;4144;1085
2021-07-05;1081;Nordjylland;4971;1081
2021-07-05;1082;Midtjylland;10471;1082
2021-07-05;1083;Syddanmark;8263;1083
2021-07-05;1084;Hovedstaden;13143;1084
2021-07-05;1085;Sjælland;6117;1085
2021-07-06;1081;Nordjylland;3487;1081
2021-07-06;1082;Midtjylland;12893;1082
2021-07-06;1083;Syddanmark;7622;1083
2021-07-06;1084;Hovedstaden;12995;1084
2021-07-06;1085;Sjælland;5263;1085
2021-07-07;1081;Nordjylland;4431;1081
2021-07-07;1082;Midtjylland;13493;1082
2021-07-07;1083;Syddanmark;8127;1083
2021-07-07;1084;Hovedstaden;7321;1084
2021-07-07;1085;Sjælland;6222;1085
2021-07-08;1081;Nordjylland;3171;1081
2021-07-08;1082;Midtjylland;11403;1082
2021-07-08;1083;Syddanmark;8291;1083
2021-07-08;1084;Hovedstaden;6994;1084
2021-07-08;1085;Sjælland;6964;1085
2021-07-09;1081;Nordjylland;2011;1081
2021-07-09;1082;Midtjylland;9377;1082
2021-07-09;1083;Syddanmark;7776;1083
2021-07-09;1084;Hovedstaden;9147;1084
2021-07-09;1085;Sjælland;4848;1085
2021-07-10;1081;Nordjylland;3658;1081
2021-07-10;1082;Midtjylland;942;1082
2021-07-10;1083;Syddanmark;6425;1083
2021-07-10;1084;Hovedstaden;8449;1084
2021-07-10;1085;Sjælland;2275;1085
2021-07-11;1081;Nordjylland;4821;1081
2021-07-11;1082;Midtjylland;668;1082
2021-07-11;1083;Syddanmark;6837;1083
2021-07-11;1084;Hovedstaden;5334;1084
2021-07-11;1085;Sjælland;4321;1085
2021-07-12;1081;Nordjylland;5776;1081
2021-07-12;1082;Midtjylland;14805;1082
2021-07-12;1083;Syddanmark;8444;1083
2021-07-12;1084;Hovedstaden;15519;1084
2021-07-12;1085;Sjælland;9945;1085
2021-07-13;1081;Nordjylland;4118;1081
2021-07-13;1082;Midtjylland;13272;1082
2021-07-13;1083;Syddanmark;8347;1083
2021-07-13;1084;Hovedstaden;15882;1084
2021-07-13;1085;Sjælland;8028;1085
2021-07-14;1081;Nordjylland;4415;1081
2021-07-14;1082;Midtjylland;13813;1082
2021-07-14;1083;Syddanmark;7514;1083
2021-07-14;1084;Hovedstaden;11475;1084
2021-07-14;1085;Sjælland;7555;1085
2021-07-15;1081;Nordjylland;6885;1081
2021-07-15;1082;Midtjylland;16465;1082
2021-07-15;1083;Syddanmark;8903;1083
2021-07-15;1084;Hovedstaden;14054;1084
2021-07-15;1085;Sjælland;7188;1085
2021-07-16;1081;Nordjylland;4282;1081
2021-07-16;1082;Midtjylland;12145;1082
2021-07-16;1083;Syddanmark;9457;1083
2021-07-16;1084;Hovedstaden;13140;1084
2021-07-16;1085;Sjælland;4440;1085
2021-07-17;1081;Nordjylland;3786;1081
2021-07-17;1082;Midtjylland;1130;1082
2021-07-17;1083;Syddanmark;7033;1083
2021-07-17;1084;Hovedstaden;12400;1084
2021-07-17;1085;Sjælland;2052;1085
2021-07-18;1081;Nordjylland;5223;1081
2021-07-18;1082;Midtjylland;1656;1082
2021-07-18;1083;Syddanmark;7226;1083
2021-07-18;1084;Hovedstaden;16956;1084
2021-07-18;1085;Sjælland;2803;1085
2021-07-19;1081;Nordjylland;5044;1081
2021-07-19;1082;Midtjylland;10926;1082
2021-07-19;1083;Syddanmark;11495;1083
2021-07-19;1084;Hovedstaden;18977;1084
2021-07-19;1085;Sjælland;8129;1085
2021-07-20;1081;Nordjylland;3650;1081
2021-07-20;1082;Midtjylland;13273;1082
2021-07-20;1083;Syddanmark;10008;1083
2021-07-20;1084;Hovedstaden;19266;1084
2021-07-20;1085;Sjælland;10244;1085
2021-07-21;1081;Nordjylland;3957;1081
2021-07-21;1082;Midtjylland;13631;1082
2021-07-21;1083;Syddanmark;9958;1083
2021-07-21;1084;Hovedstaden;18347;1084
2021-07-21;1085;Sjælland;9170;1085
2021-07-22;1081;Nordjylland;4384;1081
2021-07-22;1082;Midtjylland;15427;1082
2021-07-22;1083;Syddanmark;9870;1083
2021-07-22;1084;Hovedstaden;15996;1084
2021-07-22;1085;Sjælland;6075;1085
2021-07-23;1081;Nordjylland;3597;1081
2021-07-23;1082;Midtjylland;9552;1082
2021-07-23;1083;Syddanmark;9558;1083
2021-07-23;1084;Hovedstaden;15121;1084
2021-07-23;1085;Sjælland;5789;1085
2021-07-24;1081;Nordjylland;3213;1081
2021-07-24;1082;Midtjylland;1692;1082
2021-07-24;1083;Syddanmark;6057;1083
2021-07-24;1084;Hovedstaden;11185;1084
2021-07-24;1085;Sjælland;1533;1085
2021-07-25;1081;Nordjylland;4932;1081
2021-07-25;1082;Midtjylland;5162;1082
2021-07-25;1083;Syddanmark;6389;1083
2021-07-25;1084;Hovedstaden;12775;1084
2021-07-25;1085;Sjælland;2283;1085
2021-07-26;1081;Nordjylland;5060;1081
2021-07-26;1082;Midtjylland;11608;1082
2021-07-26;1083;Syddanmark;8353;1083
2021-07-26;1084;Hovedstaden;10701;1084
2021-07-26;1085;Sjælland;6382;1085
2021-07-27;1081;Nordjylland;2760;1081
2021-07-27;1082;Midtjylland;12995;1082
2021-07-27;1083;Syddanmark;9130;1083
2021-07-27;1084;Hovedstaden;13276;1084
2021-07-27;1085;Sjælland;6670;1085
2021-07-28;1081;Nordjylland;4687;1081
2021-07-28;1082;Midtjylland;11756;1082
2021-07-28;1083;Syddanmark;7640;1083
2021-07-28;1084;Hovedstaden;12744;1084
2021-07-28;1085;Sjælland;6498;1085
2021-07-29;1081;Nordjylland;4202;1081
2021-07-29;1082;Midtjylland;10609;1082
2021-07-29;1083;Syddanmark;7511;1083
2021-07-29;1084;Hovedstaden;10184;1084
2021-07-29;1085;Sjælland;6604;1085
2021-07-30;1081;Nordjylland;5710;1081
2021-07-30;1082;Midtjylland;8772;1082
2021-07-30;1083;Syddanmark;7608;1083
2021-07-30;1084;Hovedstaden;9515;1084
2021-07-30;1085;Sjælland;3182;1085
2021-07-31;1081;Nordjylland;6239;1081
2021-07-31;1082;Midtjylland;1146;1082
2021-07-31;1083;Syddanmark;3942;1083
2021-07-31;1084;Hovedstaden;7710;1084
2021-07-31;1085;Sjælland;1024;1085
2021-08-01;1081;Nordjylland;5668;1081
2021-08-01;1082;Midtjylland;1161;1082
2021-08-01;1083;Syddanmark;3665;1083
2021-08-01;1084;Hovedstaden;6591;1084
2021-08-01;1085;Sjælland;2108;1085
2021-08-02;1081;Nordjylland;4074;1081
2021-08-02;1082;Midtjylland;13191;1082
2021-08-02;1083;Syddanmark;8290;1083
2021-08-02;1084;Hovedstaden;9341;1084
2021-08-02;1085;Sjælland;5785;1085
2021-08-03;1081;Nordjylland;3736;1081
2021-08-03;1082;Midtjylland;11212;1082
2021-08-03;1083;Syddanmark;9524;1083
2021-08-03;1084;Hovedstaden;13083;1084
2021-08-03;1085;Sjælland;5520;1085
2021-08-04;1081;Nordjylland;3915;1081
2021-08-04;1082;Midtjylland;10455;1082
2021-08-04;1083;Syddanmark;9272;1083
2021-08-04;1084;Hovedstaden;12937;1084
2021-08-04;1085;Sjælland;7978;1085
2021-08-05;1081;Nordjylland;4282;1081
2021-08-05;1082;Midtjylland;11673;1082
2021-08-05;1083;Syddanmark;7687;1083
2021-08-05;1084;Hovedstaden;10315;1084
2021-08-05;1085;Sjælland;5943;1085
2021-08-06;1081;Nordjylland;3590;1081
2021-08-06;1082;Midtjylland;9430;1082
2021-08-06;1083;Syddanmark;8296;1083
2021-08-06;1084;Hovedstaden;11754;1084
2021-08-06;1085;Sjælland;6894;1085
2021-08-07;1081;Nordjylland;2079;1081
2021-08-07;1082;Midtjylland;4554;1082
2021-08-07;1083;Syddanmark;3665;1083
2021-08-07;1084;Hovedstaden;12957;1084
2021-08-07;1085;Sjælland;3620;1085
2021-08-08;1081;Nordjylland;3539;1081
2021-08-08;1082;Midtjylland;5632;1082
2021-08-08;1083;Syddanmark;4643;1083
2021-08-08;1084;Hovedstaden;17271;1084
2021-08-08;1085;Sjælland;4726;1085
2021-08-09;1081;Nordjylland;3984;1081
2021-08-09;1082;Midtjylland;15547;1082
2021-08-09;1083;Syddanmark;10938;1083
2021-08-09;1084;Hovedstaden;16545;1084
2021-08-09;1085;Sjælland;8377;1085
2021-08-10;1081;Nordjylland;5357;1081
2021-08-10;1082;Midtjylland;15068;1082
2021-08-10;1083;Syddanmark;11964;1083
2021-08-10;1084;Hovedstaden;14531;1084
2021-08-10;1085;Sjælland;7724;1085
2021-08-11;1081;Nordjylland;7030;1081
2021-08-11;1082;Midtjylland;15414;1082
2021-08-11;1083;Syddanmark;11531;1083
2021-08-11;1084;Hovedstaden;15912;1084
2021-08-11;1085;Sjælland;7578;1085
2021-08-12;1081;Nordjylland;5032;1081
2021-08-12;1082;Midtjylland;13109;1082
2021-08-12;1083;Syddanmark;11850;1083
2021-08-12;1084;Hovedstaden;14150;1084
2021-08-12;1085;Sjælland;5934;1085
2021-08-13;1081;Nordjylland;5807;1081
2021-08-13;1082;Midtjylland;10079;1082
2021-08-13;1083;Syddanmark;12416;1083
2021-08-13;1084;Hovedstaden;13287;1084
2021-08-13;1085;Sjælland;5247;1085
2021-08-14;1081;Nordjylland;6517;1081
2021-08-14;1082;Midtjylland;4765;1082
2021-08-14;1083;Syddanmark;6961;1083
2021-08-14;1084;Hovedstaden;13964;1084
2021-08-14;1085;Sjælland;3003;1085
2021-08-15;1081;Nordjylland;7038;1081
2021-08-15;1082;Midtjylland;5743;1082
2021-08-15;1083;Syddanmark;7261;1083
2021-08-15;1084;Hovedstaden;13596;1084
2021-08-15;1085;Sjælland;3731;1085
2021-08-16;1081;Nordjylland;3200;1081
2021-08-16;1082;Midtjylland;14629;1082
2021-08-16;1083;Syddanmark;11696;1083
2021-08-16;1084;Hovedstaden;11180;1084
2021-08-16;1085;Sjælland;4307;1085
2021-08-17;1081;Nordjylland;3588;1081
2021-08-17;1082;Midtjylland;12494;1082
2021-08-17;1083;Syddanmark;9789;1083
2021-08-17;1084;Hovedstaden;8738;1084
2021-08-17;1085;Sjælland;3041;1085
2021-08-18;1081;Nordjylland;4273;1081
2021-08-18;1082;Midtjylland;8667;1082
2021-08-18;1083;Syddanmark;11102;1083
2021-08-18;1084;Hovedstaden;9177;1084
2021-08-18;1085;Sjælland;3340;1085
2021-08-19;1081;Nordjylland;1857;1081
2021-08-19;1082;Midtjylland;8973;1082
2021-08-19;1083;Syddanmark;8434;1083
2021-08-19;1084;Hovedstaden;5138;1084
2021-08-19;1085;Sjælland;2107;1085
2021-08-20;1081;Nordjylland;3831;1081
2021-08-20;1082;Midtjylland;10097;1082
2021-08-20;1083;Syddanmark;8577;1083
2021-08-20;1084;Hovedstaden;4261;1084
2021-08-20;1085;Sjælland;2009;1085
2021-08-21;1081;Nordjylland;3636;1081
2021-08-21;1082;Midtjylland;3151;1082
2021-08-21;1083;Syddanmark;5180;1083
2021-08-21;1084;Hovedstaden;5745;1084
2021-08-21;1085;Sjælland;1951;1085
2021-08-22;1081;Nordjylland;3194;1081
2021-08-22;1082;Midtjylland;1437;1082
2021-08-22;1083;Syddanmark;4742;1083
2021-08-22;1084;Hovedstaden;4495;1084
2021-08-22;1085;Sjælland;2290;1085
2021-08-23;1081;Nordjylland;3130;1081
2021-08-23;1082;Midtjylland;9745;1082
2021-08-23;1083;Syddanmark;7506;1083
2021-08-23;1084;Hovedstaden;7220;1084
2021-08-23;1085;Sjælland;2739;1085
2021-08-24;1081;Nordjylland;3027;1081
2021-08-24;1082;Midtjylland;8526;1082
2021-08-24;1083;Syddanmark;7147;1083
2021-08-24;1084;Hovedstaden;7712;1084
2021-08-24;1085;Sjælland;2283;1085
2021-08-25;1081;Nordjylland;2083;1081
2021-08-25;1082;Midtjylland;5957;1082
2021-08-25;1083;Syddanmark;4917;1083
2021-08-25;1084;Hovedstaden;3755;1084
2021-08-25;1085;Sjælland;2072;1085
2021-08-26;1081;Nordjylland;1225;1081
2021-08-26;1082;Midtjylland;6289;1082
2021-08-26;1083;Syddanmark;4726;1083
2021-08-26;1084;Hovedstaden;4392;1084
2021-08-26;1085;Sjælland;1807;1085
2021-08-27;1081;Nordjylland;1578;1081
2021-08-27;1082;Midtjylland;6940;1082
2021-08-27;1083;Syddanmark;5300;1083
2021-08-27;1084;Hovedstaden;4650;1084
2021-08-27;1085;Sjælland;1921;1085
2021-08-28;1081;Nordjylland;1773;1081
2021-08-28;1082;Midtjylland;909;1082
2021-08-28;1083;Syddanmark;2775;1083
2021-08-28;1084;Hovedstaden;3254;1084
2021-08-28;1085;Sjælland;1329;1085
2021-08-29;1081;Nordjylland;1401;1081
2021-08-29;1082;Midtjylland;703;1082
2021-08-29;1083;Syddanmark;2793;1083
2021-08-29;1084;Hovedstaden;5070;1084
2021-08-29;1085;Sjælland;1745;1085
2021-08-30;1081;Nordjylland;1549;1081
2021-08-30;1082;Midtjylland;7260;1082
2021-08-30;1083;Syddanmark;6774;1083
2021-08-30;1084;Hovedstaden;6928;1084
2021-08-30;1085;Sjælland;2031;1085
2021-08-31;1081;Nordjylland;2322;1081
2021-08-31;1082;Midtjylland;4596;1082
2021-08-31;1083;Syddanmark;3447;1083
2021-08-31;1084;Hovedstaden;5158;1084
2021-08-31;1085;Sjælland;1624;1085
2021-09-01;1081;Nordjylland;342;1081
2021-09-01;1082;Midtjylland;3784;1082
2021-09-01;1083;Syddanmark;2064;1083
2021-09-01;1084;Hovedstaden;3349;1084
2021-09-01;1085;Sjælland;1071;1085
2021-09-02;1081;Nordjylland;185;1081
2021-09-02;1082;Midtjylland;3162;1082
2021-09-02;1083;Syddanmark;2349;1083
2021-09-02;1084;Hovedstaden;3207;1084
2021-09-02;1085;Sjælland;1177;1085
2021-09-03;1081;Nordjylland;446;1081
2021-09-03;1082;Midtjylland;3442;1082
2021-09-03;1083;Syddanmark;2441;1083
2021-09-03;1084;Hovedstaden;1552;1084
2021-09-03;1085;Sjælland;983;1085
2021-09-04;1081;Nordjylland;1249;1081
2021-09-04;1082;Midtjylland;959;1082
2021-09-04;1083;Syddanmark;1512;1083
2021-09-04;1084;Hovedstaden;2260;1084
2021-09-04;1085;Sjælland;1292;1085
2021-09-05;1081;Nordjylland;780;1081
2021-09-05;1082;Midtjylland;439;1082
2021-09-05;1083;Syddanmark;1003;1083
2021-09-05;1084;Hovedstaden;2780;1084
2021-09-05;1085;Sjælland;973;1085
2021-09-06;1081;Nordjylland;145;1081
2021-09-06;1082;Midtjylland;2840;1082
2021-09-06;1083;Syddanmark;2437;1083
2021-09-06;1084;Hovedstaden;2848;1084
2021-09-06;1085;Sjælland;1157;1085
2021-09-07;1081;Nordjylland;328;1081
2021-09-07;1082;Midtjylland;2303;1082
2021-09-07;1083;Syddanmark;1689;1083
2021-09-07;1084;Hovedstaden;2744;1084
2021-09-07;1085;Sjælland;949;1085
2021-09-08;1081;Nordjylland;475;1081
2021-09-08;1082;Midtjylland;2151;1082
2021-09-08;1083;Syddanmark;1579;1083
2021-09-08;1084;Hovedstaden;1771;1084
2021-09-08;1085;Sjælland;864;1085
2021-09-09;1081;Nordjylland;87;1081
2021-09-09;1082;Midtjylland;1277;1082
2021-09-09;1083;Syddanmark;2274;1083
2021-09-09;1084;Hovedstaden;1879;1084
2021-09-09;1085;Sjælland;706;1085
2021-09-10;1081;Nordjylland;373;1081
2021-09-10;1082;Midtjylland;2574;1082
2021-09-10;1083;Syddanmark;1731;1083
2021-09-10;1084;Hovedstaden;1884;1084
2021-09-10;1085;Sjælland;998;1085
2021-09-11;1081;Nordjylland;1735;1081
2021-09-11;1082;Midtjylland;475;1082
2021-09-11;1083;Syddanmark;1078;1083
2021-09-11;1084;Hovedstaden;1731;1084
2021-09-11;1085;Sjælland;777;1085
2021-09-12;1081;Nordjylland;1212;1081
2021-09-12;1082;Midtjylland;348;1082
2021-09-12;1083;Syddanmark;845;1083
2021-09-12;1084;Hovedstaden;1952;1084
2021-09-12;1085;Sjælland;552;1085
2021-09-13;1081;Nordjylland;33;1081
2021-09-13;1082;Midtjylland;1703;1082
2021-09-13;1083;Syddanmark;1457;1083
2021-09-13;1084;Hovedstaden;2663;1084
2021-09-13;1085;Sjælland;878;1085
2021-09-14;1081;Nordjylland;287;1081
2021-09-14;1082;Midtjylland;1386;1082
2021-09-14;1083;Syddanmark;1208;1083
2021-09-14;1084;Hovedstaden;1750;1084
2021-09-14;1085;Sjælland;891;1085
2021-09-15;1081;Nordjylland;232;1081
2021-09-15;1082;Midtjylland;1842;1082
