"1. stik dato";"kommunenavn";"Antal 1. stik";"c_kom_num"
2021-02-09;Middelfart;41;410
2021-02-09;Assens;28;420
2021-02-09;Faaborg-Midtfyn;58;430
2021-02-09;Kerteminde;19;440
2021-02-09;Nyborg;29;450
2021-02-09;Odense;144;461
2021-02-09;Svendborg;47;479
2021-02-09;Nordfyn;28;480
2021-02-09;Langeland;5;482
2021-02-09;Haderslev;27;510
2021-02-09;Billund;22;530
2021-02-09;Sønderborg;29;540
2021-02-09;Tønder;26;550
2021-02-09;Esbjerg;78;561
2021-02-09;Fanø;3;563
2021-02-09;Varde;25;573
2021-02-09;Vejen;28;575
2021-02-09;Aabenraa;20;580
2021-02-09;Fredericia;18;607
2021-02-09;Horsens;29;615
2021-02-09;Kolding;55;621
2021-02-09;Vejle;86;630
2021-02-09;Herning;10;657
2021-02-09;Holstebro;28;661
2021-02-09;Lemvig;4;665
2021-02-09;Struer;12;671
2021-02-09;Syddjurs;21;706
2021-02-09;Norddjurs;13;707
2021-02-09;Favrskov;25;710
2021-02-09;Odder;5;727
2021-02-09;Randers;25;730
2021-02-09;Silkeborg;17;740
2021-02-09;Skanderborg;25;746
2021-02-09;Århus;199;751
2021-02-09;Ikast-Brande;3;756
2021-02-09;Ringkøbing-Skjern;5;760
2021-02-09;Hedensted;13;766
2021-02-09;Morsø;2;773
2021-02-09;Skive;11;779
2021-02-09;Thisted;4;787
2021-02-09;Viborg;57;791
2021-02-09;Brønderslev;15;810
2021-02-09;Frederikshavn;3;813
2021-02-09;Vesthimmerland;4;820
2021-02-09;Rebild;1;840
2021-02-09;Mariagerfjord;3;846
2021-02-09;Jammerbugt;2;849
2021-02-09;Aalborg;32;851
2021-02-09;Hjørring;6;860
2021-02-10;København;281;101
2021-02-10;Frederiksberg;52;147
2021-02-10;Ballerup;7;151
2021-02-10;Brøndby;3;153
2021-02-10;Dragør;1;155
2021-02-10;Gentofte;23;157
2021-02-10;Gladsaxe;10;159
2021-02-10;Glostrup;2;161
2021-02-10;Herlev;3;163
2021-02-10;Albertslund;2;165
2021-02-10;Hvidovre;9;167
2021-02-10;Høje Tåstrup;11;169
2021-02-10;Lyngby-Taarbæk;19;173
2021-02-10;Rødovre;5;175
2021-02-10;Ishøj;3;183
2021-02-10;Tårnby;12;185
2021-02-10;Vallensbæk;3;187
2021-02-10;Furesø;8;190
2021-02-10;Allerød;3;201
2021-02-10;Fredensborg;9;210
2021-02-10;Helsingør;5;217
2021-02-10;Hillerød;4;219
2021-02-10;Hørsholm;6;223
2021-02-10;Rudersdal;14;230
2021-02-10;Egedal;5;240
2021-02-10;Frederikssund;8;250
2021-02-10;Greve;24;253
2021-02-10;Køge;40;259
2021-02-10;Halsnæs;4;260
2021-02-10;Roskilde;70;265
2021-02-10;Solrød;12;269
2021-02-10;Gribskov;3;270
2021-02-10;Odsherred;40;306
2021-02-10;Holbæk;64;316
2021-02-10;Faxe;25;320
2021-02-10;Kalundborg;132;326
2021-02-10;Ringsted;30;329
2021-02-10;Slagelse;121;330
2021-02-10;Stevns;16;336
2021-02-10;Sorø;22;340
2021-02-10;Lejre;17;350
2021-02-10;Lolland;2;360
2021-02-10;Næstved;186;370
2021-02-10;Guldborgsund;37;376
2021-02-10;Vordingborg;36;390
2021-02-10;Bornholm;4;400
2021-02-10;Middelfart;57;410
2021-02-10;Assens;30;420
2021-02-10;Faaborg-Midtfyn;23;430
2021-02-10;Kerteminde;15;440
2021-02-10;Nyborg;14;450
2021-02-10;Odense;240;461
2021-02-10;Svendborg;98;479
2021-02-10;Nordfyn;15;480
2021-02-10;Langeland;1;482
2021-02-10;Ærø;1;492
2021-02-10;Haderslev;3;510
2021-02-10;Billund;7;530
2021-02-10;Sønderborg;55;540
2021-02-10;Esbjerg;17;561
2021-02-10;Varde;7;573
2021-02-10;Vejen;5;575
2021-02-10;Aabenraa;46;580
2021-02-10;Fredericia;73;607
2021-02-10;Horsens;36;615
2021-02-10;Kolding;24;621
2021-02-10;Vejle;238;630
2021-02-10;Herning;110;657
2021-02-10;Holstebro;80;661
2021-02-10;Lemvig;5;665
2021-02-10;Struer;6;671
2021-02-10;Syddjurs;8;706
2021-02-10;Norddjurs;2;707
2021-02-10;Favrskov;6;710
2021-02-10;Odder;5;727
2021-02-10;Randers;71;730
2021-02-10;Silkeborg;88;740
2021-02-10;Samsø;3;741
2021-02-10;Skanderborg;24;746
2021-02-10;Århus;169;751
2021-02-10;Ikast-Brande;19;756
2021-02-10;Ringkøbing-Skjern;23;760
2021-02-10;Hedensted;33;766
2021-02-10;Skive;3;779
2021-02-10;Thisted;1;787
2021-02-10;Viborg;62;791
2021-02-10;Brønderslev;5;810
2021-02-10;Frederikshavn;2;813
2021-02-10;Rebild;1;840
2021-02-10;Mariagerfjord;5;846
2021-02-10;Jammerbugt;1;849
2021-02-10;Aalborg;40;851
2021-02-11;København;504;101
2021-02-11;Frederiksberg;75;147
2021-02-11;Ballerup;45;151
2021-02-11;Brøndby;65;153
2021-02-11;Dragør;13;155
2021-02-11;Gentofte;50;157
2021-02-11;Gladsaxe;44;159
2021-02-11;Glostrup;56;161
2021-02-11;Herlev;19;163
2021-02-11;Albertslund;35;165
2021-02-11;Hvidovre;39;167
2021-02-11;Høje Tåstrup;58;169
2021-02-11;Lyngby-Taarbæk;56;173
2021-02-11;Rødovre;32;175
2021-02-11;Ishøj;25;183
2021-02-11;Tårnby;34;185
2021-02-11;Vallensbæk;24;187
2021-02-11;Furesø;35;190
2021-02-11;Allerød;19;201
2021-02-11;Fredensborg;24;210
2021-02-11;Helsingør;34;217
2021-02-11;Hillerød;51;219
2021-02-11;Hørsholm;10;223
2021-02-11;Rudersdal;39;230
2021-02-11;Egedal;36;240
2021-02-11;Frederikssund;44;250
2021-02-11;Greve;70;253
2021-02-11;Køge;116;259
2021-02-11;Halsnæs;22;260
2021-02-11;Roskilde;261;265
2021-02-11;Solrød;40;269
2021-02-11;Gribskov;34;270
2021-02-11;Odsherred;93;306
2021-02-11;Holbæk;221;316
2021-02-11;Faxe;64;320
2021-02-11;Kalundborg;144;326
2021-02-11;Ringsted;51;329
2021-02-11;Slagelse;58;330
2021-02-11;Stevns;53;336
2021-02-11;Sorø;34;340
2021-02-11;Lejre;106;350
2021-02-11;Lolland;65;360
2021-02-11;Næstved;175;370
2021-02-11;Guldborgsund;121;376
2021-02-11;Vordingborg;57;390
2021-02-11;Bornholm;39;400
2021-02-11;Middelfart;76;410
2021-02-11;Assens;33;420
2021-02-11;Faaborg-Midtfyn;70;430
2021-02-11;Kerteminde;38;440
2021-02-11;Nyborg;33;450
2021-02-11;Odense;249;461
2021-02-11;Svendborg;33;479
2021-02-11;Nordfyn;27;480
2021-02-11;Langeland;24;482
2021-02-11;Haderslev;59;510
2021-02-11;Billund;12;530
2021-02-11;Sønderborg;29;540
2021-02-11;Tønder;25;550
2021-02-11;Esbjerg;232;561
2021-02-11;Fanø;1;563
2021-02-11;Varde;27;573
2021-02-11;Vejen;19;575
2021-02-11;Aabenraa;3;580
2021-02-11;Fredericia;43;607
2021-02-11;Horsens;26;615
2021-02-11;Kolding;99;621
2021-02-11;Vejle;74;630
2021-02-11;Herning;62;657
2021-02-11;Holstebro;94;661
2021-02-11;Lemvig;7;665
2021-02-11;Struer;8;671
2021-02-11;Syddjurs;3;706
2021-02-11;Favrskov;18;710
2021-02-11;Odder;3;727
2021-02-11;Randers;65;730
2021-02-11;Silkeborg;73;740
2021-02-11;Samsø;1;741
2021-02-11;Skanderborg;6;746
2021-02-11;Århus;128;751
2021-02-11;Ikast-Brande;7;756
2021-02-11;Ringkøbing-Skjern;23;760
2021-02-11;Hedensted;7;766
2021-02-11;Morsø;1;773
2021-02-11;Skive;5;779
2021-02-11;Viborg;78;791
2021-02-11;Brønderslev;34;810
2021-02-11;Frederikshavn;40;813
2021-02-11;Vesthimmerland;16;820
2021-02-11;Læsø;67;825
2021-02-11;Rebild;13;840
2021-02-11;Mariagerfjord;9;846
2021-02-11;Jammerbugt;22;849
2021-02-11;Aalborg;156;851
2021-02-11;Hjørring;105;860
2021-02-12;København;310;101
2021-02-12;Frederiksberg;53;147
2021-02-12;Ballerup;54;151
2021-02-12;Brøndby;37;153
2021-02-12;Dragør;13;155
2021-02-12;Gentofte;30;157
2021-02-12;Gladsaxe;46;159
2021-02-12;Glostrup;26;161
2021-02-12;Herlev;31;163
2021-02-12;Albertslund;23;165
2021-02-12;Hvidovre;35;167
2021-02-12;Høje Tåstrup;61;169
2021-02-12;Lyngby-Taarbæk;39;173
2021-02-12;Rødovre;19;175
2021-02-12;Ishøj;23;183
2021-02-12;Tårnby;36;185
2021-02-12;Vallensbæk;15;187
2021-02-12;Furesø;46;190
2021-02-12;Allerød;25;201
2021-02-12;Fredensborg;33;210
2021-02-12;Helsingør;71;217
2021-02-12;Hillerød;86;219
2021-02-12;Hørsholm;11;223
2021-02-12;Rudersdal;39;230
2021-02-12;Egedal;34;240
2021-02-12;Frederikssund;66;250
2021-02-12;Greve;104;253
2021-02-12;Køge;149;259
2021-02-12;Halsnæs;70;260
2021-02-12;Roskilde;342;265
2021-02-12;Solrød;43;269
2021-02-12;Gribskov;47;270
2021-02-12;Odsherred;115;306
2021-02-12;Holbæk;236;316
2021-02-12;Faxe;88;320
2021-02-12;Kalundborg;216;326
2021-02-12;Ringsted;86;329
2021-02-12;Slagelse;336;330
2021-02-12;Stevns;46;336
2021-02-12;Sorø;114;340
2021-02-12;Lejre;96;350
2021-02-12;Lolland;179;360
2021-02-12;Næstved;225;370
2021-02-12;Guldborgsund;188;376
2021-02-12;Vordingborg;136;390
2021-02-12;Bornholm;110;400
2021-02-12;Middelfart;28;410
2021-02-12;Assens;64;420
2021-02-12;Faaborg-Midtfyn;104;430
2021-02-12;Kerteminde;32;440
2021-02-12;Nyborg;60;450
2021-02-12;Odense;308;461
2021-02-12;Svendborg;192;479
2021-02-12;Nordfyn;20;480
2021-02-12;Langeland;33;482
2021-02-12;Ærø;3;492
2021-02-12;Haderslev;16;510
2021-02-12;Billund;32;530
2021-02-12;Sønderborg;4;540
2021-02-12;Tønder;11;550
2021-02-12;Esbjerg;336;561
2021-02-12;Fanø;3;563
2021-02-12;Varde;116;573
2021-02-12;Vejen;66;575
2021-02-12;Aabenraa;8;580
2021-02-12;Fredericia;52;607
2021-02-12;Horsens;305;615
2021-02-12;Kolding;28;621
2021-02-12;Vejle;324;630
2021-02-12;Herning;149;657
2021-02-12;Holstebro;109;661
2021-02-12;Lemvig;234;665
2021-02-12;Struer;118;671
2021-02-12;Syddjurs;191;706
2021-02-12;Norddjurs;31;707
2021-02-12;Favrskov;197;710
2021-02-12;Odder;146;727
2021-02-12;Randers;193;730
2021-02-12;Silkeborg;375;740
2021-02-12;Skanderborg;186;746
2021-02-12;Århus;696;751
2021-02-12;Ikast-Brande;200;756
2021-02-12;Ringkøbing-Skjern;408;760
2021-02-12;Hedensted;249;766
2021-02-12;Morsø;22;773
2021-02-12;Skive;302;779
2021-02-12;Thisted;101;787
2021-02-12;Viborg;353;791
2021-02-12;Brønderslev;86;810
2021-02-12;Frederikshavn;71;813
2021-02-12;Vesthimmerland;36;820
2021-02-12;Læsø;1;825
2021-02-12;Rebild;76;840
2021-02-12;Mariagerfjord;68;846
2021-02-12;Jammerbugt;51;849
2021-02-12;Aalborg;623;851
2021-02-12;Hjørring;129;860
2021-02-13;København;15;101
2021-02-13;Frederiksberg;3;147
2021-02-13;Ballerup;2;151
2021-02-13;Brøndby;2;153
2021-02-13;Gladsaxe;2;159
2021-02-13;Glostrup;1;161
2021-02-13;Herlev;3;163
2021-02-13;Albertslund;1;165
2021-02-13;Hvidovre;3;167
2021-02-13;Høje Tåstrup;8;169
2021-02-13;Lyngby-Taarbæk;2;173
2021-02-13;Rødovre;3;175
2021-02-13;Allerød;2;201
2021-02-13;Fredensborg;2;210
2021-02-13;Helsingør;1;217
2021-02-13;Hillerød;3;219
2021-02-13;Hørsholm;1;223
2021-02-13;Rudersdal;2;230
2021-02-13;Egedal;2;240
2021-02-13;Frederikssund;9;250
2021-02-13;Greve;68;253
2021-02-13;Køge;115;259
2021-02-13;Halsnæs;3;260
2021-02-13;Roskilde;315;265
2021-02-13;Solrød;55;269
2021-02-13;Odsherred;98;306
2021-02-13;Holbæk;181;316
2021-02-13;Faxe;84;320
2021-02-13;Kalundborg;172;326
2021-02-13;Ringsted;115;329
2021-02-13;Slagelse;337;330
2021-02-13;Stevns;37;336
2021-02-13;Sorø;148;340
2021-02-13;Lejre;60;350
2021-02-13;Lolland;130;360
2021-02-13;Næstved;320;370
2021-02-13;Guldborgsund;178;376
2021-02-13;Vordingborg;145;390
2021-02-13;Middelfart;39;410
2021-02-13;Assens;35;420
2021-02-13;Faaborg-Midtfyn;51;430
2021-02-13;Kerteminde;7;440
2021-02-13;Nyborg;37;450
2021-02-13;Odense;120;461
2021-02-13;Svendborg;41;479
2021-02-13;Nordfyn;20;480
2021-02-13;Langeland;2;482
2021-02-13;Haderslev;12;510
2021-02-13;Billund;9;530
2021-02-13;Sønderborg;133;540
2021-02-13;Tønder;19;550
2021-02-13;Esbjerg;234;561
2021-02-13;Varde;38;573
2021-02-13;Vejen;84;575
2021-02-13;Aabenraa;35;580
2021-02-13;Fredericia;48;607
2021-02-13;Horsens;290;615
2021-02-13;Kolding;49;621
2021-02-13;Vejle;74;630
2021-02-13;Herning;206;657
2021-02-13;Holstebro;14;661
2021-02-13;Lemvig;7;665
2021-02-13;Struer;156;671
2021-02-13;Syddjurs;146;706
2021-02-13;Norddjurs;9;707
2021-02-13;Favrskov;137;710
2021-02-13;Odder;218;727
2021-02-13;Randers;18;730
2021-02-13;Silkeborg;17;740
2021-02-13;Skanderborg;179;746
2021-02-13;Århus;667;751
2021-02-13;Ikast-Brande;172;756
2021-02-13;Ringkøbing-Skjern;53;760
2021-02-13;Hedensted;232;766
2021-02-13;Skive;4;779
2021-02-13;Thisted;2;787
2021-02-13;Viborg;14;791
2021-02-13;Jammerbugt;2;849
2021-02-13;Aalborg;8;851
2021-02-14;København;38;101
2021-02-14;Frederiksberg;10;147
2021-02-14;Ballerup;12;151
2021-02-14;Brøndby;5;153
2021-02-14;Dragør;1;155
2021-02-14;Gentofte;8;157
2021-02-14;Gladsaxe;8;159
2021-02-14;Glostrup;3;161
2021-02-14;Herlev;1;163
2021-02-14;Albertslund;6;165
2021-02-14;Hvidovre;2;167
2021-02-14;Høje Tåstrup;26;169
2021-02-14;Lyngby-Taarbæk;3;173
2021-02-14;Rødovre;11;175
2021-02-14;Ishøj;1;183
2021-02-14;Tårnby;2;185
2021-02-14;Vallensbæk;2;187
2021-02-14;Furesø;11;190
2021-02-14;Allerød;10;201
2021-02-14;Fredensborg;3;210
2021-02-14;Helsingør;5;217
2021-02-14;Hillerød;14;219
2021-02-14;Hørsholm;8;223
2021-02-14;Rudersdal;10;230
2021-02-14;Egedal;20;240
2021-02-14;Frederikssund;35;250
2021-02-14;Greve;47;253
2021-02-14;Køge;85;259
2021-02-14;Halsnæs;16;260
2021-02-14;Roskilde;206;265
2021-02-14;Solrød;38;269
2021-02-14;Gribskov;7;270
2021-02-14;Odsherred;76;306
2021-02-14;Holbæk;191;316
2021-02-14;Faxe;86;320
2021-02-14;Kalundborg;133;326
2021-02-14;Ringsted;78;329
2021-02-14;Slagelse;198;330
2021-02-14;Stevns;34;336
2021-02-14;Sorø;85;340
2021-02-14;Lejre;78;350
2021-02-14;Lolland;58;360
2021-02-14;Næstved;199;370
2021-02-14;Guldborgsund;100;376
2021-02-14;Vordingborg;73;390
2021-02-14;Bornholm;1;400
2021-02-14;Middelfart;31;410
2021-02-14;Assens;71;420
2021-02-14;Faaborg-Midtfyn;75;430
2021-02-14;Kerteminde;25;440
2021-02-14;Nyborg;49;450
2021-02-14;Odense;284;461
2021-02-14;Svendborg;64;479
2021-02-14;Nordfyn;34;480
2021-02-14;Langeland;22;482
2021-02-14;Haderslev;49;510
2021-02-14;Billund;14;530
2021-02-14;Sønderborg;103;540
2021-02-14;Tønder;93;550
2021-02-14;Esbjerg;367;561
2021-02-14;Fanø;1;563
2021-02-14;Varde;157;573
2021-02-14;Vejen;188;575
2021-02-14;Aabenraa;186;580
2021-02-14;Fredericia;57;607
2021-02-14;Horsens;69;615
2021-02-14;Kolding;146;621
2021-02-14;Vejle;62;630
2021-02-14;Herning;16;657
2021-02-14;Holstebro;2;661
2021-02-14;Syddjurs;145;706
2021-02-14;Norddjurs;193;707
2021-02-14;Favrskov;88;710
2021-02-14;Odder;25;727
2021-02-14;Randers;33;730
2021-02-14;Silkeborg;12;740
2021-02-14;Skanderborg;201;746
2021-02-14;Århus;539;751
2021-02-14;Ikast-Brande;120;756
2021-02-14;Ringkøbing-Skjern;4;760
2021-02-14;Hedensted;128;766
2021-02-14;Morsø;40;773
2021-02-14;Skive;2;779
2021-02-14;Thisted;8;787
2021-02-14;Viborg;10;791
2021-02-14;Brønderslev;2;810
2021-02-14;Frederikshavn;2;813
2021-02-14;Vesthimmerland;33;820
2021-02-14;Rebild;8;840
2021-02-14;Mariagerfjord;145;846
2021-02-14;Jammerbugt;3;849
2021-02-14;Aalborg;7;851
2021-02-14;Hjørring;1;860
2021-02-15;København;767;101
2021-02-15;Frederiksberg;248;147
2021-02-15;Ballerup;130;151
2021-02-15;Brøndby;75;153
2021-02-15;Dragør;60;155
2021-02-15;Gentofte;142;157
2021-02-15;Gladsaxe;92;159
2021-02-15;Glostrup;102;161
2021-02-15;Herlev;37;163
2021-02-15;Albertslund;116;165
2021-02-15;Hvidovre;179;167
2021-02-15;Høje Tåstrup;197;169
2021-02-15;Lyngby-Taarbæk;88;173
2021-02-15;Rødovre;71;175
2021-02-15;Ishøj;66;183
2021-02-15;Tårnby;164;185
2021-02-15;Vallensbæk;66;187
2021-02-15;Furesø;91;190
2021-02-15;Allerød;58;201
2021-02-15;Fredensborg;96;210
2021-02-15;Helsingør;136;217
2021-02-15;Hillerød;152;219
2021-02-15;Hørsholm;81;223
2021-02-15;Rudersdal;157;230
2021-02-15;Egedal;63;240
2021-02-15;Frederikssund;123;250
2021-02-15;Greve;210;253
2021-02-15;Køge;112;259
2021-02-15;Halsnæs;63;260
2021-02-15;Roskilde;305;265
2021-02-15;Solrød;55;269
2021-02-15;Gribskov;110;270
2021-02-15;Odsherred;109;306
2021-02-15;Holbæk;206;316
2021-02-15;Faxe;35;320
2021-02-15;Kalundborg;181;326
2021-02-15;Ringsted;75;329
2021-02-15;Slagelse;271;330
2021-02-15;Stevns;41;336
2021-02-15;Sorø;100;340
2021-02-15;Lejre;86;350
2021-02-15;Lolland;209;360
2021-02-15;Næstved;88;370
2021-02-15;Guldborgsund;306;376
2021-02-15;Vordingborg;108;390
2021-02-15;Bornholm;60;400
2021-02-15;Middelfart;113;410
2021-02-15;Assens;102;420
2021-02-15;Faaborg-Midtfyn;97;430
2021-02-15;Kerteminde;49;440
2021-02-15;Nyborg;72;450
2021-02-15;Odense;416;461
2021-02-15;Svendborg;69;479
2021-02-15;Nordfyn;44;480
2021-02-15;Langeland;5;482
2021-02-15;Ærø;1;492
2021-02-15;Haderslev;107;510
2021-02-15;Billund;48;530
2021-02-15;Sønderborg;82;540
2021-02-15;Tønder;42;550
2021-02-15;Esbjerg;312;561
2021-02-15;Fanø;7;563
2021-02-15;Varde;256;573
2021-02-15;Vejen;210;575
2021-02-15;Aabenraa;71;580
2021-02-15;Fredericia;46;607
2021-02-15;Horsens;288;615
2021-02-15;Kolding;283;621
2021-02-15;Vejle;65;630
2021-02-15;Herning;395;657
2021-02-15;Holstebro;273;661
2021-02-15;Lemvig;66;665
2021-02-15;Struer;18;671
2021-02-15;Syddjurs;166;706
2021-02-15;Norddjurs;226;707
2021-02-15;Favrskov;76;710
2021-02-15;Odder;22;727
2021-02-15;Randers;297;730
2021-02-15;Silkeborg;263;740
2021-02-15;Samsø;1;741
2021-02-15;Skanderborg;60;746
2021-02-15;Århus;790;751
2021-02-15;Ikast-Brande;63;756
2021-02-15;Ringkøbing-Skjern;433;760
2021-02-15;Hedensted;213;766
2021-02-15;Morsø;2;773
2021-02-15;Skive;253;779
2021-02-15;Thisted;1;787
2021-02-15;Viborg;281;791
2021-02-15;Vesthimmerland;7;820
2021-02-15;Rebild;13;840
2021-02-15;Mariagerfjord;6;846
2021-02-15;Jammerbugt;2;849
2021-02-15;Aalborg;107;851
2021-02-15;Hjørring;3;860
2021-02-16;København;674;101
2021-02-16;Frederiksberg;237;147
2021-02-16;Ballerup;159;151
2021-02-16;Brøndby;165;153
2021-02-16;Dragør;50;155
2021-02-16;Gentofte;198;157
2021-02-16;Gladsaxe;132;159
2021-02-16;Glostrup;92;161
2021-02-16;Herlev;52;163
2021-02-16;Albertslund;135;165
2021-02-16;Hvidovre;240;167
2021-02-16;Høje Tåstrup;150;169
2021-02-16;Lyngby-Taarbæk;139;173
2021-02-16;Rødovre;94;175
2021-02-16;Ishøj;64;183
2021-02-16;Tårnby;106;185
2021-02-16;Vallensbæk;108;187
2021-02-16;Furesø;133;190
2021-02-16;Allerød;74;201
2021-02-16;Fredensborg;170;210
2021-02-16;Helsingør;177;217
2021-02-16;Hillerød;161;219
2021-02-16;Hørsholm;124;223
2021-02-16;Rudersdal;209;230
2021-02-16;Egedal;64;240
2021-02-16;Frederikssund;124;250
2021-02-16;Greve;94;253
2021-02-16;Køge;203;259
2021-02-16;Halsnæs;68;260
2021-02-16;Roskilde;130;265
2021-02-16;Solrød;35;269
2021-02-16;Gribskov;115;270
2021-02-16;Odsherred;47;306
2021-02-16;Holbæk;147;316
2021-02-16;Faxe;143;320
2021-02-16;Kalundborg;177;326
2021-02-16;Ringsted;123;329
2021-02-16;Slagelse;343;330
2021-02-16;Stevns;95;336
2021-02-16;Sorø;118;340
2021-02-16;Lejre;30;350
2021-02-16;Lolland;149;360
2021-02-16;Næstved;313;370
2021-02-16;Guldborgsund;290;376
2021-02-16;Vordingborg;203;390
2021-02-16;Bornholm;64;400
2021-02-16;Middelfart;46;410
2021-02-16;Assens;110;420
2021-02-16;Faaborg-Midtfyn;137;430
2021-02-16;Kerteminde;62;440
2021-02-16;Nyborg;81;450
2021-02-16;Odense;413;461
2021-02-16;Svendborg;220;479
2021-02-16;Nordfyn;67;480
2021-02-16;Langeland;42;482
2021-02-16;Haderslev;84;510
2021-02-16;Billund;13;530
2021-02-16;Sønderborg;99;540
2021-02-16;Tønder;53;550
2021-02-16;Esbjerg;99;561
2021-02-16;Fanø;4;563
2021-02-16;Varde;23;573
2021-02-16;Vejen;39;575
2021-02-16;Aabenraa;128;580
2021-02-16;Fredericia;23;607
2021-02-16;Horsens;264;615
2021-02-16;Kolding;119;621
2021-02-16;Vejle;26;630
2021-02-16;Herning;391;657
2021-02-16;Holstebro;290;661
2021-02-16;Lemvig;23;665
2021-02-16;Struer;26;671
2021-02-16;Syddjurs;83;706
2021-02-16;Norddjurs;183;707
2021-02-16;Favrskov;66;710
2021-02-16;Odder;19;727
2021-02-16;Randers;361;730
2021-02-16;Silkeborg;321;740
2021-02-16;Samsø;1;741
2021-02-16;Skanderborg;68;746
2021-02-16;Århus;761;751
2021-02-16;Ikast-Brande;46;756
2021-02-16;Ringkøbing-Skjern;64;760
2021-02-16;Hedensted;38;766
2021-02-16;Morsø;13;773
2021-02-16;Skive;285;779
2021-02-16;Thisted;42;787
2021-02-16;Viborg;278;791
2021-02-16;Brønderslev;14;810
2021-02-16;Frederikshavn;14;813
2021-02-16;Vesthimmerland;6;820
2021-02-16;Rebild;3;840
2021-02-16;Mariagerfjord;11;846
2021-02-16;Jammerbugt;13;849
2021-02-16;Aalborg;49;851
2021-02-16;Hjørring;33;860
2021-02-17;København;110;101
2021-02-17;Frederiksberg;30;147
2021-02-17;Ballerup;13;151
2021-02-17;Brøndby;29;153
2021-02-17;Dragør;60;155
2021-02-17;Gentofte;33;157
2021-02-17;Gladsaxe;106;159
2021-02-17;Glostrup;10;161
2021-02-17;Herlev;85;163
2021-02-17;Albertslund;11;165
2021-02-17;Hvidovre;20;167
2021-02-17;Høje Tåstrup;57;169
2021-02-17;Lyngby-Taarbæk;19;173
2021-02-17;Rødovre;126;175
2021-02-17;Ishøj;3;183
2021-02-17;Tårnby;9;185
2021-02-17;Vallensbæk;4;187
2021-02-17;Furesø;78;190
2021-02-17;Allerød;17;201
2021-02-17;Fredensborg;8;210
2021-02-17;Helsingør;21;217
2021-02-17;Hillerød;13;219
2021-02-17;Hørsholm;24;223
2021-02-17;Rudersdal;52;230
2021-02-17;Egedal;33;240
2021-02-17;Frederikssund;61;250
2021-02-17;Greve;78;253
2021-02-17;Køge;313;259
2021-02-17;Halsnæs;23;260
2021-02-17;Roskilde;335;265
2021-02-17;Solrød;72;269
2021-02-17;Gribskov;20;270
2021-02-17;Odsherred;149;306
2021-02-17;Holbæk;376;316
2021-02-17;Faxe;164;320
2021-02-17;Kalundborg;95;326
2021-02-17;Ringsted;96;329
2021-02-17;Slagelse;155;330
2021-02-17;Stevns;123;336
2021-02-17;Sorø;72;340
2021-02-17;Lejre;98;350
2021-02-17;Lolland;194;360
2021-02-17;Næstved;299;370
2021-02-17;Guldborgsund;280;376
2021-02-17;Vordingborg;211;390
2021-02-17;Bornholm;3;400
2021-02-17;Middelfart;53;410
2021-02-17;Assens;107;420
2021-02-17;Faaborg-Midtfyn;147;430
2021-02-17;Kerteminde;57;440
2021-02-17;Nyborg;114;450
2021-02-17;Odense;355;461
2021-02-17;Svendborg;200;479
2021-02-17;Nordfyn;46;480
2021-02-17;Langeland;36;482
2021-02-17;Ærø;2;492
2021-02-17;Haderslev;80;510
2021-02-17;Billund;28;530
2021-02-17;Sønderborg;135;540
2021-02-17;Tønder;178;550
2021-02-17;Esbjerg;214;561
2021-02-17;Fanø;7;563
2021-02-17;Varde;61;573
2021-02-17;Vejen;36;575
2021-02-17;Aabenraa;102;580
2021-02-17;Fredericia;32;607
2021-02-17;Horsens;249;615
2021-02-17;Kolding;157;621
2021-02-17;Vejle;65;630
2021-02-17;Herning;10;657
2021-02-17;Holstebro;4;661
2021-02-17;Lemvig;3;665
2021-02-17;Struer;2;671
2021-02-17;Syddjurs;57;706
2021-02-17;Norddjurs;32;707
2021-02-17;Favrskov;72;710
2021-02-17;Odder;25;727
2021-02-17;Randers;323;730
2021-02-17;Silkeborg;197;740
2021-02-17;Samsø;2;741
2021-02-17;Skanderborg;80;746
2021-02-17;Århus;1003;751
2021-02-17;Ikast-Brande;10;756
2021-02-17;Ringkøbing-Skjern;5;760
2021-02-17;Hedensted;47;766
2021-02-17;Morsø;1;773
2021-02-17;Skive;13;779
2021-02-17;Thisted;4;787
2021-02-17;Viborg;191;791
2021-02-17;Brønderslev;19;810
2021-02-17;Frederikshavn;65;813
2021-02-17;Vesthimmerland;88;820
2021-02-17;Rebild;270;840
2021-02-17;Mariagerfjord;83;846
2021-02-17;Jammerbugt;211;849
2021-02-17;Aalborg;405;851
2021-02-17;Hjørring;87;860
2021-02-18;København;1042;101
2021-02-18;Frederiksberg;290;147
2021-02-18;Ballerup;59;151
2021-02-18;Brøndby;68;153
2021-02-18;Dragør;28;155
2021-02-18;Gentofte;52;157
2021-02-18;Gladsaxe;98;159
2021-02-18;Glostrup;38;161
2021-02-18;Herlev;46;163
2021-02-18;Albertslund;39;165
2021-02-18;Hvidovre;72;167
2021-02-18;Høje Tåstrup;67;169
2021-02-18;Lyngby-Taarbæk;65;173
2021-02-18;Rødovre;61;175
2021-02-18;Ishøj;132;183
2021-02-18;Tårnby;62;185
2021-02-18;Vallensbæk;24;187
2021-02-18;Furesø;62;190
2021-02-18;Allerød;42;201
2021-02-18;Fredensborg;72;210
2021-02-18;Helsingør;302;217
2021-02-18;Hillerød;123;219
