"Dato";"Aldersgruppe";"Regionsnavn";"Antal 1. stik";"Antal 2. stik"
2021-03-11;30-39;Nordjylland;89;5
2021-03-11;40-49;Nordjylland;88;19
2021-03-11;50-59;Nordjylland;155;19
2021-03-11;60-69;Nordjylland;192;16
2021-03-11;70-79;Nordjylland;182;124
2021-03-11;80-89;Nordjylland;123;548
2021-03-11;90+;Nordjylland;6;12
2021-03-11;10-19;Midtjylland;11;1
2021-03-11;20-29;Midtjylland;72;34
2021-03-11;30-39;Midtjylland;75;15
2021-03-11;40-49;Midtjylland;92;24
2021-03-11;50-59;Midtjylland;121;32
2021-03-11;60-69;Midtjylland;176;26
2021-03-11;70-79;Midtjylland;267;21
2021-03-11;80-89;Midtjylland;159;742
2021-03-11;90+;Midtjylland;23;318
2021-03-11;10-19;Syddanmark;7;1
2021-03-11;20-29;Syddanmark;58;22
2021-03-11;30-39;Syddanmark;63;27
2021-03-11;40-49;Syddanmark;102;24
2021-03-11;50-59;Syddanmark;121;30
2021-03-11;60-69;Syddanmark;266;23
2021-03-11;70-79;Syddanmark;295;16
2021-03-11;80-89;Syddanmark;182;41
2021-03-11;90+;Syddanmark;30;189
2021-03-11;10-19;Hovedstaden;4;2
2021-03-11;20-29;Hovedstaden;87;69
2021-03-11;30-39;Hovedstaden;61;76
2021-03-11;40-49;Hovedstaden;93;120
2021-03-11;50-59;Hovedstaden;102;245
2021-03-11;60-69;Hovedstaden;76;467
2021-03-11;70-79;Hovedstaden;60;877
2021-03-11;80-89;Hovedstaden;96;1760
2021-03-11;90+;Hovedstaden;19;490
2021-03-11;10-19;Sjælland;3;2
2021-03-11;20-29;Sjælland;18;8
2021-03-11;30-39;Sjælland;25;33
2021-03-11;40-49;Sjælland;45;57
2021-03-11;50-59;Sjælland;65;63
2021-03-11;60-69;Sjælland;118;71
2021-03-11;70-79;Sjælland;197;65
2021-03-11;80-89;Sjælland;213;708
2021-03-11;90+;Sjælland;59;108
2021-03-12;10-19;Nordjylland;3;2
2021-03-12;20-29;Nordjylland;26;30
2021-03-12;30-39;Nordjylland;35;24
2021-03-12;40-49;Nordjylland;33;37
2021-03-12;50-59;Nordjylland;47;62
2021-03-12;60-69;Nordjylland;68;59
2021-03-12;70-79;Nordjylland;32;210
2021-03-12;80-89;Nordjylland;15;1011
2021-03-12;90+;Nordjylland;1;13
2021-03-12;10-19;Midtjylland;6;4
2021-03-12;20-29;Midtjylland;26;26
2021-03-12;30-39;Midtjylland;29;21
2021-03-12;40-49;Midtjylland;36;38
2021-03-12;50-59;Midtjylland;71;30
2021-03-12;60-69;Midtjylland;143;37
2021-03-12;70-79;Midtjylland;237;38
2021-03-12;80-89;Midtjylland;176;550
2021-03-12;90+;Midtjylland;13;229
2021-03-12;10-19;Syddanmark;6;1
2021-03-12;20-29;Syddanmark;29;33
2021-03-12;30-39;Syddanmark;38;42
2021-03-12;40-49;Syddanmark;79;37
2021-03-12;50-59;Syddanmark;142;54
2021-03-12;60-69;Syddanmark;235;108
2021-03-12;70-79;Syddanmark;272;88
2021-03-12;80-89;Syddanmark;133;1538
2021-03-12;90+;Syddanmark;31;243
;;NA;0;8
2021-03-12;20-29;Hovedstaden;24;44
2021-03-12;30-39;Hovedstaden;27;65
2021-03-12;40-49;Hovedstaden;56;97
2021-03-12;50-59;Hovedstaden;66;215
2021-03-12;60-69;Hovedstaden;115;301
2021-03-12;70-79;Hovedstaden;230;669
2021-03-12;80-89;Hovedstaden;380;2613
2021-03-12;90+;Hovedstaden;80;544
2021-03-12;10-19;Sjælland;1;2
2021-03-12;20-29;Sjælland;7;18
2021-03-12;30-39;Sjælland;8;11
2021-03-12;40-49;Sjælland;18;23
2021-03-12;50-59;Sjælland;22;57
2021-03-12;60-69;Sjælland;59;56
2021-03-12;70-79;Sjælland;112;85
2021-03-12;80-89;Sjælland;40;562
2021-03-12;90+;Sjælland;3;102
;;NA;0;3
2021-03-13;20-29;Nordjylland;7;23
2021-03-13;30-39;Nordjylland;20;13
2021-03-13;40-49;Nordjylland;8;31
2021-03-13;50-59;Nordjylland;2;29
2021-03-13;60-69;Nordjylland;25;53
2021-03-13;70-79;Nordjylland;24;316
2021-03-13;80-89;Nordjylland;48;1761
2021-03-13;90+;Nordjylland;7;31
2021-03-13;10-19;Midtjylland;2;0
2021-03-13;20-29;Midtjylland;18;11
2021-03-13;30-39;Midtjylland;10;2
2021-03-13;40-49;Midtjylland;31;11
2021-03-13;50-59;Midtjylland;42;15
2021-03-13;60-69;Midtjylland;90;15
2021-03-13;70-79;Midtjylland;102;21
2021-03-13;80-89;Midtjylland;51;334
2021-03-13;90+;Midtjylland;3;148
2021-03-13;10-19;Syddanmark;5;1
2021-03-13;20-29;Syddanmark;31;15
2021-03-13;30-39;Syddanmark;50;11
2021-03-13;40-49;Syddanmark;114;19
2021-03-13;50-59;Syddanmark;224;36
2021-03-13;60-69;Syddanmark;330;72
2021-03-13;70-79;Syddanmark;301;93
2021-03-13;80-89;Syddanmark;131;1343
2021-03-13;90+;Syddanmark;17;228
2021-03-13;10-19;Hovedstaden;14;1
2021-03-13;20-29;Hovedstaden;172;6
2021-03-13;30-39;Hovedstaden;199;3
2021-03-13;40-49;Hovedstaden;296;3
2021-03-13;50-59;Hovedstaden;402;7
2021-03-13;60-69;Hovedstaden;515;9
2021-03-13;70-79;Hovedstaden;384;3
2021-03-13;80-89;Hovedstaden;212;50
2021-03-13;90+;Hovedstaden;32;9
2021-03-13;10-19;Sjælland;7;4
2021-03-13;20-29;Sjælland;27;5
2021-03-13;30-39;Sjælland;28;7
2021-03-13;40-49;Sjælland;58;12
2021-03-13;50-59;Sjælland;87;24
2021-03-13;60-69;Sjælland;127;43
2021-03-13;70-79;Sjælland;121;52
2021-03-13;80-89;Sjælland;47;510
;;NA;0;198
2021-03-14;10-19;Nordjylland;1;2
;;NA;0;21
;;NA;0;17
2021-03-14;40-49;Nordjylland;1;18
;;NA;0;28
2021-03-14;60-69;Nordjylland;2;32
2021-03-14;70-79;Nordjylland;6;229
2021-03-14;80-89;Nordjylland;3;1721
;;NA;0;57
2021-03-14;10-19;Midtjylland;1;1
2021-03-14;20-29;Midtjylland;2;19
2021-03-14;30-39;Midtjylland;1;5
2021-03-14;40-49;Midtjylland;2;14
2021-03-14;50-59;Midtjylland;1;19
2021-03-14;60-69;Midtjylland;8;42
2021-03-14;70-79;Midtjylland;15;46
;;NA;0;57
2021-03-14;10-19;Syddanmark;3;5
2021-03-14;20-29;Syddanmark;30;21
2021-03-14;30-39;Syddanmark;27;48
2021-03-14;40-49;Syddanmark;78;102
2021-03-14;50-59;Syddanmark;155;156
2021-03-14;60-69;Syddanmark;178;184
2021-03-14;70-79;Syddanmark;240;143
2021-03-14;80-89;Syddanmark;122;1066
2021-03-14;90+;Syddanmark;22;189
2021-03-14;10-19;Hovedstaden;1;7
2021-03-14;20-29;Hovedstaden;6;35
2021-03-14;30-39;Hovedstaden;10;54
2021-03-14;40-49;Hovedstaden;18;82
2021-03-14;50-59;Hovedstaden;17;144
2021-03-14;60-69;Hovedstaden;12;219
2021-03-14;70-79;Hovedstaden;11;195
2021-03-14;80-89;Hovedstaden;9;2091
2021-03-14;90+;Hovedstaden;5;301
;;NA;0;5
2021-03-14;20-29;Sjælland;7;23
2021-03-14;30-39;Sjælland;7;32
2021-03-14;40-49;Sjælland;18;90
2021-03-14;50-59;Sjælland;39;149
2021-03-14;60-69;Sjælland;55;509
2021-03-14;70-79;Sjælland;50;515
2021-03-14;80-89;Sjælland;27;262
2021-03-14;90+;Sjælland;2;42
;;NA;0;1
2021-03-15;20-29;Nordjylland;9;11
2021-03-15;30-39;Nordjylland;20;11
2021-03-15;40-49;Nordjylland;26;15
2021-03-15;50-59;Nordjylland;39;25
2021-03-15;60-69;Nordjylland;44;44
2021-03-15;70-79;Nordjylland;16;193
2021-03-15;80-89;Nordjylland;1;1324
2021-03-15;90+;Nordjylland;2;31
2021-03-15;10-19;Midtjylland;8;0
2021-03-15;20-29;Midtjylland;26;83
2021-03-15;30-39;Midtjylland;30;85
2021-03-15;40-49;Midtjylland;60;136
2021-03-15;50-59;Midtjylland;102;161
2021-03-15;60-69;Midtjylland;178;436
2021-03-15;70-79;Midtjylland;343;257
2021-03-15;80-89;Midtjylland;203;1199
2021-03-15;90+;Midtjylland;13;321
2021-03-15;10-19;Syddanmark;6;3
2021-03-15;20-29;Syddanmark;47;20
2021-03-15;30-39;Syddanmark;66;18
2021-03-15;40-49;Syddanmark;91;26
2021-03-15;50-59;Syddanmark;177;23
2021-03-15;60-69;Syddanmark;283;68
2021-03-15;70-79;Syddanmark;335;87
2021-03-15;80-89;Syddanmark;154;1277
2021-03-15;90+;Syddanmark;25;236
2021-03-15;10-19;Hovedstaden;2;2
2021-03-15;20-29;Hovedstaden;11;24
2021-03-15;30-39;Hovedstaden;10;35
2021-03-15;40-49;Hovedstaden;15;36
2021-03-15;50-59;Hovedstaden;17;77
2021-03-15;60-69;Hovedstaden;30;156
2021-03-15;70-79;Hovedstaden;45;172
2021-03-15;80-89;Hovedstaden;193;1865
2021-03-15;90+;Hovedstaden;14;301
;;NA;0;6
2021-03-15;20-29;Sjælland;4;14
2021-03-15;30-39;Sjælland;1;14
2021-03-15;40-49;Sjælland;6;29
2021-03-15;50-59;Sjælland;10;46
2021-03-15;60-69;Sjælland;28;221
2021-03-15;70-79;Sjælland;40;226
2021-03-15;80-89;Sjælland;12;132
;;NA;0;27
2021-03-16;10-19;Nordjylland;4;0
2021-03-16;20-29;Nordjylland;45;3
2021-03-16;30-39;Nordjylland;51;1
2021-03-16;40-49;Nordjylland;92;7
2021-03-16;50-59;Nordjylland;124;8
2021-03-16;60-69;Nordjylland;142;11
2021-03-16;70-79;Nordjylland;117;8
2021-03-16;80-89;Nordjylland;675;13
2021-03-16;90+;Nordjylland;12;3
2021-03-16;10-19;Midtjylland;12;7
2021-03-16;20-29;Midtjylland;42;124
2021-03-16;30-39;Midtjylland;50;145
2021-03-16;40-49;Midtjylland;104;219
2021-03-16;50-59;Midtjylland;118;318
2021-03-16;60-69;Midtjylland;246;576
2021-03-16;70-79;Midtjylland;443;564
2021-03-16;80-89;Midtjylland;571;1217
2021-03-16;90+;Midtjylland;21;212
2021-03-16;10-19;Syddanmark;13;11
2021-03-16;20-29;Syddanmark;55;45
2021-03-16;30-39;Syddanmark;63;44
2021-03-16;40-49;Syddanmark;118;51
2021-03-16;50-59;Syddanmark;162;70
2021-03-16;60-69;Syddanmark;199;86
2021-03-16;70-79;Syddanmark;252;98
2021-03-16;80-89;Syddanmark;245;806
2021-03-16;90+;Syddanmark;21;177
2021-03-16;10-19;Hovedstaden;3;2
2021-03-16;20-29;Hovedstaden;23;46
2021-03-16;30-39;Hovedstaden;12;70
2021-03-16;40-49;Hovedstaden;21;113
2021-03-16;50-59;Hovedstaden;30;192
2021-03-16;60-69;Hovedstaden;29;251
2021-03-16;70-79;Hovedstaden;62;264
2021-03-16;80-89;Hovedstaden;700;2075
2021-03-16;90+;Hovedstaden;7;352
2021-03-16;10-19;Sjælland;5;7
2021-03-16;20-29;Sjælland;81;19
2021-03-16;30-39;Sjælland;79;14
2021-03-16;40-49;Sjælland;110;35
2021-03-16;50-59;Sjælland;204;77
2021-03-16;60-69;Sjælland;246;241
2021-03-16;70-79;Sjælland;352;339
2021-03-16;80-89;Sjælland;617;110
2021-03-16;90+;Sjælland;41;13
2021-03-17;10-19;Nordjylland;11;1
2021-03-17;20-29;Nordjylland;147;7
2021-03-17;30-39;Nordjylland;119;2
2021-03-17;40-49;Nordjylland;107;4
2021-03-17;50-59;Nordjylland;109;8
2021-03-17;60-69;Nordjylland;106;8
2021-03-17;70-79;Nordjylland;75;4
2021-03-17;80-89;Nordjylland;713;9
2021-03-17;90+;Nordjylland;8;5
2021-03-17;10-19;Midtjylland;38;14
2021-03-17;20-29;Midtjylland;360;160
2021-03-17;30-39;Midtjylland;314;163
2021-03-17;40-49;Midtjylland;364;193
2021-03-17;50-59;Midtjylland;439;256
2021-03-17;60-69;Midtjylland;463;394
2021-03-17;70-79;Midtjylland;570;467
2021-03-17;80-89;Midtjylland;1058;939
2021-03-17;90+;Midtjylland;27;125
2021-03-17;10-19;Syddanmark;11;0
2021-03-17;20-29;Syddanmark;68;23
2021-03-17;30-39;Syddanmark;62;17
2021-03-17;40-49;Syddanmark;84;28
2021-03-17;50-59;Syddanmark;149;31
2021-03-17;60-69;Syddanmark;173;70
2021-03-17;70-79;Syddanmark;256;108
2021-03-17;80-89;Syddanmark;1171;575
2021-03-17;90+;Syddanmark;29;134
2021-03-17;10-19;Hovedstaden;9;13
2021-03-17;20-29;Hovedstaden;29;91
2021-03-17;30-39;Hovedstaden;27;119
2021-03-17;40-49;Hovedstaden;47;206
2021-03-17;50-59;Hovedstaden;59;327
2021-03-17;60-69;Hovedstaden;74;431
2021-03-17;70-79;Hovedstaden;159;487
2021-03-17;80-89;Hovedstaden;1473;1986
2021-03-17;90+;Hovedstaden;34;530
2021-03-17;10-19;Sjælland;4;4
2021-03-17;20-29;Sjælland;48;21
2021-03-17;30-39;Sjælland;64;9
2021-03-17;40-49;Sjælland;110;45
2021-03-17;50-59;Sjælland;134;78
2021-03-17;60-69;Sjælland;161;194
2021-03-17;70-79;Sjælland;236;335
2021-03-17;80-89;Sjælland;747;110
2021-03-17;90+;Sjælland;32;13
2021-03-18;10-19;Nordjylland;18;1
2021-03-18;20-29;Nordjylland;90;10
2021-03-18;30-39;Nordjylland;111;9
2021-03-18;40-49;Nordjylland;97;9
2021-03-18;50-59;Nordjylland;161;15
2021-03-18;60-69;Nordjylland;140;18
2021-03-18;70-79;Nordjylland;125;4
2021-03-18;80-89;Nordjylland;864;33
2021-03-18;90+;Nordjylland;15;10
2021-03-18;10-19;Midtjylland;19;3
2021-03-18;20-29;Midtjylland;223;96
2021-03-18;30-39;Midtjylland;221;72
2021-03-18;40-49;Midtjylland;277;95
2021-03-18;50-59;Midtjylland;370;118
2021-03-18;60-69;Midtjylland;381;186
2021-03-18;70-79;Midtjylland;405;223
2021-03-18;80-89;Midtjylland;1465;234
2021-03-18;90+;Midtjylland;34;81
2021-03-18;10-19;Syddanmark;7;1
2021-03-18;20-29;Syddanmark;30;7
2021-03-18;30-39;Syddanmark;34;9
2021-03-18;40-49;Syddanmark;61;16
2021-03-18;50-59;Syddanmark;133;14
2021-03-18;60-69;Syddanmark;187;44
2021-03-18;70-79;Syddanmark;312;107
2021-03-18;80-89;Syddanmark;963;627
2021-03-18;90+;Syddanmark;30;155
2021-03-18;10-19;Hovedstaden;9;14
2021-03-18;20-29;Hovedstaden;77;85
2021-03-18;30-39;Hovedstaden;77;144
2021-03-18;40-49;Hovedstaden;107;275
2021-03-18;50-59;Hovedstaden;216;433
2021-03-18;60-69;Hovedstaden;395;546
2021-03-18;70-79;Hovedstaden;506;635
2021-03-18;80-89;Hovedstaden;4333;1716
2021-03-18;90+;Hovedstaden;32;364
2021-03-18;10-19;Sjælland;3;2
2021-03-18;20-29;Sjælland;51;10
2021-03-18;30-39;Sjælland;50;14
2021-03-18;40-49;Sjælland;81;29
2021-03-18;50-59;Sjælland;108;44
2021-03-18;60-69;Sjælland;153;151
2021-03-18;70-79;Sjælland;284;208
2021-03-18;80-89;Sjælland;994;70
2021-03-18;90+;Sjælland;50;8
2021-03-19;10-19;Nordjylland;11;10
2021-03-19;20-29;Nordjylland;87;25
2021-03-19;30-39;Nordjylland;91;36
2021-03-19;40-49;Nordjylland;103;68
2021-03-19;50-59;Nordjylland;145;119
2021-03-19;60-69;Nordjylland;101;149
2021-03-19;70-79;Nordjylland;81;66
2021-03-19;80-89;Nordjylland;471;63
2021-03-19;90+;Nordjylland;6;5
2021-03-19;10-19;Midtjylland;3;14
2021-03-19;20-29;Midtjylland;49;81
2021-03-19;30-39;Midtjylland;41;84
2021-03-19;40-49;Midtjylland;60;149
2021-03-19;50-59;Midtjylland;122;238
2021-03-19;60-69;Midtjylland;149;763
2021-03-19;70-79;Midtjylland;297;980
2021-03-19;80-89;Midtjylland;1032;518
2021-03-19;90+;Midtjylland;18;121
2021-03-19;10-19;Syddanmark;15;9
2021-03-19;20-29;Syddanmark;71;35
2021-03-19;30-39;Syddanmark;81;47
2021-03-19;40-49;Syddanmark;107;96
2021-03-19;50-59;Syddanmark;152;174
2021-03-19;60-69;Syddanmark;183;230
2021-03-19;70-79;Syddanmark;226;325
2021-03-19;80-89;Syddanmark;670;2354
2021-03-19;90+;Syddanmark;23;418
2021-03-19;10-19;Hovedstaden;10;12
2021-03-19;20-29;Hovedstaden;50;41
2021-03-19;30-39;Hovedstaden;97;55
2021-03-19;40-49;Hovedstaden;158;113
2021-03-19;50-59;Hovedstaden;354;197
2021-03-19;60-69;Hovedstaden;553;259
2021-03-19;70-79;Hovedstaden;860;325
2021-03-19;80-89;Hovedstaden;811;122
2021-03-19;90+;Hovedstaden;27;12
2021-03-19;10-19;Sjælland;6;14
2021-03-19;20-29;Sjælland;14;30
2021-03-19;30-39;Sjælland;21;55
2021-03-19;40-49;Sjælland;44;128
2021-03-19;50-59;Sjælland;69;238
2021-03-19;60-69;Sjælland;91;881
2021-03-19;70-79;Sjælland;77;1238
2021-03-19;80-89;Sjælland;25;379
;;NA;0;23
2021-03-20;10-19;Nordjylland;1;15
;;NA;0;143
;;NA;0;100
;;NA;0;162
2021-03-20;50-59;Nordjylland;2;278
2021-03-20;60-69;Nordjylland;2;464
2021-03-20;70-79;Nordjylland;3;282
2021-03-20;80-89;Nordjylland;5;212
;;NA;0;8
2021-03-20;10-19;Midtjylland;12;0
2021-03-20;20-29;Midtjylland;203;10
2021-03-20;30-39;Midtjylland;151;2
2021-03-20;40-49;Midtjylland;165;1
2021-03-20;50-59;Midtjylland;190;1
2021-03-20;60-69;Midtjylland;102;10
2021-03-20;70-79;Midtjylland;30;3
2021-03-20;80-89;Midtjylland;9;4
2021-03-20;10-19;Syddanmark;8;13
2021-03-20;20-29;Syddanmark;30;34
2021-03-20;30-39;Syddanmark;47;60
2021-03-20;40-49;Syddanmark;102;132
2021-03-20;50-59;Syddanmark;140;211
2021-03-20;60-69;Syddanmark;148;247
2021-03-20;70-79;Syddanmark;110;339
2021-03-20;80-89;Syddanmark;306;1250
2021-03-20;90+;Syddanmark;9;230
2021-03-20;10-19;Hovedstaden;2;2
2021-03-20;20-29;Hovedstaden;7;7
2021-03-20;30-39;Hovedstaden;8;6
2021-03-20;40-49;Hovedstaden;20;9
2021-03-20;50-59;Hovedstaden;31;23
2021-03-20;60-69;Hovedstaden;20;14
2021-03-20;70-79;Hovedstaden;31;23
2021-03-20;80-89;Hovedstaden;54;7
2021-03-20;90+;Hovedstaden;3;0
2021-03-20;10-19;Sjælland;1;1
2021-03-20;20-29;Sjælland;16;10
2021-03-20;30-39;Sjælland;31;5
2021-03-20;40-49;Sjælland;56;8
2021-03-20;50-59;Sjælland;105;31
2021-03-20;60-69;Sjælland;141;95
2021-03-20;70-79;Sjælland;179;133
2021-03-20;80-89;Sjælland;459;44
2021-03-20;90+;Sjælland;1;0
2021-03-21;10-19;Nordjylland;1;0
;;NA;0;1
;;NA;0;1
;;NA;0;1
2021-03-21;60-69;Nordjylland;1;2
2021-03-21;70-79;Nordjylland;1;3
2021-03-21;80-89;Nordjylland;1;0
2021-03-21;10-19;Midtjylland;33;0
2021-03-21;20-29;Midtjylland;130;3
2021-03-21;30-39;Midtjylland;115;0
2021-03-21;40-49;Midtjylland;118;1
2021-03-21;50-59;Midtjylland;146;3
2021-03-21;60-69;Midtjylland;62;4
2021-03-21;70-79;Midtjylland;14;4
2021-03-21;80-89;Midtjylland;4;1
2021-03-21;10-19;Syddanmark;2;10
2021-03-21;20-29;Syddanmark;24;60
2021-03-21;30-39;Syddanmark;42;85
2021-03-21;40-49;Syddanmark;56;169
2021-03-21;50-59;Syddanmark;106;269
2021-03-21;60-69;Syddanmark;129;401
2021-03-21;70-79;Syddanmark;110;365
2021-03-21;80-89;Syddanmark;260;883
2021-03-21;90+;Syddanmark;3;157
2021-03-21;10-19;Hovedstaden;11;13
2021-03-21;20-29;Hovedstaden;53;112
2021-03-21;30-39;Hovedstaden;73;154
2021-03-21;40-49;Hovedstaden;109;248
2021-03-21;50-59;Hovedstaden;187;364
2021-03-21;60-69;Hovedstaden;312;482
2021-03-21;70-79;Hovedstaden;475;444
2021-03-21;80-89;Hovedstaden;985;196
2021-03-21;90+;Hovedstaden;20;17
2021-03-21;10-19;Sjælland;9;0
2021-03-21;20-29;Sjælland;19;4
2021-03-21;30-39;Sjælland;43;4
2021-03-21;40-49;Sjælland;108;7
2021-03-21;50-59;Sjælland;185;10
2021-03-21;60-69;Sjælland;272;18
2021-03-21;70-79;Sjælland;223;21
2021-03-21;80-89;Sjælland;443;4
2021-03-21;90+;Sjælland;4;2
;;NA;0;8
2021-03-22;20-29;Nordjylland;7;31
2021-03-22;30-39;Nordjylland;2;61
2021-03-22;40-49;Nordjylland;11;116
2021-03-22;50-59;Nordjylland;9;227
2021-03-22;60-69;Nordjylland;10;407
2021-03-22;70-79;Nordjylland;12;273
2021-03-22;80-89;Nordjylland;80;188
2021-03-22;90+;Nordjylland;2;16
2021-03-22;10-19;Midtjylland;25;8
2021-03-22;20-29;Midtjylland;243;65
2021-03-22;30-39;Midtjylland;225;84
2021-03-22;40-49;Midtjylland;237;137
2021-03-22;50-59;Midtjylland;316;147
2021-03-22;60-69;Midtjylland;245;819
2021-03-22;70-79;Midtjylland;166;1079
2021-03-22;80-89;Midtjylland;690;282
2021-03-22;90+;Midtjylland;3;50
2021-03-22;10-19;Syddanmark;3;8
2021-03-22;20-29;Syddanmark;23;69
2021-03-22;30-39;Syddanmark;18;94
2021-03-22;40-49;Syddanmark;40;196
2021-03-22;50-59;Syddanmark;65;241
2021-03-22;60-69;Syddanmark;114;328
2021-03-22;70-79;Syddanmark;89;371
2021-03-22;80-89;Syddanmark;597;747
2021-03-22;90+;Syddanmark;5;97
2021-03-22;10-19;Hovedstaden;6;0
2021-03-22;20-29;Hovedstaden;10;6
2021-03-22;30-39;Hovedstaden;12;3
2021-03-22;40-49;Hovedstaden;17;10
2021-03-22;50-59;Hovedstaden;15;12
2021-03-22;60-69;Hovedstaden;17;21
2021-03-22;70-79;Hovedstaden;21;24
2021-03-22;80-89;Hovedstaden;22;7
2021-03-22;90+;Hovedstaden;3;1
2021-03-22;10-19;Sjælland;2;4
2021-03-22;20-29;Sjælland;6;21
2021-03-22;30-39;Sjælland;12;43
2021-03-22;40-49;Sjælland;25;55
2021-03-22;50-59;Sjælland;47;137
2021-03-22;60-69;Sjælland;79;253
2021-03-22;70-79;Sjælland;105;476
2021-03-22;80-89;Sjælland;404;244
;;NA;0;23
2021-03-23;10-19;Nordjylland;1;11
2021-03-23;20-29;Nordjylland;10;128
2021-03-23;30-39;Nordjylland;4;152
2021-03-23;40-49;Nordjylland;6;181
2021-03-23;50-59;Nordjylland;17;297
2021-03-23;60-69;Nordjylland;39;692
2021-03-23;70-79;Nordjylland;26;475
2021-03-23;80-89;Nordjylland;256;223
2021-03-23;90+;Nordjylland;2;15
2021-03-23;10-19;Midtjylland;2;17
2021-03-23;20-29;Midtjylland;21;83
2021-03-23;30-39;Midtjylland;24;90
2021-03-23;40-49;Midtjylland;32;176
2021-03-23;50-59;Midtjylland;44;180
2021-03-23;60-69;Midtjylland;69;971
2021-03-23;70-79;Midtjylland;142;1373
2021-03-23;80-89;Midtjylland;612;345
2021-03-23;90+;Midtjylland;6;17
2021-03-23;10-19;Syddanmark;2;1
2021-03-23;20-29;Syddanmark;28;46
2021-03-23;30-39;Syddanmark;57;67
2021-03-23;40-49;Syddanmark;88;101
2021-03-23;50-59;Syddanmark;92;152
2021-03-23;60-69;Syddanmark;122;221
2021-03-23;70-79;Syddanmark;158;235
2021-03-23;80-89;Syddanmark;221;431
2021-03-23;90+;Syddanmark;14;65
2021-03-23;10-19;Hovedstaden;6;2
2021-03-23;20-29;Hovedstaden;52;21
2021-03-23;30-39;Hovedstaden;65;6
2021-03-23;40-49;Hovedstaden;71;9
2021-03-23;50-59;Hovedstaden;153;11
2021-03-23;60-69;Hovedstaden;248;19
2021-03-23;70-79;Hovedstaden;333;41
2021-03-23;80-89;Hovedstaden;1054;13
2021-03-23;90+;Hovedstaden;19;3
;;NA;0;1
2021-03-23;10-19;Sjælland;4;1
2021-03-23;20-29;Sjælland;51;7
2021-03-23;30-39;Sjælland;57;8
2021-03-23;40-49;Sjælland;104;13
2021-03-23;50-59;Sjælland;165;19
2021-03-23;60-69;Sjælland;269;88
2021-03-23;70-79;Sjælland;337;228
2021-03-23;80-89;Sjælland;828;97
2021-03-23;90+;Sjælland;58;11
2021-03-24;10-19;Nordjylland;5;3
2021-03-24;20-29;Nordjylland;31;17
2021-03-24;30-39;Nordjylland;46;25
2021-03-24;40-49;Nordjylland;53;46
2021-03-24;50-59;Nordjylland;58;63
2021-03-24;60-69;Nordjylland;71;121
2021-03-24;70-79;Nordjylland;270;91
2021-03-24;80-89;Nordjylland;891;48
2021-03-24;90+;Nordjylland;1;3
2021-03-24;10-19;Midtjylland;17;7
2021-03-24;20-29;Midtjylland;139;41
2021-03-24;30-39;Midtjylland;137;44
2021-03-24;40-49;Midtjylland;180;59
2021-03-24;50-59;Midtjylland;219;79
2021-03-24;60-69;Midtjylland;232;465
2021-03-24;70-79;Midtjylland;333;719
2021-03-24;80-89;Midtjylland;1586;216
2021-03-24;90+;Midtjylland;4;18
2021-03-24;10-19;Syddanmark;13;7
2021-03-24;20-29;Syddanmark;46;39
2021-03-24;30-39;Syddanmark;59;49
2021-03-24;40-49;Syddanmark;52;81
2021-03-24;50-59;Syddanmark;79;158
2021-03-24;60-69;Syddanmark;105;235
2021-03-24;70-79;Syddanmark;251;258
2021-03-24;80-89;Syddanmark;735;297
2021-03-24;90+;Syddanmark;11;55
2021-03-24;10-19;Hovedstaden;2;57
2021-03-24;20-29;Hovedstaden;41;269
2021-03-24;30-39;Hovedstaden;57;359
2021-03-24;40-49;Hovedstaden;81;672
2021-03-24;50-59;Hovedstaden;84;1094
2021-03-24;60-69;Hovedstaden;120;1850
2021-03-24;70-79;Hovedstaden;277;2598
2021-03-24;80-89;Hovedstaden;796;1217
2021-03-24;90+;Hovedstaden;36;155
2021-03-24;10-19;Sjælland;7;8
2021-03-24;20-29;Sjælland;57;35
2021-03-24;30-39;Sjælland;42;45
2021-03-24;40-49;Sjælland;99;74
2021-03-24;50-59;Sjælland;186;123
2021-03-24;60-69;Sjælland;251;325
2021-03-24;70-79;Sjælland;340;610
2021-03-24;80-89;Sjælland;1513;223
2021-03-24;90+;Sjælland;30;15
2021-03-25;10-19;Nordjylland;4;4
2021-03-25;20-29;Nordjylland;44;29
2021-03-25;30-39;Nordjylland;30;28
2021-03-25;40-49;Nordjylland;24;54
2021-03-25;50-59;Nordjylland;53;50
2021-03-25;60-69;Nordjylland;40;39
2021-03-25;70-79;Nordjylland;284;8
2021-03-25;80-89;Nordjylland;521;1
2021-03-25;90+;Nordjylland;2;0
2021-03-25;10-19;Midtjylland;15;5
2021-03-25;20-29;Midtjylland;172;30
2021-03-25;30-39;Midtjylland;176;34
2021-03-25;40-49;Midtjylland;186;57
2021-03-25;50-59;Midtjylland;254;90
2021-03-25;60-69;Midtjylland;192;455
2021-03-25;70-79;Midtjylland;370;785
2021-03-25;80-89;Midtjylland;1091;225
;;NA;0;9
2021-03-25;10-19;Syddanmark;4;8
2021-03-25;20-29;Syddanmark;34;37
2021-03-25;30-39;Syddanmark;44;52
2021-03-25;40-49;Syddanmark;33;88
2021-03-25;50-59;Syddanmark;59;153
2021-03-25;60-69;Syddanmark;77;258
2021-03-25;70-79;Syddanmark;380;283
