"Dato";"Aldersgruppe";"Regionsnavn";"Antal 1. stik";"Antal 2. stik"
2021-04-30;16-19;Nordjylland;3;2
2021-04-30;20-39;Nordjylland;33;28
2021-04-30;40-64;Nordjylland;72;82
2021-04-30;65-79;Nordjylland;2088;400
2021-04-30;80+;Nordjylland;14;277
2021-04-30;16-19;Midtjylland;10;6
2021-04-30;20-39;Midtjylland;77;31
2021-04-30;40-64;Midtjylland;251;106
2021-04-30;65-79;Midtjylland;2314;364
2021-04-30;80+;Midtjylland;32;144
2021-04-30;16-19;Syddanmark;1;5
2021-04-30;20-39;Syddanmark;35;20
2021-04-30;40-64;Syddanmark;73;101
2021-04-30;65-79;Syddanmark;3367;589
2021-04-30;80+;Syddanmark;58;1126
2021-04-30;12-15;Hovedstaden;1;0
2021-04-30;16-19;Hovedstaden;2;0
2021-04-30;20-39;Hovedstaden;48;33
2021-04-30;40-64;Hovedstaden;47;19
2021-04-30;65-79;Hovedstaden;381;187
2021-04-30;80+;Hovedstaden;2;8
2021-04-30;16-19;Sjælland;2;0
2021-04-30;20-39;Sjælland;32;6
2021-04-30;40-64;Sjælland;79;20
2021-04-30;65-79;Sjælland;4216;333
2021-04-30;80+;Sjælland;200;51
2021-05-01;16-19;Nordjylland;3;2
2021-05-01;20-39;Nordjylland;4;34
2021-05-01;40-64;Nordjylland;12;41
2021-05-01;65-79;Nordjylland;2033;606
2021-05-01;80+;Nordjylland;11;81
;;NA;0;1
2021-05-01;20-39;Midtjylland;19;17
2021-05-01;40-64;Midtjylland;42;28
2021-05-01;65-79;Midtjylland;233;24
;;NA;0;12
2021-05-01;16-19;Syddanmark;2;4
2021-05-01;20-39;Syddanmark;10;122
2021-05-01;40-64;Syddanmark;33;381
2021-05-01;65-79;Syddanmark;2942;699
2021-05-01;80+;Syddanmark;19;946
2021-05-01;16-19;Hovedstaden;5;0
2021-05-01;20-39;Hovedstaden;37;17
2021-05-01;40-64;Hovedstaden;23;26
2021-05-01;65-79;Hovedstaden;79;435
;;NA;0;9
2021-05-01;16-19;Sjælland;2;5
2021-05-01;20-39;Sjælland;20;26
2021-05-01;40-64;Sjælland;45;93
2021-05-01;65-79;Sjælland;1746;2215
2021-05-01;80+;Sjælland;3;251
2021-05-02;16-19;Nordjylland;2;1
2021-05-02;20-39;Nordjylland;18;21
2021-05-02;40-64;Nordjylland;28;23
2021-05-02;65-79;Nordjylland;2233;1072
2021-05-02;80+;Nordjylland;15;52
2021-05-02;16-19;Midtjylland;2;2
2021-05-02;20-39;Midtjylland;7;14
2021-05-02;40-64;Midtjylland;29;8
2021-05-02;65-79;Midtjylland;149;21
2021-05-02;80+;Midtjylland;2;10
2021-05-02;16-19;Syddanmark;1;2
2021-05-02;20-39;Syddanmark;13;66
2021-05-02;40-64;Syddanmark;30;255
2021-05-02;65-79;Syddanmark;3570;1028
2021-05-02;80+;Syddanmark;17;601
2021-05-02;16-19;Hovedstaden;5;19
2021-05-02;20-39;Hovedstaden;141;1783
2021-05-02;40-64;Hovedstaden;4808;3644
2021-05-02;65-79;Hovedstaden;3274;2821
2021-05-02;80+;Hovedstaden;60;227
2021-05-02;16-19;Sjælland;3;0
2021-05-02;20-39;Sjælland;25;51
2021-05-02;40-64;Sjælland;99;83
2021-05-02;65-79;Sjælland;2071;1753
2021-05-02;80+;Sjælland;7;151
2021-05-03;16-19;Nordjylland;2;2
2021-05-03;20-39;Nordjylland;6;101
2021-05-03;40-64;Nordjylland;9;210
2021-05-03;65-79;Nordjylland;305;8936
2021-05-03;80+;Nordjylland;3;520
2021-05-03;16-19;Midtjylland;15;9
2021-05-03;20-39;Midtjylland;120;252
2021-05-03;40-64;Midtjylland;559;658
2021-05-03;65-79;Midtjylland;3883;7188
2021-05-03;80+;Midtjylland;88;670
2021-05-03;16-19;Syddanmark;4;7
2021-05-03;20-39;Syddanmark;42;104
2021-05-03;40-64;Syddanmark;145;391
2021-05-03;65-79;Syddanmark;4644;2123
2021-05-03;80+;Syddanmark;56;1425
2021-05-03;16-19;Hovedstaden;7;6
2021-05-03;20-39;Hovedstaden;167;1070
2021-05-03;40-64;Hovedstaden;6916;1919
2021-05-03;65-79;Hovedstaden;2899;4677
2021-05-03;80+;Hovedstaden;35;273
2021-05-03;12-15;Sjælland;1;0
2021-05-03;16-19;Sjælland;3;7
2021-05-03;20-39;Sjælland;16;111
2021-05-03;40-64;Sjælland;95;222
2021-05-03;65-79;Sjælland;386;13934
;;NA;0;588
2021-05-04;16-19;Nordjylland;2;0
2021-05-04;20-39;Nordjylland;23;14
2021-05-04;40-64;Nordjylland;49;23
2021-05-04;65-79;Nordjylland;4676;949
2021-05-04;80+;Nordjylland;22;61
2021-05-04;16-19;Midtjylland;15;1
2021-05-04;20-39;Midtjylland;183;130
2021-05-04;40-64;Midtjylland;1163;351
2021-05-04;65-79;Midtjylland;4153;7104
2021-05-04;80+;Midtjylland;68;709
2021-05-04;16-19;Syddanmark;1;12
2021-05-04;20-39;Syddanmark;65;248
2021-05-04;40-64;Syddanmark;215;602
2021-05-04;65-79;Syddanmark;5855;1813
2021-05-04;80+;Syddanmark;133;1300
2021-05-04;16-19;Hovedstaden;7;10
2021-05-04;20-39;Hovedstaden;183;836
2021-05-04;40-64;Hovedstaden;4997;1554
2021-05-04;65-79;Hovedstaden;2257;5876
2021-05-04;80+;Hovedstaden;52;302
2021-05-04;16-19;Sjælland;3;3
2021-05-04;20-39;Sjælland;175;48
2021-05-04;40-64;Sjælland;219;74
2021-05-04;65-79;Sjælland;3041;2462
2021-05-04;80+;Sjælland;15;138
2021-05-05;16-19;Nordjylland;5;0
2021-05-05;20-39;Nordjylland;34;15
2021-05-05;40-64;Nordjylland;171;41
2021-05-05;65-79;Nordjylland;2672;1263
2021-05-05;80+;Nordjylland;50;104
2021-05-05;16-19;Midtjylland;5;2
2021-05-05;20-39;Midtjylland;187;291
2021-05-05;40-64;Midtjylland;1251;699
2021-05-05;65-79;Midtjylland;3578;7261
2021-05-05;80+;Midtjylland;76;542
2021-05-05;16-19;Syddanmark;3;5
2021-05-05;20-39;Syddanmark;73;164
2021-05-05;40-64;Syddanmark;212;471
2021-05-05;65-79;Syddanmark;6091;2173
2021-05-05;80+;Syddanmark;74;1371
2021-05-05;16-19;Hovedstaden;4;5
2021-05-05;20-39;Hovedstaden;190;621
2021-05-05;40-64;Hovedstaden;6408;1114
2021-05-05;65-79;Hovedstaden;1890;9724
2021-05-05;80+;Hovedstaden;52;431
;;NA;0;2
2021-05-05;20-39;Sjælland;42;49
2021-05-05;40-64;Sjælland;409;135
2021-05-05;65-79;Sjælland;3091;2390
2021-05-05;80+;Sjælland;187;196
2021-05-06;16-19;Nordjylland;1;0
2021-05-06;20-39;Nordjylland;49;143
2021-05-06;40-64;Nordjylland;361;284
2021-05-06;65-79;Nordjylland;4403;180
2021-05-06;80+;Nordjylland;31;10
2021-05-06;16-19;Midtjylland;19;8
2021-05-06;20-39;Midtjylland;178;201
2021-05-06;40-64;Midtjylland;1955;427
2021-05-06;65-79;Midtjylland;5180;5396
2021-05-06;80+;Midtjylland;70;1449
;;NA;0;16
2021-05-06;20-39;Syddanmark;40;395
2021-05-06;40-64;Syddanmark;407;845
2021-05-06;65-79;Syddanmark;4975;3012
2021-05-06;80+;Syddanmark;40;826
2021-05-06;16-19;Hovedstaden;4;4
2021-05-06;20-39;Hovedstaden;100;110
2021-05-06;40-64;Hovedstaden;772;251
2021-05-06;65-79;Hovedstaden;192;9251
2021-05-06;80+;Hovedstaden;34;357
2021-05-06;16-19;Sjælland;2;2
2021-05-06;20-39;Sjælland;22;51
2021-05-06;40-64;Sjælland;1297;133
2021-05-06;65-79;Sjælland;1320;1827
2021-05-06;80+;Sjælland;49;238
2021-05-07;20-39;Nordjylland;22;451
2021-05-07;40-64;Nordjylland;254;860
2021-05-07;65-79;Nordjylland;1631;52
2021-05-07;80+;Nordjylland;9;3
2021-05-07;16-19;Midtjylland;11;9
2021-05-07;20-39;Midtjylland;152;296
2021-05-07;40-64;Midtjylland;2267;591
2021-05-07;65-79;Midtjylland;2575;4477
2021-05-07;80+;Midtjylland;43;543
2021-05-07;16-19;Syddanmark;3;21
2021-05-07;20-39;Syddanmark;46;544
2021-05-07;40-64;Syddanmark;1132;1218
2021-05-07;65-79;Syddanmark;4242;2113
2021-05-07;80+;Syddanmark;91;1614
2021-05-07;16-19;Hovedstaden;2;3
2021-05-07;20-39;Hovedstaden;84;147
2021-05-07;40-64;Hovedstaden;974;288
2021-05-07;65-79;Hovedstaden;134;6818
2021-05-07;80+;Hovedstaden;18;255
2021-05-07;16-19;Sjælland;1;5
2021-05-07;20-39;Sjælland;18;81
2021-05-07;40-64;Sjælland;1997;235
2021-05-07;65-79;Sjælland;713;3156
2021-05-07;80+;Sjælland;41;666
2021-05-08;16-19;Nordjylland;1;0
2021-05-08;20-39;Nordjylland;94;3
2021-05-08;40-64;Nordjylland;154;19
2021-05-08;65-79;Nordjylland;2060;1196
2021-05-08;80+;Nordjylland;24;18
2021-05-08;16-19;Midtjylland;1;2
2021-05-08;20-39;Midtjylland;18;11
2021-05-08;40-64;Midtjylland;985;6
2021-05-08;65-79;Midtjylland;135;40
;;NA;0;193
2021-05-08;16-19;Syddanmark;1;5
2021-05-08;20-39;Syddanmark;150;269
2021-05-08;40-64;Syddanmark;1015;733
2021-05-08;65-79;Syddanmark;2584;1986
2021-05-08;80+;Syddanmark;16;831
2021-05-08;16-19;Hovedstaden;4;9
2021-05-08;20-39;Hovedstaden;64;114
2021-05-08;40-64;Hovedstaden;210;282
2021-05-08;65-79;Hovedstaden;81;18570
2021-05-08;80+;Hovedstaden;9;555
2021-05-08;16-19;Sjælland;1;9
2021-05-08;20-39;Sjælland;22;372
2021-05-08;40-64;Sjælland;1108;1493
2021-05-08;65-79;Sjælland;752;3485
;;NA;0;458
2021-05-09;20-39;Nordjylland;2;7
2021-05-09;40-64;Nordjylland;22;17
2021-05-09;65-79;Nordjylland;963;1738
2021-05-09;80+;Nordjylland;2;34
2021-05-09;20-39;Midtjylland;22;18
2021-05-09;40-64;Midtjylland;59;24
2021-05-09;65-79;Midtjylland;54;36
;;NA;0;16
;;NA;0;1
2021-05-09;20-39;Syddanmark;63;81
2021-05-09;40-64;Syddanmark;1246;165
2021-05-09;65-79;Syddanmark;3251;1965
2021-05-09;80+;Syddanmark;34;676
2021-05-09;16-19;Hovedstaden;1;6
2021-05-09;20-39;Hovedstaden;65;355
2021-05-09;40-64;Hovedstaden;5089;700
2021-05-09;65-79;Hovedstaden;455;6818
2021-05-09;80+;Hovedstaden;16;237
2021-05-09;16-19;Sjælland;3;6
2021-05-09;20-39;Sjælland;22;385
2021-05-09;40-64;Sjælland;1599;1079
2021-05-09;65-79;Sjælland;2936;1996
2021-05-09;80+;Sjælland;5;245
2021-05-10;16-19;Nordjylland;1;2
2021-05-10;20-39;Nordjylland;23;356
2021-05-10;40-64;Nordjylland;105;710
2021-05-10;65-79;Nordjylland;1197;3543
2021-05-10;80+;Nordjylland;12;85
2021-05-10;16-19;Midtjylland;5;12
2021-05-10;20-39;Midtjylland;186;637
2021-05-10;40-64;Midtjylland;2165;1237
2021-05-10;65-79;Midtjylland;7857;4848
2021-05-10;80+;Midtjylland;43;308
2021-05-10;16-19;Syddanmark;1;12
2021-05-10;20-39;Syddanmark;53;551
2021-05-10;40-64;Syddanmark;1342;1197
2021-05-10;65-79;Syddanmark;1375;9794
2021-05-10;80+;Syddanmark;27;2570
2021-05-10;16-19;Hovedstaden;11;4
2021-05-10;20-39;Hovedstaden;292;326
2021-05-10;40-64;Hovedstaden;5136;700
2021-05-10;65-79;Hovedstaden;500;4305
2021-05-10;80+;Hovedstaden;22;211
2021-05-10;16-19;Sjælland;6;5
2021-05-10;20-39;Sjælland;64;474
2021-05-10;40-64;Sjælland;2351;1386
2021-05-10;65-79;Sjælland;3586;2612
2021-05-10;80+;Sjælland;164;46
2021-05-11;16-19;Nordjylland;22;3
2021-05-11;20-39;Nordjylland;99;151
2021-05-11;40-64;Nordjylland;282;317
2021-05-11;65-79;Nordjylland;528;3038
2021-05-11;80+;Nordjylland;16;103
2021-05-11;16-19;Midtjylland;5;9
2021-05-11;20-39;Midtjylland;141;642
2021-05-11;40-64;Midtjylland;2517;1230
2021-05-11;65-79;Midtjylland;6034;5060
2021-05-11;80+;Midtjylland;40;615
2021-05-11;16-19;Syddanmark;1;5
2021-05-11;20-39;Syddanmark;53;420
2021-05-11;40-64;Syddanmark;1574;909
2021-05-11;65-79;Syddanmark;3414;4035
2021-05-11;80+;Syddanmark;46;331
2021-05-11;16-19;Hovedstaden;5;5
2021-05-11;20-39;Hovedstaden;168;434
2021-05-11;40-64;Hovedstaden;9256;1093
2021-05-11;65-79;Hovedstaden;611;4433
2021-05-11;80+;Hovedstaden;55;194
2021-05-11;16-19;Sjælland;2;11
2021-05-11;20-39;Sjælland;73;294
2021-05-11;40-64;Sjælland;1388;757
2021-05-11;65-79;Sjælland;3117;1973
2021-05-11;80+;Sjælland;205;75
2021-05-12;12-15;Nordjylland;1;0
;;NA;0;4
2021-05-12;20-39;Nordjylland;90;379
2021-05-12;40-64;Nordjylland;1135;848
2021-05-12;65-79;Nordjylland;426;697
2021-05-12;80+;Nordjylland;30;42
2021-05-12;12-15;Midtjylland;2;0
2021-05-12;16-19;Midtjylland;5;6
2021-05-12;20-39;Midtjylland;185;666
2021-05-12;40-64;Midtjylland;2446;1133
2021-05-12;65-79;Midtjylland;5205;6678
2021-05-12;80+;Midtjylland;33;776
2021-05-12;16-19;Syddanmark;5;6
2021-05-12;20-39;Syddanmark;61;465
2021-05-12;40-64;Syddanmark;3067;1073
2021-05-12;65-79;Syddanmark;2461;4276
2021-05-12;80+;Syddanmark;25;429
2021-05-12;12-15;Hovedstaden;3;0
2021-05-12;16-19;Hovedstaden;3;8
2021-05-12;20-39;Hovedstaden;146;401
2021-05-12;40-64;Hovedstaden;6091;847
2021-05-12;65-79;Hovedstaden;454;4151
2021-05-12;80+;Hovedstaden;33;158
2021-05-12;12-15;Sjælland;1;0
2021-05-12;16-19;Sjælland;2;1
2021-05-12;20-39;Sjælland;36;234
2021-05-12;40-64;Sjælland;2472;576
2021-05-12;65-79;Sjælland;1692;2894
2021-05-12;80+;Sjælland;51;129
2021-05-13;16-19;Nordjylland;2;0
2021-05-13;20-39;Nordjylland;13;40
2021-05-13;40-64;Nordjylland;151;76
2021-05-13;65-79;Nordjylland;1937;1651
2021-05-13;80+;Nordjylland;6;62
2021-05-13;16-19;Midtjylland;6;3
2021-05-13;20-39;Midtjylland;45;75
2021-05-13;40-64;Midtjylland;693;129
2021-05-13;65-79;Midtjylland;822;2362
2021-05-13;80+;Midtjylland;3;104
2021-05-13;12-15;Syddanmark;1;0
2021-05-13;16-19;Syddanmark;5;4
2021-05-13;20-39;Syddanmark;31;75
2021-05-13;40-64;Syddanmark;2773;212
2021-05-13;65-79;Syddanmark;2202;1834
2021-05-13;80+;Syddanmark;41;207
2021-05-13;12-15;Hovedstaden;3;0
2021-05-13;16-19;Hovedstaden;2;7
2021-05-13;20-39;Hovedstaden;121;560
2021-05-13;40-64;Hovedstaden;4389;939
2021-05-13;65-79;Hovedstaden;219;8941
2021-05-13;80+;Hovedstaden;10;112
2021-05-13;16-19;Sjælland;2;2
2021-05-13;20-39;Sjælland;37;44
2021-05-13;40-64;Sjælland;3105;109
2021-05-13;65-79;Sjælland;3011;2016
2021-05-13;80+;Sjælland;70;54
2021-05-14;16-19;Nordjylland;1;4
2021-05-14;20-39;Nordjylland;18;97
2021-05-14;40-64;Nordjylland;58;159
2021-05-14;65-79;Nordjylland;1174;2840
2021-05-14;80+;Nordjylland;6;114
2021-05-14;12-15;Midtjylland;3;0
2021-05-14;16-19;Midtjylland;7;9
2021-05-14;20-39;Midtjylland;138;535
2021-05-14;40-64;Midtjylland;1977;922
2021-05-14;65-79;Midtjylland;2373;6990
2021-05-14;80+;Midtjylland;20;560
2021-05-14;12-15;Syddanmark;3;0
2021-05-14;16-19;Syddanmark;3;3
2021-05-14;20-39;Syddanmark;63;204
2021-05-14;40-64;Syddanmark;2517;434
2021-05-14;65-79;Syddanmark;1085;6099
2021-05-14;80+;Syddanmark;29;252
2021-05-14;12-15;Hovedstaden;7;0
2021-05-14;16-19;Hovedstaden;5;7
2021-05-14;20-39;Hovedstaden;115;179
2021-05-14;40-64;Hovedstaden;5993;254
2021-05-14;65-79;Hovedstaden;171;7216
2021-05-14;80+;Hovedstaden;12;103
2021-05-14;12-15;Sjælland;1;0
2021-05-14;16-19;Sjælland;8;7
2021-05-14;20-39;Sjælland;42;170
2021-05-14;40-64;Sjælland;3974;423
2021-05-14;65-79;Sjælland;787;2960
2021-05-14;80+;Sjælland;21;96
;;NA;0;4
2021-05-15;20-39;Nordjylland;5;69
2021-05-15;40-64;Nordjylland;7;215
2021-05-15;65-79;Nordjylland;5;4959
;;NA;0;78
2021-05-15;16-19;Midtjylland;4;2
2021-05-15;20-39;Midtjylland;23;10
2021-05-15;40-64;Midtjylland;62;12
2021-05-15;65-79;Midtjylland;6;308
;;NA;0;2
2021-05-15;16-19;Syddanmark;7;11
2021-05-15;20-39;Syddanmark;41;157
2021-05-15;40-64;Syddanmark;2637;395
2021-05-15;65-79;Syddanmark;636;3811
2021-05-15;80+;Syddanmark;20;211
2021-05-15;12-15;Hovedstaden;1;0
2021-05-15;16-19;Hovedstaden;5;6
2021-05-15;20-39;Hovedstaden;84;187
2021-05-15;40-64;Hovedstaden;6195;269
2021-05-15;65-79;Hovedstaden;189;6260
2021-05-15;80+;Hovedstaden;14;121
2021-05-15;16-19;Sjælland;2;8
2021-05-15;20-39;Sjælland;34;366
2021-05-15;40-64;Sjælland;2414;1097
2021-05-15;65-79;Sjælland;3019;752
2021-05-15;80+;Sjælland;28;25
2021-05-16;16-19;Nordjylland;1;3
2021-05-16;20-39;Nordjylland;7;109
2021-05-16;40-64;Nordjylland;13;288
2021-05-16;65-79;Nordjylland;2;4077
;;NA;0;46
2021-05-16;16-19;Midtjylland;1;2
2021-05-16;20-39;Midtjylland;13;13
2021-05-16;40-64;Midtjylland;86;14
2021-05-16;65-79;Midtjylland;2;237
;;NA;0;1
2021-05-16;12-15;Syddanmark;2;0
2021-05-16;16-19;Syddanmark;2;2
2021-05-16;20-39;Syddanmark;39;215
2021-05-16;40-64;Syddanmark;3346;470
2021-05-16;65-79;Syddanmark;1053;3035
2021-05-16;80+;Syddanmark;4;101
2021-05-16;12-15;Hovedstaden;1;0
2021-05-16;16-19;Hovedstaden;5;5
2021-05-16;20-39;Hovedstaden;75;181
2021-05-16;40-64;Hovedstaden;9670;251
2021-05-16;65-79;Hovedstaden;243;2948
2021-05-16;80+;Hovedstaden;22;67
2021-05-16;16-19;Sjælland;1;1
2021-05-16;20-39;Sjælland;42;270
2021-05-16;40-64;Sjælland;4116;874
2021-05-16;65-79;Sjælland;1185;797
2021-05-16;80+;Sjælland;16;11
2021-05-17;16-19;Nordjylland;2;10
2021-05-17;20-39;Nordjylland;18;482
2021-05-17;40-64;Nordjylland;229;1152
2021-05-17;65-79;Nordjylland;1099;1066
2021-05-17;80+;Nordjylland;1;2
2021-05-17;16-19;Midtjylland;11;7
2021-05-17;20-39;Midtjylland;187;732
2021-05-17;40-64;Midtjylland;5151;1547
2021-05-17;65-79;Midtjylland;1398;7451
2021-05-17;80+;Midtjylland;55;302
2021-05-17;16-19;Syddanmark;1;4
2021-05-17;20-39;Syddanmark;86;318
2021-05-17;40-64;Syddanmark;4071;742
2021-05-17;65-79;Syddanmark;1522;5458
2021-05-17;80+;Syddanmark;24;206
2021-05-17;12-15;Hovedstaden;2;0
2021-05-17;16-19;Hovedstaden;3;15
2021-05-17;20-39;Hovedstaden;140;720
2021-05-17;40-64;Hovedstaden;10527;1062
2021-05-17;65-79;Hovedstaden;257;5176
2021-05-17;80+;Hovedstaden;23;141
2021-05-17;12-15;Sjælland;1;0
2021-05-17;16-19;Sjælland;21;3
2021-05-17;20-39;Sjælland;323;346
2021-05-17;40-64;Sjælland;4155;986
2021-05-17;65-79;Sjælland;1670;2033
2021-05-17;80+;Sjælland;52;75
;;NA;0;3
2021-05-18;20-39;Nordjylland;28;255
2021-05-18;40-64;Nordjylland;866;695
2021-05-18;65-79;Nordjylland;987;1116
2021-05-18;80+;Nordjylland;23;23
2021-05-18;12-15;Midtjylland;1;0
2021-05-18;16-19;Midtjylland;9;4
2021-05-18;20-39;Midtjylland;125;764
2021-05-18;40-64;Midtjylland;5449;1424
2021-05-18;65-79;Midtjylland;1257;5305
2021-05-18;80+;Midtjylland;41;297
2021-05-18;12-15;Syddanmark;1;0
2021-05-18;16-19;Syddanmark;1;16
2021-05-18;20-39;Syddanmark;54;993
2021-05-18;40-64;Syddanmark;3246;2571
2021-05-18;65-79;Syddanmark;726;5343
2021-05-18;80+;Syddanmark;16;365
2021-05-18;12-15;Hovedstaden;3;0
2021-05-18;16-19;Hovedstaden;7;5
2021-05-18;20-39;Hovedstaden;168;495
2021-05-18;40-64;Hovedstaden;10294;956
2021-05-18;65-79;Hovedstaden;272;7196
2021-05-18;80+;Hovedstaden;31;212
2021-05-18;12-15;Sjælland;1;0
2021-05-18;16-19;Sjælland;10;4
2021-05-18;20-39;Sjælland;75;191
2021-05-18;40-64;Sjælland;4110;566
2021-05-18;65-79;Sjælland;1695;1731
2021-05-18;80+;Sjælland;95;119
2021-05-19;16-19;Nordjylland;2;16
2021-05-19;20-39;Nordjylland;11;559
2021-05-19;40-64;Nordjylland;468;1269
2021-05-19;65-79;Nordjylland;97;1736
2021-05-19;80+;Nordjylland;6;16
2021-05-19;16-19;Midtjylland;3;8
2021-05-19;20-39;Midtjylland;243;720
2021-05-19;40-64;Midtjylland;6310;1273
2021-05-19;65-79;Midtjylland;687;4768
2021-05-19;80+;Midtjylland;19;105
2021-05-19;16-19;Syddanmark;5;1
2021-05-19;20-39;Syddanmark;79;418
2021-05-19;40-64;Syddanmark;4051;1114
2021-05-19;65-79;Syddanmark;2660;3076
2021-05-19;80+;Syddanmark;49;187
2021-05-19;12-15;Hovedstaden;2;0
2021-05-19;16-19;Hovedstaden;5;8
2021-05-19;20-39;Hovedstaden;151;324
2021-05-19;40-64;Hovedstaden;10951;557
2021-05-19;65-79;Hovedstaden;157;1791
2021-05-19;80+;Hovedstaden;28;94
2021-05-19;16-19;Sjælland;6;4
2021-05-19;20-39;Sjælland;118;167
2021-05-19;40-64;Sjælland;4410;428
2021-05-19;65-79;Sjælland;1172;3726
2021-05-19;80+;Sjælland;58;185
2021-05-20;16-19;Nordjylland;1;5
2021-05-20;20-39;Nordjylland;39;243
2021-05-20;40-64;Nordjylland;1444;812
2021-05-20;65-79;Nordjylland;204;1119
2021-05-20;80+;Nordjylland;9;5
2021-05-20;12-15;Midtjylland;1;0
2021-05-20;16-19;Midtjylland;6;12
2021-05-20;20-39;Midtjylland;274;887
2021-05-20;40-64;Midtjylland;5886;1794
2021-05-20;65-79;Midtjylland;701;4170
2021-05-20;80+;Midtjylland;16;197
2021-05-20;12-15;Syddanmark;4;0
2021-05-20;16-19;Syddanmark;3;6
2021-05-20;20-39;Syddanmark;36;413
2021-05-20;40-64;Syddanmark;5027;1007
2021-05-20;65-79;Syddanmark;1631;3636
2021-05-20;80+;Syddanmark;34;185
2021-05-20;12-15;Hovedstaden;1;0
2021-05-20;16-19;Hovedstaden;5;11
2021-05-20;20-39;Hovedstaden;181;316
2021-05-20;40-64;Hovedstaden;11704;613
2021-05-20;65-79;Hovedstaden;261;4810
2021-05-20;80+;Hovedstaden;23;107
2021-05-20;16-19;Sjælland;6;0
2021-05-20;20-39;Sjælland;45;162
2021-05-20;40-64;Sjælland;3384;379
2021-05-20;65-79;Sjælland;1492;1233
2021-05-20;80+;Sjælland;70;126
2021-05-21;06-11;Nordjylland;1;0
2021-05-21;16-19;Nordjylland;2;2
2021-05-21;20-39;Nordjylland;26;403
2021-05-21;40-64;Nordjylland;4284;703
2021-05-21;65-79;Nordjylland;702;24
2021-05-21;80+;Nordjylland;8;0
2021-05-21;16-19;Midtjylland;6;6
2021-05-21;20-39;Midtjylland;185;600
2021-05-21;40-64;Midtjylland;7281;1098
2021-05-21;65-79;Midtjylland;719;1449
2021-05-21;80+;Midtjylland;23;43
2021-05-21;16-19;Syddanmark;6;7
2021-05-21;20-39;Syddanmark;99;491
2021-05-21;40-64;Syddanmark;5058;1135
2021-05-21;65-79;Syddanmark;802;4919
2021-05-21;80+;Syddanmark;32;152
2021-05-21;12-15;Hovedstaden;3;1
2021-05-21;16-19;Hovedstaden;11;16
2021-05-21;20-39;Hovedstaden;132;1624
2021-05-21;40-64;Hovedstaden;8234;2872
2021-05-21;65-79;Hovedstaden;176;2259
2021-05-21;80+;Hovedstaden;18;62
2021-05-21;16-19;Sjælland;2;2
2021-05-21;20-39;Sjælland;59;122
2021-05-21;40-64;Sjælland;6379;269
2021-05-21;65-79;Sjælland;977;913
2021-05-21;80+;Sjælland;41;49
2021-05-22;16-19;Nordjylland;1;4
2021-05-22;20-39;Nordjylland;48;304
2021-05-22;40-64;Nordjylland;2103;717
2021-05-22;65-79;Nordjylland;497;1789
2021-05-22;80+;Nordjylland;6;25
2021-05-22;16-19;Midtjylland;3;2
2021-05-22;20-39;Midtjylland;38;26
2021-05-22;40-64;Midtjylland;180;21
2021-05-22;65-79;Midtjylland;2;79
;;NA;0;1
;;NA;0;5
2021-05-22;20-39;Syddanmark;42;231
2021-05-22;40-64;Syddanmark;3261;528
2021-05-22;65-79;Syddanmark;70;3430
2021-05-22;80+;Syddanmark;3;137
2021-05-22;16-19;Hovedstaden;77;22
2021-05-22;20-39;Hovedstaden;135;909
2021-05-22;40-64;Hovedstaden;13453;1234
2021-05-22;65-79;Hovedstaden;287;792
2021-05-22;80+;Hovedstaden;23;38
2021-05-22;16-19;Sjælland;1;5
2021-05-22;20-39;Sjælland;53;396
2021-05-22;40-64;Sjælland;5151;1080
2021-05-22;65-79;Sjælland;508;80
2021-05-22;80+;Sjælland;21;0
2021-05-23;16-19;Nordjylland;1;0
2021-05-23;20-39;Nordjylland;15;4
2021-05-23;40-64;Nordjylland;2086;2
2021-05-23;65-79;Nordjylland;635;2
2021-05-23;80+;Nordjylland;7;0
2021-05-23;12-15;Midtjylland;1;0
2021-05-23;16-19;Midtjylland;2;0
2021-05-23;20-39;Midtjylland;20;14
2021-05-23;40-64;Midtjylland;1137;11
2021-05-23;65-79;Midtjylland;15;290
2021-05-23;16-19;Syddanmark;1;3
2021-05-23;20-39;Syddanmark;42;233
2021-05-23;40-64;Syddanmark;4122;461
2021-05-23;65-79;Syddanmark;172;2660
2021-05-23;80+;Syddanmark;4;68
2021-05-23;12-15;Hovedstaden;2;0
2021-05-23;16-19;Hovedstaden;101;4
2021-05-23;20-39;Hovedstaden;72;664
2021-05-23;40-64;Hovedstaden;8460;571
2021-05-23;65-79;Hovedstaden;159;34
2021-05-23;80+;Hovedstaden;11;1
;;NA;0;6
2021-05-23;20-39;Sjælland;24;303
2021-05-23;40-64;Sjælland;5213;808
2021-05-23;65-79;Sjælland;232;33
2021-05-23;80+;Sjælland;14;0
2021-05-24;12-15;Nordjylland;2;0
;;NA;0;8
2021-05-24;20-39;Nordjylland;9;349
2021-05-24;40-64;Nordjylland;1367;787
2021-05-24;65-79;Nordjylland;134;1824
2021-05-24;80+;Nordjylland;1;15
2021-05-24;12-15;Midtjylland;1;1
2021-05-24;16-19;Midtjylland;6;6
2021-05-24;20-39;Midtjylland;22;193
2021-05-24;40-64;Midtjylland;2189;520
2021-05-24;65-79;Midtjylland;31;450
2021-05-24;80+;Midtjylland;9;9
2021-05-24;12-15;Syddanmark;1;0
