"Dato";"Aldersgruppe";"Regionsnavn";"Antal 1. stik";"Antal 2. stik"
2021-05-17;80+;Syddanmark;21;132
2021-05-17;12-15;Hovedstaden;3;1
2021-05-17;16-19;Hovedstaden;6;38
2021-05-17;20-39;Hovedstaden;139;732
2021-05-17;40-64;Hovedstaden;10586;1056
2021-05-17;65-79;Hovedstaden;201;5184
2021-05-17;80+;Hovedstaden;17;103
2021-05-17;12-15;Sjælland;1;0
2021-05-17;16-19;Sjælland;33;13
2021-05-17;20-39;Sjælland;315;371
2021-05-17;40-64;Sjælland;4310;969
2021-05-17;65-79;Sjælland;1525;2026
2021-05-17;80+;Sjælland;38;64
;;NA;0;11
2021-05-18;20-39;Nordjylland;29;272
2021-05-18;40-64;Nordjylland;1162;689
2021-05-18;65-79;Nordjylland;691;1103
2021-05-18;80+;Nordjylland;22;17
2021-05-18;12-15;Midtjylland;2;0
2021-05-18;16-19;Midtjylland;13;21
2021-05-18;20-39;Midtjylland;127;795
2021-05-18;40-64;Midtjylland;5925;1412
2021-05-18;65-79;Midtjylland;780;5452
2021-05-18;80+;Midtjylland;35;114
2021-05-18;12-15;Syddanmark;1;2
2021-05-18;16-19;Syddanmark;2;39
2021-05-18;20-39;Syddanmark;55;1042
2021-05-18;40-64;Syddanmark;3366;2571
2021-05-18;65-79;Syddanmark;610;5437
2021-05-18;80+;Syddanmark;10;197
2021-05-18;12-15;Hovedstaden;5;0
2021-05-18;16-19;Hovedstaden;7;15
2021-05-18;20-39;Hovedstaden;174;516
2021-05-18;40-64;Hovedstaden;10327;958
2021-05-18;65-79;Hovedstaden;233;7200
2021-05-18;80+;Hovedstaden;29;175
2021-05-18;12-15;Sjælland;1;0
2021-05-18;16-19;Sjælland;15;7
2021-05-18;20-39;Sjælland;75;205
2021-05-18;40-64;Sjælland;4401;562
2021-05-18;65-79;Sjælland;1419;1747
2021-05-18;80+;Sjælland;75;90
2021-05-19;16-19;Nordjylland;2;34
2021-05-19;20-39;Nordjylland;11;576
2021-05-19;40-64;Nordjylland;502;1258
2021-05-19;65-79;Nordjylland;64;1719
2021-05-19;80+;Nordjylland;5;9
2021-05-19;16-19;Midtjylland;5;30
2021-05-19;20-39;Midtjylland;245;735
2021-05-19;40-64;Midtjylland;6596;1272
2021-05-19;65-79;Midtjylland;405;4755
2021-05-19;80+;Midtjylland;11;82
2021-05-19;16-19;Syddanmark;8;12
2021-05-19;20-39;Syddanmark;77;439
2021-05-19;40-64;Syddanmark;4531;1104
2021-05-19;65-79;Syddanmark;2190;3105
2021-05-19;80+;Syddanmark;38;136
2021-05-19;12-15;Hovedstaden;3;0
2021-05-19;16-19;Hovedstaden;7;16
2021-05-19;20-39;Hovedstaden;150;340
2021-05-19;40-64;Hovedstaden;10974;545
2021-05-19;65-79;Hovedstaden;133;1789
2021-05-19;80+;Hovedstaden;27;84
2021-05-19;16-19;Sjælland;7;9
2021-05-19;20-39;Sjælland;120;175
2021-05-19;40-64;Sjælland;4567;425
2021-05-19;65-79;Sjælland;1022;3754
2021-05-19;80+;Sjælland;48;147
2021-05-20;16-19;Nordjylland;3;16
2021-05-20;20-39;Nordjylland;39;252
2021-05-20;40-64;Nordjylland;1560;829
2021-05-20;65-79;Nordjylland;89;1082
2021-05-20;80+;Nordjylland;6;5
2021-05-20;12-15;Midtjylland;1;1
2021-05-20;16-19;Midtjylland;10;28
2021-05-20;20-39;Midtjylland;283;915
2021-05-20;40-64;Midtjylland;6134;1795
2021-05-20;65-79;Midtjylland;444;4220
2021-05-20;80+;Midtjylland;12;101
2021-05-20;12-15;Syddanmark;4;0
2021-05-20;16-19;Syddanmark;4;16
2021-05-20;20-39;Syddanmark;36;430
2021-05-20;40-64;Syddanmark;5330;1012
2021-05-20;65-79;Syddanmark;1331;3665
2021-05-20;80+;Syddanmark;30;124
2021-05-20;12-15;Hovedstaden;2;0
2021-05-20;16-19;Hovedstaden;6;15
2021-05-20;20-39;Hovedstaden;187;332
2021-05-20;40-64;Hovedstaden;11728;620
2021-05-20;65-79;Hovedstaden;233;4804
2021-05-20;80+;Hovedstaden;19;86
2021-05-20;12-15;Sjælland;1;0
2021-05-20;16-19;Sjælland;6;2
2021-05-20;20-39;Sjælland;45;172
2021-05-20;40-64;Sjælland;3478;374
2021-05-20;65-79;Sjælland;1410;1247
2021-05-20;80+;Sjælland;57;105
2021-05-21;06-11;Nordjylland;1;0
2021-05-21;16-19;Nordjylland;4;6
2021-05-21;20-39;Nordjylland;24;430
2021-05-21;40-64;Nordjylland;4635;681
2021-05-21;65-79;Nordjylland;353;15
2021-05-21;80+;Nordjylland;6;0
2021-05-21;16-19;Midtjylland;9;16
2021-05-21;20-39;Midtjylland;185;625
2021-05-21;40-64;Midtjylland;7512;1084
2021-05-21;65-79;Midtjylland;487;1445
2021-05-21;80+;Midtjylland;21;26
2021-05-21;16-19;Syddanmark;8;22
2021-05-21;20-39;Syddanmark;101;524
2021-05-21;40-64;Syddanmark;5193;1111
2021-05-21;65-79;Syddanmark;670;4932
2021-05-21;80+;Syddanmark;25;115
2021-05-21;12-15;Hovedstaden;3;1
2021-05-21;16-19;Hovedstaden;12;49
2021-05-21;20-39;Hovedstaden;136;1685
2021-05-21;40-64;Hovedstaden;8263;2849
2021-05-21;65-79;Hovedstaden;145;2206
2021-05-21;80+;Hovedstaden;15;44
2021-05-21;16-19;Sjælland;4;5
2021-05-21;20-39;Sjælland;59;128
2021-05-21;40-64;Sjælland;6562;267
2021-05-21;65-79;Sjælland;802;918
2021-05-21;80+;Sjælland;31;37
2021-05-22;16-19;Nordjylland;1;11
2021-05-22;20-39;Nordjylland;49;310
2021-05-22;40-64;Nordjylland;2274;718
2021-05-22;65-79;Nordjylland;326;1782
2021-05-22;80+;Nordjylland;5;18
2021-05-22;16-19;Midtjylland;8;2
2021-05-22;20-39;Midtjylland;33;28
2021-05-22;40-64;Midtjylland;181;19
2021-05-22;65-79;Midtjylland;1;80
2021-05-22;16-19;Syddanmark;1;18
2021-05-22;20-39;Syddanmark;46;228
2021-05-22;40-64;Syddanmark;3273;524
2021-05-22;65-79;Syddanmark;53;3459
2021-05-22;80+;Syddanmark;3;102
2021-05-22;16-19;Hovedstaden;77;44
2021-05-22;20-39;Hovedstaden;137;927
2021-05-22;40-64;Hovedstaden;13489;1216
2021-05-22;65-79;Hovedstaden;251;777
2021-05-22;80+;Hovedstaden;21;31
2021-05-22;16-19;Sjælland;3;23
2021-05-22;20-39;Sjælland;51;405
2021-05-22;40-64;Sjælland;5182;1086
2021-05-22;65-79;Sjælland;480;47
2021-05-22;80+;Sjælland;18;0
2021-05-23;16-19;Nordjylland;1;0
2021-05-23;20-39;Nordjylland;15;4
2021-05-23;40-64;Nordjylland;2323;2
2021-05-23;65-79;Nordjylland;399;2
2021-05-23;80+;Nordjylland;6;0
2021-05-23;12-15;Midtjylland;1;0
2021-05-23;16-19;Midtjylland;2;2
2021-05-23;20-39;Midtjylland;20;13
2021-05-23;40-64;Midtjylland;1143;10
2021-05-23;65-79;Midtjylland;9;290
2021-05-23;16-19;Syddanmark;1;8
2021-05-23;20-39;Syddanmark;45;248
2021-05-23;40-64;Syddanmark;4162;449
2021-05-23;65-79;Syddanmark;130;2670
2021-05-23;80+;Syddanmark;3;50
2021-05-23;12-15;Hovedstaden;2;0
2021-05-23;16-19;Hovedstaden;102;26
2021-05-23;20-39;Hovedstaden;78;660
2021-05-23;40-64;Hovedstaden;8478;564
2021-05-23;65-79;Hovedstaden;134;24
2021-05-23;80+;Hovedstaden;11;0
2021-05-23;16-19;Sjælland;1;16
2021-05-23;20-39;Sjælland;25;321
2021-05-23;40-64;Sjælland;5258;803
2021-05-23;65-79;Sjælland;186;10
2021-05-23;80+;Sjælland;13;0
2021-05-24;12-15;Nordjylland;2;0
;;NA;0;17
2021-05-24;20-39;Nordjylland;10;361
2021-05-24;40-64;Nordjylland;1426;789
2021-05-24;65-79;Nordjylland;75;1802
;;NA;0;14
2021-05-24;12-15;Midtjylland;3;1
2021-05-24;16-19;Midtjylland;5;14
2021-05-24;20-39;Midtjylland;22;205
2021-05-24;40-64;Midtjylland;2199;513
2021-05-24;65-79;Midtjylland;21;437
2021-05-24;80+;Midtjylland;8;9
2021-05-24;12-15;Syddanmark;1;0
2021-05-24;16-19;Syddanmark;5;5
2021-05-24;20-39;Syddanmark;49;75
2021-05-24;40-64;Syddanmark;5424;158
2021-05-24;65-79;Syddanmark;549;3331
2021-05-24;80+;Syddanmark;20;98
2021-05-24;12-15;Hovedstaden;2;0
2021-05-24;16-19;Hovedstaden;122;20
2021-05-24;20-39;Hovedstaden;86;320
2021-05-24;40-64;Hovedstaden;6905;632
2021-05-24;65-79;Hovedstaden;119;26
2021-05-24;80+;Hovedstaden;16;4
2021-05-24;16-19;Sjælland;5;5
2021-05-24;20-39;Sjælland;34;262
2021-05-24;40-64;Sjælland;5820;572
2021-05-24;65-79;Sjælland;493;26
2021-05-24;80+;Sjælland;9;0
2021-05-25;16-19;Nordjylland;4;2
2021-05-25;20-39;Nordjylland;21;21
2021-05-25;40-64;Nordjylland;2578;26
2021-05-25;65-79;Nordjylland;284;23
2021-05-25;80+;Nordjylland;6;5
2021-05-25;16-19;Midtjylland;6;37
2021-05-25;20-39;Midtjylland;110;788
2021-05-25;40-64;Midtjylland;12926;1496
2021-05-25;65-79;Midtjylland;328;1109
2021-05-25;80+;Midtjylland;18;18
2021-05-25;12-15;Syddanmark;1;0
2021-05-25;16-19;Syddanmark;4;31
2021-05-25;20-39;Syddanmark;55;691
2021-05-25;40-64;Syddanmark;5076;1518
2021-05-25;65-79;Syddanmark;809;3872
2021-05-25;80+;Syddanmark;32;121
2021-05-25;12-15;Hovedstaden;2;0
2021-05-25;16-19;Hovedstaden;101;23
2021-05-25;20-39;Hovedstaden;144;663
2021-05-25;40-64;Hovedstaden;13501;1317
2021-05-25;65-79;Hovedstaden;128;266
2021-05-25;80+;Hovedstaden;18;14
2021-05-25;16-19;Sjælland;14;6
2021-05-25;20-39;Sjælland;52;161
2021-05-25;40-64;Sjælland;6476;424
2021-05-25;65-79;Sjælland;692;232
2021-05-25;80+;Sjælland;35;4
2021-05-26;16-19;Nordjylland;1;3
2021-05-26;20-39;Nordjylland;40;38
2021-05-26;40-64;Nordjylland;3434;72
2021-05-26;65-79;Nordjylland;217;58
2021-05-26;80+;Nordjylland;17;4
2021-05-26;12-15;Midtjylland;1;0
2021-05-26;16-19;Midtjylland;12;29
2021-05-26;20-39;Midtjylland;158;904
2021-05-26;40-64;Midtjylland;14122;1567
2021-05-26;65-79;Midtjylland;384;481
2021-05-26;80+;Midtjylland;26;10
2021-05-26;16-19;Syddanmark;5;16
2021-05-26;20-39;Syddanmark;63;359
2021-05-26;40-64;Syddanmark;5795;754
2021-05-26;65-79;Syddanmark;958;4122
2021-05-26;80+;Syddanmark;22;102
2021-05-26;12-15;Hovedstaden;2;0
2021-05-26;16-19;Hovedstaden;337;17
2021-05-26;20-39;Hovedstaden;239;939
2021-05-26;40-64;Hovedstaden;14938;1506
2021-05-26;65-79;Hovedstaden;195;327
2021-05-26;80+;Hovedstaden;28;38
2021-05-26;16-19;Sjælland;18;9
2021-05-26;20-39;Sjælland;80;168
2021-05-26;40-64;Sjælland;5586;403
2021-05-26;65-79;Sjælland;682;200
2021-05-26;80+;Sjælland;28;3
2021-05-27;16-19;Nordjylland;5;10
2021-05-27;20-39;Nordjylland;50;581
2021-05-27;40-64;Nordjylland;1852;971
2021-05-27;65-79;Nordjylland;82;144
2021-05-27;80+;Nordjylland;12;2
2021-05-27;12-15;Midtjylland;1;0
2021-05-27;16-19;Midtjylland;8;26
2021-05-27;20-39;Midtjylland;143;736
2021-05-27;40-64;Midtjylland;14375;1235
2021-05-27;65-79;Midtjylland;240;593
2021-05-27;80+;Midtjylland;32;7
2021-05-27;12-15;Syddanmark;1;0
2021-05-27;16-19;Syddanmark;12;10
2021-05-27;20-39;Syddanmark;148;397
2021-05-27;40-64;Syddanmark;7959;851
2021-05-27;65-79;Syddanmark;899;2131
2021-05-27;80+;Syddanmark;25;49
2021-05-27;12-15;Hovedstaden;1;0
2021-05-27;16-19;Hovedstaden;829;21
2021-05-27;20-39;Hovedstaden;417;674
2021-05-27;40-64;Hovedstaden;15734;1265
2021-05-27;65-79;Hovedstaden;213;912
2021-05-27;80+;Hovedstaden;29;37
2021-05-27;16-19;Sjælland;7;7
2021-05-27;20-39;Sjælland;53;110
2021-05-27;40-64;Sjælland;5683;271
2021-05-27;65-79;Sjælland;430;1105
2021-05-27;80+;Sjælland;37;100
2021-05-28;16-19;Nordjylland;2;0
2021-05-28;20-39;Nordjylland;36;70
2021-05-28;40-64;Nordjylland;3309;183
2021-05-28;65-79;Nordjylland;184;1667
2021-05-28;80+;Nordjylland;7;28
2021-05-28;16-19;Midtjylland;6;13
2021-05-28;20-39;Midtjylland;118;451
2021-05-28;40-64;Midtjylland;11250;689
2021-05-28;65-79;Midtjylland;227;659
2021-05-28;80+;Midtjylland;21;7
2021-05-28;06-11;Syddanmark;1;0
2021-05-28;12-15;Syddanmark;3;0
2021-05-28;16-19;Syddanmark;7;10
2021-05-28;20-39;Syddanmark;114;359
2021-05-28;40-64;Syddanmark;8501;555
2021-05-28;65-79;Syddanmark;562;1766
2021-05-28;80+;Syddanmark;36;37
2021-05-28;16-19;Hovedstaden;992;22
2021-05-28;20-39;Hovedstaden;282;552
2021-05-28;40-64;Hovedstaden;8948;742
2021-05-28;65-79;Hovedstaden;158;185
2021-05-28;80+;Hovedstaden;34;17
2021-05-28;12-15;Sjælland;3;0
2021-05-28;16-19;Sjælland;17;6
2021-05-28;20-39;Sjælland;80;89
2021-05-28;40-64;Sjælland;5817;232
2021-05-28;65-79;Sjælland;261;981
2021-05-28;80+;Sjælland;19;152
2021-05-29;16-19;Nordjylland;4;2
2021-05-29;20-39;Nordjylland;36;88
2021-05-29;40-64;Nordjylland;5219;206
2021-05-29;65-79;Nordjylland;139;10
2021-05-29;80+;Nordjylland;14;0
2021-05-29;16-19;Midtjylland;5;2
2021-05-29;20-39;Midtjylland;40;15
2021-05-29;40-64;Midtjylland;1000;16
2021-05-29;65-79;Midtjylland;15;37
2021-05-29;16-19;Syddanmark;6;15
2021-05-29;20-39;Syddanmark;101;240
2021-05-29;40-64;Syddanmark;6814;385
2021-05-29;65-79;Syddanmark;89;992
2021-05-29;80+;Syddanmark;3;16
2021-05-29;06-11;Hovedstaden;1;0
2021-05-29;16-19;Hovedstaden;1113;18
2021-05-29;20-39;Hovedstaden;268;282
2021-05-29;40-64;Hovedstaden;9361;324
2021-05-29;65-79;Hovedstaden;134;1034
2021-05-29;80+;Hovedstaden;8;5
;;NA;0;1
2021-05-29;16-19;Sjælland;10;16
2021-05-29;20-39;Sjælland;48;343
2021-05-29;40-64;Sjælland;5294;844
2021-05-29;65-79;Sjælland;63;139
2021-05-29;80+;Sjælland;12;0
2021-05-30;16-19;Nordjylland;17;1
2021-05-30;20-39;Nordjylland;56;2
2021-05-30;40-64;Nordjylland;6239;2
2021-05-30;65-79;Nordjylland;227;7
2021-05-30;80+;Nordjylland;13;0
2021-05-30;16-19;Midtjylland;2;1
2021-05-30;20-39;Midtjylland;54;10
2021-05-30;40-64;Midtjylland;504;8
2021-05-30;65-79;Midtjylland;6;29
2021-05-30;16-19;Syddanmark;10;6
2021-05-30;20-39;Syddanmark;56;163
2021-05-30;40-64;Syddanmark;6711;275
2021-05-30;65-79;Syddanmark;120;1014
2021-05-30;80+;Syddanmark;7;11
2021-05-30;06-11;Hovedstaden;1;0
2021-05-30;16-19;Hovedstaden;596;10
2021-05-30;20-39;Hovedstaden;237;231
2021-05-30;40-64;Hovedstaden;6104;634
2021-05-30;65-79;Hovedstaden;111;3118
2021-05-30;80+;Hovedstaden;14;19
2021-05-30;16-19;Sjælland;19;6
2021-05-30;20-39;Sjælland;32;270
2021-05-30;40-64;Sjælland;4612;606
2021-05-30;65-79;Sjælland;49;304
2021-05-30;80+;Sjælland;10;1
2021-05-31;16-19;Nordjylland;8;0
2021-05-31;20-39;Nordjylland;24;15
2021-05-31;40-64;Nordjylland;3177;16
2021-05-31;65-79;Nordjylland;89;122
2021-05-31;80+;Nordjylland;8;16
2021-05-31;00-02;Midtjylland;1;0
2021-05-31;16-19;Midtjylland;23;18
2021-05-31;20-39;Midtjylland;211;438
2021-05-31;40-64;Midtjylland;9277;961
2021-05-31;65-79;Midtjylland;178;4113
2021-05-31;80+;Midtjylland;17;41
2021-05-31;06-11;Syddanmark;1;0
2021-05-31;12-15;Syddanmark;3;0
2021-05-31;16-19;Syddanmark;8;8
2021-05-31;20-39;Syddanmark;95;208
2021-05-31;40-64;Syddanmark;9102;292
2021-05-31;65-79;Syddanmark;307;2045
2021-05-31;80+;Syddanmark;26;45
2021-05-31;16-19;Hovedstaden;729;7
2021-05-31;20-39;Hovedstaden;487;424
2021-05-31;40-64;Hovedstaden;6893;1147
2021-05-31;65-79;Hovedstaden;119;6758
2021-05-31;80+;Hovedstaden;16;40
2021-05-31;12-15;Sjælland;1;0
2021-05-31;16-19;Sjælland;92;12
2021-05-31;20-39;Sjælland;195;336
2021-05-31;40-64;Sjælland;4920;916
2021-05-31;65-79;Sjælland;111;2915
2021-05-31;80+;Sjælland;14;120
2021-06-01;16-19;Nordjylland;13;5
2021-06-01;20-39;Nordjylland;46;107
2021-06-01;40-64;Nordjylland;3204;169
2021-06-01;65-79;Nordjylland;74;33
2021-06-01;80+;Nordjylland;8;0
2021-06-01;16-19;Midtjylland;54;20
2021-06-01;20-39;Midtjylland;175;435
2021-06-01;40-64;Midtjylland;12077;1019
2021-06-01;65-79;Midtjylland;209;1680
2021-06-01;80+;Midtjylland;18;23
;;NA;0;1
2021-06-01;16-19;Syddanmark;19;24
2021-06-01;20-39;Syddanmark;140;667
2021-06-01;40-64;Syddanmark;8116;1124
2021-06-01;65-79;Syddanmark;345;2117
2021-06-01;80+;Syddanmark;14;69
2021-06-01;06-11;Hovedstaden;1;0
2021-06-01;16-19;Hovedstaden;1006;10
2021-06-01;20-39;Hovedstaden;618;354
2021-06-01;40-64;Hovedstaden;8638;1802
2021-06-01;65-79;Hovedstaden;149;4213
2021-06-01;80+;Hovedstaden;10;44
2021-06-01;16-19;Sjælland;120;7
2021-06-01;20-39;Sjælland;51;146
2021-06-01;40-64;Sjælland;4362;357
2021-06-01;65-79;Sjælland;277;2362
2021-06-01;80+;Sjælland;21;148
2021-06-02;16-19;Nordjylland;24;4
2021-06-02;20-39;Nordjylland;38;21
2021-06-02;40-64;Nordjylland;4282;14
2021-06-02;65-79;Nordjylland;75;72
2021-06-02;80+;Nordjylland;8;1
;;NA;0;3
2021-06-02;16-19;Midtjylland;99;14
2021-06-02;20-39;Midtjylland;224;570
2021-06-02;40-64;Midtjylland;13527;1106
2021-06-02;65-79;Midtjylland;280;3162
2021-06-02;80+;Midtjylland;25;48
2021-06-02;12-15;Syddanmark;1;0
2021-06-02;16-19;Syddanmark;38;10
2021-06-02;20-39;Syddanmark;124;290
2021-06-02;40-64;Syddanmark;8226;526
2021-06-02;65-79;Syddanmark;321;1684
2021-06-02;80+;Syddanmark;20;40
2021-06-02;06-11;Hovedstaden;1;0
2021-06-02;12-15;Hovedstaden;2;4
2021-06-02;16-19;Hovedstaden;1470;9
2021-06-02;20-39;Hovedstaden;649;383
2021-06-02;40-64;Hovedstaden;7338;2465
2021-06-02;65-79;Hovedstaden;93;3500
2021-06-02;80+;Hovedstaden;11;19
2021-06-02;16-19;Sjælland;230;9
2021-06-02;20-39;Sjælland;126;124
2021-06-02;40-64;Sjælland;5271;300
2021-06-02;65-79;Sjælland;165;2127
2021-06-02;80+;Sjælland;15;101
2021-06-03;16-19;Nordjylland;46;1
2021-06-03;20-39;Nordjylland;104;29
2021-06-03;40-64;Nordjylland;2976;54
2021-06-03;65-79;Nordjylland;68;1335
2021-06-03;80+;Nordjylland;5;5
2021-06-03;16-19;Midtjylland;253;11
2021-06-03;20-39;Midtjylland;296;531
2021-06-03;40-64;Midtjylland;10229;1052
2021-06-03;65-79;Midtjylland;182;4546
2021-06-03;80+;Midtjylland;18;41
2021-06-03;16-19;Syddanmark;89;4
2021-06-03;20-39;Syddanmark;172;168
2021-06-03;40-64;Syddanmark;8247;270
2021-06-03;65-79;Syddanmark;273;1935
2021-06-03;80+;Syddanmark;16;16
2021-06-03;12-15;Hovedstaden;1;4
2021-06-03;16-19;Hovedstaden;1144;9
2021-06-03;20-39;Hovedstaden;1288;226
2021-06-03;40-64;Hovedstaden;4333;4164
2021-06-03;65-79;Hovedstaden;76;5517
2021-06-03;80+;Hovedstaden;16;57
;;NA;0;2
2021-06-03;16-19;Sjælland;508;3
2021-06-03;20-39;Sjælland;120;81
2021-06-03;40-64;Sjælland;5512;226
2021-06-03;65-79;Sjælland;217;1446
2021-06-03;80+;Sjælland;22;42
2021-06-04;16-19;Nordjylland;34;3
2021-06-04;20-39;Nordjylland;92;42
2021-06-04;40-64;Nordjylland;1899;50
2021-06-04;65-79;Nordjylland;44;1026
2021-06-04;80+;Nordjylland;3;3
;;NA;0;2
2021-06-04;16-19;Midtjylland;358;25
2021-06-04;20-39;Midtjylland;321;452
2021-06-04;40-64;Midtjylland;8000;872
2021-06-04;65-79;Midtjylland;109;2251
2021-06-04;80+;Midtjylland;15;30
;;NA;0;3
2021-06-04;16-19;Syddanmark;488;11
2021-06-04;20-39;Syddanmark;185;230
2021-06-04;40-64;Syddanmark;6922;347
2021-06-04;65-79;Syddanmark;197;2236
2021-06-04;80+;Syddanmark;11;43
2021-06-04;12-15;Hovedstaden;3;5
2021-06-04;16-19;Hovedstaden;4600;7
2021-06-04;20-39;Hovedstaden;2357;173
2021-06-04;40-64;Hovedstaden;8885;568
2021-06-04;65-79;Hovedstaden;100;692
2021-06-04;80+;Hovedstaden;10;13
;;NA;0;3
2021-06-04;16-19;Sjælland;1419;3
2021-06-04;20-39;Sjælland;123;71
2021-06-04;40-64;Sjælland;5116;141
2021-06-04;65-79;Sjælland;72;2993
2021-06-04;80+;Sjælland;12;25
2021-06-05;16-19;Nordjylland;24;0
2021-06-05;20-39;Nordjylland;407;26
2021-06-05;40-64;Nordjylland;3388;54
2021-06-05;65-79;Nordjylland;56;1915
2021-06-05;80+;Nordjylland;2;7
;;NA;0;1
2021-06-05;16-19;Midtjylland;90;1
2021-06-05;20-39;Midtjylland;286;12
2021-06-05;40-64;Midtjylland;986;27
2021-06-05;65-79;Midtjylland;4;60
2021-06-05;16-19;Syddanmark;1021;3
2021-06-05;20-39;Syddanmark;189;62
2021-06-05;40-64;Syddanmark;6608;116
2021-06-05;65-79;Syddanmark;92;1265
2021-06-05;80+;Syddanmark;15;11
2021-06-05;12-15;Hovedstaden;2;3
2021-06-05;16-19;Hovedstaden;4072;5
2021-06-05;20-39;Hovedstaden;2731;85
2021-06-05;40-64;Hovedstaden;8524;105
2021-06-05;65-79;Hovedstaden;73;40
2021-06-05;80+;Hovedstaden;8;0
2021-06-05;12-15;Sjælland;2;1
2021-06-05;16-19;Sjælland;1413;2
2021-06-05;20-39;Sjælland;155;28
2021-06-05;40-64;Sjælland;4750;84
2021-06-05;65-79;Sjælland;49;1803
2021-06-05;80+;Sjælland;2;1
2021-06-06;16-19;Nordjylland;34;5
2021-06-06;20-39;Nordjylland;442;55
2021-06-06;40-64;Nordjylland;4774;187
2021-06-06;65-79;Nordjylland;80;1358
2021-06-06;80+;Nordjylland;12;5
2021-06-06;16-19;Midtjylland;85;4
2021-06-06;20-39;Midtjylland;393;13
2021-06-06;40-64;Midtjylland;659;12
2021-06-06;65-79;Midtjylland;1;99
;;NA;0;1
2021-06-06;16-19;Syddanmark;828;2
2021-06-06;20-39;Syddanmark;220;108
2021-06-06;40-64;Syddanmark;6759;264
2021-06-06;65-79;Syddanmark;98;1260
2021-06-06;80+;Syddanmark;5;8
2021-06-06;12-15;Hovedstaden;2;3
2021-06-06;16-19;Hovedstaden;2888;17
2021-06-06;20-39;Hovedstaden;1769;168
2021-06-06;40-64;Hovedstaden;4781;5144
2021-06-06;65-79;Hovedstaden;32;2201
2021-06-06;80+;Hovedstaden;5;48
2021-06-06;16-19;Sjælland;1444;2
2021-06-06;20-39;Sjælland;140;27
2021-06-06;40-64;Sjælland;4447;326
2021-06-06;65-79;Sjælland;29;1662
2021-06-06;80+;Sjælland;3;7
2021-06-07;16-19;Nordjylland;88;5
2021-06-07;20-39;Nordjylland;218;17
2021-06-07;40-64;Nordjylland;5381;111
2021-06-07;65-79;Nordjylland;37;361
2021-06-07;80+;Nordjylland;5;11
2021-06-07;12-15;Midtjylland;1;0
2021-06-07;16-19;Midtjylland;2468;24
2021-06-07;20-39;Midtjylland;461;400
2021-06-07;40-64;Midtjylland;12377;1115
2021-06-07;65-79;Midtjylland;154;3282
2021-06-07;80+;Midtjylland;17;47
2021-06-07;16-19;Syddanmark;821;1
2021-06-07;20-39;Syddanmark;432;24
2021-06-07;40-64;Syddanmark;10000;354
2021-06-07;65-79;Syddanmark;153;2004
2021-06-07;80+;Syddanmark;13;12
2021-06-07;06-11;Hovedstaden;1;0
;;NA;0;3
2021-06-07;16-19;Hovedstaden;1892;4
2021-06-07;20-39;Hovedstaden;2939;219
2021-06-07;40-64;Hovedstaden;6965;8136
2021-06-07;65-79;Hovedstaden;42;1882
2021-06-07;80+;Hovedstaden;9;27
;;NA;0;1
2021-06-07;16-19;Sjælland;1871;2
2021-06-07;20-39;Sjælland;260;30
2021-06-07;40-64;Sjælland;6854;149
2021-06-07;65-79;Sjælland;79;797
2021-06-07;80+;Sjælland;9;10
;;NA;0;1
2021-06-08;16-19;Nordjylland;98;1
2021-06-08;20-39;Nordjylland;462;20
2021-06-08;40-64;Nordjylland;4423;111
2021-06-08;65-79;Nordjylland;57;3194
2021-06-08;80+;Nordjylland;3;31
;;NA;0;1
2021-06-08;16-19;Midtjylland;3173;23
2021-06-08;20-39;Midtjylland;550;260
2021-06-08;40-64;Midtjylland;10968;1714
2021-06-08;65-79;Midtjylland;92;3481
2021-06-08;80+;Midtjylland;13;43
;;NA;0;1
2021-06-08;16-19;Syddanmark;764;1
2021-06-08;20-39;Syddanmark;383;112
2021-06-08;40-64;Syddanmark;9556;402
2021-06-08;65-79;Syddanmark;153;2333
2021-06-08;80+;Syddanmark;14;61
2021-06-08;12-15;Hovedstaden;1;2
2021-06-08;16-19;Hovedstaden;3205;9
2021-06-08;20-39;Hovedstaden;3538;200
2021-06-08;40-64;Hovedstaden;9496;5472
2021-06-08;65-79;Hovedstaden;83;1376
2021-06-08;80+;Hovedstaden;18;42
2021-06-08;12-15;Sjælland;1;1
2021-06-08;16-19;Sjælland;1656;11
2021-06-08;20-39;Sjælland;368;167
2021-06-08;40-64;Sjælland;4300;1042
2021-06-08;65-79;Sjælland;150;2074
2021-06-08;80+;Sjælland;15;60
2021-06-09;16-19;Nordjylland;85;7
2021-06-09;20-39;Nordjylland;271;40
2021-06-09;40-64;Nordjylland;3641;419
2021-06-09;65-79;Nordjylland;72;2598
2021-06-09;80+;Nordjylland;11;38
2021-06-09;16-19;Midtjylland;3554;18
2021-06-09;20-39;Midtjylland;591;213
2021-06-09;40-64;Midtjylland;13354;1471
2021-06-09;65-79;Midtjylland;112;2548
2021-06-09;80+;Midtjylland;8;43
2021-06-09;06-11;Syddanmark;1;0
2021-06-09;12-15;Syddanmark;2;4
2021-06-09;16-19;Syddanmark;2099;6
2021-06-09;20-39;Syddanmark;427;51
2021-06-09;40-64;Syddanmark;7720;331
2021-06-09;65-79;Syddanmark;174;3099
2021-06-09;80+;Syddanmark;26;25
;;NA;0;2
2021-06-09;16-19;Hovedstaden;1826;6
2021-06-09;20-39;Hovedstaden;4162;248
