"1. stik dato";"regionskode_current";"Regionsnavn";"Antal 1.stik";"regionskode_num"
2021-04-23;1085;Sjælland;3997;1085
2021-04-24;1081;Nordjylland;3113;1081
2021-04-24;1082;Midtjylland;275;1082
2021-04-24;1083;Syddanmark;3869;1083
2021-04-24;1084;Hovedstaden;6660;1084
2021-04-24;1085;Sjælland;916;1085
2021-04-25;1081;Nordjylland;1133;1081
2021-04-25;1082;Midtjylland;271;1082
2021-04-25;1083;Syddanmark;4235;1083
2021-04-25;1084;Hovedstaden;8154;1084
2021-04-25;1085;Sjælland;1353;1085
2021-04-26;1081;Nordjylland;1434;1081
2021-04-26;1082;Midtjylland;10119;1082
2021-04-26;1083;Syddanmark;6268;1083
2021-04-26;1084;Hovedstaden;10351;1084
2021-04-26;1085;Sjælland;3201;1085
2021-04-27;1081;Nordjylland;3670;1081
2021-04-27;1082;Midtjylland;9147;1082
2021-04-27;1083;Syddanmark;7033;1083
2021-04-27;1084;Hovedstaden;4334;1084
2021-04-27;1085;Sjælland;2251;1085
2021-04-28;1081;Nordjylland;1397;1081
2021-04-28;1082;Midtjylland;8154;1082
2021-04-28;1083;Syddanmark;5233;1083
2021-04-28;1084;Hovedstaden;4745;1084
2021-04-28;1085;Sjælland;4510;1085
2021-04-29;1081;Nordjylland;396;1081
2021-04-29;1082;Midtjylland;7910;1082
2021-04-29;1083;Syddanmark;4526;1083
2021-04-29;1084;Hovedstaden;10476;1084
2021-04-29;1085;Sjælland;2492;1085
2021-04-30;1081;Nordjylland;2210;1081
2021-04-30;1082;Midtjylland;2684;1082
2021-04-30;1083;Syddanmark;3534;1083
2021-04-30;1084;Hovedstaden;481;1084
2021-04-30;1085;Sjælland;4529;1085
2021-05-01;1081;Nordjylland;2063;1081
2021-05-01;1082;Midtjylland;294;1082
2021-05-01;1083;Syddanmark;3006;1083
2021-05-01;1084;Hovedstaden;144;1084
2021-05-01;1085;Sjælland;1816;1085
2021-05-02;1081;Nordjylland;2296;1081
2021-05-02;1082;Midtjylland;189;1082
2021-05-02;1083;Syddanmark;3631;1083
2021-05-02;1084;Hovedstaden;8288;1084
2021-05-02;1085;Sjælland;2205;1085
2021-05-03;1081;Nordjylland;325;1081
2021-05-03;1082;Midtjylland;4665;1082
2021-05-03;1083;Syddanmark;4891;1083
2021-05-03;1084;Hovedstaden;10024;1084
2021-05-03;1085;Sjælland;501;1085
2021-05-04;1081;Nordjylland;4772;1081
2021-05-04;1082;Midtjylland;5582;1082
2021-05-04;1083;Syddanmark;6269;1083
2021-05-04;1084;Hovedstaden;7496;1084
2021-05-04;1085;Sjælland;3453;1085
2021-05-05;1081;Nordjylland;2932;1081
2021-05-05;1082;Midtjylland;5097;1082
2021-05-05;1083;Syddanmark;6453;1083
2021-05-05;1084;Hovedstaden;8544;1084
2021-05-05;1085;Sjælland;3729;1085
2021-05-06;1081;Nordjylland;4845;1081
2021-05-06;1082;Midtjylland;7402;1082
2021-05-06;1083;Syddanmark;5462;1083
2021-05-06;1084;Hovedstaden;1102;1084
2021-05-06;1085;Sjælland;2690;1085
2021-05-07;1081;Nordjylland;1916;1081
2021-05-07;1082;Midtjylland;5048;1082
2021-05-07;1083;Syddanmark;5514;1083
2021-05-07;1084;Hovedstaden;1212;1084
2021-05-07;1085;Sjælland;2770;1085
2021-05-08;1081;Nordjylland;2333;1081
2021-05-08;1082;Midtjylland;1139;1082
2021-05-08;1083;Syddanmark;3766;1083
2021-05-08;1084;Hovedstaden;368;1084
2021-05-08;1085;Sjælland;1883;1085
2021-05-09;1081;Nordjylland;989;1081
2021-05-09;1082;Midtjylland;135;1082
2021-05-09;1083;Syddanmark;4594;1083
2021-05-09;1084;Hovedstaden;5626;1084
2021-05-09;1085;Sjælland;4565;1085
2021-05-10;1081;Nordjylland;1338;1081
2021-05-10;1082;Midtjylland;10256;1082
2021-05-10;1083;Syddanmark;2798;1083
2021-05-10;1084;Hovedstaden;5961;1084
2021-05-10;1085;Sjælland;6171;1085
2021-05-11;1081;Nordjylland;947;1081
2021-05-11;1082;Midtjylland;8737;1082
2021-05-11;1083;Syddanmark;5088;1083
2021-05-11;1084;Hovedstaden;10095;1084
2021-05-11;1085;Sjælland;4785;1085
2021-05-12;1081;Nordjylland;1682;1081
2021-05-12;1082;Midtjylland;7876;1082
2021-05-12;1083;Syddanmark;5619;1083
2021-05-12;1084;Hovedstaden;6730;1084
2021-05-12;1085;Sjælland;4254;1085
2021-05-13;1081;Nordjylland;2109;1081
2021-05-13;1082;Midtjylland;1569;1082
2021-05-13;1083;Syddanmark;5053;1083
2021-05-13;1084;Hovedstaden;4744;1084
2021-05-13;1085;Sjælland;6225;1085
2021-05-14;1081;Nordjylland;1257;1081
2021-05-14;1082;Midtjylland;4518;1082
2021-05-14;1083;Syddanmark;3700;1083
2021-05-14;1084;Hovedstaden;6303;1084
2021-05-14;1085;Sjælland;4833;1085
2021-05-15;1081;Nordjylland;17;1081
2021-05-15;1082;Midtjylland;95;1082
2021-05-15;1083;Syddanmark;3341;1083
2021-05-15;1084;Hovedstaden;6488;1084
2021-05-15;1085;Sjælland;5497;1085
2021-05-16;1081;Nordjylland;23;1081
2021-05-16;1082;Midtjylland;102;1082
2021-05-16;1083;Syddanmark;4446;1083
2021-05-16;1084;Hovedstaden;10016;1084
2021-05-16;1085;Sjælland;5360;1085
2021-05-17;1081;Nordjylland;1349;1081
2021-05-17;1082;Midtjylland;6802;1082
2021-05-17;1083;Syddanmark;5704;1083
2021-05-17;1084;Hovedstaden;10952;1084
2021-05-17;1085;Sjælland;6222;1085
2021-05-18;1081;Nordjylland;1904;1081
2021-05-18;1082;Midtjylland;6882;1082
2021-05-18;1083;Syddanmark;4044;1083
2021-05-18;1084;Hovedstaden;10775;1084
2021-05-18;1085;Sjælland;5986;1085
2021-05-19;1081;Nordjylland;584;1081
2021-05-19;1082;Midtjylland;7262;1082
2021-05-19;1083;Syddanmark;6844;1083
2021-05-19;1084;Hovedstaden;11294;1084
2021-05-19;1085;Sjælland;5764;1085
2021-05-20;1081;Nordjylland;1697;1081
2021-05-20;1082;Midtjylland;6884;1082
2021-05-20;1083;Syddanmark;6735;1083
2021-05-20;1084;Hovedstaden;12175;1084
2021-05-20;1085;Sjælland;4997;1085
2021-05-21;1081;Nordjylland;5023;1081
2021-05-21;1082;Midtjylland;8214;1082
2021-05-21;1083;Syddanmark;5997;1083
2021-05-21;1084;Hovedstaden;8574;1084
2021-05-21;1085;Sjælland;7458;1085
2021-05-22;1081;Nordjylland;2655;1081
2021-05-22;1082;Midtjylland;223;1082
2021-05-22;1083;Syddanmark;3376;1083
2021-05-22;1084;Hovedstaden;13975;1084
2021-05-22;1085;Sjælland;5734;1085
2021-05-23;1081;Nordjylland;2744;1081
2021-05-23;1082;Midtjylland;1175;1082
2021-05-23;1083;Syddanmark;4341;1083
2021-05-23;1084;Hovedstaden;8805;1084
2021-05-23;1085;Sjælland;5483;1085
2021-05-24;1081;Nordjylland;1513;1081
2021-05-24;1082;Midtjylland;2258;1082
2021-05-24;1083;Syddanmark;6048;1083
2021-05-24;1084;Hovedstaden;7250;1084
2021-05-24;1085;Sjælland;6361;1085
2021-05-25;1081;Nordjylland;2893;1081
2021-05-25;1082;Midtjylland;13388;1082
2021-05-25;1083;Syddanmark;5977;1083
2021-05-25;1084;Hovedstaden;13894;1084
2021-05-25;1085;Sjælland;7269;1085
2021-05-26;1081;Nordjylland;3709;1081
2021-05-26;1082;Midtjylland;14703;1082
2021-05-26;1083;Syddanmark;6843;1083
2021-05-26;1084;Hovedstaden;15739;1084
2021-05-26;1085;Sjælland;6394;1085
2021-05-27;1081;Nordjylland;2001;1081
2021-05-27;1082;Midtjylland;14799;1082
2021-05-27;1083;Syddanmark;9044;1083
2021-05-27;1084;Hovedstaden;17223;1084
2021-05-27;1085;Sjælland;6210;1085
2021-05-28;1081;Nordjylland;3538;1081
2021-05-28;1082;Midtjylland;11622;1082
2021-05-28;1083;Syddanmark;9224;1083
2021-05-28;1084;Hovedstaden;10414;1084
2021-05-28;1085;Sjælland;6197;1085
2021-05-29;1081;Nordjylland;5412;1081
2021-05-29;1082;Midtjylland;1060;1082
2021-05-29;1083;Syddanmark;7013;1083
2021-05-29;1084;Hovedstaden;10885;1084
2021-05-29;1085;Sjælland;5427;1085
2021-05-30;1081;Nordjylland;6552;1081
2021-05-30;1082;Midtjylland;566;1082
2021-05-30;1083;Syddanmark;6904;1083
2021-05-30;1084;Hovedstaden;7063;1084
2021-05-30;1085;Sjælland;4722;1085
2021-05-31;1081;Nordjylland;3306;1081
2021-05-31;1082;Midtjylland;9707;1082
2021-05-31;1083;Syddanmark;9542;1083
2021-05-31;1084;Hovedstaden;8244;1084
2021-05-31;1085;Sjælland;5333;1085
2021-06-01;1081;Nordjylland;3345;1081
2021-06-01;1082;Midtjylland;12533;1082
2021-06-01;1083;Syddanmark;8634;1083
2021-06-01;1084;Hovedstaden;10422;1084
2021-06-01;1085;Sjælland;4831;1085
2021-06-02;1081;Nordjylland;4427;1081
2021-06-02;1082;Midtjylland;14155;1082
2021-06-02;1083;Syddanmark;8730;1083
2021-06-02;1084;Hovedstaden;9564;1084
2021-06-02;1085;Sjælland;5807;1085
2021-06-03;1081;Nordjylland;3199;1081
2021-06-03;1082;Midtjylland;10978;1082
2021-06-03;1083;Syddanmark;8797;1083
2021-06-03;1084;Hovedstaden;6858;1084
2021-06-03;1085;Sjælland;6379;1085
2021-06-04;1081;Nordjylland;2072;1081
2021-06-04;1082;Midtjylland;8803;1082
2021-06-04;1083;Syddanmark;7803;1083
2021-06-04;1084;Hovedstaden;15955;1084
2021-06-04;1085;Sjælland;6742;1085
2021-06-05;1081;Nordjylland;3877;1081
2021-06-05;1082;Midtjylland;1366;1082
2021-06-05;1083;Syddanmark;7925;1083
2021-06-05;1084;Hovedstaden;15410;1084
2021-06-05;1085;Sjælland;6371;1085
2021-06-06;1081;Nordjylland;5342;1081
2021-06-06;1082;Midtjylland;1138;1082
2021-06-06;1083;Syddanmark;7910;1083
2021-06-06;1084;Hovedstaden;9477;1084
2021-06-06;1085;Sjælland;6063;1085
2021-06-07;1081;Nordjylland;5729;1081
2021-06-07;1082;Midtjylland;15478;1082
2021-06-07;1083;Syddanmark;11419;1083
2021-06-07;1084;Hovedstaden;11848;1084
2021-06-07;1085;Sjælland;9073;1085
2021-06-08;1081;Nordjylland;5043;1081
2021-06-08;1082;Midtjylland;14796;1082
2021-06-08;1083;Syddanmark;10870;1083
2021-06-08;1084;Hovedstaden;16341;1084
2021-06-08;1085;Sjælland;6490;1085
2021-06-09;1081;Nordjylland;4080;1081
2021-06-09;1082;Midtjylland;17619;1082
2021-06-09;1083;Syddanmark;10449;1083
2021-06-09;1084;Hovedstaden;13273;1084
2021-06-09;1085;Sjælland;7370;1085
2021-06-10;1081;Nordjylland;7092;1081
2021-06-10;1082;Midtjylland;13869;1082
2021-06-10;1083;Syddanmark;9907;1083
2021-06-10;1084;Hovedstaden;21189;1084
2021-06-10;1085;Sjælland;6759;1085
2021-06-11;1081;Nordjylland;3999;1081
2021-06-11;1082;Midtjylland;11825;1082
2021-06-11;1083;Syddanmark;8735;1083
2021-06-11;1084;Hovedstaden;18124;1084
2021-06-11;1085;Sjælland;5723;1085
2021-06-12;1081;Nordjylland;4049;1081
2021-06-12;1082;Midtjylland;1473;1082
2021-06-12;1083;Syddanmark;5739;1083
2021-06-12;1084;Hovedstaden;18248;1084
2021-06-12;1085;Sjælland;3945;1085
2021-06-13;1081;Nordjylland;5121;1081
2021-06-13;1082;Midtjylland;1144;1082
2021-06-13;1083;Syddanmark;5984;1083
2021-06-13;1084;Hovedstaden;18458;1084
2021-06-13;1085;Sjælland;2813;1085
2021-06-14;1081;Nordjylland;5886;1081
2021-06-14;1082;Midtjylland;11081;1082
2021-06-14;1083;Syddanmark;10694;1083
2021-06-14;1084;Hovedstaden;17776;1084
2021-06-14;1085;Sjælland;6977;1085
2021-06-15;1081;Nordjylland;5052;1081
2021-06-15;1082;Midtjylland;14169;1082
2021-06-15;1083;Syddanmark;9458;1083
2021-06-15;1084;Hovedstaden;21872;1084
2021-06-15;1085;Sjælland;9736;1085
2021-06-16;1081;Nordjylland;5225;1081
2021-06-16;1082;Midtjylland;15025;1082
2021-06-16;1083;Syddanmark;7887;1083
2021-06-16;1084;Hovedstaden;16215;1084
2021-06-16;1085;Sjælland;7523;1085
2021-06-17;1081;Nordjylland;5078;1081
2021-06-17;1082;Midtjylland;17122;1082
2021-06-17;1083;Syddanmark;8114;1083
2021-06-17;1084;Hovedstaden;16025;1084
2021-06-17;1085;Sjælland;4592;1085
2021-06-18;1081;Nordjylland;3880;1081
2021-06-18;1082;Midtjylland;9113;1082
2021-06-18;1083;Syddanmark;8722;1083
2021-06-18;1084;Hovedstaden;7752;1084
2021-06-18;1085;Sjælland;5444;1085
2021-06-19;1081;Nordjylland;4853;1081
2021-06-19;1082;Midtjylland;1371;1082
2021-06-19;1083;Syddanmark;5396;1083
2021-06-19;1084;Hovedstaden;9478;1084
2021-06-19;1085;Sjælland;2593;1085
2021-06-20;1081;Nordjylland;5153;1081
2021-06-20;1082;Midtjylland;4686;1082
2021-06-20;1083;Syddanmark;5772;1083
2021-06-20;1084;Hovedstaden;10826;1084
2021-06-20;1085;Sjælland;2666;1085
2021-06-21;1081;Nordjylland;6271;1081
2021-06-21;1082;Midtjylland;10582;1082
2021-06-21;1083;Syddanmark;7418;1083
2021-06-21;1084;Hovedstaden;11335;1084
2021-06-21;1085;Sjælland;3802;1085
2021-06-22;1081;Nordjylland;6756;1081
2021-06-22;1082;Midtjylland;12910;1082
2021-06-22;1083;Syddanmark;8590;1083
2021-06-22;1084;Hovedstaden;13394;1084
2021-06-22;1085;Sjælland;4757;1085
2021-06-23;1081;Nordjylland;6362;1081
2021-06-23;1082;Midtjylland;11269;1082
2021-06-23;1083;Syddanmark;7282;1083
2021-06-23;1084;Hovedstaden;8298;1084
2021-06-23;1085;Sjælland;5204;1085
2021-06-24;1081;Nordjylland;3099;1081
2021-06-24;1082;Midtjylland;11818;1082
2021-06-24;1083;Syddanmark;5265;1083
2021-06-24;1084;Hovedstaden;8076;1084
2021-06-24;1085;Sjælland;5569;1085
2021-06-25;1081;Nordjylland;2700;1081
2021-06-25;1082;Midtjylland;7842;1082
2021-06-25;1083;Syddanmark;7586;1083
2021-06-25;1084;Hovedstaden;8412;1084
2021-06-25;1085;Sjælland;2537;1085
2021-06-26;1081;Nordjylland;3134;1081
2021-06-26;1082;Midtjylland;877;1082
2021-06-26;1083;Syddanmark;4541;1083
2021-06-26;1084;Hovedstaden;8427;1084
2021-06-26;1085;Sjælland;2072;1085
2021-06-27;1081;Nordjylland;1053;1081
2021-06-27;1082;Midtjylland;538;1082
2021-06-27;1083;Syddanmark;3476;1083
2021-06-27;1084;Hovedstaden;9635;1084
2021-06-27;1085;Sjælland;1418;1085
2021-06-28;1081;Nordjylland;5554;1081
2021-06-28;1082;Midtjylland;8990;1082
2021-06-28;1083;Syddanmark;6314;1083
2021-06-28;1084;Hovedstaden;5400;1084
2021-06-28;1085;Sjælland;4349;1085
2021-06-29;1081;Nordjylland;4102;1081
2021-06-29;1082;Midtjylland;8717;1082
2021-06-29;1083;Syddanmark;8287;1083
2021-06-29;1084;Hovedstaden;4955;1084
2021-06-29;1085;Sjælland;4501;1085
2021-06-30;1081;Nordjylland;3761;1081
2021-06-30;1082;Midtjylland;7028;1082
2021-06-30;1083;Syddanmark;7708;1083
2021-06-30;1084;Hovedstaden;8813;1084
2021-06-30;1085;Sjælland;5493;1085
2021-07-01;1081;Nordjylland;4191;1081
2021-07-01;1082;Midtjylland;4791;1082
2021-07-01;1083;Syddanmark;4723;1083
2021-07-01;1084;Hovedstaden;12812;1084
2021-07-01;1085;Sjælland;5186;1085
2021-07-02;1081;Nordjylland;1623;1081
2021-07-02;1082;Midtjylland;3147;1082
2021-07-02;1083;Syddanmark;4209;1083
2021-07-02;1084;Hovedstaden;6580;1084
2021-07-02;1085;Sjælland;4094;1085
2021-07-03;1081;Nordjylland;1116;1081
2021-07-03;1082;Midtjylland;1919;1082
2021-07-03;1083;Syddanmark;2786;1083
2021-07-03;1084;Hovedstaden;2705;1084
2021-07-03;1085;Sjælland;3106;1085
2021-07-04;1081;Nordjylland;1870;1081
2021-07-04;1082;Midtjylland;1246;1082
2021-07-04;1083;Syddanmark;2768;1083
2021-07-04;1084;Hovedstaden;4098;1084
2021-07-04;1085;Sjælland;2861;1085
2021-07-05;1081;Nordjylland;1496;1081
2021-07-05;1082;Midtjylland;11581;1082
2021-07-05;1083;Syddanmark;6261;1083
2021-07-05;1084;Hovedstaden;8331;1084
2021-07-05;1085;Sjælland;4880;1085
2021-07-06;1081;Nordjylland;4954;1081
2021-07-06;1082;Midtjylland;11810;1082
2021-07-06;1083;Syddanmark;7401;1083
2021-07-06;1084;Hovedstaden;9948;1084
2021-07-06;1085;Sjælland;6150;1085
2021-07-07;1081;Nordjylland;3919;1081
2021-07-07;1082;Midtjylland;11694;1082
2021-07-07;1083;Syddanmark;8467;1083
2021-07-07;1084;Hovedstaden;13971;1084
2021-07-07;1085;Sjælland;8331;1085
2021-07-08;1081;Nordjylland;4173;1081
2021-07-08;1082;Midtjylland;12495;1082
2021-07-08;1083;Syddanmark;10288;1083
2021-07-08;1084;Hovedstaden;14413;1084
2021-07-08;1085;Sjælland;5856;1085
2021-07-09;1081;Nordjylland;4130;1081
2021-07-09;1082;Midtjylland;9348;1082
2021-07-09;1083;Syddanmark;10425;1083
2021-07-09;1084;Hovedstaden;14901;1084
2021-07-09;1085;Sjælland;6232;1085
2021-07-10;1081;Nordjylland;3348;1081
2021-07-10;1082;Midtjylland;6748;1082
2021-07-10;1083;Syddanmark;4253;1083
2021-07-10;1084;Hovedstaden;14474;1084
2021-07-10;1085;Sjælland;1893;1085
2021-07-11;1081;Nordjylland;2948;1081
2021-07-11;1082;Midtjylland;7254;1082
2021-07-11;1083;Syddanmark;4040;1083
2021-07-11;1084;Hovedstaden;17341;1084
2021-07-11;1085;Sjælland;2948;1085
2021-07-12;1081;Nordjylland;3344;1081
2021-07-12;1082;Midtjylland;10194;1082
2021-07-12;1083;Syddanmark;9564;1083
2021-07-12;1084;Hovedstaden;9331;1084
2021-07-12;1085;Sjælland;3085;1085
2021-07-13;1081;Nordjylland;4903;1081
2021-07-13;1082;Midtjylland;10568;1082
2021-07-13;1083;Syddanmark;11164;1083
2021-07-13;1084;Hovedstaden;10630;1084
2021-07-13;1085;Sjælland;3426;1085
2021-07-14;1081;Nordjylland;4559;1081
2021-07-14;1082;Midtjylland;10928;1082
2021-07-14;1083;Syddanmark;10851;1083
2021-07-14;1084;Hovedstaden;13573;1084
2021-07-14;1085;Sjælland;3142;1085
2021-07-15;1081;Nordjylland;2635;1081
2021-07-15;1082;Midtjylland;8979;1082
2021-07-15;1083;Syddanmark;8693;1083
2021-07-15;1084;Hovedstaden;9430;1084
2021-07-15;1085;Sjælland;3360;1085
2021-07-16;1081;Nordjylland;3922;1081
2021-07-16;1082;Midtjylland;7959;1082
2021-07-16;1083;Syddanmark;7582;1083
2021-07-16;1084;Hovedstaden;8196;1084
2021-07-16;1085;Sjælland;2398;1085
2021-07-17;1081;Nordjylland;4576;1081
2021-07-17;1082;Midtjylland;4635;1082
2021-07-17;1083;Syddanmark;4230;1083
2021-07-17;1084;Hovedstaden;8637;1084
2021-07-17;1085;Sjælland;2284;1085
2021-07-18;1081;Nordjylland;4491;1081
2021-07-18;1082;Midtjylland;5073;1082
2021-07-18;1083;Syddanmark;4280;1083
2021-07-18;1084;Hovedstaden;4623;1084
2021-07-18;1085;Sjælland;1904;1085
2021-07-19;1081;Nordjylland;3578;1081
2021-07-19;1082;Midtjylland;12242;1082
2021-07-19;1083;Syddanmark;7285;1083
2021-07-19;1084;Hovedstaden;6298;1084
2021-07-19;1085;Sjælland;3214;1085
2021-07-20;1081;Nordjylland;4242;1081
2021-07-20;1082;Midtjylland;11018;1082
2021-07-20;1083;Syddanmark;8931;1083
2021-07-20;1084;Hovedstaden;5816;1084
2021-07-20;1085;Sjælland;3053;1085
2021-07-21;1081;Nordjylland;2990;1081
2021-07-21;1082;Midtjylland;9979;1082
2021-07-21;1083;Syddanmark;8267;1083
2021-07-21;1084;Hovedstaden;5537;1084
2021-07-21;1085;Sjælland;3330;1085
2021-07-22;1081;Nordjylland;2388;1081
2021-07-22;1082;Midtjylland;6777;1082
2021-07-22;1083;Syddanmark;6414;1083
2021-07-22;1084;Hovedstaden;6139;1084
2021-07-22;1085;Sjælland;2684;1085
2021-07-23;1081;Nordjylland;2193;1081
2021-07-23;1082;Midtjylland;7371;1082
2021-07-23;1083;Syddanmark;6259;1083
2021-07-23;1084;Hovedstaden;6634;1084
2021-07-23;1085;Sjælland;2345;1085
2021-07-24;1081;Nordjylland;2988;1081
2021-07-24;1082;Midtjylland;2312;1082
2021-07-24;1083;Syddanmark;4209;1083
2021-07-24;1084;Hovedstaden;6421;1084
2021-07-24;1085;Sjælland;1630;1085
2021-07-25;1081;Nordjylland;1155;1081
2021-07-25;1082;Midtjylland;936;1082
2021-07-25;1083;Syddanmark;3734;1083
2021-07-25;1084;Hovedstaden;5598;1084
2021-07-25;1085;Sjælland;1984;1085
2021-07-26;1081;Nordjylland;1884;1081
2021-07-26;1082;Midtjylland;8187;1082
2021-07-26;1083;Syddanmark;7611;1083
2021-07-26;1084;Hovedstaden;5179;1084
2021-07-26;1085;Sjælland;2184;1085
2021-07-27;1081;Nordjylland;3470;1081
2021-07-27;1082;Midtjylland;5235;1082
2021-07-27;1083;Syddanmark;5823;1083
2021-07-27;1084;Hovedstaden;6182;1084
2021-07-27;1085;Sjælland;2442;1085
2021-07-28;1081;Nordjylland;1806;1081
2021-07-28;1082;Midtjylland;6023;1082
2021-07-28;1083;Syddanmark;4897;1083
2021-07-28;1084;Hovedstaden;4203;1084
2021-07-28;1085;Sjælland;2119;1085
2021-07-29;1081;Nordjylland;1437;1081
2021-07-29;1082;Midtjylland;5468;1082
2021-07-29;1083;Syddanmark;5129;1083
2021-07-29;1084;Hovedstaden;5247;1084
2021-07-29;1085;Sjælland;1610;1085
2021-07-30;1081;Nordjylland;1162;1081
2021-07-30;1082;Midtjylland;4568;1082
2021-07-30;1083;Syddanmark;3727;1083
2021-07-30;1084;Hovedstaden;3231;1084
2021-07-30;1085;Sjælland;1546;1085
2021-07-31;1081;Nordjylland;763;1081
2021-07-31;1082;Midtjylland;884;1082
2021-07-31;1083;Syddanmark;1529;1083
2021-07-31;1084;Hovedstaden;2331;1084
2021-07-31;1085;Sjælland;990;1085
2021-08-01;1081;Nordjylland;958;1081
2021-08-01;1082;Midtjylland;821;1082
2021-08-01;1083;Syddanmark;1744;1083
2021-08-01;1084;Hovedstaden;4033;1084
2021-08-01;1085;Sjælland;1262;1085
2021-08-02;1081;Nordjylland;1135;1081
2021-08-02;1082;Midtjylland;5536;1082
2021-08-02;1083;Syddanmark;4526;1083
2021-08-02;1084;Hovedstaden;3190;1084
2021-08-02;1085;Sjælland;1992;1085
2021-08-03;1081;Nordjylland;808;1081
2021-08-03;1082;Midtjylland;5164;1082
2021-08-03;1083;Syddanmark;2586;1083
2021-08-03;1084;Hovedstaden;3211;1084
2021-08-03;1085;Sjælland;1791;1085
2021-08-04;1081;Nordjylland;342;1081
2021-08-04;1082;Midtjylland;4072;1082
2021-08-04;1083;Syddanmark;2394;1083
2021-08-04;1084;Hovedstaden;3202;1084
2021-08-04;1085;Sjælland;1468;1085
2021-08-05;1081;Nordjylland;207;1081
2021-08-05;1082;Midtjylland;3079;1082
2021-08-05;1083;Syddanmark;3090;1083
2021-08-05;1084;Hovedstaden;3754;1084
2021-08-05;1085;Sjælland;1372;1085
2021-08-06;1081;Nordjylland;871;1081
2021-08-06;1082;Midtjylland;3438;1082
2021-08-06;1083;Syddanmark;2180;1083
2021-08-06;1084;Hovedstaden;2575;1084
2021-08-06;1085;Sjælland;945;1085
2021-08-07;1081;Nordjylland;1238;1081
2021-08-07;1082;Midtjylland;1049;1082
2021-08-07;1083;Syddanmark;2100;1083
2021-08-07;1084;Hovedstaden;1765;1084
2021-08-07;1085;Sjælland;1617;1085
2021-08-08;1081;Nordjylland;370;1081
2021-08-08;1082;Midtjylland;449;1082
2021-08-08;1083;Syddanmark;1689;1083
2021-08-08;1084;Hovedstaden;587;1084
2021-08-08;1085;Sjælland;1030;1085
2021-08-09;1081;Nordjylland;1150;1081
2021-08-09;1082;Midtjylland;2738;1082
2021-08-09;1083;Syddanmark;1973;1083
2021-08-09;1084;Hovedstaden;2853;1084
2021-08-09;1085;Sjælland;1295;1085
2021-08-10;1081;Nordjylland;762;1081
2021-08-10;1082;Midtjylland;2429;1082
2021-08-10;1083;Syddanmark;1605;1083
2021-08-10;1084;Hovedstaden;3865;1084
2021-08-10;1085;Sjælland;1269;1085
2021-08-11;1081;Nordjylland;81;1081
2021-08-11;1082;Midtjylland;1937;1082
2021-08-11;1083;Syddanmark;1615;1083
2021-08-11;1084;Hovedstaden;1668;1084
2021-08-11;1085;Sjælland;987;1085
2021-08-12;1081;Nordjylland;835;1081
2021-08-12;1082;Midtjylland;1775;1082
2021-08-12;1083;Syddanmark;1098;1083
2021-08-12;1084;Hovedstaden;1489;1084
2021-08-12;1085;Sjælland;842;1085
2021-08-13;1081;Nordjylland;936;1081
2021-08-13;1082;Midtjylland;2124;1082
2021-08-13;1083;Syddanmark;1423;1083
2021-08-13;1084;Hovedstaden;1205;1084
2021-08-13;1085;Sjælland;766;1085
2021-08-14;1081;Nordjylland;98;1081
2021-08-14;1082;Midtjylland;457;1082
2021-08-14;1083;Syddanmark;959;1083
2021-08-14;1084;Hovedstaden;2037;1084
2021-08-14;1085;Sjælland;778;1085
2021-08-15;1081;Nordjylland;448;1081
2021-08-15;1082;Midtjylland;387;1082
2021-08-15;1083;Syddanmark;936;1083
2021-08-15;1084;Hovedstaden;2284;1084
2021-08-15;1085;Sjælland;464;1085
2021-08-16;1081;Nordjylland;421;1081
2021-08-16;1082;Midtjylland;1343;1082
2021-08-16;1083;Syddanmark;1705;1083
2021-08-16;1084;Hovedstaden;3046;1084
2021-08-16;1085;Sjælland;745;1085
2021-08-17;1081;Nordjylland;1161;1081
2021-08-17;1082;Midtjylland;1576;1082
2021-08-17;1083;Syddanmark;1246;1083
2021-08-17;1084;Hovedstaden;2522;1084
2021-08-17;1085;Sjælland;680;1085
2021-08-18;1081;Nordjylland;454;1081
2021-08-18;1082;Midtjylland;1481;1082
2021-08-18;1083;Syddanmark;1117;1083
2021-08-18;1084;Hovedstaden;1828;1084
2021-08-18;1085;Sjælland;689;1085
2021-08-19;1081;Nordjylland;738;1081
2021-08-19;1082;Midtjylland;1487;1082
2021-08-19;1083;Syddanmark;1520;1083
2021-08-19;1084;Hovedstaden;1912;1084
2021-08-19;1085;Sjælland;565;1085
2021-08-20;1081;Nordjylland;180;1081
2021-08-20;1082;Midtjylland;1108;1082
2021-08-20;1083;Syddanmark;1079;1083
2021-08-20;1084;Hovedstaden;1873;1084
2021-08-20;1085;Sjælland;740;1085
2021-08-21;1081;Nordjylland;1055;1081
2021-08-21;1082;Midtjylland;487;1082
2021-08-21;1083;Syddanmark;1026;1083
2021-08-21;1084;Hovedstaden;1476;1084
2021-08-21;1085;Sjælland;499;1085
2021-08-22;1081;Nordjylland;177;1081
2021-08-22;1082;Midtjylland;337;1082
2021-08-22;1083;Syddanmark;985;1083
2021-08-22;1084;Hovedstaden;1176;1084
2021-08-22;1085;Sjælland;361;1085
2021-08-23;1081;Nordjylland;201;1081
2021-08-23;1082;Midtjylland;1183;1082
2021-08-23;1083;Syddanmark;1233;1083
