"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6366,5845420,0.11,6366
2020-12-28,Nationalt,2018,5845420,0.14,8384
2020-12-29,Nationalt,8806,5845420,0.29,17190
2020-12-30,Nationalt,11261,5845420,0.49,28451
2020-12-31,Nationalt,6053,5845420,0.59,34504
2021-01-01,Nationalt,2292,5845420,0.63,36796
2021-01-02,Nationalt,8705,5845420,0.78,45501
2021-01-03,Nationalt,5851,5845420,0.88,51352
2021-01-04,Nationalt,2393,5845420,0.92,53745
2021-01-05,Nationalt,13299,5845420,1.15,67044
2021-01-06,Nationalt,19413,5845420,1.48,86457
2021-01-07,Nationalt,17219,5845420,1.77,103676
2021-01-08,Nationalt,8323,5845420,1.92,111999
2021-01-09,Nationalt,1893,5845420,1.95,113892
2021-01-10,Nationalt,813,5845420,1.96,114705
2021-01-11,Nationalt,656,5845420,1.97,115361
2021-01-12,Nationalt,462,5845420,1.98,115823
2021-01-13,Nationalt,12631,5845420,2.20,128454
2021-01-14,Nationalt,17756,5845420,2.50,146210
2021-01-15,Nationalt,15069,5845420,2.76,161279
2021-01-16,Nationalt,4567,5845420,2.84,165846
2021-01-17,Nationalt,2486,5845420,2.88,168332
2021-01-18,Nationalt,3827,5845420,2.95,172159
2021-01-19,Nationalt,2463,5845420,2.99,174622
2021-01-20,Nationalt,1490,5845420,3.01,176112
2021-01-21,Nationalt,1506,5845420,3.04,177618
2021-01-22,Nationalt,658,5845420,3.05,178276
2021-01-23,Nationalt,739,5845420,3.06,179015
2021-01-24,Nationalt,598,5845420,3.07,179613
2021-01-25,Nationalt,276,5845420,3.08,179889
2021-01-26,Nationalt,216,5845420,3.08,180105
2021-01-27,Nationalt,202,5845420,3.08,180307
2021-01-28,Nationalt,219,5845420,3.09,180526
2021-01-29,Nationalt,1097,5845420,3.11,181623
2021-01-30,Nationalt,1190,5845420,3.13,182813
2021-01-31,Nationalt,1205,5845420,3.15,184018
2021-02-01,Nationalt,747,5845420,3.16,184765
2021-02-02,Nationalt,2020,5845420,3.20,186785
2021-02-03,Nationalt,1528,5845420,3.22,188313
2021-02-04,Nationalt,1422,5845420,3.25,189735
2021-02-05,Nationalt,1583,5845420,3.27,191318
2021-02-06,Nationalt,1014,5845420,3.29,192332
2021-02-07,Nationalt,1896,5845420,3.32,194228
2021-02-08,Nationalt,2526,5845420,3.37,196754
2021-02-09,Nationalt,3542,5845420,3.43,200296
2021-02-10,Nationalt,3273,5845420,3.48,203569
2021-02-11,Nationalt,5669,5845420,3.58,209238
2021-02-12,Nationalt,12041,5845420,3.79,221279
2021-02-13,Nationalt,6552,5845420,3.90,227831
2021-02-14,Nationalt,6218,5845420,4.00,234049
2021-02-15,Nationalt,13831,5845420,4.24,247880
2021-02-16,Nationalt,13231,5845420,4.47,261111
2021-02-17,Nationalt,10449,5845420,4.65,271560
2021-02-18,Nationalt,11460,5845420,4.84,283020
2021-02-19,Nationalt,13883,5845420,5.08,296903
2021-02-20,Nationalt,10493,5845420,5.26,307396
2021-02-21,Nationalt,10793,5845420,5.44,318189
2021-02-22,Nationalt,13509,5845420,5.67,331698
2021-02-23,Nationalt,14395,5845420,5.92,346093
2021-02-24,Nationalt,13693,5845420,6.16,359786
2021-02-25,Nationalt,14471,5845420,6.40,374257
2021-02-26,Nationalt,35993,5845420,7.02,410250
2021-02-27,Nationalt,6669,5845420,7.13,416919
2021-02-28,Nationalt,10995,5845420,7.32,427914
2021-03-01,Nationalt,19764,5845420,7.66,447678
2021-03-02,Nationalt,16709,5845420,7.94,464387
2021-03-03,Nationalt,12998,5845420,8.17,477385
2021-03-04,Nationalt,17422,5845420,8.46,494807
2021-03-05,Nationalt,16635,5845420,8.75,511442
2021-03-06,Nationalt,14637,5845420,9.00,526079
2021-03-07,Nationalt,12061,5845420,9.21,538140
2021-03-08,Nationalt,9615,5845420,9.37,547755
2021-03-09,Nationalt,10920,5845420,9.56,558675
2021-03-10,Nationalt,12087,5845420,9.76,570762
2021-03-11,Nationalt,4579,5845420,9.84,575341
2021-03-12,Nationalt,3369,5845420,9.90,578710
2021-03-13,Nationalt,4539,5845420,9.98,583249
2021-03-14,Nationalt,1234,5845420,10.0,584483
2021-03-15,Nationalt,2829,5845420,10.0,587312
2021-03-16,Nationalt,6830,5845420,10.2,594142
2021-03-17,Nationalt,10776,5845420,10.3,604918
2021-03-18,Nationalt,14705,5845420,10.6,619623
2021-03-19,Nationalt,7864,5845420,10.7,627487
2021-03-20,Nationalt,2951,5845420,10.8,630438
2021-03-21,Nationalt,4981,5845420,10.9,635419
2021-03-22,Nationalt,4099,5845420,10.9,639518
2021-03-23,Nationalt,6139,5845420,11.0,645657
2021-03-24,Nationalt,9878,5845420,11.2,655535
2021-03-25,Nationalt,7767,5845420,11.3,663302
2021-03-26,Nationalt,6168,5845420,11.5,669470
2021-03-27,Nationalt,9994,5845420,11.6,679464
2021-03-28,Nationalt,10812,5845420,11.8,690276
2021-03-29,Nationalt,18034,5845420,12.1,708310
2021-03-30,Nationalt,21732,5845420,12.5,730042
2021-03-31,Nationalt,13124,5845420,12.7,743166
2021-04-01,Nationalt,4183,5845420,12.8,747349
2021-04-02,Nationalt,4893,5845420,12.9,752242
2021-04-03,Nationalt,12135,5845420,13.1,764377
2021-04-04,Nationalt,11708,5845420,13.3,776085
2021-04-05,Nationalt,12318,5845420,13.5,788403
2021-04-06,Nationalt,16007,5845420,13.8,804410
2021-04-07,Nationalt,16606,5845420,14.0,821016
2021-04-08,Nationalt,13699,5845420,14.3,834715
2021-04-09,Nationalt,16481,5845420,14.6,851196
2021-04-10,Nationalt,16754,5845420,14.8,867950
2021-04-11,Nationalt,14882,5845420,15.1,882832
2021-04-12,Nationalt,93964,5845420,16.7,976796
2021-04-13,Nationalt,18496,5845420,17.0,995292
2021-04-14,Nationalt,11394,5845420,17.2,1006686
2021-04-15,Nationalt,15258,5845420,17.5,1021944
2021-04-16,Nationalt,17415,5845420,17.8,1039359
2021-04-17,Nationalt,18796,5845420,18.1,1058155
2021-04-18,Nationalt,14490,5845420,18.4,1072645
2021-04-19,Nationalt,24763,5845420,18.8,1097408
2021-04-20,Nationalt,21972,5845420,19.1,1119380
2021-04-21,Nationalt,22458,5845420,19.5,1141838
2021-04-22,Nationalt,28168,5845420,20.0,1170006
2021-04-23,Nationalt,22170,5845420,20.4,1192176
2021-04-24,Nationalt,14908,5845420,20.7,1207084
2021-04-25,Nationalt,15182,5845420,20.9,1222266
2021-04-26,Nationalt,31488,5845420,21.4,1253754
2021-04-27,Nationalt,26552,5845420,21.9,1280306
2021-04-28,Nationalt,24088,5845420,22.3,1304394
2021-04-29,Nationalt,25850,5845420,22.8,1330244
2021-04-30,Nationalt,13397,5845420,23.0,1343641
2021-05-01,Nationalt,7247,5845420,23.1,1350888
2021-05-02,Nationalt,16607,5845420,23.4,1367495
