"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5845420,0.00,5
2021-01-16,Nationalt,8,5845420,0.00,13
2021-01-17,Nationalt,698,5845420,0.01,711
2021-01-18,Nationalt,2104,5845420,0.05,2815
2021-01-19,Nationalt,2062,5845420,0.08,4877
2021-01-20,Nationalt,1858,5845420,0.12,6735
2021-01-21,Nationalt,2328,5845420,0.16,9063
2021-01-22,Nationalt,5646,5845420,0.25,14709
2021-01-23,Nationalt,7116,5845420,0.37,21825
2021-01-24,Nationalt,6479,5845420,0.48,28304
2021-01-25,Nationalt,2476,5845420,0.53,30780
2021-01-26,Nationalt,1725,5845420,0.56,32505
2021-01-27,Nationalt,4356,5845420,0.63,36861
2021-01-28,Nationalt,8114,5845420,0.77,44975
2021-01-29,Nationalt,18253,5845420,1.08,63228
2021-01-30,Nationalt,12871,5845420,1.30,76099
2021-01-31,Nationalt,12225,5845420,1.51,88324
2021-02-01,Nationalt,7881,5845420,1.65,96205
2021-02-02,Nationalt,3014,5845420,1.70,99219
2021-02-03,Nationalt,6176,5845420,1.80,105395
2021-02-04,Nationalt,10884,5845420,1.99,116279
2021-02-05,Nationalt,13412,5845420,2.22,129691
2021-02-06,Nationalt,6766,5845420,2.33,136457
2021-02-07,Nationalt,3643,5845420,2.40,140100
2021-02-08,Nationalt,7049,5845420,2.52,147149
2021-02-09,Nationalt,4893,5845420,2.60,152042
2021-02-10,Nationalt,3912,5845420,2.67,155954
2021-02-11,Nationalt,2463,5845420,2.71,158417
2021-02-12,Nationalt,7631,5845420,2.84,166048
2021-02-13,Nationalt,970,5845420,2.86,167018
2021-02-14,Nationalt,627,5845420,2.87,167645
2021-02-15,Nationalt,3142,5845420,2.92,170787
2021-02-16,Nationalt,1343,5845420,2.94,172130
2021-02-17,Nationalt,428,5845420,2.95,172558
2021-02-18,Nationalt,310,5845420,2.96,172868
2021-02-19,Nationalt,973,5845420,2.97,173841
2021-02-20,Nationalt,582,5845420,2.98,174423
2021-02-21,Nationalt,358,5845420,2.99,174781
2021-02-22,Nationalt,1104,5845420,3.01,175885
2021-02-23,Nationalt,1948,5845420,3.04,177833
2021-02-24,Nationalt,1963,5845420,3.08,179796
2021-02-25,Nationalt,640,5845420,3.09,180436
2021-02-26,Nationalt,1004,5845420,3.10,181440
2021-02-27,Nationalt,1475,5845420,3.13,182915
2021-02-28,Nationalt,1430,5845420,3.15,184345
2021-03-01,Nationalt,1068,5845420,3.17,185413
2021-03-02,Nationalt,1302,5845420,3.19,186715
2021-03-03,Nationalt,1032,5845420,3.21,187747
2021-03-04,Nationalt,1817,5845420,3.24,189564
2021-03-05,Nationalt,5701,5845420,3.34,195265
2021-03-06,Nationalt,4013,5845420,3.41,199278
2021-03-07,Nationalt,4349,5845420,3.48,203627
2021-03-08,Nationalt,6488,5845420,3.59,210115
2021-03-09,Nationalt,7265,5845420,3.72,217380
2021-03-10,Nationalt,7293,5845420,3.84,224673
2021-03-11,Nationalt,8073,5845420,3.98,232746
2021-03-12,Nationalt,10679,5845420,4.16,243425
2021-03-13,Nationalt,5970,5845420,4.27,249395
2021-03-14,Nationalt,9432,5845420,4.43,258827
2021-03-15,Nationalt,9950,5845420,4.60,268777
2021-03-16,Nationalt,9518,5845420,4.76,278295
2021-03-17,Nationalt,9258,5845420,4.92,287553
2021-03-18,Nationalt,7252,5845420,5.04,294805
2021-03-19,Nationalt,11829,5845420,5.25,306634
2021-03-20,Nationalt,4872,5845420,5.33,311506
2021-03-21,Nationalt,4697,5845420,5.41,316203
2021-03-22,Nationalt,7841,5845420,5.54,324044
2021-03-23,Nationalt,7639,5845420,5.67,331683
2021-03-24,Nationalt,13560,5845420,5.91,345243
2021-03-25,Nationalt,8500,5845420,6.05,353743
2021-03-26,Nationalt,7926,5845420,6.19,361669
2021-03-27,Nationalt,3142,5845420,6.24,364811
2021-03-28,Nationalt,2821,5845420,6.29,367632
2021-03-29,Nationalt,6260,5845420,6.40,373892
2021-03-30,Nationalt,6121,5845420,6.50,380013
2021-03-31,Nationalt,9890,5845420,6.67,389903
2021-04-01,Nationalt,6988,5845420,6.79,396891
2021-04-02,Nationalt,7060,5845420,6.91,403951
2021-04-03,Nationalt,2192,5845420,6.95,406143
2021-04-04,Nationalt,1791,5845420,6.98,407934
2021-04-05,Nationalt,1311,5845420,7.00,409245
2021-04-06,Nationalt,6160,5845420,7.11,415405
2021-04-07,Nationalt,8338,5845420,7.25,423743
2021-04-08,Nationalt,8644,5845420,7.40,432387
2021-04-09,Nationalt,8755,5845420,7.55,441142
2021-04-10,Nationalt,5464,5845420,7.64,446606
2021-04-11,Nationalt,3914,5845420,7.71,450520
2021-04-12,Nationalt,11587,5845420,7.91,462107
2021-04-13,Nationalt,6303,5845420,8.01,468410
2021-04-14,Nationalt,11248,5845420,8.21,479658
2021-04-15,Nationalt,9165,5845420,8.36,488823
2021-04-16,Nationalt,8214,5845420,8.50,497037
2021-04-17,Nationalt,2745,5845420,8.55,499782
2021-04-18,Nationalt,5163,5845420,8.64,504945
2021-04-19,Nationalt,14474,5845420,8.89,519419
2021-04-20,Nationalt,17068,5845420,9.18,536487
2021-04-21,Nationalt,12839,5845420,9.40,549326
2021-04-22,Nationalt,5391,5845420,9.49,554717
2021-04-23,Nationalt,11255,5845420,9.68,565972
2021-04-24,Nationalt,7617,5845420,9.81,573589
2021-04-25,Nationalt,5295,5845420,9.90,578884
2021-04-26,Nationalt,7853,5845420,10.0,586737
2021-04-27,Nationalt,20949,5845420,10.4,607686
2021-04-28,Nationalt,20526,5845420,10.7,628212
2021-04-29,Nationalt,17935,5845420,11.1,646147
2021-04-30,Nationalt,3919,5845420,11.1,650066
