"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,2,1
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,623,260
Hovedstaden,10-19,M,355,191
Hovedstaden,20-29,K,12137,4709
Hovedstaden,20-29,M,4911,2029
Hovedstaden,30-39,K,13211,6393
Hovedstaden,30-39,M,6371,3423
Hovedstaden,40-49,K,18812,9342
Hovedstaden,40-49,M,7634,4300
Hovedstaden,50-59,K,22076,11627
Hovedstaden,50-59,M,10540,6556
Hovedstaden,60-69,K,20891,12568
Hovedstaden,60-69,M,14986,9084
Hovedstaden,70-79,K,57835,12729
Hovedstaden,70-79,M,49846,11320
Hovedstaden,80-89,K,36071,23757
Hovedstaden,80-89,M,24234,15461
Hovedstaden,90+,K,8685,8168
Hovedstaden,90+,M,3215,3017
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,0,0
Midtjylland,10-19,K,748,365
Midtjylland,10-19,M,298,178
Midtjylland,20-29,K,9873,3820
Midtjylland,20-29,M,3488,1530
Midtjylland,30-39,K,10522,4957
Midtjylland,30-39,M,3857,1884
Midtjylland,40-49,K,14869,6993
Midtjylland,40-49,M,4849,2307
Midtjylland,50-59,K,17941,8488
Midtjylland,50-59,M,6115,2892
Midtjylland,60-69,K,15530,9819
Midtjylland,60-69,M,9326,6384
Midtjylland,70-79,K,35316,9586
Midtjylland,70-79,M,34024,9897
Midtjylland,80-89,K,27918,17592
Midtjylland,80-89,M,21283,12870
Midtjylland,90+,K,6534,6321
Midtjylland,90+,M,2898,2805
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,294,141
Nordjylland,10-19,M,113,77
Nordjylland,20-29,K,4022,1685
Nordjylland,20-29,M,1502,840
Nordjylland,30-39,K,4796,2127
Nordjylland,30-39,M,1660,883
Nordjylland,40-49,K,6733,3042
Nordjylland,40-49,M,2231,1120
Nordjylland,50-59,K,8922,4358
Nordjylland,50-59,M,2941,1707
Nordjylland,60-69,K,6386,4116
Nordjylland,60-69,M,3510,2624
Nordjylland,70-79,K,15066,3321
Nordjylland,70-79,M,14607,3342
Nordjylland,80-89,K,14130,9099
Nordjylland,80-89,M,10986,6909
Nordjylland,90+,K,3333,3238
Nordjylland,90+,M,1544,1499
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,374,131
Sjælland,10-19,M,187,91
Sjælland,20-29,K,3867,1418
Sjælland,20-29,M,1574,717
Sjælland,30-39,K,6033,2403
Sjælland,30-39,M,2145,963
Sjælland,40-49,K,10011,4230
Sjælland,40-49,M,3264,1571
Sjælland,50-59,K,12562,5429
Sjælland,50-59,M,4744,2516
Sjælland,60-69,K,10326,6122
Sjælland,60-69,M,7132,4854
Sjælland,70-79,K,30287,6516
Sjælland,70-79,M,29112,7086
Sjælland,80-89,K,19140,12034
Sjælland,80-89,M,14830,9042
Sjælland,90+,K,4241,3966
Sjælland,90+,M,1804,1697
Syddanmark,0-9,K,1,0
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,618,257
Syddanmark,10-19,M,286,153
Syddanmark,20-29,K,7266,2769
Syddanmark,20-29,M,2778,1382
Syddanmark,30-39,K,9090,4287
Syddanmark,30-39,M,3568,1942
Syddanmark,40-49,K,13765,6580
Syddanmark,40-49,M,4856,2849
Syddanmark,50-59,K,17046,8633
Syddanmark,50-59,M,6776,4215
Syddanmark,60-69,K,13245,8510
Syddanmark,60-69,M,8619,6372
Syddanmark,70-79,K,28102,8489
Syddanmark,70-79,M,27478,8748
Syddanmark,80-89,K,29269,17430
Syddanmark,80-89,M,22179,12436
Syddanmark,90+,K,6990,6705
Syddanmark,90+,M,2999,2890
