"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-04-15,København,K,46118,20788,45888,20379,230,409
2021-04-15,København,M,29148,13494,28994,13189,154,305
2021-04-15,Frederiksberg,K,10899,5013,10805,4890,94,123
2021-04-15,Frederiksberg,M,6776,3055,6728,2986,48,69
2021-04-15,Ballerup,K,5701,2583,5696,2439,5,144
2021-04-15,Ballerup,M,3509,1593,3500,1480,9,113
2021-04-15,Brøndby,K,4134,1983,4126,1911,8,72
2021-04-15,Brøndby,M,2707,1194,2699,1137,8,57
2021-04-15,Dragør,K,1825,835,1822,815,3,20
2021-04-15,Dragør,M,1342,568,1340,552,2,16
2021-04-15,Gentofte,K,8781,4332,8731,4197,50,135
2021-04-15,Gentofte,M,5564,2549,5520,2429,44,120
2021-04-15,Gladsaxe,K,7378,3841,7361,3685,17,156
2021-04-15,Gladsaxe,M,4279,2038,4267,1938,12,100
2021-04-15,Glostrup,K,2870,1494,2864,1441,6,53
2021-04-15,Glostrup,M,1721,888,1720,842,1,46
2021-04-15,Herlev,K,3490,1804,3470,1747,20,57
2021-04-15,Herlev,M,1919,896,1898,857,21,39
2021-04-15,Albertslund,K,3048,1409,3037,1343,11,66
2021-04-15,Albertslund,M,2026,883,2013,834,13,49
2021-04-15,Hvidovre,K,6043,3101,6013,3009,30,92
2021-04-15,Hvidovre,M,3727,1836,3711,1781,16,55
2021-04-15,Høje Tåstrup,K,5612,2537,5576,2458,36,79
2021-04-15,Høje Tåstrup,M,3788,1726,3753,1643,35,83
2021-04-15,Lyngby-Taarbæk,K,6434,3393,6418,3270,16,123
2021-04-15,Lyngby-Taarbæk,M,3841,1847,3830,1756,11,91
2021-04-15,Rødovre,K,4614,2332,4592,2303,22,29
2021-04-15,Rødovre,M,2546,1167,2530,1144,16,23
2021-04-15,Ishøj,K,2336,1003,2335,978,1,25
2021-04-15,Ishøj,M,1556,649,1555,623,1,26
2021-04-15,Tårnby,K,4798,2280,4787,2198,11,82
2021-04-15,Tårnby,M,3005,1386,2990,1334,15,52
2021-04-15,Vallensbæk,K,1964,882,1963,856,1,26
2021-04-15,Vallensbæk,M,1422,652,1419,604,3,48
2021-04-15,Furesø,K,5035,2502,5030,2416,5,86
2021-04-15,Furesø,M,3259,1456,3256,1391,3,65
2021-04-15,Allerød,K,2986,1480,2974,1447,12,33
2021-04-15,Allerød,M,2012,961,2000,936,12,25
2021-04-15,Fredensborg,K,4992,2396,4984,2350,8,46
2021-04-15,Fredensborg,M,3394,1494,3387,1447,7,47
2021-04-15,Helsingør,K,8189,3698,8179,3627,10,71
2021-04-15,Helsingør,M,5366,2304,5359,2236,7,68
2021-04-15,Hillerød,K,6287,3146,6259,3094,28,52
2021-04-15,Hillerød,M,3840,1932,3803,1887,37,45
2021-04-15,Hørsholm,K,3587,1736,3578,1707,9,29
2021-04-15,Hørsholm,M,2421,1114,2412,1082,9,32
2021-04-15,Rudersdal,K,7042,3593,7020,3492,22,101
2021-04-15,Rudersdal,M,4712,2314,4695,2205,17,109
2021-04-15,Egedal,K,4786,2024,4745,1939,41,85
2021-04-15,Egedal,M,3121,1203,3081,1128,40,75
2021-04-15,Frederikssund,K,6078,2677,5969,2592,109,85
2021-04-15,Frederikssund,M,4039,1672,3946,1602,93,70
2021-04-15,Greve,K,5354,2427,5321,2369,33,58
2021-04-15,Greve,M,3643,1626,3600,1571,43,55
2021-04-15,Køge,K,6400,2970,6241,2930,159,40
2021-04-15,Køge,M,4209,1910,4094,1887,115,23
2021-04-15,Halsnæs,K,4143,1911,4097,1837,46,74
2021-04-15,Halsnæs,M,2925,1313,2889,1249,36,64
2021-04-15,Roskilde,K,9856,4609,9742,4521,114,88
2021-04-15,Roskilde,M,6260,2920,6179,2821,81,99
2021-04-15,Solrød,K,2339,1093,2292,1065,47,28
2021-04-15,Solrød,M,1583,722,1541,705,42,17
2021-04-15,Gribskov,K,5131,2348,5116,2300,15,48
2021-04-15,Gribskov,M,3818,1728,3800,1677,18,51
2021-04-15,Odsherred,K,4347,1691,4297,1676,50,15
2021-04-15,Odsherred,M,3319,1297,3282,1278,37,19
2021-04-15,Holbæk,K,8356,3634,8291,3577,65,57
2021-04-15,Holbæk,M,5324,2329,5272,2274,52,55
2021-04-15,Faxe,K,3922,1756,3800,1697,122,59
2021-04-15,Faxe,M,2657,1248,2556,1202,101,46
2021-04-15,Kalundborg,K,5636,2279,5580,2202,56,77
2021-04-15,Kalundborg,M,3864,1681,3811,1607,53,74
2021-04-15,Ringsted,K,3363,1485,3313,1465,50,20
2021-04-15,Ringsted,M,2105,948,2066,919,39,29
2021-04-15,Slagelse,K,9809,4011,9694,3833,115,178
2021-04-15,Slagelse,M,6054,2488,5976,2345,78,143
2021-04-15,Stevns,K,2631,1264,2523,1210,108,54
2021-04-15,Stevns,M,1865,900,1771,856,94,44
2021-04-15,Sorø,K,3674,1520,3636,1457,38,63
2021-04-15,Sorø,M,2368,1066,2326,1019,42,47
2021-04-15,Lejre,K,3165,1450,3094,1422,71,28
2021-04-15,Lejre,M,2258,1003,2185,975,73,28
2021-04-15,Lolland,K,4727,2045,4700,2009,27,36
2021-04-15,Lolland,M,3593,1538,3577,1488,16,50
2021-04-15,Næstved,K,9651,4345,9600,4267,51,78
2021-04-15,Næstved,M,6145,2788,6105,2663,40,125
2021-04-15,Guldborgsund,K,7973,3417,7923,3336,50,81
