"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5844105,0.00,5
2021-01-16,Nationalt,7,5844105,0.00,12
2021-01-17,Nationalt,701,5844105,0.01,713
2021-01-18,Nationalt,2108,5844105,0.05,2821
2021-01-19,Nationalt,2069,5844105,0.08,4890
2021-01-20,Nationalt,1874,5844105,0.12,6764
2021-01-21,Nationalt,2333,5844105,0.16,9097
2021-01-22,Nationalt,5658,5844105,0.25,14755
2021-01-23,Nationalt,7137,5844105,0.37,21892
2021-01-24,Nationalt,6514,5844105,0.49,28406
2021-01-25,Nationalt,2489,5844105,0.53,30895
2021-01-26,Nationalt,1731,5844105,0.56,32626
2021-01-27,Nationalt,4361,5844105,0.63,36987
2021-01-28,Nationalt,8115,5844105,0.77,45102
2021-01-29,Nationalt,18258,5844105,1.08,63360
2021-01-30,Nationalt,12900,5844105,1.30,76260
2021-01-31,Nationalt,12263,5844105,1.51,88523
2021-02-01,Nationalt,7887,5844105,1.65,96410
2021-02-02,Nationalt,3015,5844105,1.70,99425
2021-02-03,Nationalt,6177,5844105,1.81,105602
2021-02-04,Nationalt,10894,5844105,1.99,116496
2021-02-05,Nationalt,13432,5844105,2.22,129928
2021-02-06,Nationalt,6768,5844105,2.34,136696
2021-02-07,Nationalt,3637,5844105,2.40,140333
2021-02-08,Nationalt,7044,5844105,2.52,147377
2021-02-09,Nationalt,4898,5844105,2.61,152275
2021-02-10,Nationalt,3911,5844105,2.67,156186
2021-02-11,Nationalt,2453,5844105,2.71,158639
2021-02-12,Nationalt,7625,5844105,2.84,166264
2021-02-13,Nationalt,971,5844105,2.86,167235
2021-02-14,Nationalt,628,5844105,2.87,167863
2021-02-15,Nationalt,3137,5844105,2.93,171000
2021-02-16,Nationalt,1338,5844105,2.95,172338
2021-02-17,Nationalt,431,5844105,2.96,172769
2021-02-18,Nationalt,308,5844105,2.96,173077
2021-02-19,Nationalt,970,5844105,2.98,174047
2021-02-20,Nationalt,575,5844105,2.99,174622
2021-02-21,Nationalt,354,5844105,2.99,174976
2021-02-22,Nationalt,1101,5844105,3.01,176077
2021-02-23,Nationalt,1951,5844105,3.05,178028
2021-02-24,Nationalt,1968,5844105,3.08,179996
2021-02-25,Nationalt,641,5844105,3.09,180637
2021-02-26,Nationalt,1004,5844105,3.11,181641
2021-02-27,Nationalt,1483,5844105,3.13,183124
2021-02-28,Nationalt,1428,5844105,3.16,184552
2021-03-01,Nationalt,1057,5844105,3.18,185609
2021-03-02,Nationalt,1305,5844105,3.20,186914
2021-03-03,Nationalt,1032,5844105,3.22,187946
2021-03-04,Nationalt,1816,5844105,3.25,189762
2021-03-05,Nationalt,5692,5844105,3.34,195454
2021-03-06,Nationalt,4013,5844105,3.41,199467
2021-03-07,Nationalt,4354,5844105,3.49,203821
2021-03-08,Nationalt,6489,5844105,3.60,210310
2021-03-09,Nationalt,7268,5844105,3.72,217578
2021-03-10,Nationalt,7306,5844105,3.85,224884
2021-03-11,Nationalt,8073,5844105,3.99,232957
2021-03-12,Nationalt,10681,5844105,4.17,243638
2021-03-13,Nationalt,5976,5844105,4.27,249614
2021-03-14,Nationalt,9437,5844105,4.43,259051
2021-03-15,Nationalt,9965,5844105,4.60,269016
2021-03-16,Nationalt,9521,5844105,4.77,278537
2021-03-17,Nationalt,9256,5844105,4.92,287793
2021-03-18,Nationalt,7253,5844105,5.05,295046
2021-03-19,Nationalt,11833,5844105,5.25,306879
2021-03-20,Nationalt,4877,5844105,5.33,311756
2021-03-21,Nationalt,4695,5844105,5.41,316451
2021-03-22,Nationalt,7846,5844105,5.55,324297
2021-03-23,Nationalt,7648,5844105,5.68,331945
2021-03-24,Nationalt,13546,5844105,5.91,345491
2021-03-25,Nationalt,8499,5844105,6.06,353990
2021-03-26,Nationalt,7925,5844105,6.19,361915
2021-03-27,Nationalt,3140,5844105,6.25,365055
2021-03-28,Nationalt,2819,5844105,6.29,367874
2021-03-29,Nationalt,6257,5844105,6.40,374131
2021-03-30,Nationalt,6111,5844105,6.51,380242
2021-03-31,Nationalt,9892,5844105,6.68,390134
2021-04-01,Nationalt,6982,5844105,6.80,397116
2021-04-02,Nationalt,7056,5844105,6.92,404172
2021-04-03,Nationalt,2190,5844105,6.95,406362
2021-04-04,Nationalt,1787,5844105,6.98,408149
2021-04-05,Nationalt,1301,5844105,7.01,409450
2021-04-06,Nationalt,6164,5844105,7.11,415614
2021-04-07,Nationalt,8324,5844105,7.25,423938
2021-04-08,Nationalt,8606,5844105,7.40,432544
2021-04-09,Nationalt,8703,5844105,7.55,441247
2021-04-10,Nationalt,5378,5844105,7.64,446625
2021-04-11,Nationalt,3835,5844105,7.71,450460
2021-04-12,Nationalt,11541,5844105,7.91,462001
2021-04-13,Nationalt,6200,5844105,8.01,468201
2021-04-14,Nationalt,10984,5844105,8.20,479185
