"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-17;Nationalt;1;5855863;0.00;1
2020-12-18;Nationalt;1;5855863;0.00;2
2020-12-19;Nationalt;1;5855863;0.00;3
2020-12-21;Nationalt;1;5855863;0.00;4
2020-12-22;Nationalt;2;5855863;0.00;6
2020-12-23;Nationalt;3;5855863;0.00;9
2020-12-24;Nationalt;4;5855863;0.00;13
2020-12-26;Nationalt;2;5855863;0.00;15
2020-12-27;Nationalt;6141;5855863;0.11;6156
2020-12-28;Nationalt;1973;5855863;0.14;8129
2020-12-29;Nationalt;8581;5855863;0.29;16710
2020-12-30;Nationalt;10986;5855863;0.47;27696
2020-12-31;Nationalt;5826;5855863;0.57;33522
2021-01-01;Nationalt;2214;5855863;0.61;35736
2021-01-02;Nationalt;8357;5855863;0.75;44093
2021-01-03;Nationalt;5617;5855863;0.85;49710
2021-01-04;Nationalt;2380;5855863;0.89;52090
2021-01-05;Nationalt;12879;5855863;1.11;64969
2021-01-06;Nationalt;18732;5855863;1.43;83701
2021-01-07;Nationalt;16607;5855863;1.71;100308
2021-01-08;Nationalt;8051;5855863;1.85;108359
2021-01-09;Nationalt;1867;5855863;1.88;110226
2021-01-10;Nationalt;820;5855863;1.90;111046
2021-01-11;Nationalt;659;5855863;1.91;111705
2021-01-12;Nationalt;462;5855863;1.92;112167
2021-01-13;Nationalt;12421;5855863;2.13;124588
2021-01-14;Nationalt;17395;5855863;2.42;141983
2021-01-15;Nationalt;14702;5855863;2.68;156685
2021-01-16;Nationalt;4463;5855863;2.75;161148
2021-01-17;Nationalt;2384;5855863;2.79;163532
2021-01-18;Nationalt;3726;5855863;2.86;167258
2021-01-19;Nationalt;2396;5855863;2.90;169654
2021-01-20;Nationalt;1469;5855863;2.92;171123
2021-01-21;Nationalt;1490;5855863;2.95;172613
2021-01-22;Nationalt;646;5855863;2.96;173259
2021-01-23;Nationalt;710;5855863;2.97;173969
2021-01-24;Nationalt;578;5855863;2.98;174547
2021-01-25;Nationalt;277;5855863;2.99;174824
2021-01-26;Nationalt;209;5855863;2.99;175033
2021-01-27;Nationalt;202;5855863;2.99;175235
2021-01-28;Nationalt;220;5855863;3.00;175455
2021-01-29;Nationalt;1072;5855863;3.01;176527
2021-01-30;Nationalt;1157;5855863;3.03;177684
2021-01-31;Nationalt;1167;5855863;3.05;178851
2021-02-01;Nationalt;743;5855863;3.07;179594
2021-02-02;Nationalt;1946;5855863;3.10;181540
2021-02-03;Nationalt;1479;5855863;3.13;183019
2021-02-04;Nationalt;1386;5855863;3.15;184405
2021-02-05;Nationalt;1546;5855863;3.18;185951
2021-02-06;Nationalt;990;5855863;3.19;186941
2021-02-07;Nationalt;1838;5855863;3.22;188779
2021-02-08;Nationalt;2461;5855863;3.27;191240
2021-02-09;Nationalt;3467;5855863;3.32;194707
2021-02-10;Nationalt;3247;5855863;3.38;197954
2021-02-11;Nationalt;5658;5855863;3.48;203612
2021-02-12;Nationalt;11999;5855863;3.68;215611
2021-02-13;Nationalt;6472;5855863;3.79;222083
2021-02-14;Nationalt;6160;5855863;3.90;228243
2021-02-15;Nationalt;13596;5855863;4.13;241839
2021-02-16;Nationalt;13054;5855863;4.35;254893
2021-02-17;Nationalt;10320;5855863;4.53;265213
2021-02-18;Nationalt;11374;5855863;4.72;276587
2021-02-19;Nationalt;13752;5855863;4.96;290339
