"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2021-01-04;Hovedstaden;0;1859521;0.00
2021-01-07;Hovedstaden;0;1859521;0.00
2021-01-08;Hovedstaden;1;1859521;0.00
2021-01-09;Hovedstaden;2;1859521;0.00
2021-01-12;Hovedstaden;2;1859521;0.00
2021-01-13;Hovedstaden;3;1859521;0.00
2021-01-14;Hovedstaden;4;1859521;0.00
2021-01-15;Hovedstaden;9;1859521;0.00
2021-01-16;Hovedstaden;9;1859521;0.00
2021-01-17;Hovedstaden;50;1859521;0.00
2021-01-18;Hovedstaden;186;1859521;0.01
2021-01-19;Hovedstaden;357;1859521;0.02
2021-01-20;Hovedstaden;487;1859521;0.03
2021-01-21;Hovedstaden;604;1859521;0.03
2021-01-22;Hovedstaden;684;1859521;0.04
2021-01-23;Hovedstaden;4677;1859521;0.25
2021-01-24;Hovedstaden;8556;1859521;0.46
2021-01-25;Hovedstaden;8794;1859521;0.47
2021-01-26;Hovedstaden;8929;1859521;0.48
2021-01-27;Hovedstaden;9556;1859521;0.51
2021-01-28;Hovedstaden;13304;1859521;0.72
2021-01-29;Hovedstaden;20688;1859521;1.11
2021-01-30;Hovedstaden;25167;1859521;1.35
2021-01-31;Hovedstaden;27717;1859521;1.49
2021-02-01;Hovedstaden;29604;1859521;1.59
2021-02-02;Hovedstaden;29718;1859521;1.60
2021-02-03;Hovedstaden;32649;1859521;1.76
2021-02-04;Hovedstaden;39070;1859521;2.10
2021-02-05;Hovedstaden;43892;1859521;2.36
2021-02-06;Hovedstaden;46879;1859521;2.52
2021-02-07;Hovedstaden;47447;1859521;2.55
2021-02-08;Hovedstaden;48583;1859521;2.61
2021-02-09;Hovedstaden;48622;1859521;2.61
2021-02-10;Hovedstaden;49560;1859521;2.67
2021-02-11;Hovedstaden;49803;1859521;2.68
2021-02-12;Hovedstaden;53957;1859521;2.90
2021-02-13;Hovedstaden;53967;1859521;2.90
2021-02-14;Hovedstaden;53979;1859521;2.90
2021-02-15;Hovedstaden;55354;1859521;2.98
2021-02-16;Hovedstaden;55760;1859521;3.00
2021-02-17;Hovedstaden;55792;1859521;3.00
2021-02-18;Hovedstaden;55868;1859521;3.00
2021-02-19;Hovedstaden;55913;1859521;3.01
2021-02-20;Hovedstaden;56013;1859521;3.01
2021-02-21;Hovedstaden;56118;1859521;3.02
2021-02-22;Hovedstaden;56260;1859521;3.03
2021-02-23;Hovedstaden;56414;1859521;3.03
2021-02-24;Hovedstaden;56487;1859521;3.04
2021-02-25;Hovedstaden;56522;1859521;3.04
2021-02-26;Hovedstaden;56587;1859521;3.04
2021-02-27;Hovedstaden;57671;1859521;3.10
2021-02-28;Hovedstaden;58788;1859521;3.16
2021-03-01;Hovedstaden;59012;1859521;3.17
2021-03-02;Hovedstaden;59267;1859521;3.19
2021-03-03;Hovedstaden;59310;1859521;3.19
2021-03-04;Hovedstaden;59507;1859521;3.20
2021-03-05;Hovedstaden;59774;1859521;3.21
2021-03-06;Hovedstaden;59869;1859521;3.22
2021-03-07;Hovedstaden;60189;1859521;3.24
2021-03-08;Hovedstaden;60428;1859521;3.25
2021-03-09;Hovedstaden;61861;1859521;3.33
2021-03-10;Hovedstaden;63542;1859521;3.42
