"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference"
2021-08-23;Kalundborg;K;18363;17345;18358;17288;5;57
2021-08-23;Kalundborg;M;18028;16941;18024;16867;4;74
2021-08-23;Ringsted;K;12875;12051;12868;12010;7;41
2021-08-23;Ringsted;M;12514;11693;12509;11657;5;36
2021-08-23;Slagelse;K;29970;28152;29947;27964;23;188
2021-08-23;Slagelse;M;28805;26901;28787;26720;18;181
2021-08-23;Stevns;K;8880;8427;8879;8403;1;24
2021-08-23;Stevns;M;8854;8354;8848;8330;6;24
2021-08-23;Sorø;K;11562;10909;11556;10873;6;36
2021-08-23;Sorø;M;11232;10542;11220;10497;12;45
2021-08-23;Lejre;K;10904;10303;10896;10271;8;32
2021-08-23;Lejre;M;10643;10093;10637;10040;6;53
2021-08-23;Lolland;K;15227;14588;15223;14586;4;2
2021-08-23;Lolland;M;15010;14287;15006;14280;4;7
2021-08-23;Næstved;K;32145;30268;32123;30078;22;190
2021-08-23;Næstved;M;30651;28808;30624;28631;27;177
2021-08-23;Guldborgsund;K;23266;22137;23260;22106;6;31
2021-08-23;Guldborgsund;M;22598;21407;22595;21379;3;28
2021-08-23;Vordingborg;K;17529;16689;17528;16659;1;30
2021-08-23;Vordingborg;M;16965;16068;16961;16046;4;22
2021-08-23;Bornholm;K;16044;15076;16039;14907;5;169
2021-08-23;Bornholm;M;15384;14299;15377;14092;7;207
2021-08-23;Middelfart;K;15397;14697;15385;14661;12;36
2021-08-23;Middelfart;M;15151;14347;15136;14320;15;27
2021-08-23;Assens;K;15996;14814;15983;14738;13;76
2021-08-23;Assens;M;15761;14402;15749;14320;12;82
2021-08-23;Faaborg-Midtfyn;K;20168;18968;20153;18880;15;88
2021-08-23;Faaborg-Midtfyn;M;19884;18469;19869;18358;15;111
2021-08-23;Kerteminde;K;9605;8992;9587;8975;18;17
2021-08-23;Kerteminde;M;9096;8493;9084;8471;12;22
2021-08-23;Nyborg;K;12771;11932;12760;11896;11;36
2021-08-23;Nyborg;M;12166;11252;12157;11215;9;37
2021-08-23;Odense;K;79392;71459;79272;71031;120;428
2021-08-23;Odense;M;75531;67217;75425;66772;106;445
2021-08-23;Svendborg;K;23182;21952;23157;21845;25;107
2021-08-23;Svendborg;M;22352;21030;22316;20929;36;101
2021-08-23;Nordfyn;K;11343;10580;11328;10533;15;47
2021-08-23;Nordfyn;M;11150;10296;11134;10247;16;49
2021-08-23;Langeland;K;4942;4706;4941;4695;1;11
2021-08-23;Langeland;M;4900;4576;4898;4565;2;11
2021-08-23;Ærø;K;2495;2311;2495;2311;0;0
2021-08-23;Ærø;M;2466;2217;2466;2216;0;1
2021-08-23;Haderslev;K;20714;18771;20701;18695;13;76
2021-08-23;Haderslev;M;20381;18056;20365;17972;16;84
2021-08-23;Billund;K;9976;9252;9969;9233;7;19
2021-08-23;Billund;M;10083;9292;10080;9271;3;21
2021-08-23;Sønderborg;K;28501;26643;28476;26512;25;131
2021-08-23;Sønderborg;M;27747;25757;27721;25575;26;182
2021-08-23;Tønder;K;13878;12472;13870;12408;8;64
2021-08-23;Tønder;M;13532;11960;13525;11879;7;81
2021-08-23;Esbjerg;K;43682;39043;43657;38754;25;289
2021-08-23;Esbjerg;M;42830;37476;42807;37101;23;375
2021-08-23;Fanø;K;1416;1341;1415;1341;1;0
2021-08-23;Fanø;M;1328;1227;1325;1224;3;3
2021-08-23;Varde;K;18610;17158;18582;16898;28;260
2021-08-23;Varde;M;18703;16986;18679;16635;24;351
2021-08-23;Vejen;K;15656;14577;15645;14559;11;18
2021-08-23;Vejen;M;15685;14476;15672;14459;13;17
2021-08-23;Aabenraa;K;21655;20152;21635;20051;20;101
2021-08-23;Aabenraa;M;21148;19548;21135;19395;13;153
2021-08-23;Fredericia;K;19489;18550;19472;18500;17;50
2021-08-23;Fredericia;M;18987;17967;18969;17909;18;58
2021-08-23;Horsens;K;34529;32082;34488;31939;41;143
2021-08-23;Horsens;M;33713;31132;33679;31006;34;126
2021-08-23;Kolding;K;34709;31419;34657;31256;52;163
2021-08-23;Kolding;M;33750;30479;33701;30263;49;216
2021-08-23;Vejle;K;44058;39533;43974;39392;84;141
2021-08-23;Vejle;M;43036;38433;42978;38256;58;177
2021-08-23;Herning;K;33705;30356;33705;30354;0;2
2021-08-23;Herning;M;33407;29641;33407;29638;0;3
2021-08-23;Holstebro;K;22585;20612;22585;20611;0;1
2021-08-23;Holstebro;M;21854;19690;21853;19689;1;1
2021-08-23;Lemvig;K;7507;6956;7507;6956;0;0
2021-08-23;Lemvig;M;7706;7017;7706;7017;0;0
2021-08-23;Struer;K;8203;7509;8203;7509;0;0
2021-08-23;Struer;M;8031;7309;8031;7309;0;0
2021-08-23;Syddjurs;K;16889;15506;16888;15498;1;8
2021-08-23;Syddjurs;M;16844;15354;16843;15348;1;6
2021-08-23;Norddjurs;K;14225;13245;14224;13244;1;1
2021-08-23;Norddjurs;M;14577;13453;14576;13452;1;1
2021-08-23;Favrskov;K;18508;16921;18500;16904;8;17
2021-08-23;Favrskov;M;18464;16784;18450;16773;14;11
2021-08-23;Odder;K;9244;8719;9240;8715;4;4
2021-08-23;Odder;M;8903;8393;8902;8389;1;4
2021-08-23;Randers;K;37812;34606;37810;34600;2;6
2021-08-23;Randers;M;36729;33091;36727;33082;2;9
2021-08-23;Silkeborg;K;36416;33019;36415;33015;1;4
2021-08-23;Silkeborg;M;35755;32328;35754;32326;1;2
2021-08-23;Samsø;K;1528;1469;1528;1468;0;1
2021-08-23;Samsø;M;1487;1427;1487;1427;0;0
2021-08-23;Skanderborg;K;24284;22618;24274;22580;10;38
2021-08-23;Skanderborg;M;23694;22169;23692;22137;2;32
2021-08-23;Århus;K;137270;123173;137166;122739;104;434
2021-08-23;Århus;M;130300;115977;130219;115549;81;428
2021-08-23;Ikast-Brande;K;15289;13899;15288;13893;1;6
2021-08-23;Ikast-Brande;M;15447;13922;15444;13913;3;9
2021-08-23;Ringkøbing-Skjern;K;21146;19477;21138;19448;8;29
2021-08-23;Ringkøbing-Skjern;M;21357;19413;21353;19386;4;27
2021-08-23;Hedensted;K;17773;16666;17770;16641;3;25
2021-08-23;Hedensted;M;17953;16787;17948;16756;5;31
2021-08-23;Morsø;K;7824;7186;7824;7186;0;0
2021-08-23;Morsø;M;7792;6976;7792;6976;0;0
2021-08-23;Skive;K;17498;16375;17498;16375;0;0
2021-08-23;Skive;M;17781;16512;17781;16511;0;1
2021-08-23;Thisted;K;16639;15629;16639;15629;0;0
2021-08-23;Thisted;M;16514;15419;16514;15418;0;1
2021-08-23;Viborg;K;37132;34381;37132;34380;0;1
2021-08-23;Viborg;M;36670;33698;36668;33694;2;4
2021-08-23;Brønderslev;K;13668;12652;13665;12569;3;83
2021-08-23;Brønderslev;M;13712;12504;13710;12433;2;71
2021-08-23;Frederikshavn;K;23343;22373;23343;22370;0;3
2021-08-23;Frederikshavn;M;22875;21705;22875;21701;0;4
2021-08-23;Vesthimmerland;K;13760;13096;13760;13085;0;11
2021-08-23;Vesthimmerland;M;13756;12976;13756;12969;0;7
2021-08-23;Læsø;K;738;707;738;707;0;0
2021-08-23;Læsø;M;724;713;724;713;0;0
2021-08-23;Rebild;K;11295;10506;11294;10481;1;25
2021-08-23;Rebild;M;11522;10665;11522;10642;0;23
2021-08-23;Mariagerfjord;K;15922;15008;15922;15003;0;5
2021-08-23;Mariagerfjord;M;16239;15225;16237;15215;2;10
2021-08-23;Jammerbugt;K;14615;13745;14615;13715;0;30
2021-08-23;Jammerbugt;M;14504;13516;14504;13479;0;37
2021-08-23;Aalborg;K;84413;77868;84337;77062;76;806
2021-08-23;Aalborg;M;84262;76938;84179;75844;83;1094
2021-08-23;Hjørring;K;25188;23494;25185;23047;3;447
2021-08-23;Hjørring;M;24461;22528;24461;21966;0;562
