"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2020-12-29;Nationalt;1;5874142;0.00;1
2021-01-01;Nationalt;1;5874142;0.00;2
2021-01-04;Nationalt;1;5874142;0.00;3
2021-01-07;Nationalt;1;5874142;0.00;4
2021-01-08;Nationalt;1;5874142;0.00;5
2021-01-09;Nationalt;2;5874142;0.00;7
2021-01-12;Nationalt;2;5874142;0.00;9
2021-01-13;Nationalt;4;5874142;0.00;13
2021-01-14;Nationalt;1;5874142;0.00;14
2021-01-15;Nationalt;5;5874142;0.00;19
2021-01-16;Nationalt;10;5874142;0.00;29
2021-01-17;Nationalt;637;5874142;0.01;666
2021-01-18;Nationalt;1950;5874142;0.04;2616
2021-01-19;Nationalt;1903;5874142;0.08;4519
2021-01-20;Nationalt;1726;5874142;0.11;6245
2021-01-21;Nationalt;2171;5874142;0.14;8416
2021-01-22;Nationalt;5285;5874142;0.23;13701
2021-01-23;Nationalt;6487;5874142;0.34;20188
2021-01-24;Nationalt;5856;5874142;0.44;26044
2021-01-25;Nationalt;2289;5874142;0.48;28333
2021-01-26;Nationalt;1612;5874142;0.51;29945
2021-01-27;Nationalt;4099;5874142;0.58;34044
2021-01-28;Nationalt;7801;5874142;0.71;41845
2021-01-29;Nationalt;17198;5874142;1.01;59043
2021-01-30;Nationalt;11933;5874142;1.21;70976
2021-01-31;Nationalt;11256;5874142;1.40;82232
2021-02-01;Nationalt;7517;5874142;1.53;89749
2021-02-02;Nationalt;2868;5874142;1.58;92617
2021-02-03;Nationalt;5953;5874142;1.68;98570
2021-02-04;Nationalt;10445;5874142;1.86;109015
2021-02-05;Nationalt;12737;5874142;2.07;121752
2021-02-06;Nationalt;6431;5874142;2.18;128183
2021-02-07;Nationalt;3444;5874142;2.24;131627
2021-02-08;Nationalt;6743;5874142;2.36;138370
2021-02-09;Nationalt;4678;5874142;2.44;143048
2021-02-10;Nationalt;3756;5874142;2.50;146804
2021-02-11;Nationalt;2386;5874142;2.54;149190
2021-02-12;Nationalt;7521;5874142;2.67;156711
2021-02-13;Nationalt;923;5874142;2.68;157634
2021-02-14;Nationalt;605;5874142;2.69;158239
2021-02-15;Nationalt;3087;5874142;2.75;161326
2021-02-16;Nationalt;1301;5874142;2.77;162627
2021-02-17;Nationalt;414;5874142;2.78;163041
2021-02-18;Nationalt;320;5874142;2.78;163361
2021-02-19;Nationalt;942;5874142;2.80;164303
2021-02-20;Nationalt;561;5874142;2.81;164864
2021-02-21;Nationalt;348;5874142;2.81;165212
2021-02-22;Nationalt;1082;5874142;2.83;166294
2021-02-23;Nationalt;1882;5874142;2.86;168176
2021-02-24;Nationalt;1850;5874142;2.89;170026
2021-02-25;Nationalt;607;5874142;2.90;170633
2021-02-26;Nationalt;999;5874142;2.92;171632
2021-02-27;Nationalt;1359;5874142;2.94;172991
2021-02-28;Nationalt;1319;5874142;2.97;174310
2021-03-01;Nationalt;1037;5874142;2.99;175347
2021-03-02;Nationalt;1254;5874142;3.01;176601
2021-03-03;Nationalt;996;5874142;3.02;177597
2021-03-04;Nationalt;1774;5874142;3.05;179371
2021-03-05;Nationalt;5566;5874142;3.15;184937
2021-03-06;Nationalt;3835;5874142;3.21;188772
2021-03-07;Nationalt;4169;5874142;3.28;192941
2021-03-08;Nationalt;6258;5874142;3.39;199199
2021-03-09;Nationalt;6949;5874142;3.51;206148
2021-03-10;Nationalt;6982;5874142;3.63;213130
2021-03-11;Nationalt;7729;5874142;3.76;220859
2021-03-12;Nationalt;10243;5874142;3.93;231102
2021-03-13;Nationalt;5699;5874142;4.03;236801
2021-03-14;Nationalt;9145;5874142;4.19;245946
2021-03-15;Nationalt;9605;5874142;4.35;255551
2021-03-16;Nationalt;9201;5874142;4.51;264752
2021-03-17;Nationalt;8894;5874142;4.66;273646
2021-03-18;Nationalt;7086;5874142;4.78;280732
2021-03-19;Nationalt;11477;5874142;4.97;292209
2021-03-20;Nationalt;4700;5874142;5.05;296909
2021-03-21;Nationalt;4572;5874142;5.13;301481
2021-03-22;Nationalt;7594;5874142;5.26;309075
2021-03-23;Nationalt;7433;5874142;5.39;316508
2021-03-24;Nationalt;13169;5874142;5.61;329677
2021-03-25;Nationalt;8239;5874142;5.75;337916
2021-03-26;Nationalt;7686;5874142;5.88;345602
2021-03-27;Nationalt;3048;5874142;5.94;348650
2021-03-28;Nationalt;2759;5874142;5.98;351409
2021-03-29;Nationalt;6068;5874142;6.09;357477
2021-03-30;Nationalt;5953;5874142;6.19;363430
2021-03-31;Nationalt;9545;5874142;6.35;372975
2021-04-01;Nationalt;6801;5874142;6.47;379776
2021-04-02;Nationalt;6869;5874142;6.58;386645
2021-04-03;Nationalt;2173;5874142;6.62;388818
2021-04-04;Nationalt;1762;5874142;6.65;390580
2021-04-05;Nationalt;1313;5874142;6.67;391893
2021-04-06;Nationalt;5997;5874142;6.77;397890
2021-04-07;Nationalt;8102;5874142;6.91;405992
2021-04-08;Nationalt;8422;5874142;7.05;414414
2021-04-09;Nationalt;8567;5874142;7.20;422981
