"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1868533;0.00
2021-01-01;Hovedstaden;0;1868533;0.00
2021-01-04;Hovedstaden;0;1868533;0.00
2021-01-07;Hovedstaden;0;1868533;0.00
2021-01-08;Hovedstaden;1;1868533;0.00
2021-01-09;Hovedstaden;3;1868533;0.00
2021-01-12;Hovedstaden;3;1868533;0.00
2021-01-13;Hovedstaden;4;1868533;0.00
2021-01-14;Hovedstaden;5;1868533;0.00
2021-01-15;Hovedstaden;10;1868533;0.00
2021-01-16;Hovedstaden;12;1868533;0.00
2021-01-17;Hovedstaden;54;1868533;0.00
2021-01-18;Hovedstaden;190;1868533;0.01
2021-01-19;Hovedstaden;362;1868533;0.02
2021-01-20;Hovedstaden;495;1868533;0.03
2021-01-21;Hovedstaden;612;1868533;0.03
2021-01-22;Hovedstaden;694;1868533;0.04
2021-01-23;Hovedstaden;4511;1868533;0.24
2021-01-24;Hovedstaden;8164;1868533;0.44
2021-01-25;Hovedstaden;8398;1868533;0.45
2021-01-26;Hovedstaden;8535;1868533;0.46
2021-01-27;Hovedstaden;9157;1868533;0.49
2021-01-28;Hovedstaden;12854;1868533;0.69
2021-01-29;Hovedstaden;20014;1868533;1.07
2021-01-30;Hovedstaden;24305;1868533;1.30
2021-01-31;Hovedstaden;26753;1868533;1.43
2021-02-01;Hovedstaden;28634;1868533;1.53
2021-02-02;Hovedstaden;28747;1868533;1.54
2021-02-03;Hovedstaden;31595;1868533;1.69
2021-02-04;Hovedstaden;37838;1868533;2.03
2021-02-05;Hovedstaden;42572;1868533;2.28
2021-02-06;Hovedstaden;45498;1868533;2.43
2021-02-07;Hovedstaden;46064;1868533;2.47
2021-02-08;Hovedstaden;47195;1868533;2.53
2021-02-09;Hovedstaden;47241;1868533;2.53
2021-02-10;Hovedstaden;48165;1868533;2.58
2021-02-11;Hovedstaden;48409;1868533;2.59
2021-02-12;Hovedstaden;52548;1868533;2.81
2021-02-13;Hovedstaden;52559;1868533;2.81
2021-02-14;Hovedstaden;52573;1868533;2.81
2021-02-15;Hovedstaden;53939;1868533;2.89
2021-02-16;Hovedstaden;54345;1868533;2.91
2021-02-17;Hovedstaden;54381;1868533;2.91
2021-02-18;Hovedstaden;54463;1868533;2.91
2021-02-19;Hovedstaden;54516;1868533;2.92
2021-02-20;Hovedstaden;54620;1868533;2.92
2021-02-21;Hovedstaden;54726;1868533;2.93
2021-02-22;Hovedstaden;54873;1868533;2.94
2021-02-23;Hovedstaden;55038;1868533;2.95
2021-02-24;Hovedstaden;55119;1868533;2.95
2021-02-25;Hovedstaden;55161;1868533;2.95
