"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;12746;2
Hovedstaden;0-9;M;13442;2
Hovedstaden;10-19;K;77159;65242
Hovedstaden;10-19;M;79589;66939
Hovedstaden;20-29;K;120791;116479
Hovedstaden;20-29;M;114247;109578
Hovedstaden;30-39;K;109686;105734
Hovedstaden;30-39;M;107286;103861
Hovedstaden;40-49;K;112299;110473
Hovedstaden;40-49;M;109060;107295
Hovedstaden;50-59;K;113074;112121
Hovedstaden;50-59;M;112229;111118
Hovedstaden;60-69;K;89004;88563
Hovedstaden;60-69;M;84390;83907
Hovedstaden;70-79;K;82296;82013
Hovedstaden;70-79;M;68525;68295
Hovedstaden;80-89;K;36249;36094
Hovedstaden;80-89;M;23818;23729
Hovedstaden;90+;K;7533;7472
Hovedstaden;90+;M;2646;2631
Midtjylland;0-9;K;11564;9
Midtjylland;0-9;M;12299;5
Midtjylland;10-19;K;67191;56509
Midtjylland;10-19;M;69023;57758
Midtjylland;20-29;K;78828;76198
Midtjylland;20-29;M;80538;77525
Midtjylland;30-39;K;67546;65369
Midtjylland;30-39;M;68475;66393
Midtjylland;40-49;K;77600;76778
Midtjylland;40-49;M;76655;75704
Midtjylland;50-59;K;84384;83889
Midtjylland;50-59;M;84817;84300
Midtjylland;60-69;K;74415;74157
Midtjylland;60-69;M;72904;72664
Midtjylland;70-79;K;63944;63831
Midtjylland;70-79;M;59181;59068
Midtjylland;80-89;K;27685;27602
Midtjylland;80-89;M;20912;20860
Midtjylland;90+;K;5490;5461
Midtjylland;90+;M;2359;2349
Nordjylland;0-9;K;4059;1
Nordjylland;0-9;M;4326;1
Nordjylland;10-19;K;27468;23345
Nordjylland;10-19;M;28845;24455
Nordjylland;20-29;K;31068;29842
Nordjylland;20-29;M;34898;33410
Nordjylland;30-39;K;27525;26631
Nordjylland;30-39;M;28495;27464
Nordjylland;40-49;K;32307;31957
Nordjylland;40-49;M;32464;32011
Nordjylland;50-59;K;38406;38165
Nordjylland;50-59;M;38829;38541
Nordjylland;60-69;K;35802;35656
Nordjylland;60-69;M;35296;35140
Nordjylland;70-79;K;31691;31620
Nordjylland;70-79;M;29814;29744
Nordjylland;80-89;K;14035;13996
Nordjylland;80-89;M;10720;10682
Nordjylland;90+;K;2751;2735
Nordjylland;90+;M;1232;1220
Sjælland;0-9;K;5471;3
Sjælland;0-9;M;5954;2
Sjælland;10-19;K;39208;33772
Sjælland;10-19;M;41541;35663
Sjælland;20-29;K;29796;28448
Sjælland;20-29;M;32626;31107
Sjælland;30-39;K;36886;35495
Sjælland;30-39;M;35692;34369
Sjælland;40-49;K;50441;49761
Sjælland;40-49;M;48239;47538
Sjælland;50-59;K;59886;59437
Sjælland;50-59;M;60078;59618
Sjælland;60-69;K;52813;52603
Sjælland;60-69;M;51360;51137
Sjælland;70-79;K;49443;49337
Sjælland;70-79;M;44976;44884
Sjælland;80-89;K;19954;19884
Sjælland;80-89;M;15035;15000
Sjælland;90+;K;3592;3573
Sjælland;90+;M;1482;1477
Syddanmark;0-9;K;9375;11
Syddanmark;0-9;M;10226;11
Syddanmark;10-19;K;59602;50622
Syddanmark;10-19;M;61457;51864
Syddanmark;20-29;K;56291;53922
Syddanmark;20-29;M;60624;57899
Syddanmark;30-39;K;56737;54529
Syddanmark;30-39;M;56864;54766
Syddanmark;40-49;K;70924;70033
Syddanmark;40-49;M;69251;68159
Syddanmark;50-59;K;81834;81284
Syddanmark;50-59;M;82628;81983
Syddanmark;60-69;K;73534;73276
Syddanmark;60-69;M;72659;72369
Syddanmark;70-79;K;65288;65124
Syddanmark;70-79;M;60191;60031
Syddanmark;80-89;K;29753;29674
Syddanmark;80-89;M;22173;22099
Syddanmark;90+;K;5872;5819
Syddanmark;90+;M;2425;2418
