"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5844325,0.00,5
2021-01-16,Nationalt,7,5844325,0.00,12
2021-01-17,Nationalt,702,5844325,0.01,714
2021-01-18,Nationalt,2106,5844325,0.05,2820
2021-01-19,Nationalt,2067,5844325,0.08,4887
2021-01-20,Nationalt,1871,5844325,0.12,6758
2021-01-21,Nationalt,2332,5844325,0.16,9090
2021-01-22,Nationalt,5661,5844325,0.25,14751
2021-01-23,Nationalt,7136,5844325,0.37,21887
2021-01-24,Nationalt,6509,5844325,0.49,28396
2021-01-25,Nationalt,2489,5844325,0.53,30885
2021-01-26,Nationalt,1731,5844325,0.56,32616
2021-01-27,Nationalt,4360,5844325,0.63,36976
2021-01-28,Nationalt,8117,5844325,0.77,45093
2021-01-29,Nationalt,18271,5844325,1.08,63364
2021-01-30,Nationalt,12902,5844325,1.30,76266
2021-01-31,Nationalt,12261,5844325,1.51,88527
2021-02-01,Nationalt,7890,5844325,1.65,96417
2021-02-02,Nationalt,3022,5844325,1.70,99439
2021-02-03,Nationalt,6177,5844325,1.81,105616
2021-02-04,Nationalt,10895,5844325,1.99,116511
2021-02-05,Nationalt,13428,5844325,2.22,129939
2021-02-06,Nationalt,6768,5844325,2.34,136707
2021-02-07,Nationalt,3636,5844325,2.40,140343
2021-02-08,Nationalt,7044,5844325,2.52,147387
2021-02-09,Nationalt,4898,5844325,2.61,152285
2021-02-10,Nationalt,3914,5844325,2.67,156199
2021-02-11,Nationalt,2458,5844325,2.71,158657
2021-02-12,Nationalt,7627,5844325,2.85,166284
2021-02-13,Nationalt,971,5844325,2.86,167255
2021-02-14,Nationalt,628,5844325,2.87,167883
2021-02-15,Nationalt,3140,5844325,2.93,171023
2021-02-16,Nationalt,1338,5844325,2.95,172361
2021-02-17,Nationalt,431,5844325,2.96,172792
2021-02-18,Nationalt,309,5844325,2.96,173101
2021-02-19,Nationalt,973,5844325,2.98,174074
2021-02-20,Nationalt,583,5844325,2.99,174657
2021-02-21,Nationalt,355,5844325,2.99,175012
2021-02-22,Nationalt,1103,5844325,3.01,176115
2021-02-23,Nationalt,1951,5844325,3.05,178066
2021-02-24,Nationalt,1965,5844325,3.08,180031
2021-02-25,Nationalt,642,5844325,3.09,180673
2021-02-26,Nationalt,1004,5844325,3.11,181677
2021-02-27,Nationalt,1481,5844325,3.13,183158
2021-02-28,Nationalt,1428,5844325,3.16,184586
2021-03-01,Nationalt,1060,5844325,3.18,185646
2021-03-02,Nationalt,1305,5844325,3.20,186951
2021-03-03,Nationalt,1033,5844325,3.22,187984
2021-03-04,Nationalt,1818,5844325,3.25,189802
2021-03-05,Nationalt,5697,5844325,3.35,195499
2021-03-06,Nationalt,4012,5844325,3.41,199511
2021-03-07,Nationalt,4356,5844325,3.49,203867
2021-03-08,Nationalt,6492,5844325,3.60,210359
2021-03-09,Nationalt,7273,5844325,3.72,217632
2021-03-10,Nationalt,7309,5844325,3.85,224941
2021-03-11,Nationalt,8072,5844325,3.99,233013
2021-03-12,Nationalt,10680,5844325,4.17,243693
2021-03-13,Nationalt,5976,5844325,4.27,249669
2021-03-14,Nationalt,9439,5844325,4.43,259108
2021-03-15,Nationalt,9968,5844325,4.60,269076
2021-03-16,Nationalt,9524,5844325,4.77,278600
2021-03-17,Nationalt,9261,5844325,4.93,287861
2021-03-18,Nationalt,7253,5844325,5.05,295114
2021-03-19,Nationalt,11832,5844325,5.25,306946
2021-03-20,Nationalt,4875,5844325,5.34,311821
2021-03-21,Nationalt,4696,5844325,5.42,316517
2021-03-22,Nationalt,7847,5844325,5.55,324364
2021-03-23,Nationalt,7646,5844325,5.68,332010
2021-03-24,Nationalt,13546,5844325,5.91,345556
2021-03-25,Nationalt,8503,5844325,6.06,354059
2021-03-26,Nationalt,7925,5844325,6.19,361984
2021-03-27,Nationalt,3140,5844325,6.25,365124
2021-03-28,Nationalt,2822,5844325,6.30,367946
2021-03-29,Nationalt,6253,5844325,6.40,374199
2021-03-30,Nationalt,6109,5844325,6.51,380308
2021-03-31,Nationalt,9900,5844325,6.68,390208
2021-04-01,Nationalt,6986,5844325,6.80,397194
2021-04-02,Nationalt,7055,5844325,6.92,404249
2021-04-03,Nationalt,2189,5844325,6.95,406438
2021-04-04,Nationalt,1789,5844325,6.99,408227
2021-04-05,Nationalt,1304,5844325,7.01,409531
2021-04-06,Nationalt,6164,5844325,7.11,415695
2021-04-07,Nationalt,8329,5844325,7.26,424024
2021-04-08,Nationalt,8611,5844325,7.40,432635
2021-04-09,Nationalt,8710,5844325,7.55,441345
2021-04-10,Nationalt,5429,5844325,7.64,446774
2021-04-11,Nationalt,3861,5844325,7.71,450635
2021-04-12,Nationalt,11543,5844325,7.91,462178
2021-04-13,Nationalt,6269,5844325,8.02,468447
2021-04-14,Nationalt,11074,5844325,8.20,479521
2021-04-15,Nationalt,9070,5844325,8.36,488591
2021-04-16,Nationalt,8152,5844325,8.50,496743
2021-04-17,Nationalt,2737,5844325,8.55,499480
2021-04-18,Nationalt,5160,5844325,8.63,504640
