"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-04-19,København,K,49083,21425,48170,21409,913,16
2021-04-19,København,M,31529,13994,30807,13979,722,15
2021-04-19,Frederiksberg,K,11698,5239,11425,5230,273,9
2021-04-19,Frederiksberg,M,7300,3194,7151,3193,149,1
2021-04-19,Ballerup,K,6198,2666,6042,2665,156,1
2021-04-19,Ballerup,M,3847,1649,3743,1648,104,1
2021-04-19,Brøndby,K,4366,2064,4288,2062,78,2
2021-04-19,Brøndby,M,2892,1254,2844,1253,48,1
2021-04-19,Dragør,K,1973,869,1937,869,36,0
2021-04-19,Dragør,M,1455,599,1434,599,21,0
2021-04-19,Gentofte,K,9471,4464,9257,4461,214,3
2021-04-19,Gentofte,M,6083,2648,5923,2643,160,5
2021-04-19,Gladsaxe,K,7910,3912,7720,3911,190,1
2021-04-19,Gladsaxe,M,4714,2083,4558,2081,156,2
2021-04-19,Glostrup,K,3049,1521,2983,1520,66,1
2021-04-19,Glostrup,M,1858,902,1817,902,41,0
2021-04-19,Herlev,K,3722,1850,3653,1848,69,2
2021-04-19,Herlev,M,2121,928,2041,927,80,1
2021-04-19,Albertslund,K,3258,1463,3190,1463,68,0
2021-04-19,Albertslund,M,2195,913,2136,912,59,1
2021-04-19,Hvidovre,K,6374,3221,6279,3219,95,2
2021-04-19,Hvidovre,M,4011,1918,3929,1918,82,0
2021-04-19,Høje Tåstrup,K,5903,2626,5818,2621,85,5
2021-04-19,Høje Tåstrup,M,4047,1813,3965,1809,82,4
2021-04-19,Lyngby-Taarbæk,K,6952,3466,6758,3465,194,1
2021-04-19,Lyngby-Taarbæk,M,4274,1902,4121,1901,153,1
2021-04-19,Rødovre,K,4926,2420,4825,2419,101,1
2021-04-19,Rødovre,M,2800,1224,2713,1223,87,1
2021-04-19,Ishøj,K,2463,1030,2416,1030,47,0
2021-04-19,Ishøj,M,1651,664,1618,663,33,1
2021-04-19,Tårnby,K,5081,2340,5019,2340,62,0
2021-04-19,Tårnby,M,3260,1447,3204,1446,56,1
2021-04-19,Vallensbæk,K,2053,913,2040,913,13,0
