"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-21,København,K,32909,14618,32892,14611,17,7
2021-03-21,København,M,18516,7647,18511,7634,5,13
2021-03-21,Frederiksberg,K,6939,3525,6936,3521,3,4
2021-03-21,Frederiksberg,M,3808,1812,3806,1809,2,3
2021-03-21,Ballerup,K,3517,1653,3513,1652,4,1
2021-03-21,Ballerup,M,1783,886,1783,886,0,0
2021-03-21,Brøndby,K,2594,1277,2589,1277,5,0
2021-03-21,Brøndby,M,1358,645,1354,645,4,0
2021-03-21,Dragør,K,1069,564,1069,562,0,2
2021-03-21,Dragør,M,623,321,623,321,0,0
2021-03-21,Gentofte,K,5498,2900,5497,2897,1,3
2021-03-21,Gentofte,M,2914,1455,2913,1453,1,2
2021-03-21,Gladsaxe,K,5222,2618,5211,2559,11,59
2021-03-21,Gladsaxe,M,2482,1185,2477,1158,5,27
2021-03-21,Glostrup,K,1969,1087,1967,1087,2,0
2021-03-21,Glostrup,M,1002,601,1002,601,0,0
2021-03-21,Herlev,K,2445,1239,2445,1238,0,1
2021-03-21,Herlev,M,1057,483,1056,482,1,1
2021-03-21,Albertslund,K,1836,1023,1835,1021,1,2
2021-03-21,Albertslund,M,970,597,966,597,4,0
2021-03-21,Hvidovre,K,4120,2191,4119,2189,1,2
2021-03-21,Hvidovre,M,2087,1080,2087,1079,0,1
2021-03-21,Høje Tåstrup,K,3359,1800,3348,1799,11,1
2021-03-21,Høje Tåstrup,M,1899,1171,1896,1170,3,1
2021-03-21,Lyngby-Taarbæk,K,4346,2437,4345,2434,1,3
2021-03-21,Lyngby-Taarbæk,M,2133,1138,2133,1134,0,4
2021-03-21,Rødovre,K,3210,1531,3210,1531,0,0
2021-03-21,Rødovre,M,1415,654,1414,654,1,0
2021-03-21,Ishøj,K,1383,703,1383,703,0,0
2021-03-21,Ishøj,M,711,405,711,405,0,0
2021-03-21,Tårnby,K,3078,1564,3078,1563,0,1
2021-03-21,Tårnby,M,1584,737,1584,737,0,0
2021-03-21,Vallensbæk,K,1153,603,1153,603,0,0
2021-03-21,Vallensbæk,M,690,409,690,409,0,0
2021-03-21,Furesø,K,3255,1716,3255,1714,0,2
2021-03-21,Furesø,M,1662,905,1662,904,0,1
2021-03-21,Allerød,K,1997,974,1997,973,0,1
2021-03-21,Allerød,M,1100,596,1099,596,1,0
2021-03-21,Fredensborg,K,3146,1608,3146,1607,0,1
2021-03-21,Fredensborg,M,1727,872,1727,871,0,1
2021-03-21,Helsingør,K,5064,2556,5064,2555,0,1
2021-03-21,Helsingør,M,2715,1416,2715,1414,0,2
2021-03-21,Hillerød,K,4490,2185,4489,2185,1,0
2021-03-21,Hillerød,M,2304,1150,2300,1149,4,1
2021-03-21,Hørsholm,K,2095,1182,2095,1182,0,0
2021-03-21,Hørsholm,M,1216,666,1216,666,0,0
2021-03-21,Rudersdal,K,4532,2350,4530,2347,2,3
2021-03-21,Rudersdal,M,2569,1299,2567,1299,2,0
2021-03-21,Egedal,K,2879,1381,2869,1379,10,2
2021-03-21,Egedal,M,1386,680,1375,679,11,1
2021-03-21,Frederikssund,K,3764,1847,3748,1846,16,1
2021-03-21,Frederikssund,M,1866,986,1857,982,9,4
2021-03-21,Greve,K,3208,1614,3190,1605,18,9
2021-03-21,Greve,M,1733,907,1718,897,15,10
2021-03-21,Køge,K,4142,2229,4111,2218,31,11
2021-03-21,Køge,M,2128,1155,2096,1142,32,13
2021-03-21,Halsnæs,K,2662,1159,2657,1158,5,1
2021-03-21,Halsnæs,M,1508,675,1501,671,7,4
2021-03-21,Roskilde,K,6469,3372,6370,3357,99,15
2021-03-21,Roskilde,M,3390,1729,3322,1713,68,16
2021-03-21,Solrød,K,1452,774,1440,772,12,2
2021-03-21,Solrød,M,792,423,778,417,14,6
2021-03-21,Gribskov,K,3328,1526,3324,1524,4,2
2021-03-21,Gribskov,M,2015,935,2012,935,3,0
2021-03-21,Odsherred,K,2511,1217,2496,1208,15,9
2021-03-21,Odsherred,M,1492,787,1472,776,20,11
2021-03-21,Holbæk,K,5336,2748,5310,2737,26,11
2021-03-21,Holbæk,M,2665,1447,2619,1425,46,22
2021-03-21,Faxe,K,2432,1282,2421,1281,11,1
2021-03-21,Faxe,M,1317,761,1305,758,12,3
2021-03-21,Kalundborg,K,3297,1620,3281,1607,16,13
2021-03-21,Kalundborg,M,1681,974,1664,959,17,15
2021-03-21,Ringsted,K,2208,1154,2189,1153,19,1
2021-03-21,Ringsted,M,1046,612,1022,607,24,5
2021-03-21,Slagelse,K,6061,3032,6040,3012,21,20
2021-03-21,Slagelse,M,2852,1557,2837,1533,15,24
2021-03-21,Stevns,K,1675,833,1665,833,10,0
2021-03-21,Stevns,M,954,457,940,456,14,1
2021-03-21,Sorø,K,2339,1074,2330,1071,9,3
2021-03-21,Sorø,M,1153,590,1149,583,4,7
2021-03-21,Lejre,K,2048,1057,2023,1048,25,9
2021-03-21,Lejre,M,1111,530,1074,526,37,4
2021-03-21,Lolland,K,2894,1524,2861,1515,33,9
2021-03-21,Lolland,M,1711,1013,1660,997,51,16
2021-03-21,Næstved,K,6165,3445,6127,3428,38,17
2021-03-21,Næstved,M,3065,1860,3022,1850,43,10
2021-03-21,Guldborgsund,K,4876,2476,4794,2459,82,17
2021-03-21,Guldborgsund,M,2691,1495,2630,1472,61,23
2021-03-21,Vordingborg,K,3194,1604,3155,1596,39,8
2021-03-21,Vordingborg,M,1854,1064,1816,1057,38,7
2021-03-21,Bornholm,K,3372,1598,3365,1598,7,0
2021-03-21,Bornholm,M,1743,810,1732,810,11,0
2021-03-21,Middelfart,K,3246,1616,3228,1578,18,38
2021-03-21,Middelfart,M,1839,832,1824,801,15,31
2021-03-21,Assens,K,3037,1250,3023,1208,14,42
2021-03-21,Assens,M,1491,591,1477,561,14,30
