"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6469,5841356,0.11,6469
2020-12-28,Nationalt,1982,5841356,0.14,8451
2020-12-29,Nationalt,8918,5841356,0.30,17369
2020-12-30,Nationalt,11430,5841356,0.49,28799
2020-12-31,Nationalt,6150,5841356,0.60,34949
2021-01-01,Nationalt,2326,5841356,0.64,37275
2021-01-02,Nationalt,8840,5841356,0.79,46115
2021-01-03,Nationalt,5992,5841356,0.89,52107
2021-01-04,Nationalt,2400,5841356,0.93,54507
2021-01-05,Nationalt,13493,5841356,1.16,68000
2021-01-06,Nationalt,19702,5841356,1.50,87702
2021-01-07,Nationalt,17471,5841356,1.80,105173
2021-01-08,Nationalt,8463,5841356,1.95,113636
2021-01-09,Nationalt,1899,5841356,1.98,115535
2021-01-10,Nationalt,813,5841356,1.99,116348
2021-01-11,Nationalt,657,5841356,2.00,117005
2021-01-12,Nationalt,462,5841356,2.01,117467
2021-01-13,Nationalt,12717,5841356,2.23,130184
2021-01-14,Nationalt,17903,5841356,2.54,148087
2021-01-15,Nationalt,15214,5841356,2.80,163301
2021-01-16,Nationalt,4609,5841356,2.87,167910
2021-01-17,Nationalt,2533,5841356,2.92,170443
2021-01-18,Nationalt,3886,5841356,2.98,174329
2021-01-19,Nationalt,2483,5841356,3.03,176812
2021-01-20,Nationalt,1507,5841356,3.05,178319
2021-01-21,Nationalt,1523,5841356,3.08,179842
2021-01-22,Nationalt,665,5841356,3.09,180507
2021-01-23,Nationalt,787,5841356,3.10,181294
2021-01-24,Nationalt,618,5841356,3.11,181912
2021-01-25,Nationalt,258,5841356,3.12,182170
2021-01-26,Nationalt,215,5841356,3.12,182385
2021-01-27,Nationalt,211,5841356,3.13,182596
2021-01-28,Nationalt,240,5841356,3.13,182836
2021-01-29,Nationalt,1137,5841356,3.15,183973
2021-01-30,Nationalt,1227,5841356,3.17,185200
2021-01-31,Nationalt,1256,5841356,3.19,186456
2021-02-01,Nationalt,754,5841356,3.20,187210
2021-02-02,Nationalt,2043,5841356,3.24,189253
2021-02-03,Nationalt,1553,5841356,3.27,190806
2021-02-04,Nationalt,1436,5841356,3.29,192242
2021-02-05,Nationalt,1584,5841356,3.32,193826
2021-02-06,Nationalt,1034,5841356,3.34,194860
2021-02-07,Nationalt,1914,5841356,3.37,196774
2021-02-08,Nationalt,2545,5841356,3.41,199319
2021-02-09,Nationalt,3559,5841356,3.47,202878
2021-02-10,Nationalt,3278,5841356,3.53,206156
2021-02-11,Nationalt,5645,5841356,3.63,211801
2021-02-12,Nationalt,12016,5841356,3.83,223817
2021-02-13,Nationalt,6546,5841356,3.94,230363
2021-02-14,Nationalt,6219,5841356,4.05,236582
2021-02-15,Nationalt,13818,5841356,4.29,250400
2021-02-16,Nationalt,13184,5841356,4.51,263584
2021-02-17,Nationalt,10472,5841356,4.69,274056
2021-02-18,Nationalt,11485,5841356,4.89,285541
2021-02-19,Nationalt,13913,5841356,5.13,299454
2021-02-20,Nationalt,10509,5841356,5.31,309963
2021-02-21,Nationalt,10796,5841356,5.49,320759
2021-02-22,Nationalt,13509,5841356,5.72,334268
2021-02-23,Nationalt,14397,5841356,5.97,348665
2021-02-24,Nationalt,13674,5841356,6.20,362339
2021-02-25,Nationalt,14178,5841356,6.45,376517
2021-02-26,Nationalt,35946,5841356,7.06,412463
2021-02-27,Nationalt,6563,5841356,7.17,419026
2021-02-28,Nationalt,10943,5841356,7.36,429969
2021-03-01,Nationalt,19754,5841356,7.70,449723
