"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-02,København,K,22231,11503,21563,11458,668,45
2021-03-02,København,M,12007,5478,11269,5459,738,19
2021-03-02,Frederiksberg,K,4878,2364,4699,2337,179,27
2021-03-02,Frederiksberg,M,2590,1147,2421,1133,169,14
2021-03-02,Ballerup,K,2431,955,2308,944,123,11
2021-03-02,Ballerup,M,1214,404,1113,397,101,7
2021-03-02,Brøndby,K,1848,724,1740,715,108,9
2021-03-02,Brøndby,M,901,303,823,300,78,3
2021-03-02,Dragør,K,738,304,715,304,23,0
2021-03-02,Dragør,M,428,133,391,133,37,0
2021-03-02,Gentofte,K,3841,1930,3680,1926,161,4
2021-03-02,Gentofte,M,1940,884,1788,880,152,4
2021-03-02,Gladsaxe,K,3726,1783,3566,1747,160,36
2021-03-02,Gladsaxe,M,1679,709,1584,704,95,5
2021-03-02,Glostrup,K,1477,728,1436,715,41,13
2021-03-02,Glostrup,M,744,385,711,376,33,9
2021-03-02,Herlev,K,1758,840,1704,841,54,-1
2021-03-02,Herlev,M,701,274,647,274,54,0
2021-03-02,Albertslund,K,1384,674,1320,672,64,2
2021-03-02,Albertslund,M,748,333,703,333,45,0
2021-03-02,Hvidovre,K,3066,1496,2912,1495,154,1
2021-03-02,Hvidovre,M,1528,623,1381,622,147,1
2021-03-02,Høje Tåstrup,K,2467,1180,2364,1164,103,16
2021-03-02,Høje Tåstrup,M,1442,697,1371,691,71,6
2021-03-02,Lyngby-Taarbæk,K,3259,1361,3133,1358,126,3
2021-03-02,Lyngby-Taarbæk,M,1497,595,1402,591,95,4
2021-03-02,Rødovre,K,2154,870,2073,862,81,8
2021-03-02,Rødovre,M,917,328,867,329,50,-1
2021-03-02,Ishøj,K,1009,457,971,449,38,8
2021-03-02,Ishøj,M,521,216,486,214,35,2
2021-03-02,Tårnby,K,2156,1014,2077,1008,79,6
2021-03-02,Tårnby,M,1081,369,964,366,117,3
2021-03-02,Vallensbæk,K,824,344,792,338,32,6
