"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5841356,0.00,5
2021-01-16,Nationalt,7,5841356,0.00,12
2021-01-17,Nationalt,712,5841356,0.01,724
2021-01-18,Nationalt,2134,5841356,0.05,2858
2021-01-19,Nationalt,2090,5841356,0.08,4948
2021-01-20,Nationalt,1887,5841356,0.12,6835
2021-01-21,Nationalt,2353,5841356,0.16,9188
2021-01-22,Nationalt,5658,5841356,0.25,14846
2021-01-23,Nationalt,7177,5841356,0.38,22023
2021-01-24,Nationalt,6544,5841356,0.49,28567
2021-01-25,Nationalt,2454,5841356,0.53,31021
2021-01-26,Nationalt,1747,5841356,0.56,32768
2021-01-27,Nationalt,4358,5841356,0.64,37126
2021-01-28,Nationalt,8120,5841356,0.77,45246
2021-01-29,Nationalt,18334,5841356,1.09,63580
2021-01-30,Nationalt,12997,5841356,1.31,76577
2021-01-31,Nationalt,12321,5841356,1.52,88898
2021-02-01,Nationalt,7880,5841356,1.66,96778
2021-02-02,Nationalt,3028,5841356,1.71,99806
2021-02-03,Nationalt,6183,5841356,1.81,105989
2021-02-04,Nationalt,10928,5841356,2.00,116917
2021-02-05,Nationalt,13484,5841356,2.23,130401
2021-02-06,Nationalt,6713,5841356,2.35,137114
2021-02-07,Nationalt,3641,5841356,2.41,140755
2021-02-08,Nationalt,7055,5841356,2.53,147810
2021-02-09,Nationalt,4914,5841356,2.61,152724
2021-02-10,Nationalt,3921,5841356,2.68,156645
2021-02-11,Nationalt,2453,5841356,2.72,159098
2021-02-12,Nationalt,7599,5841356,2.85,166697
2021-02-13,Nationalt,981,5841356,2.87,167678
2021-02-14,Nationalt,632,5841356,2.88,168310
2021-02-15,Nationalt,3133,5841356,2.93,171443
2021-02-16,Nationalt,1326,5841356,2.96,172769
2021-02-17,Nationalt,429,5841356,2.97,173198
2021-02-18,Nationalt,301,5841356,2.97,173499
2021-02-19,Nationalt,967,5841356,2.99,174466
2021-02-20,Nationalt,577,5841356,3.00,175043
2021-02-21,Nationalt,351,5841356,3.00,175394
2021-02-22,Nationalt,1083,5841356,3.02,176477
2021-02-23,Nationalt,1945,5841356,3.05,178422
2021-02-24,Nationalt,1961,5841356,3.09,180383
2021-02-25,Nationalt,626,5841356,3.10,181009
2021-02-26,Nationalt,995,5841356,3.12,182004
2021-02-27,Nationalt,1310,5841356,3.14,183314
2021-02-28,Nationalt,1335,5841356,3.16,184649
2021-03-01,Nationalt,1028,5841356,3.18,185677
