"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2021-01-01;Hovedstaden;0;1867098;0.00
2021-01-04;Hovedstaden;0;1867098;0.00
2021-01-07;Hovedstaden;0;1867098;0.00
2021-01-08;Hovedstaden;1;1867098;0.00
2021-01-09;Hovedstaden;3;1867098;0.00
2021-01-12;Hovedstaden;3;1867098;0.00
2021-01-13;Hovedstaden;4;1867098;0.00
2021-01-14;Hovedstaden;5;1867098;0.00
2021-01-15;Hovedstaden;10;1867098;0.00
2021-01-16;Hovedstaden;11;1867098;0.00
2021-01-17;Hovedstaden;52;1867098;0.00
2021-01-18;Hovedstaden;189;1867098;0.01
2021-01-19;Hovedstaden;360;1867098;0.02
2021-01-20;Hovedstaden;493;1867098;0.03
2021-01-21;Hovedstaden;611;1867098;0.03
2021-01-22;Hovedstaden;691;1867098;0.04
2021-01-23;Hovedstaden;4584;1867098;0.25
2021-01-24;Hovedstaden;8315;1867098;0.45
2021-01-25;Hovedstaden;8550;1867098;0.46
2021-01-26;Hovedstaden;8686;1867098;0.47
2021-01-27;Hovedstaden;9311;1867098;0.50
2021-01-28;Hovedstaden;13024;1867098;0.70
2021-01-29;Hovedstaden;20273;1867098;1.09
2021-01-30;Hovedstaden;24627;1867098;1.32
2021-01-31;Hovedstaden;27106;1867098;1.45
2021-02-01;Hovedstaden;28985;1867098;1.55
2021-02-02;Hovedstaden;29098;1867098;1.56
2021-02-03;Hovedstaden;31979;1867098;1.71
2021-02-04;Hovedstaden;38284;1867098;2.05
2021-02-05;Hovedstaden;43053;1867098;2.31
2021-02-06;Hovedstaden;45999;1867098;2.46
2021-02-07;Hovedstaden;46567;1867098;2.49
2021-02-08;Hovedstaden;47697;1867098;2.55
2021-02-09;Hovedstaden;47739;1867098;2.56
2021-02-10;Hovedstaden;48670;1867098;2.61
2021-02-11;Hovedstaden;48911;1867098;2.62
2021-02-12;Hovedstaden;53047;1867098;2.84
2021-02-13;Hovedstaden;53058;1867098;2.84
2021-02-14;Hovedstaden;53071;1867098;2.84
2021-02-15;Hovedstaden;54441;1867098;2.92
2021-02-16;Hovedstaden;54850;1867098;2.94
2021-02-17;Hovedstaden;54882;1867098;2.94
2021-02-18;Hovedstaden;54961;1867098;2.94
2021-02-19;Hovedstaden;55012;1867098;2.95
2021-02-20;Hovedstaden;55114;1867098;2.95
2021-02-21;Hovedstaden;55218;1867098;2.96
2021-02-22;Hovedstaden;55364;1867098;2.97
2021-02-23;Hovedstaden;55523;1867098;2.97
2021-02-24;Hovedstaden;55600;1867098;2.98
2021-02-25;Hovedstaden;55639;1867098;2.98
2021-02-26;Hovedstaden;55706;1867098;2.98
2021-02-27;Hovedstaden;56761;1867098;3.04
2021-02-28;Hovedstaden;57847;1867098;3.10
2021-03-01;Hovedstaden;58070;1867098;3.11
2021-03-02;Hovedstaden;58322;1867098;3.12
2021-03-03;Hovedstaden;58367;1867098;3.13
2021-03-04;Hovedstaden;58565;1867098;3.14
2021-03-05;Hovedstaden;58834;1867098;3.15
2021-03-06;Hovedstaden;58929;1867098;3.16
2021-03-07;Hovedstaden;59247;1867098;3.17
2021-03-08;Hovedstaden;59488;1867098;3.19
2021-03-09;Hovedstaden;60893;1867098;3.26
2021-03-10;Hovedstaden;62555;1867098;3.35
2021-03-11;Hovedstaden;66811;1867098;3.58
2021-03-12;Hovedstaden;71519;1867098;3.83
2021-03-13;Hovedstaden;71607;1867098;3.84
2021-03-14;Hovedstaden;74796;1867098;4.01
2021-03-15;Hovedstaden;77504;1867098;4.15
2021-03-16;Hovedstaden;80957;1867098;4.34
2021-03-17;Hovedstaden;85272;1867098;4.57
2021-03-18;Hovedstaden;89595;1867098;4.80
2021-03-19;Hovedstaden;90742;1867098;4.86
2021-03-20;Hovedstaden;90832;1867098;4.86
2021-03-21;Hovedstaden;92888;1867098;4.97
2021-03-22;Hovedstaden;92972;1867098;4.98
2021-03-23;Hovedstaden;93089;1867098;4.99
2021-03-24;Hovedstaden;101530;1867098;5.44
