"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2021-01-01;Nationalt;1;5870501;0.00;1
2021-01-04;Nationalt;1;5870501;0.00;2
2021-01-07;Nationalt;1;5870501;0.00;3
2021-01-08;Nationalt;1;5870501;0.00;4
2021-01-09;Nationalt;2;5870501;0.00;6
2021-01-12;Nationalt;2;5870501;0.00;8
2021-01-13;Nationalt;2;5870501;0.00;10
2021-01-14;Nationalt;1;5870501;0.00;11
2021-01-15;Nationalt;5;5870501;0.00;16
2021-01-16;Nationalt;9;5870501;0.00;25
2021-01-17;Nationalt;646;5870501;0.01;671
2021-01-18;Nationalt;1978;5870501;0.05;2649
2021-01-19;Nationalt;1935;5870501;0.08;4584
2021-01-20;Nationalt;1743;5870501;0.11;6327
2021-01-21;Nationalt;2200;5870501;0.15;8527
2021-01-22;Nationalt;5365;5870501;0.24;13892
2021-01-23;Nationalt;6608;5870501;0.35;20500
2021-01-24;Nationalt;5977;5870501;0.45;26477
2021-01-25;Nationalt;2324;5870501;0.49;28801
2021-01-26;Nationalt;1638;5870501;0.52;30439
2021-01-27;Nationalt;4146;5870501;0.59;34585
2021-01-28;Nationalt;7868;5870501;0.72;42453
2021-01-29;Nationalt;17403;5870501;1.02;59856
2021-01-30;Nationalt;12110;5870501;1.23;71966
2021-01-31;Nationalt;11413;5870501;1.42;83379
2021-02-01;Nationalt;7578;5870501;1.55;90957
2021-02-02;Nationalt;2901;5870501;1.60;93858
2021-02-03;Nationalt;6001;5870501;1.70;99859
2021-02-04;Nationalt;10552;5870501;1.88;110411
2021-02-05;Nationalt;12888;5870501;2.10;123299
2021-02-06;Nationalt;6489;5870501;2.21;129788
2021-02-07;Nationalt;3503;5870501;2.27;133291
2021-02-08;Nationalt;6803;5870501;2.39;140094
2021-02-09;Nationalt;4707;5870501;2.47;144801
2021-02-10;Nationalt;3785;5870501;2.53;148586
2021-02-11;Nationalt;2404;5870501;2.57;150990
2021-02-12;Nationalt;7542;5870501;2.70;158532
2021-02-13;Nationalt;933;5870501;2.72;159465
2021-02-14;Nationalt;607;5870501;2.73;160072
2021-02-15;Nationalt;3097;5870501;2.78;163169
2021-02-16;Nationalt;1311;5870501;2.80;164480
2021-02-17;Nationalt;415;5870501;2.81;164895
2021-02-18;Nationalt;314;5870501;2.81;165209
2021-02-19;Nationalt;945;5870501;2.83;166154
2021-02-20;Nationalt;563;5870501;2.84;166717
2021-02-21;Nationalt;352;5870501;2.85;167069
2021-02-22;Nationalt;1088;5870501;2.86;168157
2021-02-23;Nationalt;1893;5870501;2.90;170050
2021-02-24;Nationalt;1874;5870501;2.93;171924
2021-02-25;Nationalt;613;5870501;2.94;172537
2021-02-26;Nationalt;1002;5870501;2.96;173539
2021-02-27;Nationalt;1380;5870501;2.98;174919
2021-02-28;Nationalt;1335;5870501;3.00;176254
2021-03-01;Nationalt;1049;5870501;3.02;177303
2021-03-02;Nationalt;1264;5870501;3.04;178567
2021-03-03;Nationalt;1002;5870501;3.06;179569
2021-03-04;Nationalt;1781;5870501;3.09;181350
2021-03-05;Nationalt;5601;5870501;3.18;186951
2021-03-06;Nationalt;3868;5870501;3.25;190819
2021-03-07;Nationalt;4215;5870501;3.32;195034
2021-03-08;Nationalt;6317;5870501;3.43;201351
2021-03-09;Nationalt;7017;5870501;3.55;208368
2021-03-10;Nationalt;7065;5870501;3.67;215433
2021-03-11;Nationalt;7799;5870501;3.80;223232
2021-03-12;Nationalt;10333;5870501;3.98;233565
2021-03-13;Nationalt;5766;5870501;4.08;239331
2021-03-14;Nationalt;9192;5870501;4.23;248523
2021-03-15;Nationalt;9677;5870501;4.40;258200
2021-03-16;Nationalt;9266;5870501;4.56;267466
2021-03-17;Nationalt;8973;5870501;4.71;276439
2021-03-18;Nationalt;7133;5870501;4.83;283572
2021-03-19;Nationalt;11557;5870501;5.03;295129
2021-03-20;Nationalt;4739;5870501;5.11;299868
2021-03-21;Nationalt;4594;5870501;5.19;304462
2021-03-22;Nationalt;7644;5870501;5.32;312106
2021-03-23;Nationalt;7481;5870501;5.44;319587
2021-03-24;Nationalt;13241;5870501;5.67;332828
2021-03-25;Nationalt;8301;5870501;5.81;341129
2021-03-26;Nationalt;7733;5870501;5.94;348862
2021-03-27;Nationalt;3062;5870501;5.99;351924
2021-03-28;Nationalt;2776;5870501;6.04;354700
2021-03-29;Nationalt;6114;5870501;6.15;360814
2021-03-30;Nationalt;5985;5870501;6.25;366799
2021-03-31;Nationalt;9601;5870501;6.41;376400
2021-04-01;Nationalt;6838;5870501;6.53;383238
2021-04-02;Nationalt;6912;5870501;6.65;390150
2021-04-03;Nationalt;2177;5870501;6.68;392327
2021-04-04;Nationalt;1768;5870501;6.71;394095
2021-04-05;Nationalt;1317;5870501;6.74;395412
2021-04-06;Nationalt;6023;5870501;6.84;401435
2021-04-07;Nationalt;8147;5870501;6.98;409582
2021-04-08;Nationalt;8476;5870501;7.12;418058
2021-04-09;Nationalt;8611;5870501;7.27;426669
2021-04-10;Nationalt;5412;5870501;7.36;432081
2021-04-11;Nationalt;3887;5870501;7.43;435968
2021-04-12;Nationalt;11470;5870501;7.62;447438
2021-04-13;Nationalt;6190;5870501;7.73;453628
2021-04-14;Nationalt;11093;5870501;7.92;464721
2021-04-15;Nationalt;9054;5870501;8.07;473775
2021-04-16;Nationalt;8120;5870501;8.21;481895
2021-04-17;Nationalt;2726;5870501;8.26;484621
2021-04-18;Nationalt;5114;5870501;8.34;489735
2021-04-19;Nationalt;14323;5870501;8.59;504058
2021-04-20;Nationalt;16855;5870501;8.87;520913
2021-04-21;Nationalt;12679;5870501;9.09;533592
2021-04-22;Nationalt;5373;5870501;9.18;538965
2021-04-23;Nationalt;11181;5870501;9.37;550146
2021-04-24;Nationalt;7569;5870501;9.50;557715
2021-04-25;Nationalt;5273;5870501;9.59;562988
2021-04-26;Nationalt;7852;5870501;9.72;570840
2021-04-27;Nationalt;20834;5870501;10.1;591674
2021-04-28;Nationalt;20495;5870501;10.4;612169
2021-04-29;Nationalt;17881;5870501;10.7;630050
2021-04-30;Nationalt;3947;5870501;10.8;633997
2021-05-01;Nationalt;6113;5870501;10.9;640110
2021-05-02;Nationalt;13760;5870501;11.1;653870
2021-05-03;Nationalt;45606;5870501;11.9;699476
2021-05-04;Nationalt;24732;5870501;12.3;724208
2021-05-05;Nationalt;29200;5870501;12.8;753408
2021-05-06;Nationalt;25521;5870501;13.3;778929
2021-05-07;Nationalt;24559;5870501;13.7;803488
2021-05-08;Nationalt;30778;5870501;14.2;834266
2021-05-09;Nationalt;16670;5870501;14.5;850936
2021-05-10;Nationalt;36083;5870501;15.1;887019
2021-05-11;Nationalt;26222;5870501;15.6;913241
2021-05-12;Nationalt;26965;5870501;16.0;940206
2021-05-13;Nationalt;19675;5870501;16.4;959881
2021-05-14;Nationalt;30758;5870501;16.9;990639
2021-05-15;Nationalt;19414;5870501;17.2;1010053
2021-05-16;Nationalt;14063;5870501;17.4;1024116
2021-05-17;Nationalt;30105;5870501;18.0;1054221
2021-05-18;Nationalt;30750;5870501;18.5;1084971
2021-05-19;Nationalt;22600;5870501;18.9;1107571
2021-05-20;Nationalt;22328;5870501;19.2;1129899
2021-05-21;Nationalt;19250;5870501;19.6;1149149
2021-05-22;Nationalt;11889;5870501;19.8;1161038
2021-05-23;Nationalt;6196;5870501;19.9;1167234
2021-05-24;Nationalt;9719;5870501;20.0;1176953
2021-05-25;Nationalt;12888;5870501;20.3;1189841
2021-05-26;Nationalt;12130;5870501;20.5;1201971
2021-05-27;Nationalt;12404;5870501;20.7;1214375
2021-05-28;Nationalt;9736;5870501;20.9;1224111
2021-05-29;Nationalt;5241;5870501;20.9;1229352
2021-05-30;Nationalt;6968;5870501;21.1;1236320
2021-05-31;Nationalt;21483;5870501;21.4;1257803
2021-06-01;Nationalt;17660;5870501;21.7;1275463
2021-06-02;Nationalt;17371;5870501;22.0;1292834
2021-06-03;Nationalt;23693;5870501;22.4;1316527
2021-06-04;Nationalt;14265;5870501;22.7;1330792
2021-06-05;Nationalt;7494;5870501;22.8;1338286
2021-06-06;Nationalt;15112;5870501;23.1;1353398
2021-06-07;Nationalt;21814;5870501;23.4;1375212
2021-06-08;Nationalt;24628;5870501;23.8;1399840
2021-06-09;Nationalt;24213;5870501;24.3;1424053
2021-06-10;Nationalt;17484;5870501;24.6;1441537
2021-06-11;Nationalt;18300;5870501;24.9;1459837
2021-06-12;Nationalt;12861;5870501;25.1;1472698
2021-06-13;Nationalt;13336;5870501;25.3;1486034
2021-06-14;Nationalt;22052;5870501;25.7;1508086
2021-06-15;Nationalt;18609;5870501;26.0;1526695
2021-06-16;Nationalt;25959;5870501;26.4;1552654
2021-06-17;Nationalt;21612;5870501;26.8;1574266
2021-06-18;Nationalt;27188;5870501;27.3;1601454
2021-06-19;Nationalt;18024;5870501;27.6;1619478
2021-06-20;Nationalt;15707;5870501;27.9;1635185
2021-06-21;Nationalt;26000;5870501;28.3;1661185
2021-06-22;Nationalt;27077;5870501;28.8;1688262
2021-06-23;Nationalt;32610;5870501;29.3;1720872
2021-06-24;Nationalt;34461;5870501;29.9;1755333
2021-06-25;Nationalt;32757;5870501;30.5;1788090
2021-06-26;Nationalt;22564;5870501;30.8;1810654
2021-06-27;Nationalt;24246;5870501;31.3;1834900
2021-06-28;Nationalt;34298;5870501;31.8;1869198
2021-06-29;Nationalt;42223;5870501;32.6;1911421
2021-06-30;Nationalt;38595;5870501;33.2;1950016
2021-07-01;Nationalt;40623;5870501;33.9;1990639
2021-07-02;Nationalt;44043;5870501;34.7;2034682
2021-07-03;Nationalt;32694;5870501;35.2;2067376
2021-07-04;Nationalt;29330;5870501;35.7;2096706
2021-07-05;Nationalt;43068;5870501;36.4;2139774
2021-07-06;Nationalt;42305;5870501;37.2;2182079
2021-07-07;Nationalt;39649;5870501;37.8;2221728
2021-07-08;Nationalt;36880;5870501;38.5;2258608
2021-07-09;Nationalt;33198;5870501;39.0;2291806
2021-07-10;Nationalt;21764;5870501;39.4;2313570
2021-07-11;Nationalt;22007;5870501;39.8;2335577
2021-07-12;Nationalt;54531;5870501;40.7;2390108
2021-07-13;Nationalt;49660;5870501;41.6;2439768
2021-07-14;Nationalt;44735;5870501;42.3;2484503
2021-07-15;Nationalt;53484;5870501;43.2;2537987
2021-07-16;Nationalt;43483;5870501;44.0;2581470
2021-07-17;Nationalt;26397;5870501;44.4;2607867
2021-07-18;Nationalt;33896;5870501;45.0;2641763
2021-07-19;Nationalt;54557;5870501;45.9;2696320
2021-07-20;Nationalt;56472;5870501;46.9;2752792
2021-07-21;Nationalt;55066;5870501;47.8;2807858
2021-07-22;Nationalt;51732;5870501;48.7;2859590
2021-07-23;Nationalt;43631;5870501;49.5;2903221
2021-07-24;Nationalt;23690;5870501;49.9;2926911
2021-07-25;Nationalt;31547;5870501;50.4;2958458
2021-07-26;Nationalt;42036;5870501;51.1;3000494
2021-07-27;Nationalt;44777;5870501;51.9;3045271
2021-07-28;Nationalt;43276;5870501;52.6;3088547
2021-07-29;Nationalt;39017;5870501;53.3;3127564
2021-07-30;Nationalt;34769;5870501;53.9;3162333
2021-07-31;Nationalt;20025;5870501;54.2;3182358
2021-08-01;Nationalt;19190;5870501;54.5;3201548
2021-08-02;Nationalt;40639;5870501;55.2;3242187
2021-08-03;Nationalt;43041;5870501;56.0;3285228
2021-08-04;Nationalt;44540;5870501;56.7;3329768
2021-08-05;Nationalt;39860;5870501;57.4;3369628
2021-08-06;Nationalt;39959;5870501;58.1;3409587
2021-08-07;Nationalt;26932;5870501;58.5;3436519
2021-08-08;Nationalt;35882;5870501;59.1;3472401
2021-08-09;Nationalt;55392;5870501;60.1;3527793
2021-08-10;Nationalt;54700;5870501;61.0;3582493
2021-08-11;Nationalt;57499;5870501;62.0;3639992
2021-08-12;Nationalt;50079;5870501;62.9;3690071
2021-08-13;Nationalt;46868;5870501;63.7;3736939
2021-08-14;Nationalt;35306;5870501;64.3;3772245
2021-08-15;Nationalt;37441;5870501;64.9;3809686
2021-08-16;Nationalt;45038;5870501;65.7;3854724
2021-08-17;Nationalt;37687;5870501;66.3;3892411
2021-08-18;Nationalt;36588;5870501;66.9;3928999
2021-08-19;Nationalt;26495;5870501;67.4;3955494
2021-08-20;Nationalt;28746;5870501;67.9;3984240
2021-08-21;Nationalt;19686;5870501;68.2;4003926
2021-08-22;Nationalt;16180;5870501;68.5;4020106
2021-08-23;Nationalt;30374;5870501;69.0;4050480
2021-08-24;Nationalt;28687;5870501;69.5;4079167
2021-08-25;Nationalt;18757;5870501;69.8;4097924
2021-08-26;Nationalt;18407;5870501;70.1;4116331
2021-08-27;Nationalt;20390;5870501;70.5;4136721
2021-08-28;Nationalt;10031;5870501;70.6;4146752
2021-08-29;Nationalt;11737;5870501;70.8;4158489
2021-08-30;Nationalt;24555;5870501;71.3;4183044
2021-08-31;Nationalt;17133;5870501;71.5;4200177
2021-09-01;Nationalt;10586;5870501;71.7;4210763
2021-09-02;Nationalt;10078;5870501;71.9;4220841
2021-09-03;Nationalt;8850;5870501;72.0;4229691
2021-09-04;Nationalt;7282;5870501;72.2;4236973
2021-09-05;Nationalt;5971;5870501;72.3;4242944
2021-09-06;Nationalt;9416;5870501;72.4;4252360
2021-09-07;Nationalt;8000;5870501;72.6;4260360
2021-09-08;Nationalt;6819;5870501;72.7;4267179
2021-09-09;Nationalt;6198;5870501;72.8;4273377
2021-09-10;Nationalt;7554;5870501;72.9;4280931
2021-09-11;Nationalt;5782;5870501;73.0;4286713
2021-09-12;Nationalt;4906;5870501;73.1;4291619
2021-09-13;Nationalt;6725;5870501;73.2;4298344
2021-09-14;Nationalt;5518;5870501;73.3;4303862
2021-09-15;Nationalt;5691;5870501;73.4;4309553
2021-09-16;Nationalt;4705;5870501;73.5;4314258
2021-09-17;Nationalt;4912;5870501;73.6;4319170
2021-09-18;Nationalt;3679;5870501;73.6;4322849
2021-09-19;Nationalt;3088;5870501;73.7;4325937
2021-09-20;Nationalt;6217;5870501;73.8;4332154
2021-09-21;Nationalt;4668;5870501;73.9;4336822
2021-09-22;Nationalt;3999;5870501;73.9;4340821
2021-09-23;Nationalt;3512;5870501;74.0;4344333
2021-09-24;Nationalt;3564;5870501;74.1;4347897
2021-09-25;Nationalt;2323;5870501;74.1;4350220
2021-09-26;Nationalt;2789;5870501;74.2;4353009
2021-09-27;Nationalt;3309;5870501;74.2;4356318
2021-09-28;Nationalt;3368;5870501;74.3;4359686
2021-09-29;Nationalt;3304;5870501;74.3;4362990
2021-09-30;Nationalt;2598;5870501;74.4;4365588
2021-10-01;Nationalt;2475;5870501;74.4;4368063
2021-10-02;Nationalt;1586;5870501;74.4;4369649
2021-10-03;Nationalt;1129;5870501;74.5;4370778
2021-10-04;Nationalt;1645;5870501;74.5;4372423
2021-10-05;Nationalt;2339;5870501;74.5;4374762
2021-10-06;Nationalt;2391;5870501;74.6;4377153
2021-10-07;Nationalt;1808;5870501;74.6;4378961
2021-10-08;Nationalt;1987;5870501;74.6;4380948
2021-10-09;Nationalt;1669;5870501;74.7;4382617
2021-10-10;Nationalt;837;5870501;74.7;4383454
2021-10-11;Nationalt;1377;5870501;74.7;4384831
2021-10-12;Nationalt;2268;5870501;74.7;4387099
2021-10-13;Nationalt;1983;5870501;74.8;4389082
2021-10-14;Nationalt;1637;5870501;74.8;4390719
2021-10-15;Nationalt;1727;5870501;74.8;4392446
2021-10-16;Nationalt;1056;5870501;74.8;4393502
2021-10-17;Nationalt;703;5870501;74.9;4394205
2021-10-18;Nationalt;1037;5870501;74.9;4395242
2021-10-19;Nationalt;1655;5870501;74.9;4396897
2021-10-20;Nationalt;1560;5870501;74.9;4398457
2021-10-21;Nationalt;1272;5870501;74.9;4399729
2021-10-22;Nationalt;1387;5870501;75.0;4401116
2021-10-23;Nationalt;968;5870501;75.0;4402084
2021-10-24;Nationalt;579;5870501;75.0;4402663
2021-10-25;Nationalt;1216;5870501;75.0;4403879
2021-10-26;Nationalt;1636;5870501;75.0;4405515
2021-10-27;Nationalt;1722;5870501;75.1;4407237
2021-10-28;Nationalt;1417;5870501;75.1;4408654
