"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-01;Nationalt;1;5870501;0.00;1
2020-12-16;Nationalt;1;5870501;0.00;2
2020-12-17;Nationalt;1;5870501;0.00;3
2020-12-18;Nationalt;1;5870501;0.00;4
2020-12-19;Nationalt;1;5870501;0.00;5
2020-12-21;Nationalt;2;5870501;0.00;7
2020-12-22;Nationalt;3;5870501;0.00;10
2020-12-23;Nationalt;4;5870501;0.00;14
2020-12-24;Nationalt;4;5870501;0.00;18
2020-12-26;Nationalt;3;5870501;0.00;21
2020-12-27;Nationalt;5987;5870501;0.10;6008
2020-12-28;Nationalt;1946;5870501;0.14;7954
2020-12-29;Nationalt;8427;5870501;0.28;16381
2020-12-30;Nationalt;10759;5870501;0.46;27140
2020-12-31;Nationalt;5682;5870501;0.56;32822
2021-01-01;Nationalt;2158;5870501;0.60;34980
2021-01-02;Nationalt;8123;5870501;0.73;43103
2021-01-03;Nationalt;5411;5870501;0.83;48514
2021-01-04;Nationalt;2359;5870501;0.87;50873
2021-01-05;Nationalt;12611;5870501;1.08;63484
2021-01-06;Nationalt;18266;5870501;1.39;81750
2021-01-07;Nationalt;16202;5870501;1.67;97952
2021-01-08;Nationalt;7847;5870501;1.80;105799
2021-01-09;Nationalt;1854;5870501;1.83;107653
2021-01-10;Nationalt;819;5870501;1.85;108472
2021-01-11;Nationalt;660;5870501;1.86;109132
2021-01-12;Nationalt;462;5870501;1.87;109594
2021-01-13;Nationalt;12247;5870501;2.08;121841
2021-01-14;Nationalt;17076;5870501;2.37;138917
2021-01-15;Nationalt;14428;5870501;2.61;153345
2021-01-16;Nationalt;4377;5870501;2.69;157722
2021-01-17;Nationalt;2329;5870501;2.73;160051
2021-01-18;Nationalt;3661;5870501;2.79;163712
2021-01-19;Nationalt;2351;5870501;2.83;166063
2021-01-20;Nationalt;1445;5870501;2.85;167508
2021-01-21;Nationalt;1476;5870501;2.88;168984
2021-01-22;Nationalt;642;5870501;2.89;169626
2021-01-23;Nationalt;692;5870501;2.90;170318
2021-01-24;Nationalt;570;5870501;2.91;170888
2021-01-25;Nationalt;275;5870501;2.92;171163
2021-01-26;Nationalt;211;5870501;2.92;171374
2021-01-27;Nationalt;202;5870501;2.92;171576
2021-01-28;Nationalt;227;5870501;2.93;171803
2021-01-29;Nationalt;1052;5870501;2.94;172855
2021-01-30;Nationalt;1132;5870501;2.96;173987
2021-01-31;Nationalt;1152;5870501;2.98;175139
2021-02-01;Nationalt;733;5870501;3.00;175872
2021-02-02;Nationalt;1906;5870501;3.03;177778
2021-02-03;Nationalt;1433;5870501;3.05;179211
2021-02-04;Nationalt;1360;5870501;3.08;180571
2021-02-05;Nationalt;1534;5870501;3.10;182105
2021-02-06;Nationalt;973;5870501;3.12;183078
2021-02-07;Nationalt;1788;5870501;3.15;184866
2021-02-08;Nationalt;2408;5870501;3.19;187274
2021-02-09;Nationalt;3428;5870501;3.25;190702
2021-02-10;Nationalt;3216;5870501;3.30;193918
2021-02-11;Nationalt;5628;5870501;3.40;199546
2021-02-12;Nationalt;11917;5870501;3.60;211463
2021-02-13;Nationalt;6398;5870501;3.71;217861
2021-02-14;Nationalt;6089;5870501;3.81;223950
2021-02-15;Nationalt;13428;5870501;4.04;237378
2021-02-16;Nationalt;12892;5870501;4.26;250270
2021-02-17;Nationalt;10193;5870501;4.44;260463
2021-02-18;Nationalt;11286;5870501;4.63;271749
2021-02-19;Nationalt;13625;5870501;4.86;285374
2021-02-20;Nationalt;10210;5870501;5.04;295584
2021-02-21;Nationalt;10527;5870501;5.21;306111
2021-02-22;Nationalt;13255;5870501;5.44;319366
2021-02-23;Nationalt;14128;5870501;5.68;333494
2021-02-24;Nationalt;13459;5870501;5.91;346953
2021-02-25;Nationalt;14398;5870501;6.16;361351
2021-02-26;Nationalt;35582;5870501;6.76;396933
2021-02-27;Nationalt;6528;5870501;6.87;403461
2021-02-28;Nationalt;10713;5870501;7.06;414174
2021-03-01;Nationalt;19385;5870501;7.39;433559
2021-03-02;Nationalt;16516;5870501;7.67;450075
2021-03-03;Nationalt;12890;5870501;7.89;462965
2021-03-04;Nationalt;17318;5870501;8.18;480283
2021-03-05;Nationalt;16385;5870501;8.46;496668
2021-03-06;Nationalt;14435;5870501;8.71;511103
2021-03-07;Nationalt;11808;5870501;8.91;522911
2021-03-08;Nationalt;9456;5870501;9.07;532367
2021-03-09;Nationalt;10770;5870501;9.25;543137
2021-03-10;Nationalt;11924;5870501;9.46;555061
2021-03-11;Nationalt;4467;5870501;9.53;559528
2021-03-12;Nationalt;3278;5870501;9.59;562806
2021-03-13;Nationalt;4473;5870501;9.66;567279
2021-03-14;Nationalt;1219;5870501;9.68;568498
2021-03-15;Nationalt;2769;5870501;9.73;571267
2021-03-16;Nationalt;6706;5870501;9.85;577973
2021-03-17;Nationalt;10617;5870501;10.0;588590
2021-03-18;Nationalt;14514;5870501;10.3;603104
2021-03-19;Nationalt;7759;5870501;10.4;610863
2021-03-20;Nationalt;2952;5870501;10.5;613815
2021-03-21;Nationalt;4932;5870501;10.5;618747
2021-03-22;Nationalt;4071;5870501;10.6;622818
2021-03-23;Nationalt;6052;5870501;10.7;628870
2021-03-24;Nationalt;9769;5870501;10.9;638639
2021-03-25;Nationalt;7671;5870501;11.0;646310
2021-03-26;Nationalt;6126;5870501;11.1;652436
2021-03-27;Nationalt;9903;5870501;11.3;662339
2021-03-28;Nationalt;10705;5870501;11.5;673044
2021-03-29;Nationalt;17852;5870501;11.8;690896
2021-03-30;Nationalt;21482;5870501;12.1;712378
2021-03-31;Nationalt;13001;5870501;12.4;725379
2021-04-01;Nationalt;4213;5870501;12.4;729592
2021-04-02;Nationalt;4890;5870501;12.5;734482
2021-04-03;Nationalt;12048;5870501;12.7;746530
2021-04-04;Nationalt;11621;5870501;12.9;758151
2021-04-05;Nationalt;12262;5870501;13.1;770413
2021-04-06;Nationalt;15950;5870501;13.4;786363
2021-04-07;Nationalt;16564;5870501;13.7;802927
2021-04-08;Nationalt;13713;5870501;13.9;816640
2021-04-09;Nationalt;16417;5870501;14.2;833057
2021-04-10;Nationalt;16713;5870501;14.5;849770
2021-04-11;Nationalt;14857;5870501;14.7;864627
2021-04-12;Nationalt;93755;5870501;16.3;958382
2021-04-13;Nationalt;18481;5870501;16.6;976863
2021-04-14;Nationalt;11427;5870501;16.8;988290
2021-04-15;Nationalt;15273;5870501;17.1;1003563
2021-04-16;Nationalt;17374;5870501;17.4;1020937
