Dato;AG_testede;AG_pos;AGpos_PCRkonf;Andel_AGpos_PCRkonf_pct;AGpos_minusPCRkonf;Andel_AGminusPCRkonf_pct;AGpos_PCRpos;AGposPCRneg;AGnegPCRpos;AGnegPCRneg
2021-03-01;36518;95;72;75,7894736842105;23;24,2105263157895;51;19;17;2210
2021-03-02;39430;112;88;78,5714285714286;24;21,4285714285714;61;25;25;2085
2021-03-03;45433;108;74;68,5185185185185;34;31,4814814814815;37;37;43;3343
2021-03-04;57726;178;147;82,5842696629213;31;17,4157303370787;48;95;31;3613
2021-03-05;66265;170;133;78,2352941176471;37;21,7647058823529;44;88;55;4113
2021-03-06;39347;133;102;76,6917293233083;31;23,3082706766917;51;51;59;3055
2021-03-07;41390;205;167;81,4634146341463;38;18,5365853658537;58;105;62;3522
2021-03-08;66076;235;201;85,531914893617;34;14,468085106383;79;122;79;3934
2021-03-09;64438;191;169;88,4816753926702;22;11,5183246073298;62;106;65;3417
2021-03-10;59700;237;199;83,9662447257384;38;16,0337552742616;78;121;66;3852
2021-03-11;60655;170;148;87,0588235294118;22;12,9411764705882;51;97;43;3538
2021-03-12;61953;171;131;76,6081871345029;40;23,3918128654971;35;96;31;2976
2021-03-13;57337;154;119;77,2727272727273;35;22,7272727272727;56;60;64;3355
2021-03-14;75041;178;146;82,0224719101124;32;17,9775280898876;50;95;83;4151
2021-03-15;114007;264;226;85,6060606060606;38;14,3939393939394;107;114;105;5682
2021-03-16;119988;270;225;83,3333333333333;45;16,6666666666667;107;118;107;5334
2021-03-17;106495;199;156;78,391959798995;43;21,608040201005;84;66;105;5794
2021-03-18;127530;224;178;79,4642857142857;46;20,5357142857143;120;56;103;6225
2021-03-19;93894;149;125;83,8926174496644;24;16,1073825503356;77;45;71;4220
2021-03-20;58634;137;116;84,6715328467153;21;15,3284671532847;81;33;94;3628
2021-03-21;92328;210;174;82,8571428571429;36;17,1428571428571;120;53;126;5425
2021-03-22;136791;238;194;81,5126050420168;44;18,4873949579832;121;69;135;6697
2021-03-23;141746;201;174;86,5671641791045;27;13,4328358208955;113;59;137;6503
2021-03-24;123632;199;160;80,4020100502513;39;19,5979899497487;111;46;140;6399
2021-03-25;148487;235;178;75,7446808510638;57;24,2553191489362;124;51;143;7163
2021-03-26;134355;179;145;81,0055865921788;34;18,9944134078212;98;44;125;6161
2021-03-27;67032;162;136;83,9506172839506;26;16,0493827160494;103;32;91;4332
2021-03-28;65046;159;132;83,0188679245283;27;16,9811320754717;97;33;106;4677
2021-03-29;107296;260;226;86,9230769230769;34;13,0769230769231;153;72;149;6731
2021-03-30;116424;244;202;82,7868852459016;42;17,2131147540984;142;57;126;6305
2021-03-31;95505;147;129;87,7551020408163;18;12,2448979591837;89;39;65;4682
2021-04-01;104043;206;179;86,8932038834952;27;13,1067961165049;120;55;127;6198
2021-04-02;97500;201;172;85,5721393034826;29;14,4278606965174;109;58;84;6576
2021-04-03;84218;191;165;86,3874345549738;26;13,6125654450262;99;60;78;5867
2021-04-04;99812;167;149;89,2215568862276;18;10,7784431137725;93;53;107;6539
2021-04-05;197270;285;252;88,421052631579;33;11,5789473684211;135;111;116;11799
2021-04-06;215616;288;253;87,8472222222222;35;12,1527777777778;145;103;122;11234
2021-04-07;192057;266;232;87,218045112782;34;12,781954887218;128;102;145;9931
2021-04-08;235850;266;223;83,8345864661654;43;16,1654135338346;145;73;158;11980
2021-04-09;191582;208;180;86,5384615384616;28;13,4615384615385;113;65;83;9767
2021-04-10;93295;155;133;85,8064516129032;22;14,1935483870968;87;45;94;5273
2021-04-11;163631;213;191;89,6713615023474;22;10,3286384976526;112;77;104;8786
2021-04-12;277853;307;272;88,599348534202;35;11,400651465798;151;118;170;13516
2021-04-13;226490;255;225;88,2352941176471;30;11,7647058823529;123;101;151;10593
2021-04-14;211858;250;209;83,6;41;16,4;130;78;154;10369
2021-04-15;255761;320;267;83,4375;53;16,5625;157;104;144;13373
2021-04-16;203809;249;200;80,3212851405623;49;19,6787148594378;110;88;135;10601
2021-04-17;77546;157;131;83,4394904458599;26;16,5605095541401;93;38;97;4665
2021-04-18;149795;265;247;93,2075471698113;18;6,79245283018868;155;89;152;7942
2021-04-19;285946;316;276;87,3417721518987;40;12,6582278481013;151;122;166;12103
2021-04-20;256709;293;262;89,419795221843;31;10,580204778157;147;110;144;11790
2021-04-21;272787;282;257;91,1347517730496;25;8,86524822695036;136;119;150;14054
2021-04-22;340905;262;239;91,2213740458015;23;8,77862595419847;114;123;124;16179
2021-04-23;301362;236;212;89,8305084745763;24;10,1694915254237;110;100;113;13703
2021-04-24;167299;197;168;85,2791878172589;29;14,7208121827411;90;77;118;8812
2021-04-25;203438;217;196;90,3225806451613;21;9,67741935483871;112;83;159;10438
2021-04-26;372459;389;366;94,0874035989717;23;5,91259640102828;180;182;207;16240
2021-04-27;296029;328;304;92,6829268292683;24;7,31707317073171;174;127;217;15004
2021-04-28;298571;316;288;91,1392405063291;28;8,86075949367089;174;112;194;15868
2021-04-29;416123;385;346;89,8701298701299;39;10,1298701298701;206;135;223;20214
2021-04-30;229675;260;231;88,8461538461539;29;11,1538461538462;123;104;154;12020
2021-05-01;188640;236;215;91,1016949152542;21;8,89830508474576;132;80;171;10771
2021-05-02;234442;270;245;90,7407407407407;25;9,25925925925926;168;71;266;13126
2021-05-03;371243;367;339;92,3705722070845;28;7,62942779291553;219;113;307;18806
2021-05-04;293432;372;348;93,5483870967742;24;6,45161290322581;243;99;299;16479
2021-05-05;331927;345;317;91,8840579710145;28;8,11594202898551;202;108;271;20008
2021-05-06;453571;356;326;91,5730337078652;30;8,42696629213483;203;119;265;24195
2021-05-07;412394;388;356;91,7525773195876;32;8,24742268041237;191;156;223;21735
2021-05-08;245272;265;248;93,5849056603774;17;6,41509433962264;160;83;187;15457
2021-05-09;274081;299;278;92,9765886287625;21;7,02341137123746;170;105;300;17846
2021-05-10;497995;481;454;94,3866943866944;27;5,61330561330561;285;163;432;30415
2021-05-11;398278;495;453;91,5151515151515;42;8,48484848484849;305;141;337;26633
2021-05-12;430755;527;492;93,3586337760911;35;6,64136622390892;308;175;284;27924
2021-05-13;299640;401;364;90,7730673316708;37;9,22693266832918;210;147;189;17222
2021-05-14;328466;406;371;91,3793103448276;35;8,62068965517242;219;148;244;18777
2021-05-15;267687;348;305;87,6436781609195;43;12,3563218390805;187;115;233;18254
2021-05-16;310170;422;383;90,7582938388626;39;9,24170616113744;262;115;276;19958
2021-05-17;502258;500;473;94,6;27;5,4;283;178;414;27295
2021-05-18;398856;437;411;94,0503432494279;26;5,94965675057208;257;146;336;22920
2021-05-19;396458;404;365;90,3465346534654;39;9,65346534653465;246;111;290;25086
2021-05-20;492450;494;455;92,1052631578947;39;7,89473684210526;280;170;279;26799
2021-05-21;473918;422;393;93,1279620853081;29;6,87203791469194;218;167;246;24323
2021-05-22;267601;316;297;93,9873417721519;19;6,0126582278481;188;106;189;14821
2021-05-23;255117;264;251;95,0757575757576;13;4,92424242424242;168;80;231;17032
2021-05-24;337516;345;318;92,1739130434783;27;7,82608695652174;197;113;356;21109
2021-05-25;501030;511;477;93,3463796477495;34;6,65362035225049;303;169;456;27780
2021-05-26;362444;441;415;94,1043083900227;26;5,89569160997732;254;157;358;23193
2021-05-27;483678;493;460;93,3062880324544;33;6,69371196754564;263;192;264;24569
2021-05-28;496067;438;406;92,6940639269406;32;7,30593607305936;227;173;303;22537
2021-05-29;225309;322;293;90,9937888198758;29;9,00621118012422;190;99;231;13356
2021-05-30;263204;360;336;93,3333333333333;24;6,66666666666667;236;94;286;15856
2021-05-31;484756;520;489;94,0384615384615;31;5,96153846153846;298;179;399;24867
2021-06-01;373871;414;381;92,0289855072464;33;7,97101449275362;254;122;313;21780
2021-06-02;351139;407;378;92,8746928746929;29;7,12530712530713;239;132;240;22058
2021-06-03;458310;411;373;90,7542579075426;38;9,24574209245742;239;130;183;22090
2021-06-04;438247;405;370;91,358024691358;35;8,64197530864198;208;153;191;18944
2021-06-05;215313;272;244;89,7058823529412;28;10,2941176470588;154;87;137;11608
2021-06-06;247964;294;276;93,8775510204082;18;6,12244897959184;184;88;143;13378
2021-06-07;441936;354;324;91,5254237288136;30;8,47457627118644;182;137;174;18595
2021-06-08;343167;291;265;91,0652920962199;26;8,93470790378007;149;114;147;16160
2021-06-09;312198;289;266;92,0415224913495;23;7,95847750865052;144;119;94;15067
2021-06-10;413548;257;233;90,6614785992218;24;9,33852140077821;110;117;85;14504
2021-06-11;406022;254;220;86,6141732283465;34;13,3858267716535;106;113;78;13389
2021-06-12;208296;142;129;90,8450704225352;13;9,15492957746479;60;69;34;8169
2021-06-13;220023;157;146;92,9936305732484;11;7,00636942675159;75;69;61;9211
2021-06-14;387999;228;211;92,5438596491228;17;7,45614035087719;103;106;89;13259
2021-06-15;312510;191;179;93,717277486911;12;6,28272251308901;84;93;88;11670
2021-06-16;286521;197;177;89,8477157360406;20;10,1522842639594;76;100;71;11106
2021-06-17;349161;146;131;89,7260273972603;15;10,2739726027397;64;66;50;10868
2021-06-18;339930;165;155;93,9393939393939;10;6,06060606060606;64;90;49;10618
2021-06-19;179881;118;106;89,8305084745763;12;10,1694915254237;56;47;47;6659
2021-06-20;219265;144;135;93,75;9;6,25;61;73;53;7963
2021-06-21;378779;175;165;94,2857142857143;10;5,71428571428571;74;88;75;12431
2021-06-22;262986;158;148;93,6708860759494;10;6,32911392405063;58;89;57;10994
2021-06-23;81429;57;55;96,4912280701754;2;3,50877192982456;22;32;21;4437
2021-06-24;319546;155;149;96,1290322580645;6;3,87096774193548;79;68;72;13476
2021-06-25;301869;134;115;85,8208955223881;19;14,1791044776119;49;63;49;11902
2021-06-26;172690;99;91;91,9191919191919;8;8,08080808080808;49;41;66;8321
2021-06-27;163439;103;97;94,1747572815534;6;5,8252427184466;50;47;75;8616
2021-06-28;219663;161;151;93,7888198757764;10;6,2111801242236;94;56;172;12352
2021-06-29;180990;183;176;96,1748633879781;7;3,82513661202186;119;56;209;14267
2021-06-30;195799;208;197;94,7115384615384;11;5,28846153846154;145;51;142;17091
2021-07-01;215611;171;162;94,7368421052632;9;5,26315789473684;112;50;104;16356
