"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,1,0
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,598,161
Hovedstaden,10-19,M,310,86
Hovedstaden,20-29,K,11729,3964
Hovedstaden,20-29,M,4491,1383
Hovedstaden,30-39,K,12677,5537
Hovedstaden,30-39,M,5841,2532
Hovedstaden,40-49,K,18009,7843
Hovedstaden,40-49,M,6847,2858
Hovedstaden,50-59,K,20852,9319
Hovedstaden,50-59,M,9192,3992
Hovedstaden,60-69,K,16533,7941
Hovedstaden,60-69,M,10531,5065
Hovedstaden,70-79,K,13239,6326
Hovedstaden,70-79,M,11788,5909
Hovedstaden,80-89,K,25618,14606
Hovedstaden,80-89,M,16737,9001
Hovedstaden,90+,K,8358,6979
Hovedstaden,90+,M,3087,2541
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,0,0
Midtjylland,10-19,K,714,235
Midtjylland,10-19,M,227,67
Midtjylland,20-29,K,9180,2910
Midtjylland,20-29,M,2849,750
Midtjylland,30-39,K,9808,4048
Midtjylland,30-39,M,3135,1170
Midtjylland,40-49,K,13689,5724
Midtjylland,40-49,M,3767,1392
Midtjylland,50-59,K,15777,6870
Midtjylland,50-59,M,4358,1669
Midtjylland,60-69,K,12885,6767
Midtjylland,60-69,M,7245,3787
Midtjylland,70-79,K,9817,5213
Midtjylland,70-79,M,10344,5409
Midtjylland,80-89,K,18760,14051
Midtjylland,80-89,M,13909,9747
Midtjylland,90+,K,6483,5905
Midtjylland,90+,M,2858,2584
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,288,110
Nordjylland,10-19,M,93,35
Nordjylland,20-29,K,3866,1321
Nordjylland,20-29,M,1339,460
Nordjylland,30-39,K,4601,1687
Nordjylland,30-39,M,1493,524
Nordjylland,40-49,K,6466,2445
Nordjylland,40-49,M,1962,669
Nordjylland,50-59,K,8504,3523
Nordjylland,50-59,M,2619,993
Nordjylland,60-69,K,5933,2931
Nordjylland,60-69,M,3129,1654
Nordjylland,70-79,K,3416,2374
Nordjylland,70-79,M,3458,2295
Nordjylland,80-89,K,9333,7197
Nordjylland,80-89,M,7065,5097
Nordjylland,90+,K,3295,3141
Nordjylland,90+,M,1516,1418
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,342,90
Sjælland,10-19,M,151,59
Sjælland,20-29,K,3589,1142
Sjælland,20-29,M,1277,417
Sjælland,30-39,K,5653,2013
Sjælland,30-39,M,1798,645
Sjælland,40-49,K,9352,3602
Sjælland,40-49,M,2726,968
Sjælland,50-59,K,11495,4383
Sjælland,50-59,M,3794,1424
Sjælland,60-69,K,8755,4212
Sjælland,60-69,M,5512,2823
Sjælland,70-79,K,6580,3918
Sjælland,70-79,M,7198,4125
Sjælland,80-89,K,12474,8979
Sjælland,80-89,M,9499,6306
Sjælland,90+,K,4031,3639
Sjælland,90+,M,1704,1536
Syddanmark,0-9,K,0,0
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,569,156
Syddanmark,10-19,M,213,58
Syddanmark,20-29,K,6856,1988
Syddanmark,20-29,M,2357,635
Syddanmark,30-39,K,8631,3355
Syddanmark,30-39,M,3052,1094
Syddanmark,40-49,K,13051,5007
Syddanmark,40-49,M,4197,1482
Syddanmark,50-59,K,16018,6181
Syddanmark,50-59,M,5725,1814
Syddanmark,60-69,K,11792,4971
Syddanmark,60-69,M,7291,2793
Syddanmark,70-79,K,8924,4333
Syddanmark,70-79,M,9177,4215
Syddanmark,80-89,K,19018,13466
Syddanmark,80-89,M,13746,9061
Syddanmark,90+,K,6896,5943
Syddanmark,90+,M,2936,2512
