"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-24,København,K,33425,15094,33130,15072,295,22
2021-03-24,København,M,18887,8139,18656,8132,231,7
2021-03-24,Frederiksberg,K,7030,3641,6976,3637,54,4
2021-03-24,Frederiksberg,M,3884,1926,3831,1923,53,3
2021-03-24,Ballerup,K,3638,1668,3596,1664,42,4
2021-03-24,Ballerup,M,1882,899,1856,897,26,2
2021-03-24,Brøndby,K,2648,1293,2629,1291,19,2
2021-03-24,Brøndby,M,1405,668,1385,667,20,1
2021-03-24,Dragør,K,1091,567,1078,568,13,-1
2021-03-24,Dragør,M,650,330,641,330,9,0
2021-03-24,Gentofte,K,5591,3008,5543,3004,48,4
2021-03-24,Gentofte,M,2987,1524,2954,1523,33,1
2021-03-24,Gladsaxe,K,5320,2657,5287,2656,33,1
2021-03-24,Gladsaxe,M,2551,1234,2526,1233,25,1
2021-03-24,Glostrup,K,2003,1094,1990,1092,13,2
2021-03-24,Glostrup,M,1026,607,1020,607,6,0
2021-03-24,Herlev,K,2491,1253,2478,1251,13,2
2021-03-24,Herlev,M,1089,494,1081,492,8,2
2021-03-24,Albertslund,K,1882,1028,1862,1027,20,1
2021-03-24,Albertslund,M,1005,603,991,603,14,0
2021-03-24,Hvidovre,K,4200,2231,4169,2229,31,2
2021-03-24,Hvidovre,M,2150,1117,2132,1117,18,0
2021-03-24,Høje Tåstrup,K,3450,1808,3396,1807,54,1
2021-03-24,Høje Tåstrup,M,1976,1185,1943,1180,33,5
2021-03-24,Lyngby-Taarbæk,K,4419,2479,4392,2477,27,2
2021-03-24,Lyngby-Taarbæk,M,2192,1166,2174,1163,18,3
2021-03-24,Rødovre,K,3248,1611,3235,1610,13,1
2021-03-24,Rødovre,M,1449,704,1436,703,13,1
2021-03-24,Ishøj,K,1422,705,1401,705,21,0
2021-03-24,Ishøj,M,743,405,732,405,11,0
2021-03-24,Tårnby,K,3145,1614,3122,1599,23,15
2021-03-24,Tårnby,M,1625,774,1609,764,16,10
2021-03-24,Vallensbæk,K,1181,609,1163,609,18,0
2021-03-24,Vallensbæk,M,725,417,715,415,10,2
2021-03-24,Furesø,K,3335,1741,3291,1737,44,4
2021-03-24,Furesø,M,1731,928,1703,923,28,5
2021-03-24,Allerød,K,2023,998,2013,997,10,1
2021-03-24,Allerød,M,1130,610,1114,610,16,0
2021-03-24,Fredensborg,K,3198,1630,3172,1628,26,2
2021-03-24,Fredensborg,M,1778,892,1754,891,24,1
2021-03-24,Helsingør,K,5168,2590,5121,2584,47,6
2021-03-24,Helsingør,M,2796,1446,2751,1445,45,1
2021-03-24,Hillerød,K,4542,2203,4518,2202,24,1
2021-03-24,Hillerød,M,2360,1170,2342,1167,18,3
2021-03-24,Hørsholm,K,2128,1194,2119,1195,9,-1
2021-03-24,Hørsholm,M,1254,681,1238,681,16,0
2021-03-24,Rudersdal,K,4607,2399,4574,2397,33,2
2021-03-24,Rudersdal,M,2644,1326,2609,1325,35,1
2021-03-24,Egedal,K,2979,1394,2939,1392,40,2
2021-03-24,Egedal,M,1455,689,1429,689,26,0
2021-03-24,Frederikssund,K,3837,1858,3811,1854,26,4
2021-03-24,Frederikssund,M,1943,990,1909,990,34,0
2021-03-24,Greve,K,3303,1645,3244,1640,59,5
2021-03-24,Greve,M,1828,929,1784,925,44,4
2021-03-24,Køge,K,4226,2276,4167,2270,59,6
2021-03-24,Køge,M,2231,1200,2161,1194,70,6
2021-03-24,Halsnæs,K,2732,1167,2712,1167,20,0
2021-03-24,Halsnæs,M,1568,686,1540,684,28,2
2021-03-24,Roskilde,K,6598,3482,6541,3474,57,8
2021-03-24,Roskilde,M,3499,1805,3460,1800,39,5
2021-03-24,Solrød,K,1494,783,1474,783,20,0
2021-03-24,Solrød,M,820,431,812,428,8,3
2021-03-24,Gribskov,K,3387,1540,3352,1538,35,2
2021-03-24,Gribskov,M,2065,944,2039,944,26,0
2021-03-24,Odsherred,K,2619,1245,2559,1242,60,3
2021-03-24,Odsherred,M,1591,816,1529,813,62,3
2021-03-24,Holbæk,K,5543,2833,5445,2817,98,16
2021-03-24,Holbæk,M,2841,1537,2759,1525,82,12
2021-03-24,Faxe,K,2494,1328,2456,1311,38,17
2021-03-24,Faxe,M,1386,813,1347,793,39,20
2021-03-24,Kalundborg,K,3458,1682,3370,1666,88,16
2021-03-24,Kalundborg,M,1890,1039,1769,1016,121,23
2021-03-24,Ringsted,K,2258,1192,2232,1178,26,14
2021-03-24,Ringsted,M,1129,638,1092,625,37,13
2021-03-24,Slagelse,K,6242,3139,6175,3108,67,31
2021-03-24,Slagelse,M,3066,1682,2999,1642,67,40
2021-03-24,Stevns,K,1698,851,1679,849,19,2
2021-03-24,Stevns,M,989,484,967,477,22,7
2021-03-24,Sorø,K,2426,1124,2395,1114,31,10
2021-03-24,Sorø,M,1258,655,1224,642,34,13
2021-03-24,Lejre,K,2092,1086,2076,1085,16,1
2021-03-24,Lejre,M,1163,570,1143,568,20,2
2021-03-24,Lolland,K,2962,1573,2956,1557,6,16
2021-03-24,Lolland,M,1783,1075,1778,1061,5,14
2021-03-24,Næstved,K,6359,3542,6237,3483,122,59
2021-03-24,Næstved,M,3265,1952,3135,1906,130,46
2021-03-24,Guldborgsund,K,5136,2550,5007,2535,129,15
2021-03-24,Guldborgsund,M,2915,1566,2812,1548,103,18
2021-03-24,Vordingborg,K,3363,1647,3266,1627,97,20
2021-03-24,Vordingborg,M,2006,1112,1916,1084,90,28
2021-03-24,Bornholm,K,3494,1602,3425,1601,69,1
2021-03-24,Bornholm,M,1874,813,1799,812,75,1
2021-03-24,Middelfart,K,3267,1731,3261,1709,6,22
2021-03-24,Middelfart,M,1875,936,1858,903,17,33
2021-03-24,Assens,K,3075,1351,3058,1320,17,31
2021-03-24,Assens,M,1529,673,1513,636,16,37
2021-03-24,Faaborg-Midtfyn,K,3980,1925,3932,1878,48,47
2021-03-24,Faaborg-Midtfyn,M,2043,945,2004,906,39,39
2021-03-24,Kerteminde,K,1934,896,1916,886,18,10
2021-03-24,Kerteminde,M,959,452,942,437,17,15
2021-03-24,Nyborg,K,2650,1056,2588,1033,62,23
2021-03-24,Nyborg,M,1423,559,1351,531,72,28
2021-03-24,Odense,K,15159,7108,15059,6935,100,173
2021-03-24,Odense,M,7674,3498,7562,3373,112,125
2021-03-24,Svendborg,K,5384,3020,5318,2987,66,33
2021-03-24,Svendborg,M,2754,1449,2669,1408,85,41
2021-03-24,Nordfyn,K,2179,962,2161,932,18,30
2021-03-24,Nordfyn,M,1127,496,1113,472,14,24
2021-03-24,Langeland,K,1212,597,1166,588,46,9
2021-03-24,Langeland,M,659,298,619,289,40,9
2021-03-24,Ærø,K,598,352,596,350,2,2
2021-03-24,Ærø,M,357,196,356,196,1,0
2021-03-24,Haderslev,K,3848,1820,3847,1764,1,56
2021-03-24,Haderslev,M,2029,900,2030,871,-1,29
2021-03-24,Billund,K,1766,956,1766,942,0,14
2021-03-24,Billund,M,980,547,979,536,1,11
2021-03-24,Sønderborg,K,5342,2575,5340,2485,2,90
2021-03-24,Sønderborg,M,3071,1049,3065,995,6,54
2021-03-24,Tønder,K,2639,1330,2640,1299,-1,31
2021-03-24,Tønder,M,1317,589,1317,569,0,20
2021-03-24,Esbjerg,K,9156,4489,9155,4487,1,2
2021-03-24,Esbjerg,M,4887,2668,4886,2667,1,1
2021-03-24,Fanø,K,274,151,270,142,4,9
2021-03-24,Fanø,M,151,83,149,79,2,4
2021-03-24,Varde,K,3890,2034,3890,2025,0,9
2021-03-24,Varde,M,2053,1206,2052,1204,1,2
2021-03-24,Vejen,K,3199,1738,3198,1732,1,6
2021-03-24,Vejen,M,1715,963,1713,959,2,4
2021-03-24,Aabenraa,K,3700,1702,3699,1648,1,54
2021-03-24,Aabenraa,M,2080,853,2079,820,1,33
2021-03-24,Fredericia,K,3988,2044,3985,2024,3,20
2021-03-24,Fredericia,M,2170,1172,2168,1147,2,25
2021-03-24,Horsens,K,6423,3106,6391,3029,32,77
2021-03-24,Horsens,M,3133,1527,3100,1455,33,72
2021-03-24,Kolding,K,6260,3360,6257,3341,3,19
2021-03-24,Kolding,M,3442,1820,3425,1805,17,15
2021-03-24,Vejle,K,8255,4203,8242,4133,13,70
2021-03-24,Vejle,M,4399,2312,4392,2244,7,68
2021-03-24,Herning,K,6739,3971,6737,3832,2,139
2021-03-24,Herning,M,3327,1941,3323,1791,4,150
2021-03-24,Holstebro,K,4679,2691,4668,2514,11,177
2021-03-24,Holstebro,M,2130,1281,2126,1175,4,106
2021-03-24,Lemvig,K,1506,931,1506,884,0,47
2021-03-24,Lemvig,M,820,484,820,444,0,40
2021-03-24,Struer,K,1669,994,1668,929,1,65
2021-03-24,Struer,M,860,555,858,501,2,54
2021-03-24,Syddjurs,K,3241,1721,3194,1680,47,41
2021-03-24,Syddjurs,M,1876,956,1834,902,42,54
2021-03-24,Norddjurs,K,3091,1784,3077,1767,14,17
2021-03-24,Norddjurs,M,1625,883,1615,839,10,44
2021-03-24,Favrskov,K,3488,1861,3468,1798,20,63
2021-03-24,Favrskov,M,1602,841,1577,791,25,50
2021-03-24,Odder,K,1926,1057,1911,1031,15,26
2021-03-24,Odder,M,975,523,962,500,13,23
2021-03-24,Randers,K,7688,4127,7651,3960,37,167
2021-03-24,Randers,M,3682,2086,3658,1900,24,186
2021-03-24,Silkeborg,K,6893,3740,6827,3657,66,83
2021-03-24,Silkeborg,M,3575,2001,3503,1922,72,79
2021-03-24,Samsø,K,426,289,427,290,-1,-1
2021-03-24,Samsø,M,269,169,269,168,0,1
2021-03-24,Skanderborg,K,4365,2040,4348,1981,17,59
2021-03-24,Skanderborg,M,2198,1076,2192,1014,6,62
2021-03-24,Århus,K,23712,11092,23477,10783,235,309
2021-03-24,Århus,M,11880,5922,11685,5590,195,332
2021-03-24,Ikast-Brande,K,2737,1536,2736,1465,1,71
2021-03-24,Ikast-Brande,M,1446,747,1444,675,2,72
