"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6416,5842858,0.11,6416
2020-12-28,Nationalt,1990,5842858,0.14,8406
2020-12-29,Nationalt,8874,5842858,0.30,17280
2020-12-30,Nationalt,11378,5842858,0.49,28658
2020-12-31,Nationalt,6105,5842858,0.59,34763
2021-01-01,Nationalt,2313,5842858,0.63,37076
2021-01-02,Nationalt,8792,5842858,0.79,45868
2021-01-03,Nationalt,5942,5842858,0.89,51810
2021-01-04,Nationalt,2394,5842858,0.93,54204
2021-01-05,Nationalt,13405,5842858,1.16,67609
2021-01-06,Nationalt,19591,5842858,1.49,87200
2021-01-07,Nationalt,17347,5842858,1.79,104547
2021-01-08,Nationalt,8405,5842858,1.93,112952
2021-01-09,Nationalt,1899,5842858,1.97,114851
2021-01-10,Nationalt,813,5842858,1.98,115664
2021-01-11,Nationalt,657,5842858,1.99,116321
2021-01-12,Nationalt,462,5842858,2.00,116783
2021-01-13,Nationalt,12689,5842858,2.22,129472
2021-01-14,Nationalt,17846,5842858,2.52,147318
2021-01-15,Nationalt,15143,5842858,2.78,162461
2021-01-16,Nationalt,4591,5842858,2.86,167052
2021-01-17,Nationalt,2514,5842858,2.90,169566
2021-01-18,Nationalt,3862,5842858,2.97,173428
2021-01-19,Nationalt,2469,5842858,3.01,175897
2021-01-20,Nationalt,1503,5842858,3.04,177400
2021-01-21,Nationalt,1518,5842858,3.06,178918
2021-01-22,Nationalt,665,5842858,3.07,179583
2021-01-23,Nationalt,777,5842858,3.09,180360
2021-01-24,Nationalt,614,5842858,3.10,180974
2021-01-25,Nationalt,266,5842858,3.10,181240
2021-01-26,Nationalt,214,5842858,3.11,181454
2021-01-27,Nationalt,206,5842858,3.11,181660
2021-01-28,Nationalt,237,5842858,3.11,181897
2021-01-29,Nationalt,1131,5842858,3.13,183028
2021-01-30,Nationalt,1222,5842858,3.15,184250
2021-01-31,Nationalt,1241,5842858,3.17,185491
2021-02-01,Nationalt,751,5842858,3.19,186242
2021-02-02,Nationalt,2036,5842858,3.22,188278
2021-02-03,Nationalt,1541,5842858,3.25,189819
2021-02-04,Nationalt,1437,5842858,3.27,191256
2021-02-05,Nationalt,1587,5842858,3.30,192843
2021-02-06,Nationalt,1038,5842858,3.32,193881
2021-02-07,Nationalt,1912,5842858,3.35,195793
2021-02-08,Nationalt,2549,5842858,3.39,198342
2021-02-09,Nationalt,3556,5842858,3.46,201898
2021-02-10,Nationalt,3281,5842858,3.51,205179
2021-02-11,Nationalt,5665,5842858,3.61,210844
2021-02-12,Nationalt,12049,5842858,3.81,222893
2021-02-13,Nationalt,6555,5842858,3.93,229448
2021-02-14,Nationalt,6237,5842858,4.03,235685
2021-02-15,Nationalt,13870,5842858,4.27,249555
2021-02-16,Nationalt,13233,5842858,4.50,262788
2021-02-17,Nationalt,10492,5842858,4.68,273280
2021-02-18,Nationalt,11480,5842858,4.87,284760
2021-02-19,Nationalt,13924,5842858,5.11,298684
2021-02-20,Nationalt,10532,5842858,5.29,309216
2021-02-21,Nationalt,10820,5842858,5.48,320036
2021-02-22,Nationalt,13535,5842858,5.71,333571
2021-02-23,Nationalt,14425,5842858,5.96,347996
2021-02-24,Nationalt,13704,5842858,6.19,361700
2021-02-25,Nationalt,14474,5842858,6.44,376174
2021-02-26,Nationalt,36001,5842858,7.05,412175
2021-02-27,Nationalt,6664,5842858,7.17,418839
2021-02-28,Nationalt,10976,5842858,7.36,429815
2021-03-01,Nationalt,19749,5842858,7.69,449564
2021-03-02,Nationalt,16676,5842858,7.98,466240
2021-03-03,Nationalt,12992,5842858,8.20,479232
2021-03-04,Nationalt,17419,5842858,8.50,496651
2021-03-05,Nationalt,16633,5842858,8.78,513284
2021-03-06,Nationalt,14626,5842858,9.04,527910
2021-03-07,Nationalt,12064,5842858,9.24,539974
2021-03-08,Nationalt,9593,5842858,9.41,549567
2021-03-09,Nationalt,10934,5842858,9.59,560501
2021-03-10,Nationalt,12080,5842858,9.80,572581
2021-03-11,Nationalt,4620,5842858,9.88,577201
2021-03-12,Nationalt,3389,5842858,9.94,580590
2021-03-13,Nationalt,4541,5842858,10.0,585131
2021-03-14,Nationalt,1237,5842858,10.0,586368
2021-03-15,Nationalt,2846,5842858,10.1,589214
2021-03-16,Nationalt,6799,5842858,10.2,596013
2021-03-17,Nationalt,10722,5842858,10.4,606735
2021-03-18,Nationalt,14589,5842858,10.6,621324
2021-03-19,Nationalt,7756,5842858,10.8,629080
2021-03-20,Nationalt,2938,5842858,10.8,632018
2021-03-21,Nationalt,4840,5842858,10.9,636858
2021-03-22,Nationalt,4049,5842858,11.0,640907
2021-03-23,Nationalt,6093,5842858,11.1,647000
