"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-06-07,København,K,100086,59901,98755,58611,1331,1290
2021-06-07,København,M,87695,44832,86022,43141,1673,1691
2021-06-07,Frederiksberg,K,22271,14112,21973,13859,298,253
2021-06-07,Frederiksberg,M,17689,9586,17378,9339,311,247
2021-06-07,Ballerup,K,11987,7463,11835,7373,152,90
2021-06-07,Ballerup,M,9920,4992,9786,4895,134,97
2021-06-07,Brøndby,K,8202,5151,8151,4988,51,163
2021-06-07,Brøndby,M,6860,3670,6812,3528,48,142
2021-06-07,Dragør,K,3921,2410,3891,2344,30,66
2021-06-07,Dragør,M,3489,1877,3454,1808,35,69
2021-06-07,Gentofte,K,19454,11324,19149,11135,305,189
2021-06-07,Gentofte,M,16137,8032,15902,7787,235,245
2021-06-07,Gladsaxe,K,15440,9518,15223,9367,217,151
2021-06-07,Gladsaxe,M,12829,6365,12638,6222,191,143
2021-06-07,Glostrup,K,5515,3524,5473,3450,42,74
2021-06-07,Glostrup,M,4520,2320,4477,2258,43,62
2021-06-07,Herlev,K,6930,4454,6849,4392,81,62
2021-06-07,Herlev,M,5490,2833,5401,2769,89,64
2021-06-07,Albertslund,K,6060,3826,6007,3761,53,65
2021-06-07,Albertslund,M,5109,2724,5055,2664,54,60
2021-06-07,Hvidovre,K,12012,7596,11894,7430,118,166
2021-06-07,Hvidovre,M,10015,5236,9894,5056,121,180
2021-06-07,Høje Tåstrup,K,11346,7028,11246,6902,100,126
2021-06-07,Høje Tåstrup,M,9897,5140,9776,4977,121,163
2021-06-07,Lyngby-Taarbæk,K,14016,8510,13836,8375,180,135
2021-06-07,Lyngby-Taarbæk,M,11403,5764,11236,5610,167,154
2021-06-07,Rødovre,K,9385,5967,9281,5868,104,99
2021-06-07,Rødovre,M,7529,3850,7436,3743,93,107
2021-06-07,Ishøj,K,4693,2968,4655,2913,38,55
2021-06-07,Ishøj,M,4055,2134,4012,2066,43,68
2021-06-07,Tårnby,K,10052,6176,9971,5985,81,191
2021-06-07,Tårnby,M,8569,4456,8465,4222,104,234
2021-06-07,Vallensbæk,K,3713,2348,3674,2296,39,52
2021-06-07,Vallensbæk,M,3290,1790,3252,1727,38,63
2021-06-07,Furesø,K,10589,6577,10468,6494,121,83
2021-06-07,Furesø,M,9008,4585,8887,4519,121,66
2021-06-07,Allerød,K,6777,3971,6668,3923,109,48
2021-06-07,Allerød,M,5904,2924,5808,2875,96,49
2021-06-07,Fredensborg,K,10679,6781,10609,6733,70,48
2021-06-07,Fredensborg,M,9009,4992,8910,4928,99,64
2021-06-07,Helsingør,K,16826,11005,16758,10989,68,16
2021-06-07,Helsingør,M,14040,7901,13988,7876,52,25
2021-06-07,Hillerød,K,13168,8265,12997,8168,171,97
2021-06-07,Hillerød,M,11101,5678,10934,5561,167,117
2021-06-07,Hørsholm,K,7352,4756,7282,4716,70,40
2021-06-07,Hørsholm,M,5954,3325,5876,3281,78,44
2021-06-07,Rudersdal,K,14884,9043,14745,8942,139,101
2021-06-07,Rudersdal,M,12763,6636,12609,6526,154,110
2021-06-07,Egedal,K,10885,6270,10713,6213,172,57
2021-06-07,Egedal,M,9660,4451,9485,4386,175,65
2021-06-07,Frederikssund,K,12733,7997,12584,7916,149,81
2021-06-07,Frederikssund,M,11072,5765,10892,5686,180,79
2021-06-07,Greve,K,11341,7041,11233,6930,108,111
2021-06-07,Greve,M,9731,5167,9590,5030,141,137
2021-06-07,Køge,K,14009,8358,13645,8332,364,26
2021-06-07,Køge,M,11986,5738,11597,5703,389,35
2021-06-07,Halsnæs,K,8757,5914,8682,5852,75,62
2021-06-07,Halsnæs,M,7759,4610,7683,4526,76,84
2021-06-07,Roskilde,K,20968,12370,20485,12222,483,148
2021-06-07,Roskilde,M,17505,8355,17016,8197,489,158
2021-06-07,Solrød,K,5204,3109,5100,3065,104,44
2021-06-07,Solrød,M,4449,2262,4367,2225,82,37
2021-06-07,Gribskov,K,11628,7508,11533,7402,95,106
2021-06-07,Gribskov,M,10582,6033,10478,5913,104,120
2021-06-07,Odsherred,K,9229,5718,9154,5701,75,17
2021-06-07,Odsherred,M,8252,4551,8151,4531,101,20
2021-06-07,Holbæk,K,18286,10446,17974,10432,312,14
2021-06-07,Holbæk,M,15721,7227,15353,7204,368,23
2021-06-07,Faxe,K,8641,5033,8560,5001,81,32
2021-06-07,Faxe,M,7594,3664,7487,3617,107,47
2021-06-07,Kalundborg,K,12230,6879,12104,6803,126,76
2021-06-07,Kalundborg,M,11006,5165,10850,5073,156,92
2021-06-07,Ringsted,K,7300,4176,7223,4151,77,25
2021-06-07,Ringsted,M,6267,2894,6176,2861,91,33
2021-06-07,Slagelse,K,20317,11996,20108,11815,209,181
2021-06-07,Slagelse,M,17370,8075,17131,7881,239,194
2021-06-07,Stevns,K,5608,3492,5533,3483,75,9
2021-06-07,Stevns,M,5025,2614,4932,2603,93,11
2021-06-07,Sorø,K,7622,4403,7541,4345,81,58
2021-06-07,Sorø,M,6691,3026,6588,2958,103,68
2021-06-07,Lejre,K,6853,4083,6751,4026,102,57
2021-06-07,Lejre,M,6163,3064,6050,3019,113,45
2021-06-07,Lolland,K,10981,6150,10876,6120,105,30
2021-06-07,Lolland,M,9885,4914,9783,4886,102,28
2021-06-07,Næstved,K,20542,11857,20256,11789,286,68
2021-06-07,Næstved,M,17474,8156,17155,8063,319,93
2021-06-07,Guldborgsund,K,16798,9886,16576,9823,222,63
2021-06-07,Guldborgsund,M,14909,7244,14684,7188,225,56
2021-06-07,Vordingborg,K,12052,7030,11968,6972,84,58
2021-06-07,Vordingborg,M,10657,5391,10583,5331,74,60
2021-06-07,Bornholm,K,12436,7752,12305,7661,131,91
2021-06-07,Bornholm,M,11142,6017,11031,5903,111,114
2021-06-07,Middelfart,K,9244,5999,9145,5964,99,35
2021-06-07,Middelfart,M,8037,4477,7908,4452,129,25
2021-06-07,Assens,K,9754,6137,9701,6075,53,62
2021-06-07,Assens,M,8462,4482,8391,4436,71,46
2021-06-07,Faaborg-Midtfyn,K,12343,7839,12240,7784,103,55
2021-06-07,Faaborg-Midtfyn,M,10712,5684,10558,5644,154,40
2021-06-07,Kerteminde,K,6028,3861,5997,3832,31,29
2021-06-07,Kerteminde,M,5041,2690,4988,2670,53,20
2021-06-07,Nyborg,K,7557,4872,7488,4835,69,37
2021-06-07,Nyborg,M,6354,3420,6266,3393,88,27
2021-06-07,Odense,K,41855,27280,41578,26902,277,378
2021-06-07,Odense,M,33286,18189,32948,17955,338,234
2021-06-07,Svendborg,K,14595,9316,14410,9311,185,5
2021-06-07,Svendborg,M,12192,6529,11974,6518,218,11
2021-06-07,Nordfyn,K,6904,4399,6867,4353,37,46
2021-06-07,Nordfyn,M,6125,3263,6065,3237,60,26
2021-06-07,Langeland,K,3513,2239,3482,2238,31,1
2021-06-07,Langeland,M,3099,1686,3056,1686,43,0
2021-06-07,Ærø,K,1740,1248,1737,1248,3,0
2021-06-07,Ærø,M,1455,937,1453,937,2,0
2021-06-07,Haderslev,K,11419,7425,11256,7422,163,3
2021-06-07,Haderslev,M,9768,5402,9577,5391,191,11
2021-06-07,Billund,K,5460,3386,5385,3367,75,19
2021-06-07,Billund,M,4829,2551,4754,2523,75,28
2021-06-07,Sønderborg,K,17884,10448,17481,10406,403,42
2021-06-07,Sønderborg,M,15523,7557,15009,7503,514,54
2021-06-07,Tønder,K,7871,5016,7762,5015,109,1
2021-06-07,Tønder,M,6887,3742,6776,3735,111,7
2021-06-07,Esbjerg,K,28068,16178,27685,16086,383,92
2021-06-07,Esbjerg,M,24574,11449,24195,11356,379,93
2021-06-07,Fanø,K,1016,634,1007,631,9,3
2021-06-07,Fanø,M,888,508,885,504,3,4
2021-06-07,Varde,K,12302,7028,12122,6992,180,36
2021-06-07,Varde,M,11211,5233,11044,5191,167,42
2021-06-07,Vejen,K,8728,5679,8600,5668,128,11
2021-06-07,Vejen,M,7475,4047,7328,4030,147,17
2021-06-07,Aabenraa,K,13478,7641,13174,7637,304,4
2021-06-07,Aabenraa,M,11952,5804,11583,5802,369,2
2021-06-07,Fredericia,K,11273,7235,10891,7208,382,27
2021-06-07,Fredericia,M,9511,5188,9119,5155,392,33
2021-06-07,Horsens,K,18695,11797,18650,11794,45,3
2021-06-07,Horsens,M,15310,7849,15238,7831,72,18
2021-06-07,Kolding,K,17776,11570,17380,11556,396,14
2021-06-07,Kolding,M,15055,8376,14662,8365,393,11
2021-06-07,Vejle,K,23454,15217,23145,15111,309,106
2021-06-07,Vejle,M,19723,10746,19435,10633,288,113
2021-06-07,Herning,K,19099,12010,19089,12003,10,7
2021-06-07,Herning,M,16228,8368,16207,8356,21,12
2021-06-07,Holstebro,K,13067,8303,13054,8301,13,2
2021-06-07,Holstebro,M,10703,5595,10681,5589,22,6
2021-06-07,Lemvig,K,4890,2984,4879,2982,11,2
2021-06-07,Lemvig,M,4499,2286,4482,2285,17,1
2021-06-07,Struer,K,5247,3353,5225,3351,22,2
2021-06-07,Struer,M,4610,2489,4577,2486,33,3
2021-06-07,Syddjurs,K,10309,6399,10308,6398,1,1
2021-06-07,Syddjurs,M,9282,4937,9276,4929,6,8
2021-06-07,Norddjurs,K,9027,5765,9027,5765,0,0
2021-06-07,Norddjurs,M,7848,4214,7847,4213,1,1
2021-06-07,Favrskov,K,10071,6449,10069,6442,2,7
2021-06-07,Favrskov,M,8490,4367,8470,4347,20,20
2021-06-07,Odder,K,5438,3509,5433,3507,5,2
2021-06-07,Odder,M,4591,2426,4584,2421,7,5
2021-06-07,Randers,K,21012,13833,21008,13796,4,37
2021-06-07,Randers,M,17210,9110,17191,9069,19,41
2021-06-07,Silkeborg,K,20920,12738,20912,12733,8,5
2021-06-07,Silkeborg,M,17866,9072,17851,9058,15,14
2021-06-07,Samsø,K,1172,697,1172,697,0,0
2021-06-07,Samsø,M,1043,537,1043,537,0,0
2021-06-07,Skanderborg,K,13038,7979,13030,7978,8,1
2021-06-07,Skanderborg,M,11106,5538,11084,5518,22,20
2021-06-07,Århus,K,65247,39984,65192,39926,55,58
2021-06-07,Århus,M,52360,26332,52150,26121,210,211
2021-06-07,Ikast-Brande,K,8683,5370,8663,5367,20,3
2021-06-07,Ikast-Brande,M,7681,4001,7658,3994,23,7
2021-06-07,Ringkøbing-Skjern,K,13113,7868,13044,7865,69,3
2021-06-07,Ringkøbing-Skjern,M,11648,5825,11560,5811,88,14
2021-06-07,Hedensted,K,10160,6472,10125,6470,35,2
2021-06-07,Hedensted,M,9004,4544,8943,4536,61,8
2021-06-07,Morsø,K,4854,3225,4759,3220,95,5
2021-06-07,Morsø,M,4184,2299,4065,2298,119,1
2021-06-07,Skive,K,11111,6930,11050,6928,61,2
2021-06-07,Skive,M,9853,5181,9784,5174,69,7
2021-06-07,Thisted,K,9828,6548,9597,6539,231,9
2021-06-07,Thisted,M,8343,4638,8075,4633,268,5
2021-06-07,Viborg,K,21578,14014,21574,13996,4,18
2021-06-07,Viborg,M,18463,9837,18445,9807,18,30
2021-06-07,Brønderslev,K,7752,5183,7495,5121,257,62
2021-06-07,Brønderslev,M,6486,3413,6182,3364,304,49
2021-06-07,Frederikshavn,K,14570,8977,14002,8945,568,32
2021-06-07,Frederikshavn,M,12514,6343,11778,6324,736,19
2021-06-07,Vesthimmerland,K,8392,5365,8388,5345,4,20
2021-06-07,Vesthimmerland,M,7234,3884,7224,3864,10,20
2021-06-07,Læsø,K,704,444,704,444,0,0
2021-06-07,Læsø,M,701,390,701,390,0,0
2021-06-07,Rebild,K,6141,3991,6099,3854,42,137
2021-06-07,Rebild,M,5249,2756,5207,2622,42,134
2021-06-07,Mariagerfjord,K,9277,6189,9269,5795,8,394
2021-06-07,Mariagerfjord,M,8240,4677,8228,4323,12,354
2021-06-07,Jammerbugt,K,8414,5423,8287,5385,127,38
2021-06-07,Jammerbugt,M,7179,3916,7013,3860,166,56
2021-06-07,Aalborg,K,42973,28067,42178,27979,795,88
2021-06-07,Aalborg,M,34717,18640,33785,18464,932,176
2021-06-07,Hjørring,K,14683,10119,14373,10008,310,111
2021-06-07,Hjørring,M,11846,6836,11485,6733,361,103
