"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-04,Nationalt,1,5847876,0.00,1
2021-01-09,Nationalt,1,5847876,0.00,2
2021-01-13,Nationalt,1,5847876,0.00,3
2021-01-15,Nationalt,5,5847876,0.00,8
2021-01-16,Nationalt,8,5847876,0.00,16
2021-01-17,Nationalt,692,5847876,0.01,708
2021-01-18,Nationalt,2092,5847876,0.05,2800
2021-01-19,Nationalt,2033,5847876,0.08,4833
2021-01-20,Nationalt,1841,5847876,0.11,6674
2021-01-21,Nationalt,2311,5847876,0.15,8985
2021-01-22,Nationalt,5622,5847876,0.25,14607
2021-01-23,Nationalt,7028,5847876,0.37,21635
2021-01-24,Nationalt,6408,5847876,0.48,28043
2021-01-25,Nationalt,2454,5847876,0.52,30497
2021-01-26,Nationalt,1710,5847876,0.55,32207
2021-01-27,Nationalt,4325,5847876,0.62,36532
2021-01-28,Nationalt,8086,5847876,0.76,44618
2021-01-29,Nationalt,18140,5847876,1.07,62758
2021-01-30,Nationalt,12756,5847876,1.29,75514
2021-01-31,Nationalt,12072,5847876,1.50,87586
2021-02-01,Nationalt,7816,5847876,1.63,95402
2021-02-02,Nationalt,2994,5847876,1.68,98396
2021-02-03,Nationalt,6151,5847876,1.79,104547
2021-02-04,Nationalt,10851,5847876,1.97,115398
2021-02-05,Nationalt,13333,5847876,2.20,128731
2021-02-06,Nationalt,6740,5847876,2.32,135471
2021-02-07,Nationalt,3621,5847876,2.38,139092
2021-02-08,Nationalt,7005,5847876,2.50,146097
2021-02-09,Nationalt,4859,5847876,2.58,150956
2021-02-10,Nationalt,3891,5847876,2.65,154847
2021-02-11,Nationalt,2454,5847876,2.69,157301
2021-02-12,Nationalt,7621,5847876,2.82,164922
2021-02-13,Nationalt,969,5847876,2.84,165891
2021-02-14,Nationalt,624,5847876,2.85,166515
2021-02-15,Nationalt,3131,5847876,2.90,169646
2021-02-16,Nationalt,1335,5847876,2.92,170981
2021-02-17,Nationalt,427,5847876,2.93,171408
2021-02-18,Nationalt,310,5847876,2.94,171718
2021-02-19,Nationalt,970,5847876,2.95,172688
2021-02-20,Nationalt,582,5847876,2.96,173270
2021-02-21,Nationalt,362,5847876,2.97,173632
2021-02-22,Nationalt,1105,5847876,2.99,174737
2021-02-23,Nationalt,1941,5847876,3.02,176678
2021-02-24,Nationalt,1958,5847876,3.05,178636
2021-02-25,Nationalt,636,5847876,3.07,179272
2021-02-26,Nationalt,1009,5847876,3.08,180281
2021-02-27,Nationalt,1454,5847876,3.11,181735
2021-02-28,Nationalt,1420,5847876,3.13,183155
2021-03-01,Nationalt,1068,5847876,3.15,184223
2021-03-02,Nationalt,1306,5847876,3.17,185529
2021-03-03,Nationalt,1031,5847876,3.19,186560
2021-03-04,Nationalt,1813,5847876,3.22,188373
2021-03-05,Nationalt,5713,5847876,3.32,194086
2021-03-06,Nationalt,3990,5847876,3.39,198076
2021-03-07,Nationalt,4338,5847876,3.46,202414
2021-03-08,Nationalt,6466,5847876,3.57,208880
2021-03-09,Nationalt,7245,5847876,3.70,216125
2021-03-10,Nationalt,7270,5847876,3.82,223395
2021-03-11,Nationalt,8038,5847876,3.96,231433
2021-03-12,Nationalt,10638,5847876,4.14,242071
2021-03-13,Nationalt,5937,5847876,4.24,248008
2021-03-14,Nationalt,9402,5847876,4.40,257410
2021-03-15,Nationalt,9911,5847876,4.57,267321
2021-03-16,Nationalt,9508,5847876,4.73,276829
2021-03-17,Nationalt,9213,5847876,4.89,286042
2021-03-18,Nationalt,7269,5847876,5.02,293311
2021-03-19,Nationalt,11805,5847876,5.22,305116
2021-03-20,Nationalt,4849,5847876,5.30,309965
2021-03-21,Nationalt,4686,5847876,5.38,314651
2021-03-22,Nationalt,7812,5847876,5.51,322463
2021-03-23,Nationalt,7617,5847876,5.64,330080
2021-03-24,Nationalt,13528,5847876,5.88,343608
2021-03-25,Nationalt,8468,5847876,6.02,352076
2021-03-26,Nationalt,7890,5847876,6.16,359966
2021-03-27,Nationalt,3135,5847876,6.21,363101
2021-03-28,Nationalt,2825,5847876,6.26,365926
2021-03-29,Nationalt,6244,5847876,6.36,372170
2021-03-30,Nationalt,6099,5847876,6.47,378269
2021-03-31,Nationalt,9853,5847876,6.64,388122
2021-04-01,Nationalt,6976,5847876,6.76,395098
2021-04-02,Nationalt,7042,5847876,6.88,402140
2021-04-03,Nationalt,2195,5847876,6.91,404335
2021-04-04,Nationalt,1793,5847876,6.94,406128
2021-04-05,Nationalt,1330,5847876,6.97,407458
2021-04-06,Nationalt,6154,5847876,7.07,413612
2021-04-07,Nationalt,8331,5847876,7.22,421943
2021-04-08,Nationalt,8645,5847876,7.36,430588
2021-04-09,Nationalt,8750,5847876,7.51,439338
2021-04-10,Nationalt,5479,5847876,7.61,444817
2021-04-11,Nationalt,3939,5847876,7.67,448756
2021-04-12,Nationalt,11574,5847876,7.87,460330
2021-04-13,Nationalt,6283,5847876,7.98,466613
2021-04-14,Nationalt,11226,5847876,8.17,477839
2021-04-15,Nationalt,9160,5847876,8.33,486999
2021-04-16,Nationalt,8234,5847876,8.47,495233
2021-04-17,Nationalt,2754,5847876,8.52,497987
2021-04-18,Nationalt,5160,5847876,8.60,503147
2021-04-19,Nationalt,14455,5847876,8.85,517602
2021-04-20,Nationalt,17064,5847876,9.14,534666
2021-04-21,Nationalt,12839,5847876,9.36,547505
2021-04-22,Nationalt,5414,5847876,9.46,552919
2021-04-23,Nationalt,11264,5847876,9.65,564183
2021-04-24,Nationalt,7628,5847876,9.78,571811
2021-04-25,Nationalt,5297,5847876,9.87,577108
2021-04-26,Nationalt,7892,5847876,10.0,585000
2021-04-27,Nationalt,20958,5847876,10.4,605958
2021-04-28,Nationalt,20653,5847876,10.7,626611
2021-04-29,Nationalt,17980,5847876,11.0,644591
2021-04-30,Nationalt,3952,5847876,11.1,648543
2021-05-01,Nationalt,6137,5847876,11.2,654680
2021-05-02,Nationalt,13809,5847876,11.4,668489
2021-05-03,Nationalt,45804,5847876,12.2,714293
2021-05-04,Nationalt,24828,5847876,12.6,739121
2021-05-05,Nationalt,29302,5847876,13.1,768423
2021-05-06,Nationalt,25591,5847876,13.6,794014
2021-05-07,Nationalt,24645,5847876,14.0,818659
2021-05-08,Nationalt,30879,5847876,14.5,849538
2021-05-09,Nationalt,16721,5847876,14.8,866259
2021-05-10,Nationalt,36170,5847876,15.4,902429
2021-05-11,Nationalt,26285,5847876,15.9,928714
2021-05-12,Nationalt,27016,5847876,16.3,955730
