"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6462,5841403,0.11,6462
2020-12-28,Nationalt,1982,5841403,0.14,8444
2020-12-29,Nationalt,8914,5841403,0.30,17358
2020-12-30,Nationalt,11420,5841403,0.49,28778
2020-12-31,Nationalt,6148,5841403,0.60,34926
2021-01-01,Nationalt,2326,5841403,0.64,37252
2021-01-02,Nationalt,8832,5841403,0.79,46084
2021-01-03,Nationalt,5988,5841403,0.89,52072
2021-01-04,Nationalt,2397,5841403,0.93,54469
2021-01-05,Nationalt,13480,5841403,1.16,67949
2021-01-06,Nationalt,19693,5841403,1.50,87642
2021-01-07,Nationalt,17457,5841403,1.80,105099
2021-01-08,Nationalt,8457,5841403,1.94,113556
2021-01-09,Nationalt,1899,5841403,1.98,115455
2021-01-10,Nationalt,813,5841403,1.99,116268
2021-01-11,Nationalt,657,5841403,2.00,116925
2021-01-12,Nationalt,462,5841403,2.01,117387
2021-01-13,Nationalt,12714,5841403,2.23,130101
2021-01-14,Nationalt,17898,5841403,2.53,147999
2021-01-15,Nationalt,15207,5841403,2.79,163206
2021-01-16,Nationalt,4609,5841403,2.87,167815
2021-01-17,Nationalt,2532,5841403,2.92,170347
2021-01-18,Nationalt,3886,5841403,2.98,174233
2021-01-19,Nationalt,2484,5841403,3.03,176717
2021-01-20,Nationalt,1508,5841403,3.05,178225
2021-01-21,Nationalt,1522,5841403,3.08,179747
2021-01-22,Nationalt,667,5841403,3.09,180414
2021-01-23,Nationalt,794,5841403,3.10,181208
2021-01-24,Nationalt,618,5841403,3.11,181826
2021-01-25,Nationalt,258,5841403,3.12,182084
2021-01-26,Nationalt,215,5841403,3.12,182299
2021-01-27,Nationalt,211,5841403,3.12,182510
2021-01-28,Nationalt,240,5841403,3.13,182750
2021-01-29,Nationalt,1135,5841403,3.15,183885
2021-01-30,Nationalt,1230,5841403,3.17,185115
2021-01-31,Nationalt,1255,5841403,3.19,186370
2021-02-01,Nationalt,753,5841403,3.20,187123
2021-02-02,Nationalt,2045,5841403,3.24,189168
2021-02-03,Nationalt,1554,5841403,3.27,190722
2021-02-04,Nationalt,1435,5841403,3.29,192157
2021-02-05,Nationalt,1583,5841403,3.32,193740
2021-02-06,Nationalt,1033,5841403,3.33,194773
2021-02-07,Nationalt,1915,5841403,3.37,196688
2021-02-08,Nationalt,2544,5841403,3.41,199232
2021-02-09,Nationalt,3561,5841403,3.47,202793
2021-02-10,Nationalt,3281,5841403,3.53,206074
2021-02-11,Nationalt,5645,5841403,3.62,211719
2021-02-12,Nationalt,12022,5841403,3.83,223741
2021-02-13,Nationalt,6545,5841403,3.94,230286
2021-02-14,Nationalt,6220,5841403,4.05,236506
2021-02-15,Nationalt,13815,5841403,4.29,250321
2021-02-16,Nationalt,13190,5841403,4.51,263511
2021-02-17,Nationalt,10478,5841403,4.69,273989
2021-02-18,Nationalt,11485,5841403,4.89,285474
2021-02-19,Nationalt,13914,5841403,5.13,299388
2021-02-20,Nationalt,10512,5841403,5.31,309900
2021-02-21,Nationalt,10794,5841403,5.49,320694
2021-02-22,Nationalt,13507,5841403,5.72,334201
2021-02-23,Nationalt,14402,5841403,5.97,348603
2021-02-24,Nationalt,13691,5841403,6.20,362294
2021-02-25,Nationalt,14321,5841403,6.45,376615
2021-02-26,Nationalt,35947,5841403,7.06,412562
2021-02-27,Nationalt,6635,5841403,7.18,419197
2021-02-28,Nationalt,10964,5841403,7.36,430161
2021-03-01,Nationalt,19775,5841403,7.70,449936
2021-03-02,Nationalt,16618,5841403,7.99,466554
2021-03-03,Nationalt,12698,5841403,8.20,479252
