"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5841403,0.00,5
2021-01-16,Nationalt,7,5841403,0.00,12
2021-01-17,Nationalt,712,5841403,0.01,724
2021-01-18,Nationalt,2132,5841403,0.05,2856
2021-01-19,Nationalt,2090,5841403,0.08,4946
2021-01-20,Nationalt,1884,5841403,0.12,6830
2021-01-21,Nationalt,2353,5841403,0.16,9183
2021-01-22,Nationalt,5653,5841403,0.25,14836
2021-01-23,Nationalt,7172,5841403,0.38,22008
2021-01-24,Nationalt,6541,5841403,0.49,28549
2021-01-25,Nationalt,2451,5841403,0.53,31000
2021-01-26,Nationalt,1746,5841403,0.56,32746
2021-01-27,Nationalt,4362,5841403,0.64,37108
2021-01-28,Nationalt,8118,5841403,0.77,45226
2021-01-29,Nationalt,18340,5841403,1.09,63566
2021-01-30,Nationalt,12992,5841403,1.31,76558
2021-01-31,Nationalt,12310,5841403,1.52,88868
2021-02-01,Nationalt,7875,5841403,1.66,96743
2021-02-02,Nationalt,3025,5841403,1.71,99768
2021-02-03,Nationalt,6183,5841403,1.81,105951
2021-02-04,Nationalt,10924,5841403,2.00,116875
2021-02-05,Nationalt,13482,5841403,2.23,130357
2021-02-06,Nationalt,6713,5841403,2.35,137070
2021-02-07,Nationalt,3641,5841403,2.41,140711
2021-02-08,Nationalt,7055,5841403,2.53,147766
2021-02-09,Nationalt,4912,5841403,2.61,152678
2021-02-10,Nationalt,3920,5841403,2.68,156598
2021-02-11,Nationalt,2452,5841403,2.72,159050
2021-02-12,Nationalt,7608,5841403,2.85,166658
2021-02-13,Nationalt,980,5841403,2.87,167638
2021-02-14,Nationalt,632,5841403,2.88,168270
2021-02-15,Nationalt,3136,5841403,2.93,171406
2021-02-16,Nationalt,1327,5841403,2.96,172733
2021-02-17,Nationalt,429,5841403,2.96,173162
2021-02-18,Nationalt,301,5841403,2.97,173463
2021-02-19,Nationalt,967,5841403,2.99,174430
2021-02-20,Nationalt,578,5841403,3.00,175008
2021-02-21,Nationalt,351,5841403,3.00,175359
2021-02-22,Nationalt,1082,5841403,3.02,176441
2021-02-23,Nationalt,1951,5841403,3.05,178392
2021-02-24,Nationalt,1970,5841403,3.09,180362
2021-02-25,Nationalt,627,5841403,3.10,180989
2021-02-26,Nationalt,993,5841403,3.12,181982
2021-02-27,Nationalt,1437,5841403,3.14,183419
2021-02-28,Nationalt,1371,5841403,3.16,184790
2021-03-01,Nationalt,1066,5841403,3.18,185856
2021-03-02,Nationalt,1294,5841403,3.20,187150
2021-03-03,Nationalt,1019,5841403,3.22,188169
