"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,5,1
Hovedstaden,0-9,M,2,0
Hovedstaden,10-19,K,31967,7790
Hovedstaden,10-19,M,31988,7074
Hovedstaden,20-29,K,87410,16189
Hovedstaden,20-29,M,81691,13297
Hovedstaden,30-39,K,55468,16623
Hovedstaden,30-39,M,59053,16770
Hovedstaden,40-49,K,102587,35899
Hovedstaden,40-49,M,100145,27155
Hovedstaden,50-59,K,109332,99961
Hovedstaden,50-59,M,107883,97601
Hovedstaden,60-69,K,87831,85763
Hovedstaden,60-69,M,83254,81005
Hovedstaden,70-79,K,82676,81872
Hovedstaden,70-79,M,69471,68781
Hovedstaden,80-89,K,38025,37656
Hovedstaden,80-89,M,25619,25400
Hovedstaden,90+,K,8973,8816
Hovedstaden,90+,M,3318,3266
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,4,0
Midtjylland,10-19,K,26900,1300
Midtjylland,10-19,M,26674,924
Midtjylland,20-29,K,45592,11765
Midtjylland,20-29,M,42073,7559
Midtjylland,30-39,K,28809,12342
Midtjylland,30-39,M,26789,8424
Midtjylland,40-49,K,70423,20339
Midtjylland,40-49,M,68151,11331
Midtjylland,50-59,K,81924,60409
Midtjylland,50-59,M,81965,55830
Midtjylland,60-69,K,73466,71934
Midtjylland,60-69,M,71685,69783
Midtjylland,70-79,K,64404,63954
Midtjylland,70-79,M,60035,59523
Midtjylland,80-89,K,29103,28887
Midtjylland,80-89,M,22426,22284
Midtjylland,90+,K,6682,6577
Midtjylland,90+,M,2988,2949
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,11276,409
Nordjylland,10-19,M,11381,264
Nordjylland,20-29,K,18585,4758
Nordjylland,20-29,M,18975,3119
Nordjylland,30-39,K,12487,5284
Nordjylland,30-39,M,11289,3281
Nordjylland,40-49,K,29704,7643
Nordjylland,40-49,M,29142,3471
Nordjylland,50-59,K,37183,24253
Nordjylland,50-59,M,37317,21378
Nordjylland,60-69,K,35467,34530
Nordjylland,60-69,M,34656,33401
Nordjylland,70-79,K,31895,31616
Nordjylland,70-79,M,30103,29824
Nordjylland,80-89,K,14768,14653
Nordjylland,80-89,M,11548,11467
Nordjylland,90+,K,3387,3360
Nordjylland,90+,M,1580,1560
Sjælland,0-9,K,0,0
Sjælland,0-9,M,2,1
Sjælland,10-19,K,17028,1766
Sjælland,10-19,M,17578,1603
Sjælland,20-29,K,21299,4481
Sjælland,20-29,M,23133,2814
Sjælland,30-39,K,19415,6744
Sjælland,30-39,M,17709,3833
Sjælland,40-49,K,46113,14540
Sjælland,40-49,M,43492,8408
Sjælland,50-59,K,57849,48583
Sjælland,50-59,M,57808,46817
Sjælland,60-69,K,52096,50555
Sjælland,60-69,M,50428,48751
Sjælland,70-79,K,49725,49248
Sjælland,70-79,M,45566,45043
Sjælland,80-89,K,21055,20844
Sjælland,80-89,M,16235,16099
Sjælland,90+,K,4401,4344
Sjælland,90+,M,1904,1881
Syddanmark,0-9,K,1,1
Syddanmark,0-9,M,2,1
Syddanmark,10-19,K,23872,1557
Syddanmark,10-19,M,23609,1320
Syddanmark,20-29,K,29713,8290
Syddanmark,20-29,M,28434,5376
Syddanmark,30-39,K,19638,10116
Syddanmark,30-39,M,16497,6800
Syddanmark,40-49,K,61842,17787
Syddanmark,40-49,M,58409,10091
Syddanmark,50-59,K,78839,54310
Syddanmark,50-59,M,79166,50062
Syddanmark,60-69,K,72749,69360
Syddanmark,60-69,M,71330,67221
Syddanmark,70-79,K,65382,64747
Syddanmark,70-79,M,60651,59945
Syddanmark,80-89,K,31344,31067
Syddanmark,80-89,M,23845,23654
Syddanmark,90+,K,7143,7017
Syddanmark,90+,M,3105,3062
