"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-07-12,København,K,190799,97950,186096,97114,4703,836
2021-07-12,København,M,182204,91369,177857,90563,4347,806
2021-07-12,Frederiksberg,K,36035,21744,35363,21620,672,124
2021-07-12,Frederiksberg,M,31462,18003,30863,17877,599,126
2021-07-12,Ballerup,K,16438,11641,16242,11572,196,69
2021-07-12,Ballerup,M,14872,9595,14656,9542,216,53
2021-07-12,Brøndby,K,10843,7966,10744,7913,99,53
2021-07-12,Brøndby,M,9806,6660,9693,6601,113,59
2021-07-12,Dragør,K,5164,3796,5135,3749,29,47
2021-07-12,Dragør,M,4767,3363,4749,3322,18,41
2021-07-12,Gentofte,K,26440,18715,26205,18574,235,141
2021-07-12,Gentofte,M,23539,15742,23303,15588,236,154
2021-07-12,Gladsaxe,K,22279,14972,22005,14857,274,115
2021-07-12,Gladsaxe,M,20988,12540,20633,12427,355,113
2021-07-12,Glostrup,K,7573,5353,7483,5327,90,26
2021-07-12,Glostrup,M,6979,4387,6880,4353,99,34
2021-07-12,Herlev,K,9519,6744,9414,6703,105,41
2021-07-12,Herlev,M,8553,5363,8431,5316,122,47
2021-07-12,Albertslund,K,8234,5867,8144,5831,90,36
2021-07-12,Albertslund,M,7648,4955,7560,4908,88,47
2021-07-12,Hvidovre,K,16872,11611,16692,11517,180,94
2021-07-12,Hvidovre,M,15747,9750,15543,9636,204,114
2021-07-12,Høje Tåstrup,K,15587,10994,15416,10906,171,88
2021-07-12,Høje Tåstrup,M,14990,9652,14775,9564,215,88
2021-07-12,Lyngby-Taarbæk,K,20013,13515,19831,13389,182,126
2021-07-12,Lyngby-Taarbæk,M,18580,11204,18337,11109,243,95
2021-07-12,Rødovre,K,13175,9101,13004,9052,171,49
2021-07-12,Rødovre,M,11847,7354,11663,7297,184,57
2021-07-12,Ishøj,K,6312,4574,6243,4535,69,39
2021-07-12,Ishøj,M,5968,3954,5895,3925,73,29
2021-07-12,Tårnby,K,14069,9677,13969,9567,100,110
2021-07-12,Tårnby,M,13012,8269,12914,8152,98,117
2021-07-12,Vallensbæk,K,5043,3587,4987,3557,56,30
2021-07-12,Vallensbæk,M,4815,3232,4736,3202,79,30
2021-07-12,Furesø,K,14151,10215,14042,10142,109,73
2021-07-12,Furesø,M,13040,8692,12911,8632,129,60
2021-07-12,Allerød,K,9166,6555,9079,6530,87,25
2021-07-12,Allerød,M,8645,5725,8527,5693,118,32
2021-07-12,Fredensborg,K,14187,10420,14103,10400,84,20
2021-07-12,Fredensborg,M,12866,8883,12770,8861,96,22
2021-07-12,Helsingør,K,22132,16585,22025,16558,107,27
2021-07-12,Helsingør,M,19781,13887,19666,13866,115,21
2021-07-12,Hillerød,K,18262,12828,18039,12796,223,32
2021-07-12,Hillerød,M,17026,10885,16784,10836,242,49
2021-07-12,Hørsholm,K,9562,7154,9505,7140,57,14
